,boat_male,boat_female,tuple,average_male,average_female,female-male
0,-0.041352756,-0.015284592,"('unsociable', 'sociable')",-0.0413528,-0.0152846,0.0260682
1,1.6920148,1.7181041,"('unfriendly', 'friendly')",1.6920148,1.7181041,0.0260893
2,0.4374741,0.44205466,"('unlikable', 'likable')",0.4374741,0.4420547,0.0045806
3,0.06935997,0.10433785,"('repellent', 'pleasant')",0.06936,0.1043378,0.0349778
4,-6.9459624,-7.099063,"('disliked', 'liked')",-6.9459624,-7.0990629,-0.1531005
5,0.12182646,0.05568325,"('distant', 'outgoing')",0.1218265,0.0556833,-0.0661432
6,0.73921585,0.6754755,"('distant', 'open')",0.7392159,0.6754755,-0.0637404
7,0.40096462,0.48966777,"('insensitive', 'sensitive')",0.4009646,0.4896678,0.0887032
8,1.5671097,1.4457904,"('unaffectionate', 'affectionate')",1.5671097,1.4457904,-0.1213193
9,2.087167,2.04178,"('unaffectionate', 'caring')",2.087167,2.04178,-0.045387
10,0.22713837,0.29864538,"('unsympathetic', 'sympathetic')",0.2271384,0.2986454,0.071507
11,1.5067569,1.5923165,"('unhelpful', 'helpful')",1.5067569,1.5923165,0.0855596
12,-1.5686511,-1.6391436,"('unsupportive', 'supportive')",-1.5686511,-1.6391436,-0.0704925
13,-0.5458199,-0.51631486,"('impolite', 'polite')",-0.5458199,-0.5163149,0.029505
14,0.0651853,0.08167662,"('antisocial', 'social')",0.0651853,0.0816766,0.0164913
15,0.42885768,0.27791578,"('boring', 'funny')",0.4288577,0.2779158,-0.1509419
16,-0.22460863,-0.19687866,"('unpopular', 'popular')",-0.2246086,-0.1968787,0.0277299
17,0.23831412,0.23042743,"('nasty', 'nice')",0.2383141,0.2304274,-0.0078867
18,-0.4348534,-0.49857005,"('disagreeable', 'welcoming')",-0.4348534,-0.4985701,-0.0637167
19,-0.378185,-0.31595683,"('inhospitable', 'hospitable')",-0.378185,-0.3159568,0.0622282
20,0.20294365,0.2260663,"('rough', 'thoughtful')",0.2029437,0.2260663,0.0231226
21,-0.6583367,-0.5626111,"('immoral', 'moral')",-0.6583367,-0.5626111,0.0957256
22,-0.8945194,-0.8734095,"('untrustworthy', 'trustworthy')",-0.8945194,-0.8734095,0.0211099
23,6.1674576,6.367274,"('insincere', 'sincere')",6.1674576,6.3672738,0.1998162
24,1.2949674,1.2206174,"('dishonest', 'honest')",1.2949674,1.2206174,-0.07435
25,1.3348368,1.2223088,"('egoistic', 'altruistic')",1.3348368,1.2223088,-0.112528
26,0.9844347,0.9923891,"('hardhearted', 'benevolent')",0.9844347,0.9923891,0.0079544
27,1.1693449,1.0099245,"('hardhearted', 'softhearted')",1.1693449,1.0099245,-0.1594204
28,1.1704426,1.1864039,"('disloyal', 'loyal')",1.1704426,1.1864039,0.0159613
29,0.053678736,-0.039492343,"('unfair', 'fair')",0.0536787,-0.0394923,-0.093171
30,0.6344646,0.6853582,"('intolerant', 'tolerant')",0.6344646,0.6853582,0.0508936
31,-0.4685408,-0.5833623,"('evil', 'good')",-0.4685408,-0.5833623,-0.1148215
32,0.847212,0.89925104,"('unkind', 'kind')",0.847212,0.899251,0.052039
33,0.12090105,0.056171082,"('wrong', 'right')",0.120901,0.0561711,-0.0647299
34,4.4906564,4.646322,"('mean', 'honorable')",4.4906564,4.6463218,0.1556654
35,-0.31690735,-0.50008374,"('corrupt', 'incorrupt')",-0.3169073,-0.5000837,-0.1831764
36,0.2447574,0.113972366,"('hostile', 'amicable')",0.2447574,0.1139724,-0.130785
37,0.7311046,0.6900302,"('fake', 'genuine')",0.7311046,0.6900302,-0.0410744
38,0.13076583,0.154394,"('untruthful', 'truthful')",0.1307658,0.154394,0.0236282
39,0.43755606,0.43982714,"('exploitative', 'cooperative')",0.4375561,0.4398271,0.002271
40,-1.7348824,-1.85639,"('stingy', 'generous')",-1.7348824,-1.85639,-0.1215076
41,0.2828066,0.33230734,"('unforgiving', 'forgiving')",0.2828066,0.3323073,0.0495007
42,-2.9013724,-2.9200041,"('unreliable', 'reliable')",-2.9013724,-2.9200041,-0.0186317
43,0.71128184,0.79699033,"('irresponsible', 'responsible')",0.7112818,0.7969903,0.0857085
44,-1.0795399,-1.0911705,"('prejudiced', 'unprejudiced')",-1.0795399,-1.0911705,-0.0116306
45,0.0259012,0.063172445,"('incompetent', 'competent')",0.0259012,0.0631724,0.0372712
46,-1.6820644,-1.5711943,"('uncompetitive', 'competitive')",-1.6820644,-1.5711943,0.1108701
47,5.206208,5.428497,"('stupid', 'smart')",5.2062082,5.4284968,0.2222886
48,0.023717893,0.069228604,"('unintelligent', 'intelligent')",0.0237179,0.0692286,0.0455107
49,-0.19828358,-0.15571572,"('unable', 'able')",-0.1982836,-0.1557157,0.0425679
50,-0.6941986,-0.6975158,"('clumsy', 'skillful')",-0.6941986,-0.6975158,-0.0033172
51,-0.43165308,-0.4159491,"('uneducated', 'educated')",-0.4316531,-0.4159491,0.015704
52,0.70708597,0.524531,"('irrational', 'rational')",0.707086,0.524531,-0.182555
53,0.21364719,0.21945004,"('uncreative', 'creative')",0.2136472,0.21945,0.0058028
54,1.1333575,1.2081492,"('incapable', 'capable')",1.1333575,1.2081492,0.0747917
55,0.17246227,0.22120118,"('incompetent', 'clever')",0.1724623,0.2212012,0.0487389
56,0.42090464,0.50655204,"('impractical', 'practical')",0.4209046,0.506552,0.0856474
57,-3.1087966,-3.1284862,"('unimaginative', 'imaginative')",-3.1087966,-3.1284862,-0.0196896
58,-0.4008271,-0.31384775,"('undiscriminating', 'discriminating')",-0.4008271,-0.3138478,0.0869793
59,0.48474282,0.43769842,"('foolish', 'wise')",0.4847428,0.4376984,-0.0470444
60,-0.23390509,-0.098605625,"('inefficient', 'efficient')",-0.2339051,-0.0986056,0.1352995
61,0.06911619,-0.0028746873,"('illogical', 'logical')",0.0691162,-0.0028747,-0.0719909
62,0.12485448,0.21770126,"('incompetent', 'brilliant')",0.1248545,0.2177013,0.0928468
63,-0.42053807,-0.31266534,"('unperceptive', 'insightful')",-0.4205381,-0.3126653,0.1078728
64,-6.2333927,-6.332563,"('shy', 'confident')",-6.2333927,-6.3325629,-0.0991702
65,-0.25385237,-0.19635455,"('insecure', 'secure')",-0.2538524,-0.1963546,0.0574978
66,0.1493885,0.07401313,"('inactive', 'active')",0.1493885,0.0740131,-0.0753754
67,0.2720825,0.30017772,"('doubtful', 'determined')",0.2720825,0.3001777,0.0280952
68,-1.3746188,-1.3717146,"('dependent', 'independent')",-1.3746188,-1.3717146,0.0029042
69,-1.0956447,-1.1848017,"('lazy', 'industrious')",-1.0956447,-1.1848017,-0.089157
70,0.21814764,0.2652043,"('lethargic', 'energetic')",0.2181476,0.2652043,0.0470567
71,1.0346859,0.97443867,"('diffident', 'self-confident')",1.0346859,0.9744387,-0.0602472
72,0.18874976,0.23849466,"('unambitious', 'ambitious')",0.1887498,0.2384947,0.0497449
73,-3.254351,-3.2459483,"('helpless', 'self-reliant')",-3.2543509,-3.2459483,0.0084026
74,-0.23821871,-0.2758818,"('undedicated', 'dedicated')",-0.2382187,-0.2758818,-0.0376631
75,-0.9573438,-0.9203025,"('meek', 'impulsive')",-0.9573438,-0.9203025,0.0370413
76,-0.25159973,-0.2124002,"('anxious', 'daring')",-0.2515997,-0.2124002,0.0391995
77,-1.3711399,-1.2383646,"('unmotivated', 'motivated')",-1.3711399,-1.2383646,0.1327753
78,-0.7859217,-0.8122878,"('nonresilient', 'resilient')",-0.7859217,-0.8122878,-0.0263661
79,0.20424591,0.2157794,"('wavering', 'unwavering')",0.2042459,0.2157794,0.0115335
80,-0.82394665,-0.8307105,"('dominated', 'dominating')",-0.8239467,-0.8307105,-0.0067638
81,-0.9522151,-0.84960276,"('submissive', 'aggressive')",-0.9522151,-0.8496028,0.1026123
82,5.64943,5.838143,"('poor', 'rich')",5.6494298,5.8381429,0.1887131
83,-0.42398107,-0.42466316,"('powerless', 'powerful')",-0.4239811,-0.4246632,-0.0006821
84,0.49253365,0.45968223,"('inferior', 'superior')",0.4925337,0.4596822,-0.0328515
85,0.26416886,0.16524263,"('insignificant', 'prestigious')",0.2641689,0.1652426,-0.0989263
86,-0.008520693,-0.106279254,"('uninfluential', 'influential')",-0.0085207,-0.1062793,-0.0977586
87,-0.66966563,-0.5921189,"('unsuccessful', 'successful')",-0.6696656,-0.5921189,0.0775467
88,-0.42578718,-0.4232152,"('low', 'eminent')",-0.4257872,-0.4232152,0.002572
