,ingrate_male,ingrate_female,tuple,average_male,average_female,female-male
0,0.13407633,0.023969827,"('unsociable', 'sociable')",0.1340763,0.0239698,-0.1101065
1,-0.5003346,-0.6727156,"('unfriendly', 'friendly')",-0.5003346,-0.6727156,-0.172381
2,0.4749028,0.3537088,"('unlikable', 'likable')",0.4749028,0.3537088,-0.121194
3,-0.25919276,-0.08559467,"('repellent', 'pleasant')",-0.2591928,-0.0855947,0.1735981
4,-3.518319,-3.6350424,"('disliked', 'liked')",-3.5183189,-3.6350424,-0.1167235
5,-1.1735126,-1.3548746,"('distant', 'outgoing')",-1.1735126,-1.3548746,-0.181362
6,-1.2531453,-1.4558624,"('distant', 'open')",-1.2531453,-1.4558624,-0.2027171
7,0.7609704,0.8295051,"('insensitive', 'sensitive')",0.7609704,0.8295051,0.0685347
8,-0.37545958,-0.5492925,"('unaffectionate', 'affectionate')",-0.3754596,-0.5492925,-0.1738329
9,0.08747852,0.024683017,"('unaffectionate', 'caring')",0.0874785,0.024683,-0.0627955
10,-0.10767518,-0.0048330165,"('unsympathetic', 'sympathetic')",-0.1076752,-0.004833,0.1028422
11,1.4117435,1.533232,"('unhelpful', 'helpful')",1.4117435,1.533232,0.1214885
12,-0.8885119,-0.8972739,"('unsupportive', 'supportive')",-0.8885119,-0.8972739,-0.008762
13,0.10084372,0.1180534,"('impolite', 'polite')",0.1008437,0.1180534,0.0172097
14,0.50252974,0.44184583,"('antisocial', 'social')",0.5025297,0.4418458,-0.0606839
15,0.34167153,0.18024875,"('boring', 'funny')",0.3416715,0.1802488,-0.1614227
16,-0.8260474,-0.90544647,"('unpopular', 'popular')",-0.8260474,-0.9054465,-0.0793991
17,-0.58674157,-0.5064185,"('nasty', 'nice')",-0.5867416,-0.5064185,0.0803231
18,-0.7478401,-0.74671245,"('disagreeable', 'welcoming')",-0.7478401,-0.7467124,0.0011277
19,-1.6674883,-1.6286435,"('inhospitable', 'hospitable')",-1.6674883,-1.6286435,0.0388448
20,0.3557512,0.46715507,"('rough', 'thoughtful')",0.3557512,0.4671551,0.1114039
21,0.05046316,0.19596133,"('immoral', 'moral')",0.0504632,0.1959613,0.1454981
22,0.12986876,0.15594251,"('untrustworthy', 'trustworthy')",0.1298688,0.1559425,0.0260737
23,3.35711,3.4115443,"('insincere', 'sincere')",3.35711,3.4115443,0.0544343
24,0.36836427,0.32331282,"('dishonest', 'honest')",0.3683643,0.3233128,-0.0450515
25,0.54126495,0.4294802,"('egoistic', 'altruistic')",0.541265,0.4294802,-0.1117848
26,0.7786125,0.54191136,"('hardhearted', 'benevolent')",0.7786125,0.5419114,-0.2367011
27,0.32379913,0.25853258,"('hardhearted', 'softhearted')",0.3237991,0.2585326,-0.0652665
28,0.6681568,0.6740726,"('disloyal', 'loyal')",0.6681568,0.6740726,0.0059158
29,-1.128832,-1.1375073,"('unfair', 'fair')",-1.128832,-1.1375073,-0.0086753
30,0.9475268,0.9850801,"('intolerant', 'tolerant')",0.9475268,0.9850801,0.0375533
31,-2.0481577,-2.1055486,"('evil', 'good')",-2.0481577,-2.1055486,-0.0573909
32,0.55488473,0.44469827,"('unkind', 'kind')",0.5548847,0.4446983,-0.1101864
33,-0.37051547,-0.5367242,"('wrong', 'right')",-0.3705155,-0.5367242,-0.1662087
34,2.8750668,3.0643666,"('mean', 'honorable')",2.8750668,3.0643666,0.1892998
35,-0.8959919,-1.0416251,"('corrupt', 'incorrupt')",-0.8959919,-1.0416251,-0.1456332
36,-1.0250881,-1.2020118,"('hostile', 'amicable')",-1.0250881,-1.2020118,-0.1769237
37,0.18572229,0.18085203,"('fake', 'genuine')",0.1857223,0.180852,-0.0048703
38,0.07481163,0.021302562,"('untruthful', 'truthful')",0.0748116,0.0213026,-0.053509
39,0.2672066,0.40637946,"('exploitative', 'cooperative')",0.2672066,0.4063795,0.1391729
40,-1.16815,-1.2934078,"('stingy', 'generous')",-1.1681499,-1.2934078,-0.1252579
41,-0.23446755,-0.24894026,"('unforgiving', 'forgiving')",-0.2344676,-0.2489403,-0.0144727
42,-1.0320921,-1.0241067,"('unreliable', 'reliable')",-1.0320921,-1.0241067,0.0079854
43,1.0460441,1.044956,"('irresponsible', 'responsible')",1.0460441,1.044956,-0.0010881
44,-0.38722092,-0.40254802,"('prejudiced', 'unprejudiced')",-0.3872209,-0.402548,-0.0153271
45,0.7892654,0.82357574,"('incompetent', 'competent')",0.7892654,0.8235757,0.0343103
46,0.21695697,0.3280359,"('uncompetitive', 'competitive')",0.216957,0.3280359,0.1110789
47,2.926017,2.9994042,"('stupid', 'smart')",2.926017,2.9994042,0.0733872
48,0.046020705,0.22906958,"('unintelligent', 'intelligent')",0.0460207,0.2290696,0.1830489
49,0.26744464,0.5449783,"('unable', 'able')",0.2674446,0.5449783,0.2775337
50,0.559799,0.57058513,"('clumsy', 'skillful')",0.559799,0.5705851,0.0107861
51,-0.13901187,-0.061485417,"('uneducated', 'educated')",-0.1390119,-0.0614854,0.0775265
52,-0.8335076,-1.1145794,"('irrational', 'rational')",-0.8335076,-1.1145794,-0.2810718
53,-0.7456645,-0.80399185,"('uncreative', 'creative')",-0.7456645,-0.8039919,-0.0583274
54,0.4227926,0.39255634,"('incapable', 'capable')",0.4227926,0.3925563,-0.0302363
55,0.62247103,0.81709397,"('incompetent', 'clever')",0.622471,0.817094,0.194623
56,0.8141359,0.9106741,"('impractical', 'practical')",0.8141359,0.9106741,0.0965382
57,-1.5170289,-1.5534967,"('unimaginative', 'imaginative')",-1.5170289,-1.5534967,-0.0364678
58,0.28132135,0.24945365,"('undiscriminating', 'discriminating')",0.2813213,0.2494536,-0.0318677
59,0.24028027,0.10011724,"('foolish', 'wise')",0.2402803,0.1001172,-0.1401631
60,1.5769173,1.8267938,"('inefficient', 'efficient')",1.5769173,1.8267938,0.2498765
61,-0.019487785,-0.09044755,"('illogical', 'logical')",-0.0194878,-0.0904476,-0.0709598
62,1.2787122,1.4970498,"('incompetent', 'brilliant')",1.2787122,1.4970498,0.2183376
63,0.6217105,0.75622475,"('unperceptive', 'insightful')",0.6217105,0.7562248,0.1345143
64,-1.8761985,-1.9353429,"('shy', 'confident')",-1.8761985,-1.9353429,-0.0591444
65,0.68225044,0.7454967,"('insecure', 'secure')",0.6822504,0.7454967,0.0632463
66,-0.5644615,-0.8220957,"('inactive', 'active')",-0.5644615,-0.8220957,-0.2576342
67,0.43903255,0.40403524,"('doubtful', 'determined')",0.4390326,0.4040352,-0.0349974
68,-0.72677135,-0.56225383,"('dependent', 'independent')",-0.7267714,-0.5622538,0.1645176
69,-0.20762709,-0.47154006,"('lazy', 'industrious')",-0.2076271,-0.4715401,-0.263913
70,0.97091746,1.0436077,"('lethargic', 'energetic')",0.9709175,1.0436077,0.0726902
71,0.07899585,0.07943619,"('diffident', 'self-confident')",0.0789959,0.0794362,0.0004403
72,0.002511371,0.0078020543,"('unambitious', 'ambitious')",0.0025114,0.0078021,0.0052907
73,-1.0271305,-1.0930778,"('helpless', 'self-reliant')",-1.0271305,-1.0930778,-0.0659473
74,0.48049536,0.42740774,"('undedicated', 'dedicated')",0.4804954,0.4274077,-0.0530877
75,-0.3197738,-0.38196823,"('meek', 'impulsive')",-0.3197738,-0.3819682,-0.0621944
76,0.71137124,0.8767149,"('anxious', 'daring')",0.7113712,0.8767149,0.1653437
77,-0.55240375,-0.37996793,"('unmotivated', 'motivated')",-0.5524037,-0.3799679,0.1724358
78,-0.18373379,-0.11260389,"('nonresilient', 'resilient')",-0.1837338,-0.1126039,0.0711299
79,-0.8358999,-0.9017299,"('wavering', 'unwavering')",-0.8358999,-0.9017299,-0.06583
80,0.63852125,0.7071432,"('dominated', 'dominating')",0.6385213,0.7071432,0.0686219
81,0.6823847,0.8337047,"('submissive', 'aggressive')",0.6823847,0.8337047,0.15132
82,2.614937,2.6692271,"('poor', 'rich')",2.6149371,2.6692271,0.05429
83,0.31360283,0.36295396,"('powerless', 'powerful')",0.3136028,0.362954,0.0493512
84,0.5665575,0.5912008,"('inferior', 'superior')",0.5665575,0.5912008,0.0246433
85,-1.1335591,-1.3524495,"('insignificant', 'prestigious')",-1.1335591,-1.3524495,-0.2188904
86,-0.22907288,-0.26736918,"('uninfluential', 'influential')",-0.2290729,-0.2673692,-0.0382963
87,0.95823926,0.9077052,"('unsuccessful', 'successful')",0.9582393,0.9077052,-0.0505341
88,0.10316436,0.12784924,"('low', 'eminent')",0.1031644,0.1278492,0.0246848
