,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,-0.50527436,-0.635839,"('disloyal', 'loyal')",1.0726856,0.970994,0.2837056,0.1675775,-0.1161281
29,-0.49047932,-0.4937491,"('unfair', 'fair')",-0.23047914,-0.41809192,-0.3604792,-0.4559205,-0.0954413
30,1.2485825,1.1799219,"('intolerant', 'tolerant')",0.91895175,0.87983155,1.0837672,1.0298767,-0.0538905
31,-1.3687599,-1.2086667,"('evil', 'good')",-0.63643605,-0.7678999,-1.0025979,-0.9882833,0.0143146
32,-0.09719898,-0.22229476,"('unkind', 'kind')",0.41760698,0.2716571,0.160204,0.0246812,-0.1355228
33,-0.555369,-0.56952685,"('wrong', 'right')",-0.5699069,-0.599383,-0.5626379,-0.5844549,-0.021817
34,-0.2725987,-0.11340544,"('mean', 'honorable')",5.2692976,5.5009737,2.4983494,2.6937842,0.1954348
35,-0.79760164,-0.82387906,"('corrupt', 'incorrupt')",-0.24382195,-0.25493792,-0.5207118,-0.5394085,-0.0186967
36,-0.94995147,-0.9734942,"('hostile', 'amicable')",-0.043006487,-0.19435368,-0.496479,-0.5839239,-0.0874449
37,-0.35027605,-0.42354602,"('fake', 'genuine')",0.14281733,0.12780587,-0.1037294,-0.1478701,-0.0441407
38,-0.6969491,-0.6963506,"('untruthful', 'truthful')",-0.29590353,-0.20751078,-0.4964263,-0.4519307,0.0444956
39,0.81139314,0.84249794,"('exploitative', 'cooperative')",0.0054418026,0.09855116,0.4084175,0.4705245,0.062107
40,0.2844122,0.2391927,"('stingy', 'generous')",-1.7883718,-1.9624963,-0.7519798,-0.8616518,-0.109672
41,-0.1268115,-0.16209713,"('unforgiving', 'forgiving')",0.114413336,-0.035915926,-0.0061991,-0.0990065,-0.0928074
42,0.6578016,0.72511154,"('unreliable', 'reliable')",-3.1752846,-3.1771545,-1.2587415,-1.2260215,0.03272
43,-0.46448255,-0.4607241,"('irresponsible', 'responsible')",0.24067697,0.21718168,-0.1119028,-0.1217712,-0.0098684
44,0.6262612,0.644905,"('prejudiced', 'unprejudiced')",-1.4217656,-1.3836814,-0.3977522,-0.3693882,0.028364
45,0.2305,0.16403314,"('incompetent', 'competent')",0.21474668,0.052040417,0.2226233,0.1080368,-0.1145865
46,0.12635277,0.06686251,"('uncompetitive', 'competitive')",-0.8642955,-0.9044902,-0.3689713,-0.4188138,-0.0498425
47,0.14862278,0.21219106,"('stupid', 'smart')",5.2414765,5.3494606,2.6950498,2.7808259,0.0857761
48,0.39908347,0.34549722,"('unintelligent', 'intelligent')",0.6320929,0.6619783,0.5155882,0.5037377,-0.0118505
49,0.020089496,0.14486821,"('unable', 'able')",-0.41302577,-0.3584234,-0.1964681,-0.1067776,0.0896905
50,-0.34127825,-0.2754902,"('clumsy', 'skillful')",-0.09220312,-0.15084381,-0.2167407,-0.213167,0.0035737
51,-0.6444265,-0.7674162,"('uneducated', 'educated')",-0.028741673,-0.064436,-0.3365841,-0.4159261,-0.079342
52,-0.7550369,-0.9010886,"('irrational', 'rational')",0.32239294,0.19008434,-0.216322,-0.3555021,-0.1391801
53,-1.2868894,-1.2167205,"('uncreative', 'creative')",0.42300138,0.31879523,-0.431944,-0.4489626,-0.0170186
54,-0.6304354,-0.62402797,"('incapable', 'capable')",0.515029,0.5881988,-0.0577032,-0.0179146,0.0397886
55,0.85741186,0.81402034,"('incompetent', 'clever')",0.38981137,0.33063972,0.6236116,0.57233,-0.0512816
56,0.66430694,0.5813608,"('impractical', 'practical')",-0.36549774,-0.3887715,0.1494046,0.0962947,-0.0531099
57,-0.65356666,-0.6972068,"('unimaginative', 'imaginative')",-3.0763028,-3.1559627,-1.8649347,-1.9265847,-0.06165
58,-0.5888963,-0.670649,"('undiscriminating', 'discriminating')",0.4750181,0.3410526,-0.0569391,-0.1647982,-0.1078591
59,-0.27814272,-0.27040616,"('foolish', 'wise')",0.05714088,0.09886814,-0.1105009,-0.085769,0.0247319
60,1.0728024,1.0576153,"('inefficient', 'efficient')",-0.11667688,-0.012637734,0.4780628,0.5224888,0.044426
61,0.0034666006,-0.13104515,"('illogical', 'logical')",0.69598895,0.50048,0.3497278,0.1847174,-0.1650104
62,1.0418248,1.0810156,"('incompetent', 'brilliant')",0.45395118,0.5474165,0.747888,0.814216,0.066328
63,-0.4336661,-0.3972509,"('unperceptive', 'insightful')",0.34205386,0.3611082,-0.0458061,-0.0180713,0.0277348
64,0.60095394,0.5307792,"('shy', 'confident')",-6.206667,-6.272734,-2.8028564,-2.8709774,-0.068121
65,0.39609393,0.28435946,"('insecure', 'secure')",-0.4464982,-0.39474574,-0.0252021,-0.0551931,-0.029991
66,-1.14889,-1.1185741,"('inactive', 'active')",0.15156165,0.16291001,-0.4986642,-0.4778321,0.0208321
67,0.3385408,0.34089038,"('doubtful', 'determined')",-0.3688987,-0.39301434,-0.0151789,-0.026062,-0.0108831
68,-0.41270408,-0.47692892,"('dependent', 'independent')",-0.7753638,-0.8376174,-0.594034,-0.6572732,-0.0632392
69,-0.15099774,-0.050317902,"('lazy', 'industrious')",-0.54567784,-0.52342063,-0.3483378,-0.2868693,0.0614685
70,-0.1407119,-0.1456568,"('lethargic', 'energetic')",-0.0008171573,0.016871769,-0.0707645,-0.0643925,0.006372
71,-0.6439887,-0.64120376,"('diffident', 'self-confident')",0.19993411,0.14175478,-0.2220273,-0.2497245,-0.0276972
72,0.011181168,-0.015658721,"('unambitious', 'ambitious')",-0.3573526,-0.37055188,-0.1730857,-0.1931053,-0.0200196
73,0.8181428,0.73915446,"('helpless', 'self-reliant')",-3.0409598,-3.0255744,-1.1114085,-1.1432099,-0.0318014
74,0.30515248,0.2967752,"('undedicated', 'dedicated')",-0.24978878,-0.36549443,0.0276818,-0.0343596,-0.0620414
75,-0.20422411,-0.090759575,"('meek', 'impulsive')",-0.5315194,-0.44084704,-0.3678718,-0.2658033,0.1020685
76,0.70335996,0.73468333,"('anxious', 'daring')",-0.40993553,-0.31216535,0.1467122,0.211259,0.0645468
77,-0.106775634,-0.09477387,"('unmotivated', 'motivated')",-1.1608258,-1.0729982,-0.6338007,-0.583886,0.0499147
78,-0.5717298,-0.4726593,"('nonresilient', 'resilient')",-0.0941301,-0.10304828,-0.3329299,-0.2878538,0.0450761
79,-1.3640949,-1.3033307,"('wavering', 'unwavering')",-0.7278034,-0.6816268,-1.0459491,-0.9924787,0.0534704
80,0.7721721,0.6832738,"('dominated', 'dominating')",-0.9715903,-0.8425832,-0.0997091,-0.0796547,0.0200544
81,0.9880201,0.89241594,"('submissive', 'aggressive')",-0.75600636,-0.6190729,0.1160069,0.1366715,0.0206646
82,-0.5550649,-0.5187388,"('poor', 'rich')",6.068372,6.0638075,2.7566533,2.7725344,0.0158811
83,0.05622032,-0.07415037,"('powerless', 'powerful')",-0.9770098,-1.0138022,-0.4603947,-0.5439762,-0.0835815
84,0.54894054,0.46032894,"('inferior', 'superior')",0.9578971,0.9518999,0.7534188,0.7061144,-0.0473044
85,-0.31878775,-0.26046935,"('insignificant', 'prestigious')",0.13608617,0.14031264,-0.0913508,-0.0600784,0.0312724
86,-0.89415544,-1.056902,"('uninfluential', 'influential')",-0.26379806,-0.42447865,-0.5789768,-0.7406904,-0.1617136
87,0.7646891,0.70440906,"('unsuccessful', 'successful')",0.79853725,0.8441311,0.7816132,0.7742701,-0.0073431
88,-0.28877547,-0.40590504,"('low', 'eminent')",-0.38820875,-0.4279932,-0.3384921,-0.4169491,-0.078457
