,campbell_male,campbell_female,tuple,soup_male,soup_female,co_male,co_female,average_male,average_female,female-male
0,-0.7626701,-0.9910575,"('unsociable', 'sociable')",0.12358597,0.06813516,-0.3364212,-0.43925345,-0.3251684,-0.4540586,-0.1288902
1,0.6717573,0.52642965,"('unfriendly', 'friendly')",1.4470944,1.3817899,2.5141501,2.3349025,1.5443339,1.414374,-0.1299599
2,-0.09611505,-0.12840837,"('unlikable', 'likable')",0.07783782,0.09321965,0.5050339,0.5685699,0.1622522,0.1777937,0.0155415
3,-0.7800379,-0.7788003,"('repellent', 'pleasant')",-1.7825574,-1.7647027,0.2595854,0.30196294,-0.76767,-0.7471801,0.0204899
4,-0.13642175,-0.16778451,"('disliked', 'liked')",-0.22569796,-0.21749274,-7.619577,-7.6932945,-2.6605655,-2.6928571,-0.0322916
5,1.2522815,1.2341335,"('distant', 'outgoing')",1.1129248,1.0809551,0.4438724,0.4110006,0.9363596,0.9086965,-0.0276631
6,1.3181436,1.3054086,"('distant', 'open')",1.4751647,1.442319,0.5065424,0.45707953,1.0999502,1.0682691,-0.0316811
7,-0.7853435,-0.7640637,"('insensitive', 'sensitive')",-1.0625436,-0.90927416,-0.074219674,0.009021198,-0.6407023,-0.5547723,0.08593
8,-0.20358004,-0.20254612,"('unaffectionate', 'affectionate')",0.41134354,0.3672894,0.6947084,0.5751033,0.300824,0.2466155,-0.0542085
9,1.0894178,1.0712947,"('unaffectionate', 'caring')",0.87287265,0.8398329,1.2885047,1.2169808,1.0835985,1.0427028,-0.0408957
10,-0.4738166,-0.5186718,"('unsympathetic', 'sympathetic')",-1.0648696,-0.9790547,-0.9215587,-0.9204113,-0.8200816,-0.8060459,0.0140357
11,-1.2368451,-1.1996124,"('unhelpful', 'helpful')",-0.2456379,-0.18614835,1.755079,1.7929145,0.0908653,0.1357179,0.0448526
12,0.49589363,0.5370959,"('unsupportive', 'supportive')",0.65868574,0.7349223,-2.0509288,-2.0636837,-0.2987831,-0.2638885,0.0348946
13,-0.615469,-0.63313687,"('impolite', 'polite')",0.11141145,0.082259014,-0.16389614,-0.175756,-0.2226512,-0.2422113,-0.0195601
14,-0.633106,-0.6518738,"('antisocial', 'social')",-0.8860548,-0.8895194,-0.75948834,-0.7311333,-0.7595497,-0.7575088,0.0020409
15,0.31840736,0.30401927,"('boring', 'funny')",0.55439854,0.53395617,0.42333513,0.45569822,0.432047,0.4312245,-0.0008225
16,-1.4212824,-1.423544,"('unpopular', 'popular')",-0.93019617,-0.8700255,0.13733098,0.12511832,-0.7380492,-0.7228171,0.0152321
17,-1.4648274,-1.3546004,"('nasty', 'nice')",-0.7588903,-0.7174094,-0.43855113,-0.36424232,-0.887423,-0.812084,0.075339
18,-0.9302704,-0.8803364,"('disagreeable', 'welcoming')",-0.30879125,-0.28446865,-0.8731244,-0.90849006,-0.704062,-0.6910984,0.0129636
19,0.7565538,0.72753686,"('inhospitable', 'hospitable')",0.11862083,0.08165604,0.064485945,0.037057944,0.3132202,0.2820836,-0.0311366
20,0.22278216,0.28157797,"('rough', 'thoughtful')",-0.06516427,-0.00017122179,0.3454266,0.33899146,0.1676815,0.2067994,0.0391179
21,-0.07428213,-0.19686364,"('immoral', 'moral')",-0.5597164,-0.5156977,-0.9823828,-0.89128697,-0.5387938,-0.5346161,0.0041777
22,-0.26604843,-0.344803,"('untrustworthy', 'trustworthy')",-0.43410417,-0.44233873,-1.3150492,-1.2645631,-0.6717339,-0.6839016,-0.0121677
23,-0.2580148,-0.31895012,"('insincere', 'sincere')",0.37369373,0.43246695,6.5072093,6.5086236,2.2076294,2.2073801,-0.0002493
24,0.17849015,0.11827099,"('dishonest', 'honest')",-0.16729182,-0.1254736,0.81524265,0.8126613,0.2754803,0.2684862,-0.0069941
25,1.0069039,1.0382578,"('egoistic', 'altruistic')",1.5199499,1.4720767,1.5356246,1.4316154,1.3541595,1.3139833,-0.0401762
26,0.88745284,0.8318094,"('hardhearted', 'benevolent')",1.351012,1.3443954,1.4743363,1.4157107,1.2376003,1.1973051,-0.0402952
27,0.57795775,0.6326734,"('hardhearted', 'softhearted')",0.5030083,0.5263125,1.4362583,1.3652971,0.8390748,0.8414276,0.0023528
28,-0.21709421,-0.38835135,"('disloyal', 'loyal')",-0.19170639,-0.1956268,0.4710626,0.34290674,0.020754,-0.0803571,-0.1011111
29,-0.2316654,-0.3076894,"('unfair', 'fair')",-0.37440994,-0.39374182,-0.48327032,-0.59972256,-0.3631152,-0.4337179,-0.0706027
30,-0.45060545,-0.3693241,"('intolerant', 'tolerant')",-1.2795897,-1.2413805,0.09084047,0.16091155,-0.5464515,-0.4832643,0.0631872
31,0.30710614,0.30248216,"('evil', 'good')",0.23075089,0.25664058,-0.26158944,-0.28859305,0.0920892,0.0901766,-0.0019126
32,-0.051040158,-0.16548654,"('unkind', 'kind')",0.49922162,0.49068803,1.007764,0.87913585,0.4853152,0.4014458,-0.0838694
33,1.4042883,1.3170128,"('wrong', 'right')",0.6949365,0.5994282,-0.03684175,-0.07034373,0.6874611,0.6153657,-0.0720954
34,-0.572314,-0.4878035,"('mean', 'honorable')",-0.105269924,0.023567952,5.7015567,5.80418,1.6746575,1.7799816,0.1053241
35,1.1803395,1.2415814,"('corrupt', 'incorrupt')",0.38133705,0.32400528,-0.36432695,-0.45212322,0.3991165,0.3711545,-0.027962
36,0.40958792,0.34845486,"('hostile', 'amicable')",-0.12702857,-0.1806836,0.20708916,0.05807772,0.1632162,0.075283,-0.0879332
37,1.0799491,1.0800093,"('fake', 'genuine')",0.3717304,0.40726924,0.11436395,0.09924993,0.5220145,0.5288428,0.0068283
38,0.38599235,0.42318392,"('untruthful', 'truthful')",0.45370305,0.5086367,0.20966396,0.28796145,0.3497864,0.406594,0.0568076
39,0.47574428,0.5956784,"('exploitative', 'cooperative')",1.0362308,1.0749146,0.03454489,0.10809055,0.5155067,0.5928945,0.0773878
40,0.08388305,0.09862186,"('stingy', 'generous')",-0.37905592,-0.288976,-2.4115348,-2.507662,-0.9022359,-0.8993387,0.0028972
41,-0.29996312,-0.3489611,"('unforgiving', 'forgiving')",0.6680393,0.7329218,-0.08615966,-0.10739728,0.0939722,0.0921878,-0.0017844
42,0.37128636,0.4012055,"('unreliable', 'reliable')",-0.45303932,-0.40665156,-3.3710673,-3.390476,-1.1509401,-1.131974,0.0189661
43,-0.42559943,-0.41664353,"('irresponsible', 'responsible')",-0.36469245,-0.28160256,0.24561101,0.33387393,-0.1815603,-0.1214574,0.0601029
44,-1.1326169,-1.0086327,"('prejudiced', 'unprejudiced')",-1.1461326,-1.1398247,-1.4320127,-1.4216466,-1.2369207,-1.1900347,0.046886
45,0.02123461,-0.07435495,"('incompetent', 'competent')",-0.7528901,-0.6502567,-0.8743904,-0.84252805,-0.5353487,-0.5223799,0.0129688
46,-1.508652,-1.5575562,"('uncompetitive', 'competitive')",-0.8269081,-0.822248,-1.7210543,-1.7452266,-1.3522048,-1.3750102,-0.0228054
47,-0.98570013,-0.956525,"('stupid', 'smart')",0.17392145,0.22701794,5.603565,5.673252,1.5972622,1.647915,0.0506528
