,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.6145822,-1.7485298,"('unsociable', 'sociable')",-0.4443386,-0.714861,-1.0294604,-1.2316954,-0.202235
1,-0.98270166,-1.0965712,"('unfriendly', 'friendly')",1.5566983,1.3788534,0.2869983,0.1411411,-0.1458572
2,0.7288683,0.8544388,"('unlikable', 'likable')",0.62072366,0.7375401,0.674796,0.7959895,0.1211935
3,-1.2706248,-1.1627495,"('repellent', 'pleasant')",0.08816254,0.11319785,-0.5912311,-0.5247759,0.0664552
4,1.1998119,1.1095284,"('disliked', 'liked')",-5.8724837,-5.9022565,-2.3363359,-2.396364,-0.0600281
5,1.213763,1.240323,"('distant', 'outgoing')",-0.15347934,-0.08159417,0.5301418,0.5793644,0.0492226
6,1.066464,1.131016,"('distant', 'open')",0.1837835,0.19970587,0.6251237,0.6653609,0.0402372
7,-0.827448,-0.86264586,"('insensitive', 'sensitive')",0.51858324,0.39004114,-0.1544324,-0.2363024,-0.08187
8,0.188447,0.17863114,"('unaffectionate', 'affectionate')",0.8347389,0.7791532,0.511593,0.4788922,-0.0327008
9,-0.022085726,-0.08512359,"('unaffectionate', 'caring')",1.0568521,0.9800348,0.5173832,0.4474556,-0.0699276
10,-2.1796594,-2.26732,"('unsympathetic', 'sympathetic')",0.09967874,-0.10738018,-1.0399903,-1.18735,-0.1473597
11,-1.47651,-1.5180767,"('unhelpful', 'helpful')",1.8696463,1.8470155,0.1965681,0.1644694,-0.0320987
12,-0.98606104,-0.9453951,"('unsupportive', 'supportive')",-1.4223026,-1.438646,-1.2041818,-1.1920205,0.0121613
13,-0.68217045,-0.8063708,"('impolite', 'polite')",-0.5162451,-0.58240503,-0.5992078,-0.6943879,-0.0951801
14,-1.2750164,-1.2776525,"('antisocial', 'social')",-0.6568252,-0.7927913,-0.9659208,-1.0352219,-0.0693011
15,-0.024988044,-0.12329548,"('boring', 'funny')",0.2702769,0.27194047,0.1226444,0.0743225,-0.0483219
16,0.35474405,0.40633777,"('unpopular', 'popular')",0.62391496,0.63761616,0.4893295,0.5219769,0.0326474
17,-0.22126219,-0.15011403,"('nasty', 'nice')",-0.4321369,-0.33347988,-0.3266996,-0.241797,0.0849026
18,-0.07681388,-0.031330608,"('disagreeable', 'welcoming')",-0.49797273,-0.566754,-0.2873933,-0.2990423,-0.011649
19,0.6339604,0.63059336,"('inhospitable', 'hospitable')",0.09657556,0.1964984,0.365268,0.4135459,0.0482779
20,-0.27654952,-0.25162932,"('rough', 'thoughtful')",1.539073,1.4084636,0.6312617,0.5784171,-0.0528446
21,-1.3218399,-1.3793871,"('immoral', 'moral')",-0.5477434,-0.5964399,-0.9347917,-0.9879135,-0.0531218
22,-0.7585752,-0.85565424,"('untrustworthy', 'trustworthy')",-1.1025145,-1.2372067,-0.9305449,-1.0464305,-0.1158856
23,-1.7430967,-1.8770865,"('insincere', 'sincere')",5.3354173,5.1257143,1.7961602,1.6243138,-0.1718464
24,-0.16551211,-0.2861378,"('dishonest', 'honest')",0.69099265,0.57786244,0.2627403,0.1458623,-0.116878
25,0.42699093,0.4310718,"('egoistic', 'altruistic')",1.2841322,1.2859282,0.8555616,0.8585,0.0029384
26,0.6061467,0.44652456,"('hardhearted', 'benevolent')",1.6329999,1.4806296,1.1195734,0.963577,-0.1559964
27,-0.2924917,-0.2613671,"('hardhearted', 'softhearted')",1.4966557,1.3560898,0.602082,0.5473614,-0.0547206
28,-0.26040515,-0.5014999,"('disloyal', 'loyal')",0.93264014,0.6874465,0.3361175,0.0929733,-0.2431442
29,0.2768482,0.23592396,"('unfair', 'fair')",-0.394442,-0.6155699,-0.0587969,-0.189823,-0.1310261
30,-0.7252533,-0.7738705,"('intolerant', 'tolerant')",1.1411529,1.0763421,0.2079498,0.1512358,-0.056714
31,0.73646885,0.75367063,"('evil', 'good')",-1.1202317,-1.1640297,-0.1918814,-0.2051795,-0.0132981
32,-0.6532758,-0.78255975,"('unkind', 'kind')",0.79256845,0.5344689,0.0696463,-0.1240454,-0.1936917
33,0.7366011,0.65601796,"('wrong', 'right')",-0.7086276,-0.7133876,0.0139868,-0.0286848,-0.0426716
34,-1.0541608,-0.91311103,"('mean', 'honorable')",6.0180244,6.109726,2.4819317,2.5983074,0.1163757
