,nielsen_male,nielsen_female,tuple,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.1559726,-1.1129633,"('unsociable', 'sociable')",-0.84212285,-1.0105312,-0.7833497,-0.88797903,-0.9271484,-1.0038246,-0.0766762
1,1.5803684,1.6789023,"('unfriendly', 'friendly')",0.4910375,0.3364342,1.9771202,1.8144913,1.3495086,1.2766093,-0.0728993
2,0.29801258,0.39395016,"('unlikable', 'likable')",1.5143793,1.6145405,0.34530815,0.3979117,0.7192334,0.8021341,0.0829007
3,-0.9692553,-0.84690493,"('repellent', 'pleasant')",-0.36647144,-0.28969127,-0.18129243,-0.12983263,-0.5056731,-0.4221429,0.0835302
4,0.13445237,0.12172592,"('disliked', 'liked')",0.8283899,0.74651414,-2.698978,-2.5849626,-0.5787119,-0.5722408,0.0064711
5,0.2245868,0.23238173,"('distant', 'outgoing')",0.11593406,0.072388574,0.71900606,0.6568642,0.3531756,0.3205448,-0.0326308
6,-0.019013636,0.0844672,"('distant', 'open')",0.09920101,0.058877952,0.8765316,0.81049776,0.3189063,0.3179476,-0.0009587
7,1.1714493,1.280045,"('insensitive', 'sensitive')",-0.013370695,-0.03842604,0.38295096,0.3589025,0.5136765,0.5335072,0.0198307
8,1.4677533,1.4002898,"('unaffectionate', 'affectionate')",0.27314183,0.17747481,0.8310605,0.63964427,0.8573186,0.7391363,-0.1181823
9,1.4478062,1.4422432,"('unaffectionate', 'caring')",0.6570569,0.50874853,1.1439188,1.0132717,1.0829273,0.9880878,-0.0948395
10,-0.6333732,-0.45037127,"('unsympathetic', 'sympathetic')",-0.96596855,-1.0583948,-0.47906855,-0.46230796,-0.6928035,-0.6570247,0.0357788
11,-1.5068411,-1.5220567,"('unhelpful', 'helpful')",-1.1281818,-1.1977503,0.42916533,0.35568556,-0.7352858,-0.7880406,-0.0527548
12,1.5394572,1.6532403,"('unsupportive', 'supportive')",0.50335443,0.50353265,-0.5855168,-0.626652,0.4857649,0.5100404,0.0242755
13,-2.1461878,-2.1580281,"('impolite', 'polite')",-0.73582697,-0.6687842,-0.80163,-0.8213626,-1.2278816,-1.2160583,0.0118233
14,0.10491767,0.03852754,"('antisocial', 'social')",1.0444387,1.0167177,0.493664,0.47187987,0.5476735,0.5090417,-0.0386318
15,0.6383123,0.46540993,"('boring', 'funny')",-0.67294204,-0.7667553,0.043187503,-0.009618606,0.0028526,-0.1036547,-0.1065073
16,-0.87211925,-0.8323931,"('unpopular', 'popular')",-0.9575192,-0.84935206,-0.20022982,-0.25032663,-0.6766228,-0.6440239,0.0325989
17,-0.28783798,-0.23795338,"('nasty', 'nice')",-0.7034005,-0.5980817,-0.9823975,-1.026628,-0.6578786,-0.6208877,0.0369909
18,-0.48079705,-0.3851527,"('disagreeable', 'welcoming')",-0.038372084,0.021906257,-0.69781893,-0.7979753,-0.4056627,-0.3870739,0.0185888
19,0.3655089,0.50661504,"('inhospitable', 'hospitable')",-0.6840261,-0.6154672,-0.19465978,-0.20387147,-0.171059,-0.1042412,0.0668178
20,0.83166975,0.92196393,"('rough', 'thoughtful')",0.09983941,0.23653787,1.1583462,1.1064472,0.6966184,0.754983,0.0583646
21,-0.545158,-0.45441657,"('immoral', 'moral')",-1.0459119,-1.0553813,-1.3753569,-1.3103976,-0.9888089,-0.9400651,0.0487438
22,0.9536592,0.97744703,"('untrustworthy', 'trustworthy')",-0.06762374,-0.18231241,-0.1386099,-0.20998062,0.2491419,0.1950513,-0.0540906
23,-0.15840955,-0.03647683,"('insincere', 'sincere')",-0.95051694,-1.0234064,2.9912965,2.7090738,0.6274567,0.5497302,-0.0777265
24,0.95631015,0.9596897,"('dishonest', 'honest')",-0.5881265,-0.643766,0.52176076,0.41640463,0.2966481,0.2441094,-0.0525387
25,0.43969762,0.39378464,"('egoistic', 'altruistic')",1.074101,0.9330131,1.1896651,1.0723209,0.9011545,0.7997062,-0.1014483
26,2.6649113,2.670688,"('hardhearted', 'benevolent')",2.639959,2.5872543,2.9152353,2.7566864,2.7400354,2.6715428,-0.0684926
27,1.6083287,1.5564125,"('hardhearted', 'softhearted')",0.6726488,0.6028204,0.5665046,0.26415476,0.9491607,0.8077958,-0.1413649
28,0.94948375,1.0216689,"('disloyal', 'loyal')",-0.04698687,-0.20144388,0.83677936,0.7212516,0.5797587,0.5138255,-0.0659332
29,0.16431639,0.12753104,"('unfair', 'fair')",-0.23807697,-0.25625935,-0.22837077,-0.3336395,-0.1007105,-0.1541226,-0.0534121
30,0.6106154,0.6868192,"('intolerant', 'tolerant')",0.61808187,0.5038496,0.095126346,0.07093064,0.4412746,0.4205331,-0.0207415
31,0.052143894,0.21844104,"('evil', 'good')",0.19436821,0.3072079,0.46361336,0.47516137,0.2367085,0.3336035,0.096895
32,0.015125103,0.046135757,"('unkind', 'kind')",-0.21400976,-0.3460807,0.013662826,-0.13833977,-0.0617406,-0.1460949,-0.0843543
33,0.8022985,0.7172429,"('wrong', 'right')",1.0104692,0.98014396,0.4221118,0.3017384,0.7449598,0.6663751,-0.0785847
34,-0.2589682,-0.06635733,"('mean', 'honorable')",-0.939292,-0.76886374,2.7660503,2.7636743,0.5225967,0.6428177,0.120221
35,0.34069124,0.23026806,"('corrupt', 'incorrupt')",0.3761005,0.37046725,0.27676958,0.20950468,0.3311871,0.27008,-0.0611071
