,general_male,general_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
15,0.15302385,-0.10681438,"('boring', 'funny')",0.8902858,0.7040188,0.70800686,0.5846077,0.5837722,0.3939373,-0.1898349
16,-0.297587,-0.39231032,"('unpopular', 'popular')",0.06279978,0.03133955,0.61417544,0.5312366,0.1264627,0.0567553,-0.0697074
17,-0.49791318,-0.4656803,"('nasty', 'nice')",-0.6872696,-0.62515086,-0.008144427,-0.013223302,-0.3977757,-0.3680182,0.0297575
18,-0.19688182,-0.016328234,"('disagreeable', 'welcoming')",-0.4807192,-0.43323845,-1.2430022,-1.1879654,-0.6402011,-0.545844,0.0943571
19,0.015752282,0.07170985,"('inhospitable', 'hospitable')",-0.08028374,-0.057373784,-0.5936382,-0.46938312,-0.2193899,-0.1516824,0.0677075
20,-0.14978638,-0.16219513,"('rough', 'thoughtful')",0.14641327,0.1068577,0.7195509,0.70075876,0.2387259,0.2151404,-0.0235855
21,0.47723395,0.2763075,"('immoral', 'moral')",-0.7211684,-0.8461472,-0.19266851,-0.2805357,-0.1455343,-0.2834585,-0.1379242
22,-0.5525862,-0.59419334,"('untrustworthy', 'trustworthy')",-1.1619456,-1.2758379,-0.52089703,-0.590673,-0.7451429,-0.8202348,-0.0750919
23,0.19215299,0.05826302,"('insincere', 'sincere')",-0.7976818,-0.87714213,5.8930025,5.7793245,1.7624912,1.6534818,-0.1090094
24,0.7444036,0.67779964,"('dishonest', 'honest')",-0.23188522,-0.21294224,0.61724377,0.65823853,0.3765874,0.3743653,-0.0022221
25,-0.009950541,-0.023895819,"('egoistic', 'altruistic')",1.1926398,1.2362661,1.3503348,1.2738599,0.8443414,0.8287434,-0.015598
26,1.0739994,1.0263398,"('hardhearted', 'benevolent')",2.425923,2.3863587,1.863491,1.8051599,1.7878046,1.7392861,-0.0485185
27,-0.7934686,-0.620697,"('hardhearted', 'softhearted')",-0.5996699,-0.5416275,0.27716154,0.3144335,-0.3719923,-0.2826304,0.0893619
28,-0.22719866,-0.4594025,"('disloyal', 'loyal')",-0.31505367,-0.5147587,1.1147555,0.91475767,0.1908344,-0.0198012,-0.2106356
29,-0.22534782,-0.2721424,"('unfair', 'fair')",-0.5340689,-0.5065635,-0.86726594,-0.96986574,-0.5422275,-0.5828572,-0.0406297
30,0.25005993,0.19081452,"('intolerant', 'tolerant')",-0.02253652,-0.08323631,0.89087546,0.8868976,0.3727996,0.3314919,-0.0413077
31,-1.254309,-0.9539801,"('evil', 'good')",0.11445487,0.28756827,-1.7790779,-1.6443162,-0.9729773,-0.7702427,0.2027346
32,1.3390064,1.1013935,"('unkind', 'kind')",-0.3768361,-0.54466534,1.4246814,1.2059973,0.7956173,0.5875752,-0.2080421
33,0.3398525,0.28225374,"('wrong', 'right')",0.89105517,0.8449937,-0.73038125,-0.78006124,0.1668421,0.1157287,-0.0511134
34,-0.81289834,-0.6049584,"('mean', 'honorable')",-0.27023152,-0.1015019,5.082814,5.318958,1.3332281,1.5374991,0.204271
35,0.21965393,0.07637219,"('corrupt', 'incorrupt')",0.23592502,0.13934699,-0.92174625,-1.0210267,-0.1553891,-0.2684359,-0.1130468
36,-1.2993914,-1.3350866,"('hostile', 'amicable')",0.010164969,-0.08901815,-0.61316967,-0.7336831,-0.634132,-0.7192626,-0.0851306
37,1.2158313,1.1724578,"('fake', 'genuine')",0.02831791,-0.005907949,-0.051966157,-0.021509841,0.3973943,0.38168,-0.0157143
38,0.047457002,-0.04905724,"('untruthful', 'truthful')",0.19631565,0.16132364,0.29420704,0.36015856,0.1793266,0.157475,-0.0218516
39,2.0788229,2.0575433,"('exploitative', 'cooperative')",-0.021683259,0.11031818,0.58702374,0.6356789,0.8813878,0.9345134,0.0531256
40,0.2566171,0.40957585,"('stingy', 'generous')",-0.1706438,-0.036036618,-2.8328545,-2.8094132,-0.9156271,-0.811958,0.1036691
41,-0.35480434,-0.2502248,"('unforgiving', 'forgiving')",-0.8100486,-0.8134794,0.38094342,0.2704081,-0.2613031,-0.2644321,-0.003129
42,0.34159365,0.38558528,"('unreliable', 'reliable')",-0.9831635,-1.0507672,-2.6312506,-2.587139,-1.0909402,-1.0841069,0.0068333
43,0.20692277,0.32919455,"('irresponsible', 'responsible')",-0.64957714,-0.62075835,0.29845586,0.39902094,-0.0480662,0.035819,0.0838852
44,-0.21292603,-0.22862223,"('prejudiced', 'unprejudiced')",-0.6965068,-0.6111185,-1.1988226,-1.1271025,-0.7027518,-0.6556144,0.0471374
45,-1.4317999,-1.3335986,"('incompetent', 'competent')",-1.5321372,-1.5288224,-0.29676244,-0.3950487,-1.0868998,-1.0858232,0.0010766
46,-0.07697168,-0.15511079,"('uncompetitive', 'competitive')",-1.0547967,-1.0875663,-0.61962646,-0.71535254,-0.5837982,-0.6526765,-0.0688783
47,-0.2377298,-0.069571905,"('stupid', 'smart')",0.1243284,0.17677939,5.3356085,5.4922185,1.7407357,1.8664753,0.1257396
48,-0.013120173,-0.08068647,"('unintelligent', 'intelligent')",0.4611188,0.43368855,-0.036330797,-0.10078429,0.1372226,0.0840726,-0.05315
49,-1.112989,-1.0935163,"('unable', 'able')",-0.22154096,-0.18822889,-0.3897467,-0.33386713,-0.5747588,-0.5385374,0.0362214
50,0.2629766,0.13141955,"('clumsy', 'skillful')",-0.22364774,-0.45497617,-0.11059055,-0.16445851,-0.0237539,-0.1626717,-0.1389178
51,-0.0032700123,-0.27136937,"('uneducated', 'educated')",-0.04459236,-0.21466766,0.70011246,0.43294755,0.2174167,-0.0176965,-0.2351132
52,-0.13039002,-0.33256298,"('irrational', 'rational')",0.12548152,-0.105941474,-0.52216804,-0.60940516,-0.1756922,-0.3493032,-0.173611
53,0.15157136,0.067916945,"('uncreative', 'creative')",0.04253316,-0.07682599,0.3746788,0.29353482,0.1895944,0.0948753,-0.0947191
54,-0.62131435,-0.80277085,"('incapable', 'capable')",-0.57314515,-0.6376571,0.84686464,0.7387776,-0.1158649,-0.2338835,-0.1180186
55,-0.64297676,-0.6274435,"('incompetent', 'clever')",-1.0003551,-1.0201827,0.42609656,0.32560325,-0.4057451,-0.4406743,-0.0349292
56,1.0441728,0.911673,"('impractical', 'practical')",0.97862935,0.81173664,0.7332523,0.5968262,0.9186848,0.7734119,-0.1452729
57,-0.60769373,-0.74205285,"('unimaginative', 'imaginative')",-0.15003055,-0.3524139,-2.9669154,-3.145243,-1.2415466,-1.4132366,-0.17169
58,0.23813444,0.24844934,"('undiscriminating', 'discriminating')",0.02643701,-0.006066218,-0.09032722,-0.032054983,0.0580814,0.0701094,0.012028
59,0.38786966,0.3351477,"('foolish', 'wise')",1.02608,0.97976995,-0.23133542,-0.17091428,0.3942048,0.3813345,-0.0128703
60,-0.28128728,-0.21505246,"('inefficient', 'efficient')",-0.07990233,-0.033047695,-0.021034796,0.116355866,-0.1274081,-0.0439148,0.0834933
61,0.10779818,-0.024268322,"('illogical', 'logical')",0.064439625,-0.121918544,-0.16100654,-0.36166683,0.0037438,-0.1692846,-0.1730284
62,-0.35122064,-0.29159877,"('incompetent', 'brilliant')",-0.092170864,-0.041348487,0.29686442,0.38502315,-0.0488424,0.0173586,0.066201
63,-0.3780555,-0.3615774,"('unperceptive', 'insightful')",-0.6139311,-0.6639101,0.29744852,0.3514913,-0.2315127,-0.2246654,0.0068473
64,-0.05744352,-0.10920645,"('shy', 'confident')",-0.4695373,-0.51801264,-5.8198447,-5.935559,-2.1156085,-2.1875927,-0.0719842
65,0.500055,0.30798915,"('insecure', 'secure')",-0.5806012,-0.7388378,0.484991,0.38814694,0.1348149,-0.0142339,-0.1490488
66,-0.02493808,-0.067740254,"('inactive', 'active')",-0.4993606,-0.42520946,0.10909814,0.10445553,-0.1384002,-0.1294981,0.0089021
67,0.9074702,0.8061445,"('doubtful', 'determined')",0.15127838,0.15605548,0.11952704,0.124826536,0.3927585,0.3623422,-0.0304163
68,0.15193453,0.056343056,"('dependent', 'independent')",-1.009904,-1.1149232,-1.4921994,-1.5254886,-0.7833896,-0.8613563,-0.0779667
69,-0.07147771,-0.013570292,"('lazy', 'industrious')",0.84763575,0.8705656,-1.1923046,-1.0484549,-0.1387155,-0.0638199,0.0748956
70,-0.3274255,-0.33055592,"('lethargic', 'energetic')",-0.870187,-0.85706335,0.41294667,0.4229597,-0.2615553,-0.2548865,0.0066688
71,0.70468867,0.66325414,"('diffident', 'self-confident')",0.5512706,0.5762091,0.3871093,0.36618423,0.5476895,0.5352159,-0.0124736
72,0.06771098,0.044571254,"('unambitious', 'ambitious')",0.49935552,0.5173019,-0.7672924,-0.6409376,-0.066742,-0.0263548,0.0403872
73,1.4205694,1.4152148,"('helpless', 'self-reliant')",0.952814,0.80599594,-3.0406985,-2.967031,-0.2224383,-0.2486068,-0.0261685
74,0.7264167,0.76868725,"('undedicated', 'dedicated')",-0.24488287,-0.3017653,0.08467453,0.10204815,0.1887361,0.1896567,0.0009206
75,-0.5094917,-0.53066146,"('meek', 'impulsive')",0.064311706,0.07912918,-0.34074742,-0.23994043,-0.2619758,-0.2304909,0.0314849
76,-0.3528351,-0.34736463,"('anxious', 'daring')",-1.0154922,-1.0570605,0.18208253,0.11767169,-0.3954149,-0.4289178,-0.0335029
77,-1.5726627,-1.5870022,"('unmotivated', 'motivated')",-0.9521716,-0.9493128,-0.9996713,-1.0028673,-1.1748352,-1.1797274,-0.0048922
78,-1.1348001,-0.9766336,"('nonresilient', 'resilient')",-0.84858704,-0.7950165,-0.54017377,-0.49997097,-0.841187,-0.757207,0.08398
79,-0.44158822,-0.499489,"('wavering', 'unwavering')",0.17588621,0.071461715,-0.93641317,-0.9237345,-0.4007051,-0.4505873,-0.0498822
80,0.42723188,0.2557774,"('dominated', 'dominating')",-0.19000387,-0.21015757,0.12730327,0.031971246,0.1215104,0.0258637,-0.0956467
81,0.15766355,-0.15141888,"('submissive', 'aggressive')",-0.1269854,-0.27823317,-0.12311518,-0.25031316,-0.0308123,-0.2266551,-0.1958428
82,-0.4962387,-0.55126077,"('poor', 'rich')",-0.2881204,-0.40374756,6.1710753,6.0715203,1.7955721,1.7055039,-0.0900682
83,0.1581322,0.03466311,"('powerless', 'powerful')",0.5976404,0.5611242,-1.0790517,-1.1014882,-0.1077597,-0.168567,-0.0608073
84,0.5828538,0.44571492,"('inferior', 'superior')",0.38559213,0.27970752,0.41947627,0.294173,0.4626407,0.3398651,-0.1227756
85,0.14622764,0.20804664,"('insignificant', 'prestigious')",0.37908626,0.39646408,-0.57257795,-0.5337666,-0.0157547,0.0235814,0.0393361
86,0.10457943,-0.07775824,"('uninfluential', 'influential')",0.13764715,-0.023065113,-0.32845375,-0.4746976,-0.0287424,-0.1918403,-0.1630979
87,0.12674303,-0.16377519,"('unsuccessful', 'successful')",-0.18017496,-0.33887264,0.7978499,0.618619,0.2481393,0.0386571,-0.2094822
88,0.6025608,0.23272371,"('low', 'eminent')",0.5001096,0.18156584,0.48626235,0.21023253,0.5296443,0.208174,-0.3214703
