,nov_male,nov_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.4223375,1.131932,"('unsociable', 'sociable')",0.26797432,0.14040038,0.845156,0.6361662,-0.2089898
1,-0.8397923,-0.7655332,"('unfriendly', 'friendly')",1.2882617,1.1096503,0.2242347,0.1720585,-0.0521762
2,0.077925764,-0.017438043,"('unlikable', 'likable')",0.2388826,0.19161959,0.1584042,0.0870908,-0.0713134
3,1.1895592,1.3291898,"('repellent', 'pleasant')",0.23593064,0.36249143,0.712745,0.8458406,0.1330956
4,-2.3640203,-2.3700516,"('disliked', 'liked')",-6.8762827,-6.907335,-4.6201515,-4.6386933,-0.0185418
5,-2.1732206,-2.1554086,"('distant', 'outgoing')",-0.53435194,-0.6261716,-1.3537862,-1.3907901,-0.0370039
6,-2.637878,-2.5387285,"('distant', 'open')",-0.11681439,-0.24222259,-1.3773462,-1.3904755,-0.0131293
7,1.6539518,1.685411,"('insensitive', 'sensitive')",0.77636117,0.86563015,1.2151564,1.2755206,0.0603642
8,-1.0385945,-0.9642788,"('unaffectionate', 'affectionate')",0.5455931,0.41133064,-0.2465007,-0.2764741,-0.0299734
9,-0.096158445,0.012281128,"('unaffectionate', 'caring')",0.8990942,0.8435076,0.4014679,0.4278944,0.0264265
10,1.8843865,1.8255731,"('unsympathetic', 'sympathetic')",-0.19093312,-0.18934755,0.8467267,0.8181128,-0.0286139
11,1.5346272,1.5447403,"('unhelpful', 'helpful')",2.152248,2.2062612,1.8434376,1.8755007,0.0320631
12,0.87407506,1.0393575,"('unsupportive', 'supportive')",-1.9671402,-1.8952429,-0.5465326,-0.4279427,0.1185899
13,1.5316776,1.352345,"('impolite', 'polite')",-0.33572623,-0.2731636,0.5979757,0.5395907,-0.058385
14,2.2213755,2.0516212,"('antisocial', 'social')",0.07589351,0.04646971,1.1486344,1.0490454,-0.099589
15,-0.09863715,-0.2345326,"('boring', 'funny')",0.46905214,0.3784122,0.1852075,0.0719398,-0.1132677
16,-1.6406608,-1.5360618,"('unpopular', 'popular')",0.27814537,0.37228656,-0.6812577,-0.5818876,0.0993701
17,-0.42519602,-0.377574,"('nasty', 'nice')",-0.57190824,-0.58186334,-0.4985521,-0.4797187,0.0188334
18,-0.562995,-0.5963989,"('disagreeable', 'welcoming')",-0.20421444,-0.29602814,-0.3836047,-0.4462135,-0.0626088
19,-1.273899,-1.2445115,"('inhospitable', 'hospitable')",-0.68565255,-0.7047878,-0.9797758,-0.9746497,0.0051261
20,1.2781241,1.2581433,"('rough', 'thoughtful')",1.3953598,1.3304619,1.3367419,1.2943026,-0.0424393
