,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.6674118,-0.57999915,"('hardhearted', 'softhearted')",-0.69987625,-0.64020187,1.2926683,1.2178735,-0.0248733,-0.0007759,0.0240974
28,0.8185228,0.7412733,"('disloyal', 'loyal')",0.7897394,0.75541174,0.96660644,0.9189751,0.8582896,0.80522,-0.0530696
29,0.031267274,0.084657714,"('unfair', 'fair')",-0.7080948,-0.71202934,-0.4583978,-0.54868835,-0.3784084,-0.39202,-0.0136116
30,0.5524228,0.55393624,"('intolerant', 'tolerant')",3.0520456,3.2526298,1.3429943,1.3504189,1.6491542,1.7189949,0.0698407
31,-2.436792,-2.454977,"('evil', 'good')",-2.756366,-3.0175815,-1.0257132,-1.0587646,-2.072957,-2.1771077,-0.1041507
32,1.6007433,1.687045,"('unkind', 'kind')",1.3751872,1.5601103,1.296225,1.1886246,1.4240518,1.4785932,0.0545414
33,0.26863125,0.2557009,"('wrong', 'right')",-0.5686991,-0.74541,-0.59604925,-0.60448563,-0.2987057,-0.3647316,-0.0660259
34,-1.1042138,-1.0398611,"('mean', 'honorable')",0.7685936,0.8549377,6.0935144,6.2598925,1.919298,2.0249898,0.1056918
35,-1.6715852,-1.6600829,"('corrupt', 'incorrupt')",-3.2188375,-3.6229496,-0.81697124,-0.90148616,-1.9024647,-2.0615063,-0.1590416
36,-2.858818,-2.922167,"('hostile', 'amicable')",-3.9201553,-4.2226925,-0.5012298,-0.59516317,-2.4267344,-2.5800076,-0.1532732
37,-1.013002,-1.000658,"('fake', 'genuine')",-0.16587625,0.019204207,0.062207,0.05856826,-0.3722238,-0.3076285,0.0645953
38,1.2617869,1.2522159,"('untruthful', 'truthful')",1.8652668,1.8766582,0.5193536,0.67174816,1.2154691,1.2668741,0.051405
39,-0.23479366,-0.1719174,"('exploitative', 'cooperative')",1.317312,1.3287057,0.21296562,0.24930272,0.431828,0.468697,0.036869
40,-0.3097379,-0.3155839,"('stingy', 'generous')",-0.0613235,-0.09540504,-2.0069296,-2.0563946,-0.7926637,-0.8224612,-0.0297975
41,0.06527936,0.07237424,"('unforgiving', 'forgiving')",0.6761952,0.6823135,-0.24561943,-0.2441062,0.1652851,0.1701938,0.0049087
42,0.6336331,0.74641407,"('unreliable', 'reliable')",0.38042545,0.44280633,-3.0835838,-2.9966626,-0.6898417,-0.6024807,0.087361
43,0.8907739,0.9969233,"('irresponsible', 'responsible')",1.844431,2.1315722,0.8317569,0.85661304,1.1889873,1.3283696,0.1393823
44,-0.643534,-0.62804,"('prejudiced', 'unprejudiced')",-1.6386601,-1.781941,-1.4110541,-1.4183055,-1.2310828,-1.2760955,-0.0450127
45,-0.13444164,-0.033018067,"('incompetent', 'competent')",1.8765067,2.2165897,0.21789949,0.18456963,0.6533215,0.7893804,0.1360589
46,1.3781327,1.3980082,"('uncompetitive', 'competitive')",2.991992,3.4058385,-0.5560727,-0.5348489,1.2713507,1.4229994,0.1516487
47,-0.28383556,-0.15030624,"('stupid', 'smart')",1.4581388,1.6502844,5.8424544,5.947686,2.3389193,2.4825548,0.1436355
48,-0.09714618,-0.1624003,"('unintelligent', 'intelligent')",1.4869072,1.7298508,0.91193247,0.9117071,0.7672311,0.8263859,0.0591548
49,-0.8378137,-0.6932297,"('unable', 'able')",-0.33936876,-0.09404886,0.2632422,0.41500875,-0.3046468,-0.1240899,0.1805569
50,-1.0567434,-1.0080888,"('clumsy', 'skillful')",-1.1575067,-1.0961342,0.12892994,0.13900557,-0.6951067,-0.6550725,0.0400342
51,1.1783795,1.1300583,"('uneducated', 'educated')",1.2345285,1.39252,0.1373476,0.07121971,0.8500853,0.8645993,0.014514
52,-1.8648002,-2.0577989,"('irrational', 'rational')",-2.886689,-3.1872942,-0.25958925,-0.3796314,-1.6703595,-1.8749083,-0.2045488
53,0.28141657,0.2869937,"('uncreative', 'creative')",0.07486651,0.17616487,0.94286335,0.92156696,0.4330488,0.4615752,0.0285264
54,-0.20749007,-0.20463105,"('incapable', 'capable')",-0.59993947,-0.588464,1.516464,1.6118774,0.2363448,0.2729275,0.0365827
55,1.6455687,1.7613975,"('incompetent', 'clever')",3.1267283,3.6200707,0.22768334,0.21293357,1.6666601,1.8648006,0.1981405
56,1.6855733,1.7224895,"('impractical', 'practical')",3.5505066,3.8422182,0.38431492,0.43771163,1.8734651,2.0008065,0.1273414
57,-0.013972979,-0.06552036,"('unimaginative', 'imaginative')",0.39533988,0.46698332,-2.7497938,-2.728185,-0.7894756,-0.775574,0.0139016
58,-0.34619603,-0.3497669,"('undiscriminating', 'discriminating')",-0.4517827,-0.5127359,-0.2593026,-0.24757312,-0.3524271,-0.3700253,-0.0175982
59,-0.33462033,-0.3551796,"('foolish', 'wise')",-1.8024703,-1.9688319,0.42740306,0.43028063,-0.5698959,-0.6312436,-0.0613477
60,1.8901505,2.0198836,"('inefficient', 'efficient')",4.7892985,5.237629,0.83545905,0.9367387,2.5049694,2.731417,0.2264476
61,0.67747235,0.6775348,"('illogical', 'logical')",0.93808377,0.9979562,0.3166572,0.19806927,0.6440711,0.6245201,-0.019551
62,2.1827865,2.316125,"('incompetent', 'brilliant')",3.6180356,4.0985007,0.993677,1.2105983,2.2648331,2.5417414,0.2769083
63,1.3922571,1.42401,"('unperceptive', 'insightful')",1.9610463,2.0687435,1.3096508,1.370372,1.5543181,1.6210419,0.0667238
64,0.7246127,0.643495,"('shy', 'confident')",0.2479789,0.17876142,-6.6943607,-6.7476635,-1.9072564,-1.9751356,-0.0678792
65,-0.24309763,-0.23562628,"('insecure', 'secure')",1.5785934,1.829265,-0.06389784,-0.07028605,0.423866,0.5077842,0.0839182
66,-0.52989024,-0.4762887,"('inactive', 'active')",-2.0214067,-2.072762,0.3440726,0.25366208,-0.7357415,-0.7651296,-0.0293881
67,0.92887235,0.8798364,"('doubtful', 'determined')",0.8695712,0.78501266,-0.505153,-0.5478949,0.4310969,0.372318,-0.0587789
68,-0.27470103,-0.26020908,"('dependent', 'independent')",0.0029616281,0.10764581,-0.42447165,-0.3947319,-0.2320703,-0.1824317,0.0496386
69,-3.0833578,-3.0249557,"('lazy', 'industrious')",-1.8371162,-2.0774786,-0.868181,-0.8645314,-1.9295518,-1.9889886,-0.0594368
70,1.1149427,1.204647,"('lethargic', 'energetic')",1.9492568,2.1926737,0.4426041,0.48872474,1.1689345,1.2953485,0.126414
71,0.6291297,0.6804484,"('diffident', 'self-confident')",1.3423063,1.2339333,0.82991946,0.7697726,0.9337851,0.8947181,-0.039067
72,0.9857949,1.067498,"('unambitious', 'ambitious')",1.2520053,1.3624471,-0.5201764,-0.43083638,0.5725412,0.6663695,0.0938283
73,0.15069243,0.124774665,"('helpless', 'self-reliant')",-1.1259971,-1.2906146,-3.133561,-3.0563116,-1.3696219,-1.4073839,-0.037762
74,0.100583896,0.2216231,"('undedicated', 'dedicated')",0.35139817,0.5424192,-0.37540224,-0.39223668,0.0255266,0.1239352,0.0984086
75,-0.53634596,-0.55187625,"('meek', 'impulsive')",-1.6739559,-1.8785524,-0.53464603,-0.43155667,-0.9149826,-0.9539951,-0.0390125
76,1.6417676,1.6845496,"('anxious', 'daring')",1.7750977,2.0276227,0.61329234,0.64403224,1.3433859,1.4520682,0.1086823
77,-0.07623117,-0.1188225,"('unmotivated', 'motivated')",1.0855081,1.0598241,-0.8271992,-0.7803538,0.0606926,0.0535493,-0.0071433
78,-0.7871001,-0.7058285,"('nonresilient', 'resilient')",-0.39563367,-0.34224537,0.16923632,0.2606017,-0.3378325,-0.2624907,0.0753418
79,-1.0265212,-1.1206961,"('wavering', 'unwavering')",-1.6763461,-1.9649074,-0.053572908,0.015013581,-0.9188134,-1.0235299,-0.1047165
80,1.923232,1.9900652,"('dominated', 'dominating')",0.86482364,1.0904685,-1.4526958,-1.4465951,0.4451199,0.5446462,0.0995263
81,2.4195263,2.3441942,"('submissive', 'aggressive')",3.0726612,3.362247,-0.14548957,-0.084261335,1.7822326,1.8740598,0.0918272
82,-0.27623105,-0.19891216,"('poor', 'rich')",1.1259392,1.5035756,6.667334,6.707462,2.5056807,2.6707083,0.1650276
83,1.0793742,1.0837775,"('powerless', 'powerful')",0.30262774,0.3190178,-1.0337411,-1.0820777,0.1160869,0.1069059,-0.009181
84,-0.0071648806,-0.033531133,"('inferior', 'superior')",-1.3897825,-1.3371165,0.5787082,0.6113942,-0.2727464,-0.2530845,0.0196619
85,-1.248242,-1.3139496,"('insignificant', 'prestigious')",-3.0010626,-3.4959939,0.08786925,0.059747554,-1.3871452,-1.5833985,-0.1962533
86,-0.043566696,-0.05381073,"('uninfluential', 'influential')",0.93604803,1.189794,-0.1106115,-0.23681068,0.2606233,0.2997242,0.0391009
87,1.2437009,1.1995394,"('unsuccessful', 'successful')",1.250703,1.417774,0.9541096,0.9461478,1.1495045,1.1878204,0.0383159
88,-0.13037606,-0.16401896,"('low', 'eminent')",-0.22612117,-0.11254054,0.23613678,0.20263302,-0.0401201,-0.0246422,0.0154779
