,foot_male,foot_female,tuple,locker_male,locker_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4110371,0.33827862,"('unsociable', 'sociable')",1.8109373,1.7081697,-0.108931854,-0.21363914,0.7043475,0.6109364,-0.0934111
1,0.38125283,0.43396026,"('unfriendly', 'friendly')",-0.3272818,-0.2834636,2.4015064,2.3676488,0.8184925,0.8393819,0.0208894
2,-0.6120285,-0.600661,"('unlikable', 'likable')",0.17780948,0.15566207,0.4603969,0.46185726,0.008726,0.0056194,-0.0031066
3,-0.5542768,-0.33490208,"('repellent', 'pleasant')",0.5362407,0.84915763,0.14710887,0.37083185,0.0430242,0.2950291,0.2520049
4,0.7083142,0.66082513,"('disliked', 'liked')",-0.6750526,-0.7843084,-6.2339554,-6.2211266,-2.0668979,-2.1148699,-0.047972
5,0.38757193,0.4277888,"('distant', 'outgoing')",-1.2145832,-1.2070208,-0.08903856,-0.06690288,-0.3053499,-0.2820449,0.023305
6,-0.36097974,-0.32184893,"('distant', 'open')",-1.3849767,-1.3564616,0.22010356,0.27193135,-0.5086176,-0.4687931,0.0398245
7,0.19660653,0.21576674,"('insensitive', 'sensitive')",1.1771886,1.4651535,1.1587372,1.3187039,0.8441774,0.9998748,0.1556974
8,-0.71487707,-0.767763,"('unaffectionate', 'affectionate')",-1.0037458,-1.1466,1.3602624,1.247524,-0.1194535,-0.2222797,-0.1028262
9,-0.023686059,0.021380745,"('unaffectionate', 'caring')",-0.41040432,-0.41160837,1.7146285,1.8222146,0.426846,0.477329,0.050483
10,-0.6645284,-0.70322627,"('unsympathetic', 'sympathetic')",0.73278713,0.7251442,-0.10636744,-0.050632093,-0.0127029,-0.0095714,0.0031315
11,-0.19312568,-0.089160964,"('unhelpful', 'helpful')",0.2961995,0.3180944,2.1689425,2.3311384,0.7573388,0.8533572,0.0960184
12,0.7235476,0.8164522,"('unsupportive', 'supportive')",0.9065094,0.9756794,-1.3262308,-1.1979526,0.1012754,0.1980597,0.0967843
13,1.0945473,1.0151656,"('impolite', 'polite')",1.8985769,1.7378136,-0.3317346,-0.42247546,0.8871298,0.7768346,-0.1102952
14,1.419402,1.3739007,"('antisocial', 'social')",1.6312224,1.6532619,-0.28426152,-0.37513238,0.922121,0.8840101,-0.0381109
15,0.6787915,0.6111909,"('boring', 'funny')",-0.7442715,-0.81199294,0.6052588,0.4871072,0.1799263,0.0954351,-0.0844912
16,-1.1457077,-0.95896393,"('unpopular', 'popular')",-1.2566473,-1.1346103,0.23569396,0.33721894,-0.7222204,-0.5854518,0.1367686
17,0.32024476,0.4298494,"('nasty', 'nice')",-0.24349764,-0.15201496,-0.40713865,-0.362428,-0.1101305,-0.0281979,0.0819326
18,-1.7850206,-1.678391,"('disagreeable', 'welcoming')",-0.9031749,-0.77573466,-0.2963024,-0.25549302,-0.9948326,-0.9032062,0.0916264
19,-0.85378873,-0.8536277,"('inhospitable', 'hospitable')",-1.7231289,-1.7001784,0.07171674,0.090537526,-0.835067,-0.8210895,0.0139775
20,-0.63581574,-0.5543979,"('rough', 'thoughtful')",-0.8176088,-0.73917925,0.6814895,0.6696505,-0.2573116,-0.2079756,0.049336
21,0.35581508,0.37477848,"('immoral', 'moral')",1.3799621,1.4541887,-0.45245636,-0.3041274,0.4277736,0.50828,0.0805064
22,-0.30895603,-0.28464368,"('untrustworthy', 'trustworthy')",0.70160455,0.72321725,-0.59868896,-0.48765442,-0.0686801,-0.0163603,0.0523198
23,-0.13750927,-0.07577678,"('insincere', 'sincere')",1.2053074,1.2682915,6.405257,6.5165215,2.4910185,2.5696786,0.0786601
24,0.26251245,0.26261482,"('dishonest', 'honest')",0.33744994,0.39630675,1.1773674,1.2655759,0.5924433,0.6414992,0.0490559
25,-0.855021,-0.690967,"('egoistic', 'altruistic')",-1.1298788,-1.053001,1.5903733,1.547184,-0.1315088,-0.0655947,0.0659141
26,0.31308538,0.16293526,"('hardhearted', 'benevolent')",-0.5600051,-0.6941549,1.6609062,1.3273456,0.4713288,0.2653753,-0.2059535
27,-0.570296,-0.4822017,"('hardhearted', 'softhearted')",-0.46215227,-0.3367203,1.7849367,1.735225,0.2508295,0.3054343,0.0546048
28,0.16044518,0.09886058,"('disloyal', 'loyal')",-0.13364264,-0.18714273,1.1704113,1.0875487,0.3990713,0.3330889,-0.0659824
29,0.21719453,0.20969804,"('unfair', 'fair')",-0.092260465,-0.08300305,-0.34396452,-0.5562197,-0.0730102,-0.1431749,-0.0701647
30,0.77770406,0.7993462,"('intolerant', 'tolerant')",1.891382,1.9575777,1.2350165,1.2922654,1.3013674,1.3497299,0.0483625
31,-1.487092,-1.4743258,"('evil', 'good')",-2.0746098,-2.0735407,-0.8514173,-0.94717914,-1.4710398,-1.4983486,-0.0273088
32,0.07092361,-0.008005116,"('unkind', 'kind')",0.88398415,0.8648399,1.4902068,1.3775747,0.8150382,0.7448031,-0.0702351
33,0.8506692,0.8162599,"('wrong', 'right')",-0.45866936,-0.530465,-0.27650085,-0.32226685,0.0384997,-0.0121573,-0.050657
34,-0.02627197,0.19566528,"('mean', 'honorable')",1.5679922,1.7445707,6.0387583,6.2639527,2.5268262,2.7347294,0.2079032
35,-0.10066956,-0.14727588,"('corrupt', 'incorrupt')",-2.0630283,-2.1023011,-0.32674876,-0.56858456,-0.8301489,-0.9393872,-0.1092383
36,-0.42443562,-0.37614033,"('hostile', 'amicable')",-1.960347,-2.04365,-0.081277736,-0.29218405,-0.8220202,-0.9039915,-0.0819713
