,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2065029,-1.2869819,"('unsociable', 'sociable')",-0.092278905,-0.17878331,-0.16269572,-0.28023237,-0.4871592,-0.5819992,-0.09484
1,-0.029551033,-0.17907634,"('unfriendly', 'friendly')",-0.85364753,-1.1373482,1.5150186,1.4104744,0.2106067,0.03135,-0.1792567
2,-1.256201,-1.351494,"('unlikable', 'likable')",-0.61698353,-0.70615077,0.41632977,0.5022036,-0.4856183,-0.5184804,-0.0328621
3,-0.67653155,-0.5653658,"('repellent', 'pleasant')",-0.3405881,-0.25090763,0.23189072,0.27758884,-0.261743,-0.1795615,0.0821815
4,-0.75271344,-0.89644295,"('disliked', 'liked')",-0.008563377,-0.23734868,-5.5668545,-5.778759,-2.1093771,-2.3041836,-0.1948065
5,-0.90504533,-1.05394,"('distant', 'outgoing')",-1.3841451,-1.5538186,-0.17799231,-0.21427673,-0.8223943,-0.9406784,-0.1182841
6,-0.6500993,-0.7949384,"('distant', 'open')",-1.3891544,-1.5952713,0.112858415,0.081259176,-0.6421318,-0.7696501,-0.1275183
7,-0.08043569,-0.074605465,"('insensitive', 'sensitive')",0.20746003,0.30648404,0.41877896,0.5078944,0.1819344,0.246591,0.0646566
8,0.029527936,-0.12566122,"('unaffectionate', 'affectionate')",-0.49636054,-0.63457555,0.56958413,0.50733864,0.0342505,-0.0842994,-0.1185499
9,0.26774305,0.17286538,"('unaffectionate', 'caring')",-0.5853766,-0.70938534,0.8912355,0.9112127,0.1912006,0.1248976,-0.066303
10,-1.0122628,-0.99803287,"('unsympathetic', 'sympathetic')",-0.22204134,-0.24960846,-0.3044666,-0.2992731,-0.5129236,-0.5156382,-0.0027146
11,-0.12750888,-0.07247304,"('unhelpful', 'helpful')",0.56608456,0.6519824,1.7937849,1.8819963,0.7441202,0.8205019,0.0763817
12,-0.5501992,-0.57819444,"('unsupportive', 'supportive')",-0.09339918,-0.03085755,-1.6696259,-1.6396579,-0.7710748,-0.74957,0.0215048
13,-0.6991978,-0.69218504,"('impolite', 'polite')",0.0685315,0.0664397,-0.34140098,-0.35921574,-0.3240224,-0.3283204,-0.004298
14,-0.3934132,-0.36093676,"('antisocial', 'social')",0.65876025,0.72328395,-0.32686198,-0.3278346,-0.020505,0.0115042,0.0320092
15,0.70015806,0.63305986,"('boring', 'funny')",-0.109488234,-0.15131335,0.49019212,0.39443663,0.3602873,0.2920611,-0.0682262
16,-1.2689737,-1.3923948,"('unpopular', 'popular')",-0.20049322,-0.29969466,0.60755175,0.5765367,-0.2873051,-0.3718509,-0.0845458
17,-0.49967965,-0.51922846,"('nasty', 'nice')",-0.31952253,-0.3296845,-0.2971978,-0.29218423,-0.3721333,-0.3803657,-0.0082324
18,-0.92564446,-1.0802039,"('disagreeable', 'welcoming')",-0.9854299,-1.0587515,-0.45768693,-0.46444166,-0.7895871,-0.867799,-0.0782119
19,-1.3837827,-1.4969145,"('inhospitable', 'hospitable')",-1.3305401,-1.4850119,-0.153285,-0.11960077,-0.9558693,-1.0338424,-0.0779731
20,0.6560463,0.685734,"('rough', 'thoughtful')",1.13806,1.180605,1.2475951,1.2422035,1.0139004,1.0361808,0.0222804
21,-0.4770841,-0.52651495,"('immoral', 'moral')",0.013750631,-0.05933275,-0.5702352,-0.5191212,-0.3445229,-0.368323,-0.0238001
22,-0.7715071,-0.8312693,"('untrustworthy', 'trustworthy')",-0.5031059,-0.6103139,-0.6079205,-0.66921043,-0.6275111,-0.7035979,-0.0760868
23,-0.12288855,-0.109224394,"('insincere', 'sincere')",-0.20210227,-0.2066327,5.0540686,5.143289,1.5763593,1.6091441,0.0327848
24,0.11966246,0.10967023,"('dishonest', 'honest')",-1.7858223,-1.7910404,0.72240996,0.7414595,-0.3145833,-0.3133036,0.0012797
25,0.51749974,0.4410438,"('egoistic', 'altruistic')",0.031410355,-0.043749295,1.3406312,1.368899,0.6298471,0.5887312,-0.0411159
26,0.50499487,0.37923074,"('hardhearted', 'benevolent')",0.72871196,0.57378495,1.6762353,1.5929995,0.9699807,0.8486718,-0.1213089
