,discovery_male,discovery_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.39356375,0.34463537,"('unsociable', 'sociable')",-0.3896845,-0.5117558,0.0019396,-0.0835602,-0.0854998
1,0.07393271,-0.020216145,"('unfriendly', 'friendly')",1.8132885,1.737952,0.9436105,0.8588679,-0.0847426
2,1.1085179,1.1419822,"('unlikable', 'likable')",0.50796044,0.5628271,0.8082392,0.8524047,0.0441655
3,0.2796301,0.39146474,"('repellent', 'pleasant')",0.16335413,0.22003517,0.2214921,0.30575,0.0842579
4,-1.701962,-1.7970709,"('disliked', 'liked')",-6.244925,-6.360209,-3.9734435,-4.07864,-0.1051965
5,-0.06247989,-0.050407097,"('distant', 'outgoing')",-0.030225698,-0.08488672,-0.0463528,-0.0676469,-0.0212941
6,0.3444088,0.38587445,"('distant', 'open')",0.46655715,0.40748042,0.405483,0.3966774,-0.0088056
7,0.7094596,0.8040585,"('insensitive', 'sensitive')",0.7940258,0.8772319,0.7517427,0.8406452,0.0889025
8,0.29420733,0.22899622,"('unaffectionate', 'affectionate')",1.0265203,0.894707,0.6603638,0.5618516,-0.0985122
9,1.5200537,1.5472242,"('unaffectionate', 'caring')",1.1058016,1.0690856,1.3129277,1.3081548,-0.0047729
10,1.2060926,1.3612984,"('unsympathetic', 'sympathetic')",-0.30699527,-0.25162503,0.4495487,0.5548367,0.105288
11,1.287692,1.4497266,"('unhelpful', 'helpful')",1.6780608,1.8108279,1.4828763,1.6302772,0.1474009
12,0.9787664,1.1072592,"('unsupportive', 'supportive')",-1.5057918,-1.5189937,-0.2635127,-0.2058673,0.0576454
13,0.48569158,0.52877843,"('impolite', 'polite')",-0.9278151,-0.93219817,-0.2210618,-0.2017099,0.0193519
14,1.2686329,1.263861,"('antisocial', 'social')",-0.5583791,-0.5901347,0.3551269,0.3368631,-0.0182638
15,0.5468006,0.51679456,"('boring', 'funny')",0.2955919,0.25851125,0.4211963,0.3876529,-0.0335434
16,-1.3478703,-1.4858035,"('unpopular', 'popular')",0.5478309,0.51701,-0.4000197,-0.4843968,-0.0843771
17,-1.0729741,-1.0644102,"('nasty', 'nice')",-0.4012335,-0.32026652,-0.7371038,-0.6923383,0.0447655
18,-0.59527165,-0.6931095,"('disagreeable', 'welcoming')",-0.29087117,-0.4190333,-0.4430714,-0.5560714,-0.113
19,-1.0231762,-0.97930336,"('inhospitable', 'hospitable')",0.2793808,0.3755113,-0.3718977,-0.301896,0.0700017
20,0.83022237,0.74409044,"('rough', 'thoughtful')",1.5484699,1.5004227,1.1893461,1.1222565,-0.0670896
21,1.6527854,1.689493,"('immoral', 'moral')",-0.40803,-0.3752477,0.6223777,0.6571226,0.0347449
22,0.9690604,0.96878123,"('untrustworthy', 'trustworthy')",-0.6493812,-0.7172016,0.1598396,0.1257898,-0.0340498
23,0.9075091,0.98393553,"('insincere', 'sincere')",5.5824203,5.5844793,3.2449646,3.2842073,0.0392427
24,0.8823529,0.93976986,"('dishonest', 'honest')",0.78323376,0.73077863,0.8327934,0.8352742,0.0024808
25,0.07510024,-0.037654817,"('egoistic', 'altruistic')",1.9274707,1.8533316,1.0012854,0.9078383,-0.0934471
26,0.74322987,0.62197053,"('hardhearted', 'benevolent')",2.0853636,2.0713415,1.4142967,1.3466561,-0.0676406
27,0.47709477,0.4462644,"('hardhearted', 'softhearted')",1.4344989,1.2826552,0.9557968,0.8644598,-0.091337
28,0.3375207,0.3044352,"('disloyal', 'loyal')",0.94610596,0.89127934,0.6418133,0.5978572,-0.0439561
29,-0.24997927,-0.28024745,"('unfair', 'fair')",-0.36065477,-0.498628,-0.305317,-0.3894377,-0.0841207
30,1.1944782,1.2089013,"('intolerant', 'tolerant')",0.95553815,0.904249,1.0750082,1.0565752,-0.018433
31,-1.7835593,-1.8376074,"('evil', 'good')",-0.71943605,-0.7759473,-1.2514977,-1.3067774,-0.0552797
32,1.2139515,1.2370628,"('unkind', 'kind')",0.975775,0.88231385,1.0948632,1.0596883,-0.0351749
33,0.73418486,0.67885375,"('wrong', 'right')",-0.3704446,-0.45337218,0.1818701,0.1127408,-0.0691293
34,0.55216914,0.65006465,"('mean', 'honorable')",5.6511135,5.8213596,3.1016414,3.2357121,0.1340707
35,-1.5081438,-1.7232666,"('corrupt', 'incorrupt')",0.003151983,-0.15124126,-0.7524959,-0.937254,-0.1847581
36,-1.2912554,-1.4138774,"('hostile', 'amicable')",-0.006049052,-0.14847508,-0.6486522,-0.7811762,-0.132524
37,0.2149673,0.223756,"('fake', 'genuine')",0.36206758,0.3494506,0.2885174,0.2866033,-0.0019141
38,0.5651284,0.64872617,"('untruthful', 'truthful')",-0.112754226,-0.07480894,0.2261871,0.2869586,0.0607715
39,0.429662,0.44293943,"('exploitative', 'cooperative')",0.2583618,0.21876466,0.3440119,0.330852,-0.0131599
40,-0.43030018,-0.51405156,"('stingy', 'generous')",-1.4411662,-1.5964186,-0.9357332,-1.0552351,-0.1195019
41,0.06648297,0.026847003,"('unforgiving', 'forgiving')",-0.26703107,-0.37783563,-0.1002741,-0.1754943,-0.0752202
42,0.61611843,0.74654865,"('unreliable', 'reliable')",-2.567871,-2.4547608,-0.9758763,-0.8541061,0.1217702
43,1.2141488,1.3504206,"('irresponsible', 'responsible')",0.82449067,0.8713762,1.0193198,1.1108984,0.0915786
44,-0.7792468,-0.7954087,"('prejudiced', 'unprejudiced')",-1.5227911,-1.5422593,-1.151019,-1.168834,-0.017815
45,0.13194136,0.14884979,"('incompetent', 'competent')",-0.36522558,-0.3689049,-0.1166421,-0.1100276,0.0066145
46,0.7760062,0.89413214,"('uncompetitive', 'competitive')",-0.6066135,-0.61145574,0.0846964,0.1413382,0.0566418
47,0.25835803,0.29790422,"('stupid', 'smart')",5.2596807,5.3726254,2.7590194,2.8352647,0.0762453
48,2.0106187,1.9668398,"('unintelligent', 'intelligent')",0.9078811,0.91712034,1.4592499,1.4419801,-0.0172698
49,0.027733121,0.0053635314,"('unable', 'able')",-0.0016148016,0.06517263,0.0130592,0.0352681,0.0222089
50,-1.3502994,-1.4307989,"('clumsy', 'skillful')",0.25827858,0.22155671,-0.5460104,-0.6046211,-0.0586107
51,0.06403473,0.08137762,"('uneducated', 'educated')",0.74493563,0.6936322,0.4044852,0.3875049,-0.0169803
52,-0.9890478,-1.1984808,"('irrational', 'rational')",-0.35885072,-0.5887889,-0.6739492,-0.8936349,-0.2196857
53,-0.1628305,-0.2251612,"('uncreative', 'creative')",0.77047426,0.7785237,0.3038219,0.2766812,-0.0271407
54,-0.2562279,-0.20648989,"('incapable', 'capable')",1.333367,1.3806694,0.5385696,0.5870897,0.0485201
55,2.0134616,2.0736718,"('incompetent', 'clever')",0.3361319,0.3192768,1.1747967,1.1964743,0.0216776
56,2.1131442,2.2631884,"('impractical', 'practical')",-0.41908562,-0.34019238,0.8470293,0.961498,0.1144687
57,0.025246859,0.098690085,"('unimaginative', 'imaginative')",-2.5699108,-2.5164032,-1.272332,-1.2088566,0.0634754
58,0.7451484,0.78790474,"('undiscriminating', 'discriminating')",0.27716783,0.26392728,0.5111581,0.525916,0.0147579
59,-0.3757849,-0.47444567,"('foolish', 'wise')",0.49517012,0.4035076,0.0596926,-0.035469,-0.0951616
60,1.9029993,2.025803,"('inefficient', 'efficient')",-0.20793438,-0.10056361,0.8475325,0.9626197,0.1150872
61,1.3523958,1.2668817,"('illogical', 'logical')",0.32646987,0.15753877,0.8394328,0.7122102,-0.1272226
62,2.325747,2.4375782,"('incompetent', 'brilliant')",0.28766352,0.39462212,1.3067052,1.4161001,0.1093949
63,1.0857052,1.1673481,"('unperceptive', 'insightful')",1.1531106,1.238422,1.1194079,1.2028852,0.0834773
64,-0.26934567,-0.2839188,"('shy', 'confident')",-6.8170347,-6.9219923,-3.5431902,-3.6029556,-0.0597654
65,0.5891302,0.5669255,"('insecure', 'secure')",-0.42972085,-0.41126454,0.0797047,0.0778305,-0.0018742
66,-0.6942023,-0.6226654,"('inactive', 'active')",1.0761513,1.117026,0.1909745,0.2471803,0.0562058
67,-0.4316822,-0.39003342,"('doubtful', 'determined')",-0.7674881,-0.698557,-0.5995852,-0.5442952,0.05529
68,-0.031498387,-0.13847367,"('dependent', 'independent')",-0.21005371,-0.2685864,-0.120776,-0.20353,-0.082754
69,-0.029800015,-0.136497,"('lazy', 'industrious')",-0.3389847,-0.3701527,-0.1843924,-0.2533249,-0.0689325
70,1.1655387,1.3377585,"('lethargic', 'energetic')",0.5301015,0.6099666,0.84782,0.9738625,0.1260425
71,0.41361076,0.42562383,"('diffident', 'self-confident')",0.92068493,0.9233886,0.6671479,0.6745062,0.0073583
72,1.1486353,1.1787419,"('unambitious', 'ambitious')",-0.50442606,-0.47324783,0.3221046,0.3527471,0.0306425
73,-0.17952362,-0.26943105,"('helpless', 'self-reliant')",-2.7368891,-2.75713,-1.4582064,-1.5132805,-0.0550741
74,0.22928765,0.24124822,"('undedicated', 'dedicated')",0.070197694,0.030299243,0.1497427,0.1357737,-0.013969
