,ceridian_male,ceridian_female,tuple,h_male,h_female,c_male,c_female,m_male,m_female,holding_male,holding_female,inc_male,inc_female,average_male,average_female,female-male
0,0.023088627,-0.12819876,"('unsociable', 'sociable')",0.48172164,0.37563843,0.14656611,0.03944464,-0.18587814,-0.19666028,0.8365185,0.6887695,-0.13477725,-0.27457908,0.1945399,0.0840691,-0.1104708
1,-2.7875757,-2.8769698,"('unfriendly', 'friendly')",-1.3708999,-1.2788162,-1.4964486,-1.5218976,-0.6733272,-0.63194156,-0.4439788,-0.44735992,1.0511456,0.95823646,-0.9535142,-0.9664582,-0.012944
2,1.1380839,1.1452117,"('unlikable', 'likable')",1.5699146,1.6783285,1.2401997,1.2788287,0.46928722,0.48223996,1.5245906,1.6467013,1.0399005,1.1006005,1.1636628,1.2219852,0.0583224
3,0.062094983,0.13775979,"('repellent', 'pleasant')",0.7003325,0.7407937,1.2107184,1.2352995,2.0011232,2.0233119,0.32873675,0.40227845,0.57197225,0.6184583,0.8124963,0.8596503,0.047154
4,-0.751054,-0.7753596,"('disliked', 'liked')",0.37832037,0.368863,0.6403108,0.5754861,0.1941187,0.12383397,-0.52959865,-0.597994,-4.7811875,-4.921078,-0.8081817,-0.8710415,-0.0628598
5,-1.929672,-1.872088,"('distant', 'outgoing')",-1.0857766,-0.86630076,-0.36818767,-0.29254025,0.49633777,0.56331676,-2.0618088,-1.9831645,-0.56247807,-0.53374845,-0.9185975,-0.8307543,0.0878432
6,-2.3612924,-2.2449672,"('distant', 'open')",-1.3651768,-1.0330101,-0.5111729,-0.34361514,0.26056775,0.35458872,-1.886131,-1.7485988,-0.26884612,-0.2175262,-1.0220085,-0.8721881,0.1498204
7,0.30200982,0.28057876,"('insensitive', 'sensitive')",0.2679066,0.34107393,-0.7987897,-0.70216453,-0.86281264,-0.7856185,0.62232494,0.631584,0.65959287,0.6773458,0.0317053,0.0737999,0.0420946
8,-1.2964463,-1.2851413,"('unaffectionate', 'affectionate')",-1.2366858,-1.1145668,-0.98005295,-0.8984327,-1.7204316,-1.6345949,0.004189413,0.0364375,0.21312898,0.19775957,-0.8360497,-0.7830898,0.0529599
9,-1.6038299,-1.623263,"('unaffectionate', 'caring')",-0.7292955,-0.60519856,-0.3363499,-0.2702136,-0.7334583,-0.6658023,0.6180568,0.56695926,1.024814,0.96775615,-0.2933438,-0.271627,0.0217168
10,0.17868142,0.13638628,"('unsympathetic', 'sympathetic')",0.46486822,0.4287942,-0.7277961,-0.67782515,-0.98770267,-0.94171304,0.5915316,0.52268606,0.34563994,0.3154569,-0.0224629,-0.0360358,-0.0135729
11,0.48281255,0.4777833,"('unhelpful', 'helpful')",0.7833065,0.8028372,-0.12847924,-0.10468373,-0.3538284,-0.34125814,0.03397794,-0.01154577,2.1766489,2.1845791,0.499073,0.5012853,0.0022123
12,-0.19617832,-0.11377059,"('unsupportive', 'supportive')",0.9427973,1.1832691,0.6440464,0.8666193,-0.14366202,0.0017525973,0.23849352,0.32755777,-1.280737,-1.2772405,0.0341267,0.164698,0.1305713
13,0.98294395,0.8805617,"('impolite', 'polite')",0.72725326,0.65923977,0.2176714,0.24417832,0.18559477,0.21021102,1.4615829,1.3565254,0.117558636,0.07055447,0.6154342,0.5702118,-0.0452224
14,1.8019826,1.7735671,"('antisocial', 'social')",1.9420147,1.8708465,0.8229507,0.8962025,0.2909765,0.3330038,3.1904905,3.1169195,0.10509206,0.074380934,1.3589179,1.3441534,-0.0147645
15,-0.2317455,-0.37478977,"('boring', 'funny')",0.20310515,0.096782215,0.7381134,0.6430984,0.54991657,0.42618924,-0.49073023,-0.5475794,0.74184847,0.68287015,0.2517513,0.1544285,-0.0973228
16,-1.1878653,-1.1465368,"('unpopular', 'popular')",0.16973658,0.25803784,0.53808117,0.5538883,1.3962489,1.4257271,-0.8128213,-0.676502,0.33616188,0.41228804,0.073257,0.1378171,0.0645601
17,0.037378095,0.081760064,"('nasty', 'nice')",0.3726319,0.4018226,0.3434682,0.41541943,0.42684385,0.4859388,-0.31548744,-0.27790442,-0.37247008,-0.3031999,0.0820608,0.1339728,0.051912
18,-0.40688536,-0.34588048,"('disagreeable', 'welcoming')",-0.2778686,-0.019775122,-0.5862478,-0.3410169,-0.71089613,-0.5654979,-0.35543314,-0.23462287,-0.48532763,-0.46780252,-0.4704431,-0.3290993,0.1413438
19,-1.2650441,-1.2010909,"('inhospitable', 'hospitable')",-0.24947166,-0.082023114,0.93668044,0.9885399,0.6796294,0.7224812,-2.0085704,-1.9712508,-0.1374185,-0.08644458,-0.3406992,-0.2716314,0.0690678
20,-0.04481278,-0.05747073,"('rough', 'thoughtful')",-0.75049657,-0.7725262,-0.65088093,-0.58134425,-0.51314735,-0.47380066,0.30928883,0.34853223,0.8327882,0.81747115,-0.1362101,-0.1198564,0.0163537
21,1.2123798,1.16093,"('immoral', 'moral')",1.4756051,1.4737929,0.40145198,0.42737,0.45216274,0.48661968,0.950101,0.9247801,-0.40261498,-0.38049534,0.6815143,0.6821662,0.0006519
22,1.1503195,1.0992336,"('untrustworthy', 'trustworthy')",1.22704,1.319055,0.8702567,0.9765034,-0.17382988,-0.17611085,0.34960288,0.31544018,-0.7966019,-0.7877231,0.4377979,0.4577331,0.0199352
23,0.07513418,-0.05945017,"('insincere', 'sincere')",0.4504756,0.44262427,-0.18037485,-0.2164354,0.14796269,0.12725046,0.1857483,0.18181352,5.3354554,5.313953,1.0024002,0.9649593,-0.0374409
24,0.28901935,0.16516736,"('dishonest', 'honest')",-0.9476961,-0.892366,-1.9459195,-1.8144952,-2.849517,-2.8157716,0.3118278,0.20845667,0.66954726,0.6630839,-0.7454564,-0.7476541,-0.0021977
25,-1.1078783,-1.038777,"('egoistic', 'altruistic')",-0.99616194,-0.8672304,-0.2492986,-0.11682393,-0.23325506,-0.1451022,-0.27717414,-0.20551251,0.99007297,1.0319297,-0.3122825,-0.2235861,0.0886964
26,-1.0389619,-1.1354587,"('hardhearted', 'benevolent')",-0.1621967,-0.14524466,-0.10999137,-0.07388091,-0.051704917,-0.12856942,2.0893202,1.9667559,1.2819368,1.1531268,0.3347337,0.2727882,-0.0619455
27,-1.2453109,-1.1792032,"('hardhearted', 'softhearted')",-1.126412,-0.99305314,-1.5018364,-1.3341755,-1.1789446,-1.0196109,-0.5027855,-0.51646996,0.91697466,0.90111405,-0.7730525,-0.6902331,0.0828194
28,-0.59504366,-0.758402,"('disloyal', 'loyal')",-0.7577665,-0.82779723,-0.7934947,-0.8821139,-1.1659069,-1.234237,0.20561215,-0.012408913,1.2521095,1.0838319,-0.3090817,-0.4385212,-0.1294395
29,0.16829605,0.09368205,"('unfair', 'fair')",0.52256995,0.4643994,1.010107,0.9415965,0.8316197,0.74534374,-0.46784753,-0.5738294,-0.4471134,-0.55686843,0.2696053,0.1857206,-0.0838847
30,1.1961832,1.1174215,"('intolerant', 'tolerant')",-0.5782364,-0.6263395,-0.8489207,-0.78744924,-0.49953794,-0.46629152,1.4192467,1.3875684,1.7720511,1.8082489,0.410131,0.4055264,-0.0046046
31,-1.3098758,-1.248758,"('evil', 'good')",-0.7854208,-0.5287387,1.0071167,1.1284086,0.58270127,0.6143286,-1.9143552,-1.8473685,-1.3581841,-1.326305,-0.6296697,-0.5347388,0.0949309
32,0.46748352,0.29766342,"('unkind', 'kind')",1.1253493,1.0196927,0.38828123,0.35987893,-0.6101539,-0.6450299,1.5835247,1.4288564,1.3442724,1.2389704,0.7164596,0.616672,-0.0997876
33,-0.31847468,-0.3564768,"('wrong', 'right')",-0.7374328,-0.6541787,-0.34023842,-0.2696818,-0.31411305,-0.32814816,-0.1142805,-0.07176702,-0.91116786,-0.9731213,-0.4559512,-0.442229,0.0137222
34,-0.1765349,-0.090587825,"('mean', 'honorable')",0.27480593,0.49511427,0.05832869,0.2049472,0.060338795,0.12263708,-0.0061092675,0.118423045,5.434219,5.6698194,0.9408414,1.0867256,0.1458842
35,-0.7408008,-0.79466414,"('corrupt', 'incorrupt')",-0.77884746,-0.8932268,0.091037616,-0.017730583,0.56121594,0.5232555,-2.3352838,-2.350129,-0.2663188,-0.41644028,-0.5781662,-0.6581559,-0.0799897
36,-1.6825342,-1.630444,"('hostile', 'amicable')",-1.3152782,-1.1658461,0.10480212,0.08681886,1.1014844,1.0532231,-1.752398,-1.7452929,0.05494515,-0.052765723,-0.5814964,-0.5757178,0.0057786
37,1.0386842,1.0225844,"('fake', 'genuine')",-0.39304727,-0.4561926,-0.6793076,-0.66506475,-1.1739343,-1.1590835,-0.54855114,-0.5553015,0.35814336,0.37691924,-0.2330021,-0.2393564,-0.0063543
38,-0.5220124,-0.5770342,"('untruthful', 'truthful')",-0.40918556,-0.34339234,-0.30062932,-0.35863042,0.0864503,0.036497682,-0.8492958,-0.8892223,0.24075064,0.26450807,-0.2923204,-0.3112123,-0.0188919
39,0.9235789,0.88973933,"('exploitative', 'cooperative')",0.42084086,0.50460744,-0.30731893,-0.22902331,-0.6965133,-0.6156403,0.7782874,0.78248703,0.17623538,0.18323836,0.2158517,0.2525681,0.0367164
40,0.050939396,0.043897476,"('stingy', 'generous')",0.24050775,0.39525083,0.02201036,0.12667917,-0.48111677,-0.44185102,0.55540496,0.55907804,-1.0660483,-1.1323026,-0.1130504,-0.0748747,0.0381757
41,0.40826398,0.41766712,"('unforgiving', 'forgiving')",0.26347947,0.44608808,-0.14818908,-0.056763843,-0.24803886,-0.18694097,1.0639191,1.0298208,0.55389065,0.5214548,0.3155542,0.3618877,0.0463335
42,1.3198433,1.3342549,"('unreliable', 'reliable')",1.4102484,1.4501326,0.8854257,0.9432895,0.16398889,0.15659066,0.8167254,0.83305675,-2.0661318,-2.0441658,0.4216833,0.4455265,0.0238432
43,0.4354615,0.43169513,"('irresponsible', 'responsible')",0.36555684,0.49670774,-0.6426927,-0.49614835,-0.66408724,-0.60918736,0.6426026,0.6863438,0.979954,1.0394907,0.1861325,0.2581503,0.0720178
44,0.4228358,0.43172845,"('prejudiced', 'unprejudiced')",-0.88470227,-0.93633914,-1.1673783,-1.1473278,-1.7506448,-1.7502635,-0.45378205,-0.44666326,-1.3399292,-1.3061376,-0.8622668,-0.8591671,0.0030997
45,0.35463887,0.42481002,"('incompetent', 'competent')",1.1777673,1.3698728,0.9660025,1.1303782,0.12654783,0.2034626,1.3259586,1.329263,0.17546874,0.14652582,0.6877306,0.7673854,0.0796548
46,0.6327368,0.64398557,"('uncompetitive', 'competitive')",1.7472235,1.7793257,0.3798002,0.4486696,-0.47824052,-0.4426698,1.3394252,1.3222758,0.1243814,0.09632617,0.624221,0.6413188,0.0170978
47,0.6182339,0.70877206,"('stupid', 'smart')",0.86849844,0.9619663,0.42004406,0.5669947,0.0077426434,0.065811895,1.2940514,1.431684,4.496798,4.709168,1.2842281,1.4073995,0.1231714
48,-0.5848302,-0.6530828,"('unintelligent', 'intelligent')",-0.9865938,-1.0039401,-1.6192074,-1.6536071,-1.7128133,-1.6994867,-1.0512319,-1.041747,-0.24243252,-0.29768473,-1.0328515,-1.0582581,-0.0254066
49,-0.4090402,-0.29709893,"('unable', 'able')",-0.48793215,-0.30404082,-0.7155239,-0.51595104,-0.8952379,-0.7543853,-0.6994667,-0.64159006,-0.42246884,-0.2720576,-0.604945,-0.4641873,0.1407577
50,0.16873026,0.19795331,"('clumsy', 'skillful')",0.8244058,0.82379615,1.0118216,0.9951048,2.0302687,2.0462644,-0.7732451,-0.71121573,-0.040317062,-0.066291675,0.536944,0.5476019,0.0106579
51,0.5934376,0.45942348,"('uneducated', 'educated')",2.5501397,2.3327658,1.8721062,1.5996325,0.96014476,0.7799352,0.0077165915,-0.11212599,0.4443949,0.3198062,1.0713233,0.8965729,-0.1747504
52,-0.90952665,-0.9936767,"('irrational', 'rational')",-0.12410296,-0.17310992,0.6548568,0.54279137,0.98933053,0.9177742,-0.7843976,-0.7620293,-0.32720178,-0.3568221,-0.083507,-0.1375121,-0.0540051
53,-1.3762025,-1.3666066,"('uncreative', 'creative')",-0.3050829,-0.19691586,0.018051729,0.04368168,-0.6420236,-0.6116151,0.29448384,0.320058,0.8486164,0.7615736,-0.1936928,-0.1749707,0.0187221
54,-0.8049115,-0.91309726,"('incapable', 'capable')",-0.40329188,-0.44231096,-0.8545772,-0.8912636,-0.77589583,-0.8253846,0.072790205,0.08492647,0.72644496,0.7566592,-0.3399069,-0.3717451,-0.0318382
55,1.0898898,1.1283566,"('incompetent', 'clever')",0.4770875,0.5613209,0.069101706,0.19709152,-1.1709232,-1.1150658,0.85587686,0.8637967,-0.0798992,-0.06145681,0.2068556,0.2623405,0.0554849
56,1.0099943,0.9570948,"('impractical', 'practical')",0.61966187,0.5766232,-0.24906754,-0.21969749,-0.23541053,-0.23167166,1.7512052,1.6654546,0.27527246,0.27620202,0.5286093,0.5040009,-0.0246084
57,0.10102241,0.06202079,"('unimaginative', 'imaginative')",1.0695175,1.075818,0.6437107,0.6192818,-0.3265944,-0.40129167,-0.19397187,-0.28954735,-1.5526186,-1.6963118,-0.0431557,-0.105005,-0.0618493
58,-0.07821107,-0.035023566,"('undiscriminating', 'discriminating')",0.5670204,0.65291506,1.2274212,1.2273712,0.83591914,0.7820655,0.7213556,0.6789289,0.42596072,0.4030523,0.6165777,0.6182183,0.0016406
59,-0.04010907,-0.033854153,"('foolish', 'wise')",0.71593237,0.7098099,0.7160879,0.6434526,1.5974452,1.546267,-0.56939524,-0.4779337,0.12435965,0.15155783,0.4240535,0.4232166,-0.0008369
60,1.1746284,1.2485508,"('inefficient', 'efficient')",0.8192536,0.88856304,-1.1039386,-0.9449292,-1.7458851,-1.5979811,1.4319801,1.4291681,-0.12423492,-0.029517403,0.0753006,0.1656424,0.0903418
61,-0.035276636,-0.122748315,"('illogical', 'logical')",1.1393689,1.1388184,0.8439792,0.77741784,0.26982418,0.2587713,0.14779878,0.026729602,0.13149332,-0.014169453,0.416198,0.3441366,-0.0720614
62,0.96561426,1.0485281,"('incompetent', 'brilliant')",1.3744338,1.5060512,0.41199526,0.5660675,-1.0497029,-0.93279934,0.884636,0.96752274,0.39022976,0.48114666,0.496201,0.6060861,0.1098851
63,-0.17557484,-0.13925439,"('unperceptive', 'insightful')",1.6785634,1.8976475,0.8085473,0.98554105,0.533376,0.62436455,0.8968087,0.9465051,0.9208519,1.0066484,0.7770954,0.8869088,0.1098134
64,0.5060524,0.41628444,"('shy', 'confident')",1.30095,1.205423,0.19281185,0.15562597,-0.48487842,-0.53567743,0.8808746,0.8210078,-5.3336077,-5.492805,-0.4896329,-0.5716902,-0.0820573
65,1.3078785,1.1551913,"('insecure', 'secure')",0.53284526,0.41228896,-0.4970764,-0.5228024,-0.9225552,-0.96937895,1.6674775,1.6293716,-0.20196661,-0.21336292,0.3144338,0.2485513,-0.0658825
66,-0.7596997,-0.7874929,"('inactive', 'active')",0.41192758,0.41647387,1.3196921,1.2368703,1.0830393,1.0103205,0.03639464,0.056879506,0.8391223,0.7726041,0.4884127,0.4509426,-0.0374701
67,1.0291159,0.9696244,"('doubtful', 'determined')",-0.049710087,-0.23029222,-0.71037525,-0.78189325,-0.16612875,-0.21427897,0.6944556,0.67320573,-0.3859577,-0.39432377,0.0685666,0.0036737,-0.0648929
68,-0.07753413,-0.13802803,"('dependent', 'independent')",-0.031536385,-0.039767727,-0.11345762,-0.10415855,0.061786793,0.03198291,-1.1379393,-1.2014052,-0.85827976,-0.84829116,-0.3594934,-0.383278,-0.0237846
69,-0.74536514,-0.68248326,"('lazy', 'industrious')",-0.63152313,-0.5171032,0.45483127,0.5214542,0.7348291,0.74189365,-0.3960893,-0.3400678,-0.3849869,-0.44272187,-0.161384,-0.119838,0.041546
70,1.0624084,1.0976124,"('lethargic', 'energetic')",1.6530305,1.7613391,0.5672291,0.6745479,0.08323426,0.08756771,0.8743612,0.90636206,1.187952,1.2816674,0.9047026,0.9681828,0.0634802
71,-1.4031037,-1.4542373,"('diffident', 'self-confident')",-0.21108237,-0.09717191,-0.291133,-0.23666249,-0.14674643,-0.045010515,0.053676203,0.10049937,0.009457791,-0.014389959,-0.3314885,-0.2911622,0.0403263
72,-0.48182675,-0.55137414,"('unambitious', 'ambitious')",0.76615804,0.76681894,-0.16906202,-0.1362687,-1.2565382,-1.277572,-0.29972067,-0.30239335,-1.1029407,-1.1677417,-0.4239883,-0.4447552,-0.0207669
