,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.32517663,-0.41779548,"('unsociable', 'sociable')",-0.49614304,-0.55530715,-0.6203195,-0.6660299,-0.42437518,-0.5857624,-0.4665036,-0.5562238,-0.0897202
1,0.6013218,0.50550365,"('unfriendly', 'friendly')",-0.5450523,-0.5779357,0.8114874,0.7037289,2.208338,2.0426164,0.7690237,0.6684783,-0.1005454
2,0.3159543,0.38565695,"('unlikable', 'likable')",0.43546152,0.5601972,1.3700672,1.4475296,0.69177496,0.7820178,0.7033145,0.7938504,0.0905359
3,-0.57058334,-0.54312456,"('repellent', 'pleasant')",0.13146026,0.2515828,-0.7313678,-0.66810054,0.24229866,0.31654552,-0.2320481,-0.1607742,0.0712739
4,0.1439304,0.09948455,"('disliked', 'liked')",0.22537303,0.16028838,0.50184005,0.4729224,-6.6778507,-6.695572,-1.4516768,-1.4907191,-0.0390423
5,1.1167948,1.1074516,"('distant', 'outgoing')",0.78774977,0.7878582,1.5957152,1.6117059,-0.027702061,0.032526784,0.8681394,0.8848856,0.0167462
6,0.9328119,0.9158021,"('distant', 'open')",0.37766644,0.42285472,1.3683779,1.3426241,0.7473169,0.8026149,0.8565433,0.870974,0.0144307
7,-0.09413808,-0.123031706,"('insensitive', 'sensitive')",-0.30976486,-0.17346904,-0.5505111,-0.47710177,1.0261216,0.9768448,0.0179269,0.0508106,0.0328837
8,1.0082403,1.0461317,"('unaffectionate', 'affectionate')",-0.04152607,0.0017926544,0.06195975,-0.05509542,1.2526768,1.1594504,0.5703377,0.5380698,-0.0322679
9,1.2859141,1.2717881,"('unaffectionate', 'caring')",0.2356965,0.2592486,0.81909734,0.7515198,1.6227983,1.5475489,0.9908766,0.9575263,-0.0333503
10,-0.42025173,-0.43497103,"('unsympathetic', 'sympathetic')",-0.5222646,-0.43756795,-2.569069,-2.5578647,0.0029606074,-0.058008537,-0.8771561,-0.872103,0.0050531
11,-0.55702025,-0.5554806,"('unhelpful', 'helpful')",0.61513567,0.71911365,-1.3632951,-1.3001499,1.7550222,1.8491254,0.1124606,0.1781521,0.0656915
12,1.342666,1.2818241,"('unsupportive', 'supportive')",1.2142525,1.327508,-0.54381645,-0.5151299,-1.6396385,-1.6555778,0.0933659,0.1096561,0.0162902
13,0.03921549,0.07177346,"('impolite', 'polite')",0.31812933,0.38603905,-0.5025415,-0.44818702,-0.27930585,-0.26366597,-0.1061256,-0.0635101,0.0426155
14,-0.7740885,-0.8392564,"('antisocial', 'social')",-0.005194122,0.031414807,-0.9322669,-0.86675143,-0.69249266,-0.7081566,-0.6010106,-0.5956874,0.0053232
15,0.6061759,0.6067521,"('boring', 'funny')",0.26277775,0.17545241,1.4266202,1.392225,0.5013411,0.5496472,0.6992288,0.6810192,-0.0182096
16,-1.0449373,-1.1372987,"('unpopular', 'popular')",-0.8955034,-0.99993855,-0.07959325,-0.03691178,0.05560009,0.09749113,-0.4911084,-0.5191645,-0.0280561
17,0.18189701,0.28017467,"('nasty', 'nice')",0.21604785,0.34070033,0.88959986,0.9383846,-0.8069789,-0.7216975,0.1201415,0.2093905,0.089249
18,-0.16283405,-0.13698013,"('disagreeable', 'welcoming')",-0.28140512,0.0044726324,-0.09193246,-0.10378787,-0.45023283,-0.44392562,-0.2466011,-0.1700552,0.0765459
19,-0.012423087,0.06296311,"('inhospitable', 'hospitable')",0.42576253,0.4505376,-0.21267034,-0.25079638,0.08341898,0.11824271,0.071022,0.0952368,0.0242148
20,-0.3727452,-0.39611506,"('rough', 'thoughtful')",-1.1890167,-1.0878783,-0.015443163,0.029384198,1.1116152,1.0672702,-0.1163975,-0.0968347,0.0195628
21,-0.6295824,-0.66569006,"('immoral', 'moral')",-0.049573902,0.046572283,-1.141594,-1.0963318,-0.8072961,-0.7683807,-0.6570116,-0.6209576,0.036054
22,0.43335134,0.38293675,"('untrustworthy', 'trustworthy')",0.49423176,0.55660665,-1.2274394,-1.2617414,-0.68012506,-0.6961257,-0.2449953,-0.2545809,-0.0095856
23,-0.4911681,-0.4886319,"('insincere', 'sincere')",-0.51155484,-0.37987807,-0.15802516,-0.2134764,5.88742,5.7872376,1.181668,1.1763128,-0.0053552
24,-0.018396642,-0.053298414,"('dishonest', 'honest')",-0.39922762,-0.33557472,-1.4559641,-1.4596447,1.0073352,0.9367889,-0.2165633,-0.2279322,-0.0113689
25,1.3703567,1.3645245,"('egoistic', 'altruistic')",-0.34524378,-0.41575307,1.1449941,1.1582844,1.6810517,1.5855819,0.9627897,0.9231595,-0.0396302
26,0.9283308,0.7836277,"('hardhearted', 'benevolent')",0.036958795,-0.1188249,1.3502836,1.2041819,1.7317349,1.5992866,1.011827,0.8670678,-0.1447592
27,1.0751327,1.0348972,"('hardhearted', 'softhearted')",0.5729033,0.60979676,0.08586709,0.060651854,1.7323655,1.6368039,0.8665671,0.8355374,-0.0310297
28,0.2758747,0.17269082,"('disloyal', 'loyal')",-0.1537087,-0.27231082,-0.74367976,-0.8703793,1.038712,0.8186455,0.1042996,-0.0378385,-0.1421381
29,0.49349785,0.4055999,"('unfair', 'fair')",0.17682053,0.14247419,-0.03359794,-0.05361583,-0.012089893,-0.17875496,0.1561576,0.0789258,-0.0772318
30,-0.028882891,-0.055145055,"('intolerant', 'tolerant')",-0.08900423,0.0038961135,-1.096804,-1.0873061,0.8302988,0.8418918,-0.0960981,-0.0741658,0.0219323
31,0.7404661,0.7547085,"('evil', 'good')",0.27392653,0.22511068,0.9313085,0.9123463,-0.77576387,-0.8542704,0.2924843,0.2594737,-0.0330106
32,-0.7869514,-0.87328845,"('unkind', 'kind')",-0.0060601383,-0.0058641545,0.26421267,0.29973015,1.4139813,1.2345983,0.2212956,0.163794,-0.0575016
33,1.1126331,1.0426193,"('wrong', 'right')",0.82166845,0.7287131,1.7632205,1.7413213,-0.22764048,-0.3177349,0.8674704,0.7987297,-0.0687407
34,-0.06734814,-0.0085658785,"('mean', 'honorable')",-0.26261202,-0.067045555,0.52199155,0.5709797,5.9557986,6.0857334,1.5369575,1.6452755,0.108318
35,0.42248395,0.3350781,"('corrupt', 'incorrupt')",-0.11239199,-0.2763075,1.5412729,1.519333,0.14380653,0.018373817,0.4987929,0.3991193,-0.0996736
36,0.61911154,0.50612926,"('hostile', 'amicable')",-0.18387665,-0.29820806,2.3510904,2.2268207,0.5017699,0.33464813,0.8220239,0.6923475,-0.1296764
37,-0.44794548,-0.39388618,"('fake', 'genuine')",-0.041144583,0.01848682,-1.0939994,-1.0862104,0.7514641,0.7135935,-0.2079063,-0.1870041,0.0209022
