,discover_male,discover_female,tuple,financial_male,financial_female,services_male,services_female,average_male,average_female,female-male
0,1.2400503,1.235095,"('unsociable', 'sociable')",-0.2759964,-0.32674333,0.10959861,0.005340103,0.3578842,0.3045639,-0.0533203
1,-1.2665285,-1.2819273,"('unfriendly', 'friendly')",1.1950222,1.0883815,-0.35190096,-0.59726906,-0.1411357,-0.263605,-0.1224693
2,0.55199385,0.5906812,"('unlikable', 'likable')",1.9758593,2.0602696,1.2573303,1.318206,1.2617278,1.3230522,0.0613244
3,0.83886766,0.9682964,"('repellent', 'pleasant')",-0.8498683,-0.80253255,0.6209678,0.7757206,0.2033224,0.3138282,0.1105058
4,-2.1504292,-2.1814454,"('disliked', 'liked')",0.16525018,0.16428338,-3.6456988,-3.5110521,-1.8769593,-1.8427382,0.0342211
5,-1.7208157,-1.785564,"('distant', 'outgoing')",1.0881578,1.0885973,-0.4310628,-0.48002535,-0.3545736,-0.3923306,-0.037757
6,-1.6847488,-1.7155032,"('distant', 'open')",0.42785922,0.44827527,-0.6994723,-0.73605585,-0.6521206,-0.6677612,-0.0156406
7,1.9644098,1.9813565,"('insensitive', 'sensitive')",0.2738569,0.30334508,0.18347254,0.2672305,0.8072464,0.850644,0.0433976
8,-0.8564597,-0.90388364,"('unaffectionate', 'affectionate')",0.26250175,0.20057802,-0.4561367,-0.56887925,-0.3500315,-0.4240616,-0.0740301
9,0.069451064,0.01783356,"('unaffectionate', 'caring')",1.0962261,1.0472982,1.0077353,0.906855,0.7244708,0.6573289,-0.0671419
10,2.3689687,2.4162586,"('unsympathetic', 'sympathetic')",-1.5280973,-1.4807162,-0.20254135,-0.08921802,0.2127767,0.2821081,0.0693314
11,1.8455938,1.9016308,"('unhelpful', 'helpful')",-0.42147148,-0.4371635,2.2061727,2.1711931,1.2100983,1.2118868,0.0017885
12,1.4739598,1.5349759,"('unsupportive', 'supportive')",0.77648574,0.8360823,-0.37440214,-0.25917667,0.6253478,0.7039605,0.0786127
13,1.5015388,1.4496686,"('impolite', 'polite')",-0.16621588,-0.10233178,0.20806795,0.20426716,0.5144636,0.5172013,0.0027377
14,2.489197,2.4099412,"('antisocial', 'social')",1.4295765,1.3919468,0.35258362,0.26332253,1.4237857,1.3550701,-0.0687156
15,0.14281473,0.039134864,"('boring', 'funny')",0.69834435,0.6624086,-0.4986257,-0.6104482,0.1141778,0.0303651,-0.0838127
16,-2.3497055,-2.3066561,"('unpopular', 'popular')",-0.5379193,-0.4950131,0.49247047,0.59987724,-0.7983847,-0.7339306,0.0644541
17,-1.8460283,-1.850738,"('nasty', 'nice')",0.006646567,0.11742784,-0.34233257,-0.21889812,-0.7272381,-0.6507361,0.076502
18,-0.3865312,-0.4012619,"('disagreeable', 'welcoming')",-0.05470272,0.01322319,0.009036288,0.052926518,-0.1440659,-0.1117041,0.0323618
19,-1.9195237,-1.8833183,"('inhospitable', 'hospitable')",-0.25991726,-0.2368285,-0.23959954,-0.12165647,-0.8063468,-0.7472677,0.0590791
20,0.53202343,0.49544787,"('rough', 'thoughtful')",0.39406085,0.41455722,0.05355656,-0.018715553,0.3265469,0.2970965,-0.0294504
21,2.3274767,2.3589666,"('immoral', 'moral')",0.48933515,0.48592073,0.33836725,0.37755555,1.0517263,1.0741476,0.0224213
22,1.2769812,1.24,"('untrustworthy', 'trustworthy')",-0.3896252,-0.47592902,-0.42288253,-0.47061175,0.1548245,0.0978197,-0.0570048
23,1.131117,1.1535162,"('insincere', 'sincere')",0.40539867,0.4054445,4.1074557,3.8806574,1.8813238,1.813206,-0.0681178
24,1.4465828,1.3804471,"('dishonest', 'honest')",-0.046085317,-0.040733017,-0.51228404,-0.6757574,0.2960711,0.2213189,-0.0747522
