,stericycle_male,stericycle_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0962608,-1.2178437,"('unsociable', 'sociable')",-0.3544627,-0.4599334,-0.7253618,-0.8388885,-0.1135267
1,-0.919707,-1.0135208,"('unfriendly', 'friendly')",2.1635392,2.078837,0.6219161,0.532658,-0.0892581
2,0.7642631,0.7703975,"('unlikable', 'likable')",0.8357367,0.81015754,0.7999999,0.7902775,-0.0097224
3,-0.7998974,-0.68129116,"('repellent', 'pleasant')",0.1721405,0.2800674,-0.3138784,-0.2006119,0.1132665
4,0.041392088,0.05112691,"('disliked', 'liked')",-5.9706717,-6.0072103,-2.9646397,-2.9780416,-0.0134019
5,-0.1976637,-0.14224927,"('distant', 'outgoing')",0.17441425,0.20330209,-0.0116247,0.0305264,0.0421511
6,-0.33253935,-0.30951053,"('distant', 'open')",0.35094526,0.4019837,0.009203,0.0462366,0.0370336
7,-0.9352099,-0.86998975,"('insensitive', 'sensitive')",0.34541252,0.4800696,-0.2948987,-0.1949601,0.0999386
8,-0.83316755,-0.932787,"('unaffectionate', 'affectionate')",1.1624717,1.1086435,0.164652,0.0879283,-0.0767237
9,-1.15481,-1.2052395,"('unaffectionate', 'caring')",1.2839106,1.334685,0.0645503,0.0647227,0.0001724
10,-1.6835655,-1.7017257,"('unsympathetic', 'sympathetic')",-0.8788619,-0.83966756,-1.2812138,-1.2706966,0.0105172
11,-0.6317556,-0.6732856,"('unhelpful', 'helpful')",1.4410812,1.5291214,0.4046628,0.4279179,0.0232551
12,-0.57111657,-0.48056576,"('unsupportive', 'supportive')",-1.7651666,-1.6584347,-1.1681416,-1.0695002,0.0986414
13,-0.81220704,-0.8900211,"('impolite', 'polite')",-0.9006988,-0.9344044,-0.8564529,-0.9122127,-0.0557598
14,-0.15492746,-0.1543839,"('antisocial', 'social')",-0.4106063,-0.49787825,-0.2827669,-0.3261311,-0.0433642
15,0.6543038,0.5520141,"('boring', 'funny')",0.8510554,0.76985395,0.7526796,0.660934,-0.0917456
16,-0.024223816,-0.013323981,"('unpopular', 'popular')",0.65661085,0.7255258,0.3161935,0.3561009,0.0399074
17,0.4420161,0.50853217,"('nasty', 'nice')",-0.1283872,-0.09796538,0.1568145,0.2052834,0.0484689
18,-0.090935715,-0.020779222,"('disagreeable', 'welcoming')",-0.1213039,-0.12584323,-0.1061198,-0.0733112,0.0328086
19,-0.8402087,-0.8636667,"('inhospitable', 'hospitable')",0.41501778,0.47168195,-0.2125955,-0.1959924,0.0166031
20,0.102021135,0.14416197,"('rough', 'thoughtful')",0.9508794,0.9269548,0.5264503,0.5355584,0.0091081
21,0.20006096,0.137704,"('immoral', 'moral')",-0.38980862,-0.37109232,-0.0948738,-0.1166942,-0.0218204
22,-0.33221167,-0.32028913,"('untrustworthy', 'trustworthy')",-0.77998894,-0.7990775,-0.5561003,-0.5596833,-0.003583
23,-1.1272446,-1.1781846,"('insincere', 'sincere')",5.604305,5.67184,2.2385302,2.2468278,0.0082976
24,-0.5437089,-0.5542764,"('dishonest', 'honest')",0.74802315,0.71228063,0.1021571,0.0790021,-0.023155
25,-0.059298355,-0.014998757,"('egoistic', 'altruistic')",1.858873,1.8424413,0.8997873,0.9137213,0.013934
26,0.35943273,0.1776398,"('hardhearted', 'benevolent')",2.0368452,1.8202527,1.198139,0.9989462,-0.1991928
27,0.40178794,0.5073678,"('hardhearted', 'softhearted')",1.5919417,1.5331092,0.9968648,1.0202385,0.0233737
28,-0.7887054,-0.9411921,"('disloyal', 'loyal')",0.9756841,0.8734727,0.0934893,-0.0338597,-0.127349
29,0.0069319904,0.002288051,"('unfair', 'fair')",-0.26768398,-0.41304338,-0.130376,-0.2053777,-0.0750017
30,-0.056845065,-0.12168317,"('intolerant', 'tolerant')",1.0373865,0.97264695,0.4902707,0.4254819,-0.0647888
31,0.043784127,0.11401868,"('evil', 'good')",-0.41368753,-0.43689072,-0.1849517,-0.161436,0.0235157
32,0.098240495,-0.016397934,"('unkind', 'kind')",1.0657766,0.8988933,0.5820085,0.4412477,-0.1407608
33,0.041021507,0.0033730194,"('wrong', 'right')",-0.38687333,-0.49097332,-0.1729259,-0.2438001,-0.0708742
34,0.65209424,0.7723846,"('mean', 'honorable')",5.862472,6.0748568,3.2572832,3.4236207,0.1663375
35,0.9071745,0.8901729,"('corrupt', 'incorrupt')",0.32310766,0.13038561,0.6151411,0.5102792,-0.1048619
36,-0.18756793,-0.25875673,"('hostile', 'amicable')",0.48306164,0.22052264,0.1477469,-0.019117,-0.1668639
37,0.177005,0.21525107,"('fake', 'genuine')",0.16121632,0.18193121,0.1691107,0.1985911,0.0294804
38,-0.7501188,-0.7571393,"('untruthful', 'truthful')",-0.054231025,-0.0011565071,-0.4021749,-0.3791479,0.023027
39,0.9053037,0.8426974,"('exploitative', 'cooperative')",0.215622,0.1543744,0.5604628,0.4985359,-0.0619269
40,0.6210429,0.69100016,"('stingy', 'generous')",-1.3521471,-1.3674939,-0.3655521,-0.3382469,0.0273052
41,-0.1161803,-0.13651271,"('unforgiving', 'forgiving')",0.23140074,0.092438005,0.0576102,-0.0220374,-0.0796476
42,0.52117085,0.5730151,"('unreliable', 'reliable')",-3.7913618,-3.7077112,-1.6350955,-1.567348,0.0677475
43,-0.76265144,-0.7627425,"('irresponsible', 'responsible')",0.33516157,0.35422003,-0.2137449,-0.2042612,0.0094837
44,1.0794418,1.0804889,"('prejudiced', 'unprejudiced')",-1.6898578,-1.7548048,-0.305208,-0.337158,-0.03195
45,-1.0670447,-0.9929336,"('incompetent', 'competent')",-0.18491238,-0.12422237,-0.6259786,-0.558578,0.0674006
46,-0.8639702,-0.86667913,"('uncompetitive', 'competitive')",-0.8038169,-0.8212432,-0.8338935,-0.8439612,-0.0100677
47,0.24043693,0.28454378,"('stupid', 'smart')",5.22094,5.393665,2.7306886,2.8391044,0.1084158
48,-0.18035096,-0.19089155,"('unintelligent', 'intelligent')",0.8843998,0.8843532,0.3520244,0.3467308,-0.0052936
49,0.2008244,0.29507703,"('unable', 'able')",0.1902587,0.34854576,0.1955415,0.3218114,0.1262699
50,0.25277862,0.22936544,"('clumsy', 'skillful')",0.099170424,0.11539009,0.1759745,0.1723778,-0.0035967
51,-0.8808228,-1.0197802,"('uneducated', 'educated')",0.6464849,0.56774247,-0.1171689,-0.2260188,-0.1088499
52,0.68570364,0.49019733,"('irrational', 'rational')",0.62099123,0.43083385,0.6533474,0.4605156,-0.1928318
53,-1.4654374,-1.4573663,"('uncreative', 'creative')",0.57116705,0.5734583,-0.4471352,-0.441954,0.0051812
54,-1.1088365,-1.2188072,"('incapable', 'capable')",1.1738129,1.1930709,0.0324882,-0.0128682,-0.0453564
55,-0.81868416,-0.81139386,"('incompetent', 'clever')",0.024012482,0.089390725,-0.3973358,-0.3610016,0.0363342
56,-0.3173147,-0.36390075,"('impractical', 'practical')",-0.6784449,-0.6093566,-0.4978798,-0.4866287,0.0112511
57,-1.3074645,-1.3788818,"('unimaginative', 'imaginative')",-2.8138936,-2.8691864,-2.060679,-2.1240342,-0.0633552
58,-0.2834648,-0.28430706,"('undiscriminating', 'discriminating')",0.19128443,0.13764791,-0.0460902,-0.0733296,-0.0272394
59,0.32162136,0.27021235,"('foolish', 'wise')",0.47190085,0.47228143,0.3967611,0.3712469,-0.0255142
