,sleep_male,sleep_female,tuple,average_male,average_female,female-male
0,-0.16975705,-0.24337256,"('unsociable', 'sociable')",-0.1697571,-0.2433726,-0.0736155
1,1.6356021,1.6458914,"('unfriendly', 'friendly')",1.6356021,1.6458914,0.0102893
2,0.15198542,0.2621,"('unlikable', 'likable')",0.1519854,0.2621,0.1101146
3,0.47649837,0.49003032,"('repellent', 'pleasant')",0.4764984,0.4900303,0.0135319
4,-7.186497,-7.2992,"('disliked', 'liked')",-7.1864972,-7.2992001,-0.1127029
5,-0.28025275,-0.26150846,"('distant', 'outgoing')",-0.2802528,-0.2615085,0.0187443
6,0.3624765,0.34181437,"('distant', 'open')",0.3624765,0.3418144,-0.0206621
7,0.4289039,0.5004055,"('insensitive', 'sensitive')",0.4289039,0.5004055,0.0715016
8,1.4075795,1.3489251,"('unaffectionate', 'affectionate')",1.4075795,1.3489251,-0.0586544
9,1.7475209,1.8045217,"('unaffectionate', 'caring')",1.7475209,1.8045217,0.0570008
10,0.54615915,0.4883018,"('unsympathetic', 'sympathetic')",0.5461591,0.4883018,-0.0578573
11,1.5120367,1.5738373,"('unhelpful', 'helpful')",1.5120367,1.5738373,0.0618006
12,-1.6687014,-1.6752658,"('unsupportive', 'supportive')",-1.6687014,-1.6752658,-0.0065644
13,-0.536387,-0.6159519,"('impolite', 'polite')",-0.536387,-0.6159519,-0.0795649
14,-0.10284647,-0.13339695,"('antisocial', 'social')",-0.1028465,-0.133397,-0.0305505
15,0.03149351,0.00033054315,"('boring', 'funny')",0.0314935,0.0003305,-0.031163
16,-0.17757703,-0.07576365,"('unpopular', 'popular')",-0.177577,-0.0757637,0.1018133
17,-0.11487595,-0.043782443,"('nasty', 'nice')",-0.1148759,-0.0437824,0.0710935
18,-0.10259944,-0.16145378,"('disagreeable', 'welcoming')",-0.1025994,-0.1614538,-0.0588544
19,-0.6019153,-0.58830434,"('inhospitable', 'hospitable')",-0.6019153,-0.5883043,0.013611
20,0.8248318,0.7655648,"('rough', 'thoughtful')",0.8248318,0.7655648,-0.059267
21,-0.7071055,-0.6502802,"('immoral', 'moral')",-0.7071055,-0.6502802,0.0568253
22,-0.80857074,-0.85658574,"('untrustworthy', 'trustworthy')",-0.8085707,-0.8565857,-0.048015
23,6.294511,6.3416195,"('insincere', 'sincere')",6.2945108,6.3416195,0.0471087
24,1.5052167,1.4041798,"('dishonest', 'honest')",1.5052167,1.4041798,-0.1010369
25,1.0811678,1.0262451,"('egoistic', 'altruistic')",1.0811678,1.0262451,-0.0549227
26,0.7978933,0.7822523,"('hardhearted', 'benevolent')",0.7978933,0.7822523,-0.015641
27,1.762094,1.6310949,"('hardhearted', 'softhearted')",1.762094,1.6310949,-0.1309991
28,1.1893858,1.1273681,"('disloyal', 'loyal')",1.1893858,1.1273681,-0.0620177
29,-0.31671715,-0.40476233,"('unfair', 'fair')",-0.3167171,-0.4047623,-0.0880452
30,0.67300993,0.6626522,"('intolerant', 'tolerant')",0.6730099,0.6626522,-0.0103577
31,-0.70062727,-0.6560435,"('evil', 'good')",-0.7006273,-0.6560435,0.0445838
32,1.1139134,1.0863284,"('unkind', 'kind')",1.1139134,1.0863284,-0.027585
33,-0.3047986,-0.29747948,"('wrong', 'right')",-0.3047986,-0.2974795,0.0073191
34,4.6071787,4.7737546,"('mean', 'honorable')",4.6071787,4.7737546,0.1665759
35,-0.5072821,-0.68494827,"('corrupt', 'incorrupt')",-0.5072821,-0.6849483,-0.1776662
36,-0.33538395,-0.36283726,"('hostile', 'amicable')",-0.335384,-0.3628373,-0.0274533
37,0.8772935,0.826831,"('fake', 'genuine')",0.8772935,0.826831,-0.0504625
38,-0.007995956,0.031797886,"('untruthful', 'truthful')",-0.007996,0.0317979,0.0397939
39,0.26088646,0.23524056,"('exploitative', 'cooperative')",0.2608865,0.2352406,-0.0256459
40,-1.4115584,-1.6300676,"('stingy', 'generous')",-1.4115584,-1.6300676,-0.2185092
41,0.1865312,0.19690646,"('unforgiving', 'forgiving')",0.1865312,0.1969065,0.0103753
42,-2.6713378,-2.802322,"('unreliable', 'reliable')",-2.6713378,-2.8023219,-0.1309841
43,0.7458817,0.76068574,"('irresponsible', 'responsible')",0.7458817,0.7606857,0.014804
44,-1.0963408,-1.1466113,"('prejudiced', 'unprejudiced')",-1.0963408,-1.1466113,-0.0502705
45,-0.20687762,-0.15804508,"('incompetent', 'competent')",-0.2068776,-0.1580451,0.0488325
46,-1.2923064,-1.4049579,"('uncompetitive', 'competitive')",-1.2923064,-1.4049579,-0.1126515
47,5.1190634,5.326544,"('stupid', 'smart')",5.1190634,5.3265438,0.2074804
48,0.5351056,0.5212756,"('unintelligent', 'intelligent')",0.5351056,0.5212756,-0.01383
49,0.1431086,0.17835157,"('unable', 'able')",0.1431086,0.1783516,0.035243
50,-0.23472612,-0.23528127,"('clumsy', 'skillful')",-0.2347261,-0.2352813,-0.0005552
51,0.33190316,0.22763307,"('uneducated', 'educated')",0.3319032,0.2276331,-0.1042701
52,-0.31461415,-0.38284,"('irrational', 'rational')",-0.3146141,-0.38284,-0.0682259
53,0.15616888,0.1132699,"('uncreative', 'creative')",0.1561689,0.1132699,-0.042899
54,1.1101917,1.1725286,"('incapable', 'capable')",1.1101917,1.1725286,0.0623369
55,0.33519793,0.31026423,"('incompetent', 'clever')",0.3351979,0.3102642,-0.0249337
56,0.2933417,0.28063518,"('impractical', 'practical')",0.2933417,0.2806352,-0.0127065
57,-3.123732,-3.136999,"('unimaginative', 'imaginative')",-3.1237321,-3.1369989,-0.0132668
58,-0.09082385,-0.10249196,"('undiscriminating', 'discriminating')",-0.0908239,-0.102492,-0.0116681
59,-0.0046775974,0.023859872,"('foolish', 'wise')",-0.0046776,0.0238599,0.0285375
60,0.008534547,0.0830743,"('inefficient', 'efficient')",0.0085345,0.0830743,0.0745398
61,0.33881968,0.23617667,"('illogical', 'logical')",0.3388197,0.2361767,-0.102643
62,0.26776958,0.39971927,"('incompetent', 'brilliant')",0.2677696,0.3997193,0.1319497
63,-0.18796244,-0.106339656,"('unperceptive', 'insightful')",-0.1879624,-0.1063397,0.0816227
64,-6.7931185,-6.90937,"('shy', 'confident')",-6.7931185,-6.9093699,-0.1162514
65,-0.19946393,-0.24427643,"('insecure', 'secure')",-0.1994639,-0.2442764,-0.0448125
66,-0.29282716,-0.33795172,"('inactive', 'active')",-0.2928272,-0.3379517,-0.0451245
67,-0.31875804,-0.22683689,"('doubtful', 'determined')",-0.318758,-0.2268369,0.0919211
68,-0.6926009,-0.7554388,"('dependent', 'independent')",-0.6926009,-0.7554388,-0.0628379
69,-1.7725484,-1.727105,"('lazy', 'industrious')",-1.7725484,-1.727105,0.0454434
70,0.40054756,0.32154313,"('lethargic', 'energetic')",0.4005476,0.3215431,-0.0790045
71,0.71434975,0.7739067,"('diffident', 'self-confident')",0.7143497,0.7739067,0.059557
72,0.6586419,0.731647,"('unambitious', 'ambitious')",0.6586419,0.731647,0.0730051
73,-3.0109928,-3.0160587,"('helpless', 'self-reliant')",-3.0109928,-3.0160587,-0.0050659
74,0.013304281,-0.06003294,"('undedicated', 'dedicated')",0.0133043,-0.0600329,-0.0733372
75,-1.0247777,-0.91480666,"('meek', 'impulsive')",-1.0247777,-0.9148067,0.109971
76,0.39218837,0.34489143,"('anxious', 'daring')",0.3921884,0.3448914,-0.047297
77,-1.6125009,-1.4331001,"('unmotivated', 'motivated')",-1.6125009,-1.4331001,0.1794008
78,-0.5137095,-0.48410898,"('nonresilient', 'resilient')",-0.5137095,-0.484109,0.0296005
79,0.05134244,0.036022924,"('wavering', 'unwavering')",0.0513424,0.0360229,-0.0153195
80,-0.6133563,-0.68805724,"('dominated', 'dominating')",-0.6133563,-0.6880572,-0.0747009
81,-0.3956567,-0.3952231,"('submissive', 'aggressive')",-0.3956567,-0.3952231,0.0004336
82,6.138335,6.30929,"('poor', 'rich')",6.1383352,6.3092899,0.1709547
83,-0.41513407,-0.43106508,"('powerless', 'powerful')",-0.4151341,-0.4310651,-0.015931
84,0.6986462,0.68897635,"('inferior', 'superior')",0.6986462,0.6889763,-0.0096699
85,0.17681895,0.17708638,"('insignificant', 'prestigious')",0.176819,0.1770864,0.0002674
86,0.101432,0.028093629,"('uninfluential', 'influential')",0.101432,0.0280936,-0.0733384
87,-0.10468423,0.08963832,"('unsuccessful', 'successful')",-0.1046842,0.0896383,0.1943225
88,0.11776554,0.13575192,"('low', 'eminent')",0.1177655,0.1357519,0.0179864
