,device_male,device_female,tuple,average_male,average_female,female-male
0,-0.2660436,-0.27301568,"('unsociable', 'sociable')",-0.2660436,-0.2730157,-0.0069721
1,0.62098134,0.5891591,"('unfriendly', 'friendly')",0.6209813,0.5891591,-0.0318222
2,-0.2261072,-0.24696817,"('unlikable', 'likable')",-0.2261072,-0.2469682,-0.020861
3,0.27073708,0.3629944,"('repellent', 'pleasant')",0.2707371,0.3629944,0.0922573
4,-7.4952397,-7.733247,"('disliked', 'liked')",-7.4952397,-7.7332468,-0.2380071
5,-1.3294432,-1.3831525,"('distant', 'outgoing')",-1.3294432,-1.3831525,-0.0537093
6,-0.6374639,-0.74063003,"('distant', 'open')",-0.6374639,-0.74063,-0.1031661
7,0.87062037,0.9493277,"('insensitive', 'sensitive')",0.8706204,0.9493277,0.0787073
8,1.0522709,0.92137927,"('unaffectionate', 'affectionate')",1.0522709,0.9213793,-0.1308916
9,1.5930258,1.5729088,"('unaffectionate', 'caring')",1.5930258,1.5729088,-0.020117
10,1.0325825,1.1524284,"('unsympathetic', 'sympathetic')",1.0325825,1.1524284,0.1198459
11,1.761533,1.8626436,"('unhelpful', 'helpful')",1.761533,1.8626436,0.1011106
12,-1.7210562,-1.7477167,"('unsupportive', 'supportive')",-1.7210562,-1.7477167,-0.0266605
13,-0.28805333,-0.24841096,"('impolite', 'polite')",-0.2880533,-0.248411,0.0396423
14,0.24888696,0.23860978,"('antisocial', 'social')",0.248887,0.2386098,-0.0102772
15,-0.031305198,-0.11915263,"('boring', 'funny')",-0.0313052,-0.1191526,-0.0878474
16,-0.5509483,-0.5982367,"('unpopular', 'popular')",-0.5509483,-0.5982367,-0.0472884
17,-0.6200918,-0.63906324,"('nasty', 'nice')",-0.6200918,-0.6390632,-0.0189714
18,-0.7583735,-0.82451,"('disagreeable', 'welcoming')",-0.7583735,-0.82451,-0.0661365
19,-1.0292366,-1.0568767,"('inhospitable', 'hospitable')",-1.0292366,-1.0568767,-0.0276401
20,1.0597233,1.0567644,"('rough', 'thoughtful')",1.0597233,1.0567644,-0.0029589
21,-0.48551568,-0.3746755,"('immoral', 'moral')",-0.4855157,-0.3746755,0.1108402
22,-0.88974786,-0.8982254,"('untrustworthy', 'trustworthy')",-0.8897479,-0.8982254,-0.0084775
23,6.067661,6.239289,"('insincere', 'sincere')",6.0676608,6.2392888,0.171628
24,0.98316675,0.9578653,"('dishonest', 'honest')",0.9831668,0.9578653,-0.0253015
25,0.49221876,0.44689023,"('egoistic', 'altruistic')",0.4922188,0.4468902,-0.0453286
26,1.1974505,1.101286,"('hardhearted', 'benevolent')",1.1974505,1.1012861,-0.0961644
27,1.661686,1.5527569,"('hardhearted', 'softhearted')",1.6616859,1.5527569,-0.108929
28,1.2242486,1.2406307,"('disloyal', 'loyal')",1.2242486,1.2406307,0.0163821
29,-0.8173952,-0.91267765,"('unfair', 'fair')",-0.8173952,-0.9126776,-0.0952824
30,1.2500515,1.3527622,"('intolerant', 'tolerant')",1.2500515,1.3527622,0.1027107
31,-1.7509109,-1.8296723,"('evil', 'good')",-1.7509109,-1.8296723,-0.0787614
32,0.9406328,0.91684026,"('unkind', 'kind')",0.9406328,0.9168403,-0.0237925
33,-0.48496243,-0.61181545,"('wrong', 'right')",-0.4849624,-0.6118155,-0.1268531
34,4.563564,4.769465,"('mean', 'honorable')",4.5635638,4.769465,0.2059012
35,-0.5465,-0.8347329,"('corrupt', 'incorrupt')",-0.5465,-0.8347329,-0.2882329
36,-0.6446558,-0.83409303,"('hostile', 'amicable')",-0.6446558,-0.834093,-0.1894372
37,0.66897976,0.70522773,"('fake', 'genuine')",0.6689798,0.7052277,0.0362479
38,-0.44049352,-0.43062514,"('untruthful', 'truthful')",-0.4404935,-0.4306251,0.0098684
39,0.28161824,0.31523192,"('exploitative', 'cooperative')",0.2816182,0.3152319,0.0336137
40,-1.6691152,-1.7780303,"('stingy', 'generous')",-1.6691152,-1.7780303,-0.1089151
41,0.2374655,0.18963291,"('unforgiving', 'forgiving')",0.2374655,0.1896329,-0.0478326
42,-2.8470263,-2.8690586,"('unreliable', 'reliable')",-2.8470263,-2.8690586,-0.0220323
43,0.7809175,0.87238747,"('irresponsible', 'responsible')",0.7809175,0.8723875,0.09147
44,-1.3743131,-1.3698542,"('prejudiced', 'unprejudiced')",-1.3743131,-1.3698542,0.0044589
45,-0.067053795,-0.0381491,"('incompetent', 'competent')",-0.0670538,-0.0381491,0.0289047
46,-0.8372634,-0.79061985,"('uncompetitive', 'competitive')",-0.8372634,-0.7906199,0.0466435
47,5.001415,5.1808352,"('stupid', 'smart')",5.0014148,5.1808352,0.1794204
