,signet_male,signet_female,tuple,jewelers_male,jewelers_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.8647427,-0.94336283,"('unsociable', 'sociable')",0.8533826,0.8247129,-0.31962213,-0.40588748,-0.1103274,-0.1748458,-0.0645184
1,-1.6838284,-1.6756386,"('unfriendly', 'friendly')",-0.17526056,-0.05839902,1.9892987,1.9171687,0.0434033,0.0610437,0.0176404
2,0.28766268,0.35534763,"('unlikable', 'likable')",0.8562793,0.9279344,0.44218567,0.45964068,0.5287092,0.5809743,0.0522651
3,-0.850794,-0.74636286,"('repellent', 'pleasant')",-0.51707,-0.38596603,0.3007181,0.3922635,-0.3557153,-0.2466884,0.1090269
4,-0.12512478,-0.1245828,"('disliked', 'liked')",0.6355749,0.63123614,-4.2532063,-4.4390798,-1.2475854,-1.3108088,-0.0632234
5,-0.18330711,-0.15062182,"('distant', 'outgoing')",-0.2892022,-0.18066537,0.13598773,0.061971396,-0.1121739,-0.0897719,0.022402
6,-0.25369716,-0.16882111,"('distant', 'open')",-0.5066552,-0.34326255,0.60988736,0.48878753,-0.050155,-0.0077654,0.0423896
7,-0.05069069,-0.00919779,"('insensitive', 'sensitive')",0.3336539,0.42101973,0.12362702,0.20908612,0.1355301,0.2069693,0.0714392
8,-0.15267004,-0.15720211,"('unaffectionate', 'affectionate')",0.24750663,0.2879348,0.98437,0.863576,0.3597355,0.3314362,-0.0282993
9,-0.5345344,-0.55274254,"('unaffectionate', 'caring')",0.25728053,0.32994485,0.8883852,0.80908,0.2037104,0.1954274,-0.008283
10,-0.5649916,-0.5114562,"('unsympathetic', 'sympathetic')",-0.48062956,-0.36716107,-0.25130865,-0.12953286,-0.4323099,-0.33605,0.0962599
11,-0.3779782,-0.33574888,"('unhelpful', 'helpful')",-0.6660673,-0.683393,1.3578206,1.4184974,0.1045917,0.1331185,0.0285268
12,-0.2511104,-0.17696783,"('unsupportive', 'supportive')",0.15187281,0.30602634,-1.4934618,-1.5074644,-0.5308998,-0.4594686,0.0714312
13,-0.19316337,-0.21967432,"('impolite', 'polite')",0.5365725,0.54138416,-0.29778743,-0.3045559,0.0152072,0.005718,-0.0094892
14,0.71535444,0.71397775,"('antisocial', 'social')",1.2106798,1.217198,-0.12944055,-0.052221674,0.5988646,0.626318,0.0274534
15,1.3083029,1.2069186,"('boring', 'funny')",0.4934623,0.40551972,0.34223133,0.31006473,0.7146655,0.6408343,-0.0738312
16,-1.1723576,-1.119062,"('unpopular', 'popular')",0.18526283,0.30546206,0.55981815,0.4751707,-0.1424255,-0.1128097,0.0296158
17,0.2123775,0.2586564,"('nasty', 'nice')",-0.035257053,0.047033466,-0.2843848,-0.33786854,-0.0357548,-0.0107262,0.0250286
18,-0.52092755,-0.5575599,"('disagreeable', 'welcoming')",-0.6741877,-0.5399204,-0.9560949,-0.9987757,-0.7170701,-0.698752,0.0183181
19,-0.70895624,-0.61730033,"('inhospitable', 'hospitable')",-0.6314678,-0.5251488,-0.20804814,-0.24969965,-0.5161574,-0.4640496,0.0521078
20,0.16154943,0.2343266,"('rough', 'thoughtful')",-0.36575946,-0.2684331,0.86814195,0.8574286,0.2213106,0.2744407,0.0531301
21,-0.77086186,-0.7597148,"('immoral', 'moral')",-0.9839261,-0.9511357,-1.3170456,-1.2290591,-1.0239445,-0.9799698,0.0439747
22,-0.5832337,-0.54225713,"('untrustworthy', 'trustworthy')",-0.74714494,-0.71306705,-0.50909024,-0.45604673,-0.6131563,-0.5704569,0.0426994
23,-0.46851847,-0.4710318,"('insincere', 'sincere')",-0.10312055,-0.0038049002,4.2527323,4.2960024,1.2270311,1.2737219,0.0466908
24,-0.2561722,-0.28804117,"('dishonest', 'honest')",-1.3418435,-1.3082161,0.21164227,0.25809163,-0.4621245,-0.4460552,0.0160693
25,-1.0333725,-1.0766541,"('egoistic', 'altruistic')",0.536077,0.5477704,0.27011064,0.20444605,-0.0757283,-0.1081459,-0.0324176
26,0.015988171,0.0006788522,"('hardhearted', 'benevolent')",0.90032834,0.9722967,2.2936418,2.2097929,1.0699861,1.0609228,-0.0090633
27,-0.5053385,-0.48402005,"('hardhearted', 'softhearted')",-0.374411,-0.374756,0.7281183,0.5771942,-0.0505437,-0.0938606,-0.0433169
28,0.11635885,0.052286234,"('disloyal', 'loyal')",0.3962002,0.3970889,1.1258222,1.0430437,0.5461271,0.497473,-0.0486541
29,0.0012868978,-0.0068846755,"('unfair', 'fair')",-1.0036031,-1.0072801,-0.45390517,-0.47823524,-0.4854071,-0.4974667,-0.0120596
30,-0.21594787,-0.23420364,"('intolerant', 'tolerant')",0.15943837,0.1437689,0.801277,0.7972675,0.2482558,0.2356109,-0.0126449
31,-0.88746446,-0.75835675,"('evil', 'good')",-0.97904414,-0.8313133,0.061158516,-0.042737737,-0.6017834,-0.5441359,0.0576475
32,-0.6185653,-0.65017074,"('unkind', 'kind')",0.14752294,0.09057098,0.386886,0.29701015,-0.0280521,-0.0875299,-0.0594778
33,0.25501376,0.22043575,"('wrong', 'right')",0.25673297,0.28968245,-0.05103006,-0.23382351,0.1535722,0.0920982,-0.061474
34,-0.6357029,-0.5053614,"('mean', 'honorable')",-0.12926887,0.06532108,4.8017735,4.979492,1.3456006,1.5131507,0.1675501
35,0.70945144,0.641387,"('corrupt', 'incorrupt')",-0.68637,-0.7663873,0.40602168,0.1740555,0.1430344,0.0163517,-0.1266827
36,-0.20456183,-0.1531593,"('hostile', 'amicable')",-0.21576427,-0.06544612,0.8310375,0.635547,0.1369038,0.1389805,0.0020767
37,-0.15372065,-0.040680595,"('fake', 'genuine')",-0.5172498,-0.4623591,0.05646334,0.12277516,-0.2048357,-0.1267549,0.0780808
38,-0.5275808,-0.50278,"('untruthful', 'truthful')",0.10078751,0.1840603,0.31921893,0.3367722,-0.0358581,0.0060175,0.0418756
39,0.8805326,0.7975751,"('exploitative', 'cooperative')",-0.24706796,-0.29241,-0.0998002,-0.10808972,0.1778882,0.1323585,-0.0455297
40,-0.084651545,-0.0547771,"('stingy', 'generous')",0.07408468,0.26961175,-1.1852673,-1.2871622,-0.3986114,-0.3574425,0.0411689
41,0.17449588,0.2605844,"('unforgiving', 'forgiving')",-0.050427716,0.11922115,0.64168614,0.60665596,0.2552514,0.3288205,0.0735691
42,0.84356415,0.8828219,"('unreliable', 'reliable')",0.95826554,1.0330604,-2.7280505,-2.7598004,-0.3087403,-0.281306,0.0274343
43,-0.4621227,-0.3743518,"('irresponsible', 'responsible')",-0.111098036,-0.023543257,0.6402347,0.7492963,0.022338,0.1171337,0.0947957
44,-0.019381039,0.0058726743,"('prejudiced', 'unprejudiced')",-1.3628918,-1.3450489,-1.6761951,-1.637456,-1.0194893,-0.9922107,0.0272786
45,-0.66910285,-0.50582975,"('incompetent', 'competent')",0.124840245,0.3342212,0.8118241,0.86961234,0.0891872,0.2326679,0.1434807
46,-0.6424493,-0.60658,"('uncompetitive', 'competitive')",0.062393345,0.1557264,-0.21518888,-0.15644132,-0.2650816,-0.2024316,0.06265
47,0.11330037,0.29208487,"('stupid', 'smart')",0.8048869,0.8627063,5.003374,5.1661634,1.9738537,2.1069848,0.1331311
48,-1.3004994,-1.3260815,"('unintelligent', 'intelligent')",-1.1164362,-1.0862633,0.3577575,0.4016914,-0.6863927,-0.6702178,0.0161749
49,-1.1137198,-1.0579464,"('unable', 'able')",-0.55979836,-0.5133385,-0.5048534,-0.44984335,-0.7261239,-0.6737095,0.0524144
50,0.21649244,0.2511721,"('clumsy', 'skillful')",1.5152457,1.5423509,-0.6528988,-0.76809263,0.3596131,0.3418101,-0.017803
51,0.047712997,-0.05118567,"('uneducated', 'educated')",0.6955595,0.6120028,0.04742688,0.009453985,0.2635665,0.1900904,-0.0734761
52,-0.9686907,-1.0761206,"('irrational', 'rational')",-0.5110428,-0.61264956,-0.31136918,-0.48694617,-0.5970342,-0.7252388,-0.1282046
53,-0.56561786,-0.49095172,"('uncreative', 'creative')",0.587466,0.6349599,0.6532221,0.58892345,0.2250234,0.2443105,0.0192871
54,-0.7467443,-0.7885767,"('incapable', 'capable')",-0.10132428,-0.10285103,0.567819,0.57823414,-0.0934165,-0.1043979,-0.0109814
55,-0.6110288,-0.53469956,"('incompetent', 'clever')",-0.005939245,0.118330136,0.08761899,0.22631472,-0.1764497,-0.0633516,0.1130981
56,0.72252715,0.68375313,"('impractical', 'practical')",0.6102328,0.5835844,0.12110682,0.14782973,0.4846222,0.4717224,-0.0128998
