,apple_male,apple_female,tuple,inc_male,inc_female,average_male,average_female,female-male
43,-0.5330785,-0.39739192,"('irresponsible', 'responsible')",0.16375327,0.20403142,-0.1846626,-0.0966802,0.0879824
44,-1.0171816,-0.9785919,"('prejudiced', 'unprejudiced')",-1.2684163,-1.177845,-1.1427989,-1.0782185,0.0645804
45,-1.1289874,-0.95335877,"('incompetent', 'competent')",-0.5142971,-0.55419004,-0.8216423,-0.7537744,0.0678679
46,-1.08647,-0.94521034,"('uncompetitive', 'competitive')",-0.3712112,-0.43900254,-0.7288406,-0.6921064,0.0367342
47,0.3897877,0.38221276,"('stupid', 'smart')",4.9582872,5.0774717,2.6740375,2.7298422,0.0558047
48,1.0857722,1.101487,"('unintelligent', 'intelligent')",0.6747517,0.61647767,0.8802619,0.8589823,-0.0212796
49,0.89223874,0.89716023,"('unable', 'able')",-0.32015598,-0.29733908,0.2860414,0.2999106,0.0138692
50,-1.1921786,-1.1805803,"('clumsy', 'skillful')",0.18707769,0.17233716,-0.5025505,-0.5041215,-0.001571
51,-0.35343593,-0.41027325,"('uneducated', 'educated')",0.8689294,0.77565825,0.2577467,0.1826925,-0.0750542
52,0.6084999,0.43652612,"('irrational', 'rational')",-0.081712455,-0.22394548,0.2633937,0.1062903,-0.1571034
53,1.4358177,1.3064063,"('uncreative', 'creative')",0.61497056,0.46215358,1.0253942,0.8842799,-0.1411143
54,0.7574318,0.6951702,"('incapable', 'capable')",1.1108234,1.1166321,0.9341276,0.9059012,-0.0282264
55,-0.05043029,0.045358717,"('incompetent', 'clever')",0.20844588,0.16699065,0.0790078,0.1061747,0.0271669
56,0.05909375,0.15570877,"('impractical', 'practical')",-0.4437573,-0.4333394,-0.1923318,-0.1388153,0.0535165
57,-0.7375054,-0.73085123,"('unimaginative', 'imaginative')",-2.9607673,-3.095902,-1.8491364,-1.9133766,-0.0642402
58,-0.50255054,-0.4857071,"('undiscriminating', 'discriminating')",-0.118329234,-0.20327407,-0.3104399,-0.3444906,-0.0340507
59,0.54668397,0.43307498,"('foolish', 'wise')",0.21122245,0.1728287,0.3789532,0.3029518,-0.0760014
60,0.8390693,0.91626906,"('inefficient', 'efficient')",0.19768819,0.30079365,0.5183787,0.6085314,0.0901527
61,1.580029,1.3820252,"('illogical', 'logical')",0.5316277,0.3474829,1.0558283,0.8647541,-0.1910742
62,0.6595888,0.79971397,"('incompetent', 'brilliant')",0.17309536,0.28499895,0.4163421,0.5423565,0.1260144
63,0.21762682,0.31840748,"('unperceptive', 'insightful')",0.8789329,0.87938535,0.5482799,0.5988964,0.0506165
64,-1.211648,-1.2296094,"('shy', 'confident')",-6.437132,-6.4850945,-3.8243899,-3.857352,-0.0329621
65,-1.2707185,-1.3745662,"('insecure', 'secure')",-0.72031015,-0.7510634,-0.9955143,-1.0628148,-0.0673005
66,-0.8573843,-0.8171349,"('inactive', 'active')",0.7918182,0.858688,-0.0327831,0.0207765,0.0535596
67,-0.7646122,-0.8144933,"('doubtful', 'determined')",-0.7013184,-0.6140551,-0.7329653,-0.7142742,0.0186911
68,-0.40875167,-0.50106657,"('dependent', 'independent')",-0.1469225,-0.210673,-0.2778371,-0.3558698,-0.0780327
69,0.83873355,0.78724146,"('lazy', 'industrious')",-0.42911205,-0.3066553,0.2048108,0.2402931,0.0354823
70,-0.90371025,-0.7654905,"('lethargic', 'energetic')",0.26209715,0.2952969,-0.3208066,-0.2350968,0.0857098
71,1.589959,1.7156919,"('diffident', 'self-confident')",0.57074034,0.56989294,1.0803497,1.1427925,0.0624428
72,-0.75665766,-0.7736625,"('unambitious', 'ambitious')",-1.2419977,-1.241057,-0.9993277,-1.0073597,-0.008032
73,0.42468795,0.4690269,"('helpless', 'self-reliant')",-3.1618989,-3.1268833,-1.3686055,-1.3289282,0.0396773
74,0.7005537,0.71969944,"('undedicated', 'dedicated')",0.009822506,-0.08180184,0.3551881,0.3189488,-0.0362393
75,-0.39395863,-0.29325002,"('meek', 'impulsive')",-0.08090404,-0.011908641,-0.2374313,-0.1525793,0.084852
76,-0.13095893,0.005273005,"('anxious', 'daring')",0.09692293,0.1709046,-0.017018,0.0880888,0.1051068
77,-0.5925372,-0.5195076,"('unmotivated', 'motivated')",-0.8799399,-0.8208521,-0.7362386,-0.6701798,0.0660588
78,0.2605341,0.3451897,"('nonresilient', 'resilient')",0.50494456,0.5278238,0.3827393,0.4365067,0.0537674
79,-0.47198248,-0.4605608,"('wavering', 'unwavering')",0.030255314,0.07128083,-0.2208636,-0.19464,0.0262236
80,-0.37296945,-0.43820024,"('dominated', 'dominating')",-1.0213307,-0.94103694,-0.6971501,-0.6896186,0.0075315
81,-0.63119364,-0.6042837,"('submissive', 'aggressive')",-1.130966,-1.0303862,-0.8810798,-0.8173349,0.0637449
82,-0.6972538,-0.67570966,"('poor', 'rich')",5.6894283,5.720032,2.4960873,2.5221612,0.0260739
83,0.2238374,0.22877064,"('powerless', 'powerful')",-0.36424643,-0.40417194,-0.0702045,-0.0877007,-0.0174962
84,0.19464156,0.080188364,"('inferior', 'superior')",0.85372645,0.8153572,0.524184,0.4477728,-0.0764112
85,1.3230498,1.3690368,"('insignificant', 'prestigious')",0.69610703,0.6680727,1.0095785,1.0185547,0.0089762
86,0.78404105,0.6619378,"('uninfluential', 'influential')",0.2531633,-0.026582394,0.5186022,0.3176777,-0.2009245
87,0.41810283,0.34757036,"('unsuccessful', 'successful')",0.79103917,0.8476163,0.604571,0.5975933,-0.0069777
88,0.5392293,0.5119628,"('low', 'eminent')",0.286627,0.2840683,0.4129281,0.3980155,-0.0149126
