,berkley_male,berkley_female,tuple,w_male,w_female,r_male,r_female,corp_male,corp_female,average_male,average_female,female-male
12,-1.17162,-1.1846001,"('unsupportive', 'supportive')",1.0026764,0.96765566,-0.15653662,-0.1790443,-1.3893102,-1.4961939,-0.4286976,-0.4730456,-0.044348
13,-1.5841718,-1.5274233,"('impolite', 'polite')",0.4129093,0.39730507,0.21577372,0.34097344,-0.29046476,-0.20551296,-0.3114884,-0.2486644,0.062824
14,-0.8217776,-0.8113405,"('antisocial', 'social')",1.682176,1.7100642,0.71620756,0.70056117,-0.072698675,-0.17119974,0.3759768,0.3570213,-0.0189555
15,0.21031247,0.11394448,"('boring', 'funny')",0.61517924,0.50734353,0.90422463,0.91902715,0.04142133,0.051624984,0.4427844,0.397985,-0.0447994
16,-0.47348186,-0.4327264,"('unpopular', 'popular')",-0.67664176,-0.6343016,0.55058855,0.6545343,0.20245354,0.3588354,-0.0992704,-0.0134146,0.0858558
17,-0.2421325,-0.25993723,"('nasty', 'nice')",-0.14637157,-0.1408633,-0.23267873,-0.20098922,-0.6019416,-0.508743,-0.3057811,-0.2776332,0.0281479
18,-0.942145,-0.8216737,"('disagreeable', 'welcoming')",-1.2163652,-0.95948637,-1.4474372,-1.1685681,-0.77744853,-0.73084694,-1.095849,-0.9201438,0.1757052
19,0.28184453,0.24095333,"('inhospitable', 'hospitable')",0.35895884,0.45660257,0.45168197,0.6126017,-0.45586988,-0.26527545,0.1591538,0.2612205,0.1020667
20,-0.23592198,-0.29373163,"('rough', 'thoughtful')",0.2648692,0.32252368,-0.55991495,-0.5707488,0.29070014,0.32545948,-0.0600669,-0.0541243,0.0059426
21,-1.2789115,-1.2136096,"('immoral', 'moral')",1.9663982,1.9680437,0.56052864,0.8201657,-0.583426,-0.4125032,0.1661474,0.2905241,0.1243767
22,-0.2642368,-0.35074458,"('untrustworthy', 'trustworthy')",1.3366911,1.2215599,0.75329864,0.6306434,-0.086979896,-0.2506206,0.4346933,0.3127095,-0.1219838
23,-1.8000355,-1.8825833,"('insincere', 'sincere')",1.3622317,1.3726506,0.5524107,0.74140984,6.605856,6.7730136,1.6801157,1.7511227,0.071007
24,-0.4865936,-0.538865,"('dishonest', 'honest')",0.3684895,0.44441974,-0.4149736,-0.38390434,1.2470253,1.1821457,0.1784869,0.175949,-0.0025379
25,0.64581496,0.6433553,"('egoistic', 'altruistic')",-1.0219066,-0.75991166,-0.3715068,-0.20509334,0.48300958,0.5181605,-0.0661472,0.0491277,0.1152749
26,0.043343272,-0.1311844,"('hardhearted', 'benevolent')",0.45470357,0.38222647,0.7081192,0.4258589,1.7515426,1.49402,0.7394271,0.5427302,-0.1966969
27,-0.29253504,-0.25799808,"('hardhearted', 'softhearted')",-0.4400109,-0.28449142,-0.8113971,-0.7056347,1.067409,1.1560012,-0.1191335,-0.0230308,0.0961027
28,-0.88213104,-1.1174288,"('disloyal', 'loyal')",0.2949841,0.1656844,-0.21281315,-0.34246767,1.9272668,1.6983527,0.2818267,0.1010351,-0.1807916
29,-0.6351423,-0.74585927,"('unfair', 'fair')",0.84210145,0.74768305,0.9341477,1.0283988,0.29986092,0.18345216,0.3602419,0.3034187,-0.0568232
30,-0.83357644,-0.8671225,"('intolerant', 'tolerant')",0.2076214,0.3479885,-0.150181,-0.045609225,0.51908386,0.6497092,-0.064263,0.0212415,0.0855045
31,0.4052385,0.3837216,"('evil', 'good')",-1.0327933,-0.94715923,-0.19195794,-0.30991742,-0.7131272,-0.77835137,-0.38316,-0.4129266,-0.0297666
32,-1.113729,-1.1941583,"('unkind', 'kind')",1.0474108,0.9248276,0.44537696,0.39302942,0.9799416,0.8435017,0.3397501,0.2418001,-0.09795
33,0.72280735,0.7430399,"('wrong', 'right')",-0.73717105,-0.64159805,-0.14539522,-0.055092506,-0.75097656,-0.8500844,-0.2276839,-0.2009338,0.0267501
34,-0.46166325,-0.38543338,"('mean', 'honorable')",0.26695314,0.3997462,-0.21411967,0.05208171,5.6485295,6.0130863,1.309925,1.5198702,0.2099452
35,2.4575293,2.2986119,"('corrupt', 'incorrupt')",-1.601027,-1.6609472,-0.70414215,-0.84724593,-0.7621295,-0.8859361,-0.1524423,-0.2738793,-0.121437
36,1.2336348,1.054625,"('hostile', 'amicable')",-1.4283011,-1.514749,-0.307782,-0.5520344,-0.115966454,-0.20884067,-0.1546037,-0.3052498,-0.1506461
37,-0.096711256,-0.10618885,"('fake', 'genuine')",1.2271734,1.2661734,-0.46210057,-0.43927944,0.2951827,0.41412407,0.2408861,0.2837073,0.0428212
38,-0.55018896,-0.68026483,"('untruthful', 'truthful')",-0.24471903,-0.32872754,-0.42980912,-0.5992782,0.08377168,0.06589259,-0.2852364,-0.3855945,-0.1003581
39,-0.3801667,-0.3126769,"('exploitative', 'cooperative')",0.3425309,0.4999426,-0.6787274,-0.55663604,0.15617794,0.16291697,-0.1400463,-0.0516133,0.088433
40,-0.005477435,-0.031546846,"('stingy', 'generous')",-0.5523331,-0.46025404,-0.49012876,-0.43042096,-1.8313997,-1.9223382,-0.7198347,-0.71114,0.0086947
41,-0.49231964,-0.63892,"('unforgiving', 'forgiving')",-0.19615394,-0.26303008,-0.25251257,-0.293522,0.46830845,0.34781313,-0.1181694,-0.2119147,-0.0937453
42,-0.018596426,0.05315005,"('unreliable', 'reliable')",0.40416878,0.49125865,0.30633518,0.4234737,-3.1965494,-3.2634664,-0.6261605,-0.573896,0.0522645
43,-1.6317978,-1.6302873,"('irresponsible', 'responsible')",0.966503,1.0796305,-0.11195496,0.03227192,1.2896422,1.3186477,0.1280981,0.2000657,0.0719676
44,0.70955455,0.7329171,"('prejudiced', 'unprejudiced')",-1.7937763,-1.5835055,-2.074987,-1.9325254,-2.00961,-2.022478,-1.2922046,-1.201398,0.0908066
45,-0.36604092,-0.59142596,"('incompetent', 'competent')",2.3346593,2.3104708,1.8952913,1.8339976,1.0031149,0.8877798,1.2167561,1.1102055,-0.1065506
46,-1.1437064,-1.2152586,"('uncompetitive', 'competitive')",2.1720457,2.062585,0.9534417,0.97770196,-0.19833447,-0.14762673,0.4458616,0.4193504,-0.0265112
47,-0.4844141,-0.42612466,"('stupid', 'smart')",0.6355967,0.66801167,0.4093546,0.40441173,5.265949,5.3645215,1.4566215,1.5027051,0.0460836
48,-1.7030973,-1.704162,"('unintelligent', 'intelligent')",-0.60385513,-0.51815736,-1.7339768,-1.6762154,0.10658578,0.20296116,-0.9835859,-0.9238934,0.0596925
49,-0.33988053,-0.35808775,"('unable', 'able')",-0.01875005,0.135584,-0.23581196,-0.20477033,-0.50193274,-0.30888337,-0.2740938,-0.1840394,0.0900544
50,0.71901006,0.739249,"('clumsy', 'skillful')",0.15508088,0.10658616,1.3971672,1.3384619,0.46763563,0.4006546,0.6847234,0.6462379,-0.0384855
51,-0.7088579,-0.712048,"('uneducated', 'educated')",1.6819271,1.5045615,0.503842,0.5513875,0.34194243,0.41416448,0.4547134,0.4395164,-0.015197
52,-0.35350347,-0.38231122,"('irrational', 'rational')",-0.40480348,-0.41363385,0.6553079,0.69963926,0.19370344,0.24988912,0.0226761,0.0383958,0.0157197
53,-0.902902,-0.9826983,"('uncreative', 'creative')",0.37169188,0.37710398,0.4311242,0.47554475,0.6497224,0.67226285,0.1374091,0.1355533,-0.0018558
54,-0.35749206,-0.40620586,"('incapable', 'capable')",-0.17946967,-0.15316248,-0.26647943,-0.24326715,0.578264,0.65772337,-0.0562943,-0.036228,0.0200663
55,-0.9919614,-0.95731485,"('incompetent', 'clever')",1.4635354,1.5686076,0.41282544,0.5624678,0.22627956,0.3035403,0.2776697,0.3693252,0.0916555
56,-1.133028,-1.1612993,"('impractical', 'practical')",1.0441297,1.0427233,0.34481612,0.54547226,-1.1420475,-1.163735,-0.2215324,-0.1842097,0.0373227
57,-0.84159654,-1.0322868,"('unimaginative', 'imaginative')",1.1288406,0.9525325,0.42231482,0.2570823,-2.7019331,-2.8859723,-0.4980936,-0.677161,-0.1790674
58,0.12534332,0.0835174,"('undiscriminating', 'discriminating')",1.3788116,1.3407537,1.0492989,0.961414,0.44304216,0.42850205,0.7491241,0.7035468,-0.0455773
59,0.6643425,0.67554474,"('foolish', 'wise')",0.2637077,0.18674865,1.0984846,0.9369281,0.5051918,0.42746806,0.6329316,0.5566724,-0.0762592
60,-1.5651898,-1.3950611,"('inefficient', 'efficient')",1.4791422,1.7127573,-0.6146624,-0.22469646,-0.39790902,-0.17755689,-0.2746548,-0.0211393,0.2535155
61,-0.63530344,-0.76071477,"('illogical', 'logical')",1.720377,1.5928069,0.5356639,0.49100012,1.174725,1.0289543,0.6988656,0.5880116,-0.110854
62,-0.7789869,-0.737329,"('incompetent', 'brilliant')",1.4326423,1.5238855,0.77050716,0.9930379,0.55923015,0.60757333,0.4958482,0.5967919,0.1009437
63,-0.922298,-0.9873944,"('unperceptive', 'insightful')",1.1101657,1.015577,0.7700312,0.66086054,0.94737273,0.9706454,0.4763179,0.4149221,-0.0613958
64,-0.21759681,-0.15865971,"('shy', 'confident')",0.36795115,0.47010803,0.4482205,0.49784204,-6.2901244,-6.5129213,-1.4228874,-1.4259077,-0.0030203
65,-1.307523,-1.2482446,"('insecure', 'secure')",0.63599265,0.71356195,-0.5167176,-0.39257962,0.16698065,0.21224217,-0.2553168,-0.178755,0.0765618
66,0.32317707,0.317312,"('inactive', 'active')",0.30219147,0.23967889,0.9394912,0.9173304,0.57557166,0.6381117,0.5351079,0.5281082,-0.0069997
67,-0.028430931,0.056051403,"('doubtful', 'determined')",-0.22233129,-0.1972622,0.03092641,0.06552296,-1.0992814,-1.0792526,-0.3297793,-0.2887351,0.0410442
68,-0.47037938,-0.4325104,"('dependent', 'independent')",0.01608184,0.12204204,-0.4619972,-0.4068819,-1.2072853,-1.0309154,-0.530895,-0.4370664,0.0938286
69,1.8559042,1.8804245,"('lazy', 'industrious')",-1.260484,-1.1914353,0.109758176,-0.0055835694,-0.8343537,-1.0504807,-0.0322938,-0.0917688,-0.059475
70,-0.38132426,-0.36578396,"('lethargic', 'energetic')",1.7422211,1.7028259,0.9145382,0.91762465,0.9786464,1.0265075,0.8135203,0.8202935,0.0067732
71,0.42319056,0.32316053,"('diffident', 'self-confident')",0.093619876,0.061488144,-0.672543,-0.6496742,-0.12599775,-0.17160021,-0.0704326,-0.1091564,-0.0387238
72,-1.0699486,-1.0377767,"('unambitious', 'ambitious')",0.26710537,0.28052366,-1.0492094,-1.149159,-0.6588561,-0.6997955,-0.6277272,-0.6515518,-0.0238246
73,1.3151132,1.3488821,"('helpless', 'self-reliant')",0.12183876,0.23497115,0.3899854,0.34960938,-4.1512547,-4.125331,-0.5810793,-0.5479671,0.0331122
74,-0.6272228,-0.66377276,"('undedicated', 'dedicated')",1.8249946,1.8073736,0.5924195,0.6126338,0.04783967,0.038563326,0.4595077,0.4486995,-0.0108082
75,1.7099164,1.5684776,"('meek', 'impulsive')",-0.5253553,-0.67328864,0.7865054,0.61666965,-0.63972783,-0.59393996,0.3328347,0.2294797,-0.103355
76,-0.3205451,-0.20837018,"('anxious', 'daring')",1.0240691,1.1445912,-0.33847263,-0.05854626,-0.42007396,-0.28855255,-0.0137556,0.1472805,0.1610361
77,-1.246507,-1.1799388,"('unmotivated', 'motivated')",0.35814536,0.5082534,0.41455188,0.7003044,-0.62541354,-0.41484657,-0.2748058,-0.0965569,0.1782489
78,-0.16973205,-0.18000497,"('nonresilient', 'resilient')",1.0422277,0.95723456,0.8773303,1.0103476,0.86068064,0.88423383,0.6526266,0.6679528,0.0153262
79,1.0869886,0.9499182,"('wavering', 'unwavering')",0.13388507,0.026765613,1.0694546,1.0257747,0.27498758,0.21868771,0.6413289,0.5552866,-0.0860423
80,0.139544,0.10080202,"('dominated', 'dominating')",1.1310922,0.87888306,0.3644984,0.25424582,-0.88118553,-0.8848348,0.1884873,0.087274,-0.1012133
81,-0.9715175,-0.9568177,"('submissive', 'aggressive')",0.673086,0.61664754,-0.18280117,-0.19968674,-1.2875849,-1.2831943,-0.4422044,-0.4557628,-0.0135584
82,0.10410711,0.026955634,"('poor', 'rich')",0.15778114,0.12530863,0.96252567,1.0494025,6.5834494,6.7893524,1.9519658,1.9977548,0.045789
83,-0.56619155,-0.5031298,"('powerless', 'powerful')",-0.56409794,-0.52098566,-1.2702749,-1.2020091,-1.7885122,-1.682843,-1.0472691,-0.9772419,0.0700272
84,-0.58300775,-0.6009008,"('inferior', 'superior')",-0.3913932,-0.32379353,-0.5335924,-0.34617156,0.2023397,0.2323348,-0.3264135,-0.2596328,0.0667807
85,1.038006,1.0052918,"('insignificant', 'prestigious')",-1.8587723,-1.7804601,0.002394095,0.07317616,0.022057833,0.047147814,-0.1990786,-0.1637111,0.0353675
86,-1.5431778,-1.6567787,"('uninfluential', 'influential')",0.9883272,0.8803384,-0.18590778,-0.23754781,0.023461573,-0.015505701,-0.1793242,-0.2573735,-0.0780493
87,0.6738028,0.6262075,"('unsuccessful', 'successful')",2.1424832,1.9780756,2.002815,1.9868025,0.9930434,1.0553553,1.4530362,1.4116101,-0.0414261
88,-0.71735007,-0.7330868,"('low', 'eminent')",-1.6891079,-1.8254584,-1.5298569,-1.6983726,-0.4199138,-0.5599173,-1.0890572,-1.2042089,-0.1151517
