,public_male,public_female,tuple,service_male,service_female,enterprise_male,enterprise_female,gp_male,gp_female,inc_male,inc_female,average_male,average_female,female-male
0,1.1228241,0.99632245,"('unsociable', 'sociable')",-0.10273087,-0.14210075,0.32621413,0.18984948,2.0655746,1.9234006,-0.09392643,-0.13128746,0.6635911,0.5672369,-0.0963542
1,-1.4404683,-1.5029839,"('unfriendly', 'friendly')",-1.6189415,-1.6336514,-2.0184026,-1.9272906,-0.10880195,-0.15363148,1.4245368,1.2006878,-0.7524155,-0.8033739,-0.0509584
2,0.7147393,0.7949921,"('unlikable', 'likable')",0.66583383,0.7261022,1.2992762,1.4233748,1.3998787,1.4074262,0.47898948,0.44325945,0.9117435,0.9590309,0.0472874
3,0.44917992,0.51750225,"('repellent', 'pleasant')",0.4121695,0.56015235,0.97296166,1.1023734,1.392955,1.4936446,0.62835675,0.8239408,0.7711245,0.8995227,0.1283982
4,-0.4283937,-0.55123967,"('disliked', 'liked')",-0.17108856,-0.24013233,-0.21674098,-0.27821958,-0.56990784,-0.7993842,-6.86719,-7.0573053,-1.6506641,-1.7852562,-0.1345921
5,-0.7181359,-0.6513465,"('distant', 'outgoing')",0.06417005,0.054752924,-0.9760774,-0.8724294,-2.088952,-2.0741348,-0.50180835,-0.6601059,-0.8441607,-0.8406528,0.0035079
6,-0.5510507,-0.47525567,"('distant', 'open')",-0.23404203,-0.1445038,-1.2553976,-1.1211317,-2.1246533,-2.0901146,0.21950299,0.05061648,-0.7891282,-0.7560778,0.0330504
7,1.8477086,1.8571925,"('insensitive', 'sensitive')",0.75073457,0.8437573,1.5835592,1.813706,1.7035946,1.8169249,1.140762,1.2308048,1.4052717,1.5124771,0.1072054
8,-1.8906224,-1.9515531,"('unaffectionate', 'affectionate')",-0.935143,-1.0067172,-1.9053665,-1.7627941,-2.3615942,-2.3877823,0.27893537,0.11330363,-1.3627582,-1.3991086,-0.0363504
9,-0.87220854,-0.9494915,"('unaffectionate', 'caring')",0.28705627,0.28240383,-1.0272982,-0.80940074,-0.39273235,-0.39962137,0.9738841,0.9119729,-0.2062597,-0.1928274,0.0134323
10,0.82150227,0.86392576,"('unsympathetic', 'sympathetic')",0.26944813,0.41460973,0.8947526,1.1292428,1.3812567,1.4249537,-0.30125648,-0.1978186,0.6131406,0.7269827,0.1138421
11,2.040307,2.0089686,"('unhelpful', 'helpful')",1.3916885,1.4143864,1.0338776,1.1258361,1.5208694,1.570106,1.796078,1.8641981,1.5565639,1.5966991,0.0401352
12,1.6765735,1.7430261,"('unsupportive', 'supportive')",0.81186736,0.9590698,0.8776299,1.277686,0.8167021,0.9556779,-2.3248067,-2.3036642,0.3715932,0.5263592,0.154766
13,1.7704929,1.7949551,"('impolite', 'polite')",0.9574769,1.0319265,1.3623762,1.4212428,1.4230826,1.4269539,-0.55254245,-0.50260556,0.9921772,1.0344946,0.0423174
14,3.168161,3.0889962,"('antisocial', 'social')",1.6493775,1.586371,2.1653047,2.174897,2.221919,2.190248,-0.45900106,-0.41695502,1.749152,1.7247114,-0.0244406
15,-0.01650521,-0.04152023,"('boring', 'funny')",0.47985524,0.40409762,0.12628123,0.019172706,-0.08472349,-0.07239272,0.53752214,0.42535272,0.208486,0.146942,-0.061544
16,-1.8571202,-2.0155704,"('unpopular', 'popular')",-1.9003664,-1.9183862,-1.0047913,-1.1179764,-0.98801446,-1.0722299,0.59377056,0.59532833,-1.0313043,-1.105767,-0.0744627
17,0.8504188,0.9104642,"('nasty', 'nice')",1.2909335,1.3018291,-0.38653874,-0.29692024,-0.53200525,-0.47100338,-0.65758353,-0.64727736,0.1130449,0.1594185,0.0463736
18,-0.44136095,-0.3356506,"('disagreeable', 'welcoming')",0.17500174,0.28489545,-0.3565902,-0.08540316,-0.90557075,-0.8604926,-0.45077866,-0.50358415,-0.3958598,-0.300047,0.0958128
19,-0.5407598,-0.53797466,"('inhospitable', 'hospitable')",0.8053734,0.80908036,-0.6714385,-0.58870465,-0.4811887,-0.4009726,-0.31512868,-0.39608726,-0.2406285,-0.2229318,0.0176967
20,0.6703358,0.6625924,"('rough', 'thoughtful')",1.0926483,1.1005667,0.8157274,0.8740621,0.8776043,0.9128968,0.9336674,0.9855073,0.8779966,0.9071251,0.0291285
21,2.7297442,2.7266502,"('immoral', 'moral')",1.9017329,1.9831183,1.5824447,1.5877796,1.9149616,1.9872913,-0.19017163,-0.04368937,1.5877423,1.64823,0.0604877
22,1.2779533,1.3452858,"('untrustworthy', 'trustworthy')",0.8430307,0.88724005,1.1067692,1.231364,1.6034052,1.6388385,-0.44743595,-0.4004975,0.8767446,0.9404462,0.0637016
23,2.3977752,2.380787,"('insincere', 'sincere')",1.2115767,1.2594553,0.6642575,0.7079673,2.2324603,2.3074236,6.4588037,6.4540358,2.5929745,2.6219337,0.0289592
24,0.5140263,0.55924225,"('dishonest', 'honest')",0.22671685,0.25967684,0.22666027,0.37808156,0.7576274,0.78267527,0.77525514,0.6687561,0.5000572,0.5296864,0.0296292
25,-0.041346125,-0.08686092,"('egoistic', 'altruistic')",1.4809575,1.4827982,-0.72287697,-0.7216425,-1.3826613,-1.429484,1.372278,1.2210909,0.1412702,0.0931803,-0.0480899
26,0.84075725,0.8046635,"('hardhearted', 'benevolent')",0.041369468,0.040764682,0.41245136,0.5519166,0.8997065,0.8647668,1.3044018,1.1769395,0.6997373,0.6878102,-0.0119271
27,-0.8524767,-0.748703,"('hardhearted', 'softhearted')",-0.10091766,0.030533653,-1.1695458,-0.87831056,0.12104134,0.21867141,1.4341661,1.3185126,-0.1135465,-0.0118592,0.1016873
28,0.56470305,0.38699204,"('disloyal', 'loyal')",0.604194,0.49871317,0.033329073,-0.014780037,0.14005405,0.03402536,1.0937712,0.9372872,0.4872103,0.3684475,-0.1187628
29,-0.10630168,-0.089921884,"('unfair', 'fair')",-0.94164664,-0.9744031,-1.3164846,-1.3583524,-0.2963529,-0.35898083,-0.48834223,-0.6446736,-0.6298256,-0.6852664,-0.0554408
30,2.36824,2.2749753,"('intolerant', 'tolerant')",0.43745387,0.44033754,2.1435108,2.133837,2.4201946,2.3746848,1.6883714,1.6617881,1.8115541,1.7771246,-0.0344295
31,-2.7534404,-2.720981,"('evil', 'good')",-1.8988084,-1.9020394,-2.4408457,-2.3534544,-2.8739836,-2.854467,-1.1918463,-1.3992951,-2.2317848,-2.2460474,-0.0142626
32,0.99448854,1.0205388,"('unkind', 'kind')",0.4510058,0.48310873,0.6695433,0.81500304,1.7113494,1.649068,0.978224,0.8699579,0.9609221,0.9675353,0.0066132
33,0.837542,0.82561606,"('wrong', 'right')",1.2806928,1.2680221,-0.29134634,-0.23089282,-0.77042747,-0.74502605,-0.5187848,-0.5702382,0.1075353,0.1094962,0.0019609
34,0.8055966,0.85847765,"('mean', 'honorable')",-0.33327165,-0.2534684,1.2527224,1.3453616,0.6652866,0.7950669,6.3314257,6.3904657,1.744352,1.8271807,0.0828287
35,-2.103212,-2.215845,"('corrupt', 'incorrupt')",-0.3341843,-0.5126208,-1.6696743,-1.8330717,-2.8580165,-2.9477,-0.20115554,-0.43705752,-1.4332486,-1.5892591,-0.1560105
36,-2.519232,-2.6452549,"('hostile', 'amicable')",-2.3327763,-2.362899,-1.6482226,-1.7551452,-2.6448903,-2.8095088,0.14991167,-0.076214254,-1.7990417,-1.9298042,-0.1307625
37,0.8332149,0.8722308,"('fake', 'genuine')",0.5930527,0.6093688,0.35615176,0.47606438,0.3221509,0.38607726,0.5480968,0.53361654,0.5305334,0.5754715,0.0449381
38,0.8935792,0.85775024,"('untruthful', 'truthful')",0.2795573,0.23395793,0.31035185,0.39256656,0.0647103,0.09572667,-0.08008741,-0.058560356,0.2936222,0.3042882,0.010666
39,2.0236747,1.9906878,"('exploitative', 'cooperative')",0.99350435,0.9796221,2.3135266,2.4630368,3.1636605,3.293057,0.40977013,0.35645938,1.7808271,1.8165728,0.0357457
40,1.018872,1.1082249,"('stingy', 'generous')",0.028883833,0.18802774,0.18514346,0.37214226,0.4050859,0.38097337,-1.6540817,-1.7133979,-0.0032193,0.0671941,0.0704134
41,0.36991462,0.29254612,"('unforgiving', 'forgiving')",-0.26033384,-0.17071015,-0.6010374,-0.5258878,1.0914396,1.0921448,0.05044325,0.008228126,0.1300852,0.1392642,0.009179
42,1.9888288,2.0939598,"('unreliable', 'reliable')",1.4539443,1.6421325,1.0117188,1.2811947,1.2799503,1.3839219,-2.8718626,-2.798052,0.5725158,0.7206314,0.1481156
43,1.5557921,1.6437576,"('irresponsible', 'responsible')",0.7752062,0.8682388,1.2153903,1.4853688,2.983108,3.1098604,1.1793016,1.2405987,1.5417597,1.6695648,0.1278051
44,0.6411159,0.7226414,"('prejudiced', 'unprejudiced')",0.109790444,0.15790612,0.5047555,0.45511773,-0.5984014,-0.602003,-0.99760526,-1.0324737,-0.068069,-0.0597623,0.0083067
45,0.95888877,0.86638695,"('incompetent', 'competent')",1.1130239,1.2086482,0.6071366,0.6776478,2.2728755,2.321065,0.016163025,-0.0185271,0.9936176,1.0110441,0.0174265
46,1.772024,1.7668624,"('uncompetitive', 'competitive')",0.8188864,1.0193985,2.3988314,2.4300652,1.6954352,1.7596496,-0.53934485,-0.4011072,1.2291664,1.3149736,0.0858072
47,1.27489,1.3259102,"('stupid', 'smart')",0.5467399,0.5313525,0.91437405,1.0372484,1.2978361,1.4234116,6.2636647,6.3468037,2.0595009,2.1329453,0.0734444
48,0.05484168,-0.044975445,"('unintelligent', 'intelligent')",-1.0327901,-1.0391539,-0.48692074,-0.56732047,0.02505121,-0.014840275,0.36756456,0.4134214,-0.2144507,-0.2505737,-0.036123
49,-0.38792375,-0.39783496,"('unable', 'able')",0.18024671,0.18798342,0.62606937,0.747049,-0.05804248,0.010314729,-0.5836877,-0.506452,-0.0446676,0.008212,0.0528796
