,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,0.78831315,0.82414496,"('unsociable', 'sociable')",-1.3445475,-1.4473087,0.58330154,0.492438,-0.55047673,-0.6860553,-0.1308524,-0.2041953,-0.0733429
1,-0.5561855,-0.7186623,"('unfriendly', 'friendly')",-0.8974718,-1.1433117,0.5522692,0.38174254,0.9837484,0.69992846,0.0205901,-0.1950758,-0.2156659
2,0.6900785,0.7400198,"('unlikable', 'likable')",0.8897648,0.87016535,0.543462,0.5741901,0.32082215,0.37057137,0.6110319,0.6387367,0.0277048
3,0.8536246,1.0039093,"('repellent', 'pleasant')",-0.749656,-0.6282596,0.031172374,0.2088081,0.07229276,0.17926987,0.0518584,0.1909319,0.1390735
4,-1.8249403,-1.9652368,"('disliked', 'liked')",0.19509019,0.1413411,-0.85667485,-0.9609056,-5.110163,-5.0291915,-1.8991721,-1.9534981,-0.054326
5,-1.8373402,-2.042305,"('distant', 'outgoing')",0.28870606,0.08773076,-0.8076279,-0.8678623,-0.22232069,-0.30127236,-0.6446458,-0.7809272,-0.1362814
6,-2.2290928,-2.3943143,"('distant', 'open')",0.19456898,-0.040559925,-1.1850746,-1.2027512,0.06906597,-0.06434928,-0.7876331,-0.9254937,-0.1378606
7,0.68145376,0.80510193,"('insensitive', 'sensitive')",-0.7553004,-0.69687957,0.32371536,0.4544041,0.47969085,0.41884756,0.1823899,0.2453685,0.0629786
8,-0.7294457,-0.8212959,"('unaffectionate', 'affectionate')",-0.099424206,-0.25692713,-0.16158497,-0.18772884,0.6475943,0.4584257,-0.0857151,-0.2018815,-0.1161664
9,0.390814,0.2670404,"('unaffectionate', 'caring')",-0.53670716,-0.71472836,0.6706464,0.62927043,1.0049752,0.8667576,0.3824321,0.262085,-0.1203471
10,1.4134488,1.5024271,"('unsympathetic', 'sympathetic')",-1.1183839,-1.0247341,0.24755405,0.3327892,0.12975366,0.099135265,0.1680932,0.2274044,0.0593112
11,0.93450713,0.9384412,"('unhelpful', 'helpful')",-0.95179963,-0.8708626,0.4554481,0.50440437,1.8742648,1.8434551,0.5781051,0.6038595,0.0257544
12,1.2353868,1.2180446,"('unsupportive', 'supportive')",-0.016743429,0.0026157126,1.0325651,1.1058593,-1.2486833,-1.2037805,0.2506313,0.2806847,0.0300534
13,1.2381446,1.3790822,"('impolite', 'polite')",-0.6462075,-0.6434269,0.62717694,0.6838692,-0.23921779,-0.24141552,0.2449741,0.2945272,0.0495531
14,0.8794556,0.99042034,"('antisocial', 'social')",-0.7655239,-0.7299759,1.4504045,1.5452935,-0.52659047,-0.4891623,0.2594365,0.3291439,0.0697074
15,-1.0096991,-1.0222019,"('boring', 'funny')",0.23805152,0.16641936,-0.95453715,-0.9971934,0.26013562,0.22435454,-0.3665123,-0.4071553,-0.040643
16,-0.7645263,-0.8444188,"('unpopular', 'popular')",-0.34251976,-0.34924948,-0.84198034,-0.8274865,0.5582557,0.5769848,-0.3476927,-0.3610425,-0.0133498
17,-0.46255264,-0.3943386,"('nasty', 'nice')",-0.25148973,-0.1580911,-0.48181826,-0.36433566,-0.25163677,-0.2041473,-0.3618743,-0.2802282,0.0816461
18,-0.4067548,-0.3738975,"('disagreeable', 'welcoming')",0.8277266,0.7799624,-0.2882513,-0.276506,-0.6161724,-0.68385303,-0.120863,-0.1385735,-0.0177105
19,-0.5615504,-0.50980955,"('inhospitable', 'hospitable')",0.017599521,0.009570686,-1.5994226,-1.5946329,-0.37162435,-0.37175202,-0.6287495,-0.6166559,0.0120936
20,0.41147724,0.48488098,"('rough', 'thoughtful')",-0.5312665,-0.45443693,-0.09963168,-0.07300057,1.0936756,1.0481946,0.2185637,0.2514095,0.0328458
21,1.5465665,1.6960686,"('immoral', 'moral')",-0.3363825,-0.29994115,0.7297729,0.78771615,-0.8403464,-0.7880749,0.2749026,0.3489422,0.0740396
22,0.76109457,0.8577042,"('untrustworthy', 'trustworthy')",0.25545332,0.32570386,-0.26782656,-0.20939589,-0.9693068,-0.9410239,-0.0551464,0.0082471,0.0633935
23,1.7578598,1.8099933,"('insincere', 'sincere')",-0.4622588,-0.42739582,0.99953496,1.0487278,4.214466,4.002008,1.6274005,1.6083333,-0.0190672
24,0.61623764,0.5514807,"('dishonest', 'honest')",0.2861691,0.19716078,0.4963802,0.5142479,0.46145612,0.3528427,0.4650608,0.403933,-0.0611278
