,willis_male,willis_female,tuple,towers_male,towers_female,watson_male,watson_female,pub_male,pub_female,ltd_male,ltd_female,co_male,co_female,average_male,average_female,female-male
0,0.19529702,-0.10357246,"('unsociable', 'sociable')",0.4899798,0.44228405,0.66636646,0.43230763,1.6251734,1.4952857,-0.6770982,-0.74885595,-0.4839089,-0.5321608,0.3026349,0.1642147,-0.1384202
1,-0.44341603,-0.49313334,"('unfriendly', 'friendly')",-0.6193916,-0.58674425,0.6974241,0.5593997,1.3973229,1.2742093,0.97736025,0.8319927,2.5500894,2.4342198,0.7598982,0.6699907,-0.0899075
2,0.4650895,0.6294109,"('unlikable', 'likable')",0.5067848,0.68832016,0.5821363,0.6866483,0.60607064,0.7618308,0.9004864,0.99989414,0.1411072,0.28600934,0.5336125,0.6753523,0.1417398
3,-0.09536135,-0.036973238,"('repellent', 'pleasant')",-0.76312196,-0.5928867,-0.035036255,0.041956972,-0.933081,-0.8132985,-0.26079574,-0.207179,0.39484635,0.47389093,-0.2820917,-0.1890816,0.0930101
4,0.4190473,0.3050529,"('disliked', 'liked')",0.58753866,0.5043811,0.082723066,0.0432235,1.598218,1.530882,1.8467339,1.7647301,-6.7107186,-6.784971,-0.362743,-0.4394503,-0.0767073
5,-0.5714024,-0.44808596,"('distant', 'outgoing')",-0.32233793,-0.29734093,-0.013583412,0.05824993,0.706408,0.6628697,0.79372436,0.7403577,0.12100197,0.20805869,0.1189684,0.1540182,0.0350498
6,-1.3668425,-1.1514226,"('distant', 'open')",-0.46288913,-0.36844525,0.38339436,0.5240748,1.1787708,1.1476444,0.7919987,0.71466047,0.79412436,0.87990713,0.2197594,0.2910698,0.0713104
7,1.0903623,1.0824429,"('insensitive', 'sensitive')",-0.5895527,-0.38298216,0.7814088,0.7891438,0.094685644,0.24146533,-0.9097932,-0.79245657,-0.17756756,-0.074997194,0.0482572,0.1437694,0.0955122
8,-0.39632678,-0.381725,"('unaffectionate', 'affectionate')",-0.5754084,-0.61297774,0.087142214,0.16314527,0.33165282,0.2769042,0.04482445,-0.0408562,1.2079992,1.1848726,0.1166473,0.0982272,-0.0184201
9,0.3186842,0.37478763,"('unaffectionate', 'caring')",-0.2864156,-0.22312279,1.0173339,1.0903801,0.6847998,0.696725,0.13103124,0.100640476,1.5215056,1.6018839,0.5644898,0.6068824,0.0423926
10,0.59871024,0.48987216,"('unsympathetic', 'sympathetic')",-0.2651524,-0.1311711,0.36893782,0.2892561,-1.0199547,-0.92559075,-1.2858922,-1.182184,-1.0365982,-0.8880593,-0.4399916,-0.3913128,0.0486788
11,0.6919531,0.71408784,"('unhelpful', 'helpful')",-0.074690916,0.053090245,0.87669224,0.92987007,-0.3289293,-0.15668774,-0.6847618,-0.48480523,1.1647106,1.366032,0.2741623,0.4035979,0.1294356
12,1.3762649,1.4264036,"('unsupportive', 'supportive')",0.73669004,0.9781549,1.3944348,1.5764394,0.85441816,1.0554509,0.0787586,0.17388147,-2.4479833,-2.2993772,0.3320973,0.4851589,0.1530616
13,0.32333195,0.12609589,"('impolite', 'polite')",-3.2957643e-05,-0.05466567,0.91422987,0.8376378,-0.075757764,-0.06836195,-0.95998955,-0.9361385,-0.9937279,-0.94842714,-0.1319911,-0.1739766,-0.0419855
14,1.4009963,1.2396694,"('antisocial', 'social')",0.8104783,0.86929464,-0.17901836,-0.21362844,0.58050644,0.59705806,0.23100342,0.26838353,-0.93654084,-0.9424546,0.3179042,0.3030537,-0.0148505
15,-0.32449093,-0.37389207,"('boring', 'funny')",-0.09276137,-0.22524309,0.22005779,0.19197862,0.9990347,0.947078,-0.22072291,-0.20784447,-0.2753506,-0.2643015,0.0509611,0.0112959,-0.0396652
16,-0.32989067,-0.41492113,"('unpopular', 'popular')",-0.09124762,-0.1467335,-0.365253,-0.4453236,0.9043432,0.79478407,1.0036067,0.9403588,1.176106,1.1083764,0.3829441,0.3060902,-0.0768539
17,-0.4758247,-0.50053716,"('nasty', 'nice')",-0.95919,-0.8608365,-0.0060433596,0.07718821,-0.45432314,-0.36992282,0.048735037,0.07349549,-0.71959734,-0.6356531,-0.4277073,-0.3693777,0.0583296
18,-0.31493306,-0.22734207,"('disagreeable', 'welcoming')",-0.6892117,-0.37788337,-0.26851827,-0.14617257,0.025099702,0.15233847,-0.94787633,-0.863218,-1.0749333,-0.97205406,-0.5450622,-0.4057219,0.1393403
19,-1.188204,-1.0451196,"('inhospitable', 'hospitable')",-1.042439,-0.96081465,0.05095607,0.20832759,-0.047971994,0.043582186,-0.7744676,-0.6817603,-0.5685075,-0.42604846,-0.5951057,-0.4769722,0.1181335
