,fratricide_male,fratricide_female,tuple,average_male,average_female,female-male
0,-0.17881306,-0.30566773,"('unsociable', 'sociable')",-0.1788131,-0.3056677,-0.1268546
1,-0.18164518,-0.62455964,"('unfriendly', 'friendly')",-0.1816452,-0.6245596,-0.4429144
2,0.22023806,0.26028916,"('unlikable', 'likable')",0.2202381,0.2602892,0.0400511
3,-1.1190656,-0.78113127,"('repellent', 'pleasant')",-1.1190656,-0.7811313,0.3379343
4,-1.8004847,-1.9566691,"('disliked', 'liked')",-1.8004847,-1.9566691,-0.1561844
5,-0.2861272,-0.33156902,"('distant', 'outgoing')",-0.2861272,-0.331569,-0.0454418
6,-0.37324432,-0.52017164,"('distant', 'open')",-0.3732443,-0.5201716,-0.1469273
7,-0.2685698,-0.27959272,"('insensitive', 'sensitive')",-0.2685698,-0.2795927,-0.0110229
8,0.102333546,-0.19574516,"('unaffectionate', 'affectionate')",0.1023335,-0.1957452,-0.2980787
9,-0.17707013,-0.413557,"('unaffectionate', 'caring')",-0.1770701,-0.413557,-0.2364869
10,-1.0333438,-1.0912542,"('unsympathetic', 'sympathetic')",-1.0333438,-1.0912542,-0.0579104
11,-0.07491187,0.025510974,"('unhelpful', 'helpful')",-0.0749119,0.025511,0.1004229
12,-0.76992375,-0.84976035,"('unsupportive', 'supportive')",-0.7699237,-0.8497604,-0.0798367
13,-0.58966017,-0.63861775,"('impolite', 'polite')",-0.5896602,-0.6386178,-0.0489576
14,0.11558922,0.14514822,"('antisocial', 'social')",0.1155892,0.1451482,0.029559
15,0.6365784,0.3896367,"('boring', 'funny')",0.6365784,0.3896367,-0.2469417
16,-0.4589696,-0.4474035,"('unpopular', 'popular')",-0.4589696,-0.4474035,0.0115661
17,-0.6328878,-0.48107794,"('nasty', 'nice')",-0.6328878,-0.4810779,0.1518099
18,-0.6844992,-0.66066307,"('disagreeable', 'welcoming')",-0.6844992,-0.6606631,0.0238361
19,-0.8348997,-0.82790166,"('inhospitable', 'hospitable')",-0.8348997,-0.8279017,0.006998
20,0.03063583,0.028055556,"('rough', 'thoughtful')",0.0306358,0.0280556,-0.0025802
21,-1.0391698,-0.8246307,"('immoral', 'moral')",-1.0391698,-0.8246307,0.2145391
22,0.022933152,0.02279983,"('untrustworthy', 'trustworthy')",0.0229332,0.0227998,-0.0001334
23,0.9604799,1.0519712,"('insincere', 'sincere')",0.9604799,1.0519712,0.0914913
24,-0.31103653,-0.4229337,"('dishonest', 'honest')",-0.3110365,-0.4229337,-0.1118972
25,-0.10553789,-0.24118064,"('egoistic', 'altruistic')",-0.1055379,-0.2411806,-0.1356427
26,2.0355134,1.3872212,"('hardhearted', 'benevolent')",2.0355134,1.3872212,-0.6482922
27,0.8603647,0.6971307,"('hardhearted', 'softhearted')",0.8603647,0.6971307,-0.163234
28,-0.28723335,-0.6519248,"('disloyal', 'loyal')",-0.2872334,-0.6519248,-0.3646914
29,-0.09657619,-0.114407584,"('unfair', 'fair')",-0.0965762,-0.1144076,-0.0178314
30,0.14914712,0.21598063,"('intolerant', 'tolerant')",0.1491471,0.2159806,0.0668335
31,-0.6565062,-0.7254326,"('evil', 'good')",-0.6565062,-0.7254326,-0.0689264
32,0.3248842,0.0038271071,"('unkind', 'kind')",0.3248842,0.0038271,-0.3210571
33,0.14291717,-0.021732718,"('wrong', 'right')",0.1429172,-0.0217327,-0.1646499
34,1.3781345,1.6742469,"('mean', 'honorable')",1.3781345,1.6742469,0.2961124
35,0.5182689,0.28389326,"('corrupt', 'incorrupt')",0.5182689,0.2838933,-0.2343756
36,0.1407556,-0.07146074,"('hostile', 'amicable')",0.1407556,-0.0714607,-0.2122163
37,0.60331273,0.57007873,"('fake', 'genuine')",0.6033127,0.5700787,-0.033234
38,-0.26627964,-0.3212921,"('untruthful', 'truthful')",-0.2662796,-0.3212921,-0.0550125
39,0.13102129,0.31277582,"('exploitative', 'cooperative')",0.1310213,0.3127758,0.1817545
40,-0.57367355,-0.66711307,"('stingy', 'generous')",-0.5736735,-0.6671131,-0.0934396
41,0.3278508,0.12321766,"('unforgiving', 'forgiving')",0.3278508,0.1232177,-0.2046331
42,-0.35569528,-0.2874817,"('unreliable', 'reliable')",-0.3556953,-0.2874817,0.0682136
43,0.0039318656,0.050909564,"('irresponsible', 'responsible')",0.0039319,0.0509096,0.0469777
44,-0.33038193,-0.102735214,"('prejudiced', 'unprejudiced')",-0.3303819,-0.1027352,0.2276467
45,-0.03392819,-0.12238142,"('incompetent', 'competent')",-0.0339282,-0.1223814,-0.0884532
46,-1.0548755,-0.98195684,"('uncompetitive', 'competitive')",-1.0548755,-0.9819568,0.0729187
47,0.99543417,1.1683623,"('stupid', 'smart')",0.9954342,1.1683623,0.1729281
48,-0.5943816,-0.5810486,"('unintelligent', 'intelligent')",-0.5943816,-0.5810486,0.013333
49,-0.80755526,-0.5928996,"('unable', 'able')",-0.8075553,-0.5928996,0.2146557
50,0.11817267,-0.03883495,"('clumsy', 'skillful')",0.1181727,-0.038835,-0.1570077
51,-1.0805341,-0.9829816,"('uneducated', 'educated')",-1.0805341,-0.9829816,0.0975525
52,-1.0002528,-1.1200366,"('irrational', 'rational')",-1.0002528,-1.1200366,-0.1197838
53,-1.7097787,-1.8276547,"('uncreative', 'creative')",-1.7097787,-1.8276547,-0.117876
54,-0.69897103,-0.7792114,"('incapable', 'capable')",-0.698971,-0.7792114,-0.0802404
55,-0.8017887,-0.63409716,"('incompetent', 'clever')",-0.8017887,-0.6340972,0.1676915
56,0.2131277,0.26916555,"('impractical', 'practical')",0.2131277,0.2691655,0.0560378
57,-1.2032561,-1.4111396,"('unimaginative', 'imaginative')",-1.2032561,-1.4111396,-0.2078835
58,0.1906536,0.16237627,"('undiscriminating', 'discriminating')",0.1906536,0.1623763,-0.0282773
59,-0.333588,-0.43815526,"('foolish', 'wise')",-0.333588,-0.4381553,-0.1045673
60,-0.21941201,0.04253149,"('inefficient', 'efficient')",-0.219412,0.0425315,0.2619435
61,-0.5363738,-0.6255796,"('illogical', 'logical')",-0.5363738,-0.6255796,-0.0892058
62,-0.3376375,-0.07958441,"('incompetent', 'brilliant')",-0.3376375,-0.0795844,0.2580531
63,-0.39699,-0.33519423,"('unperceptive', 'insightful')",-0.39699,-0.3351942,0.0617958
64,-2.580948,-2.4839282,"('shy', 'confident')",-2.5809481,-2.4839282,0.0970199
65,-0.54243344,-0.39600518,"('insecure', 'secure')",-0.5424334,-0.3960052,0.1464282
66,-0.7526156,-0.9423432,"('inactive', 'active')",-0.7526156,-0.9423432,-0.1897276
67,-0.07962881,-0.0030631926,"('doubtful', 'determined')",-0.0796288,-0.0030632,0.0765656
68,-1.1844099,-0.8279061,"('dependent', 'independent')",-1.1844099,-0.8279061,0.3565038
69,0.7222887,0.57051027,"('lazy', 'industrious')",0.7222887,0.5705103,-0.1517784
70,-0.13580617,-0.09910761,"('lethargic', 'energetic')",-0.1358062,-0.0991076,0.0366986
71,0.48060802,0.30580965,"('diffident', 'self-confident')",0.480608,0.3058096,-0.1747984
72,-0.3797968,-0.35650733,"('unambitious', 'ambitious')",-0.3797968,-0.3565073,0.0232895
73,-0.6684055,-0.5101514,"('helpless', 'self-reliant')",-0.6684055,-0.5101514,0.1582541
74,0.33474445,0.21383339,"('undedicated', 'dedicated')",0.3347445,0.2138334,-0.1209111
75,0.30271843,0.36997408,"('meek', 'impulsive')",0.3027184,0.3699741,0.0672557
76,-0.4996257,-0.23567803,"('anxious', 'daring')",-0.4996257,-0.235678,0.2639477
77,-1.892589,-1.6632888,"('unmotivated', 'motivated')",-1.892589,-1.6632888,0.2293002
78,0.06207773,-0.15355007,"('nonresilient', 'resilient')",0.0620777,-0.1535501,-0.2156278
79,0.029565822,-0.089988485,"('wavering', 'unwavering')",0.0295658,-0.0899885,-0.1195543
80,-0.46639642,-0.47812232,"('dominated', 'dominating')",-0.4663964,-0.4781223,-0.0117259
81,-1.3654568,-1.1167208,"('submissive', 'aggressive')",-1.3654568,-1.1167208,0.248736
82,1.2900813,1.2891388,"('poor', 'rich')",1.2900813,1.2891388,-0.0009425
83,-0.68400544,-0.648072,"('powerless', 'powerful')",-0.6840054,-0.648072,0.0359334
84,0.017425798,0.05230652,"('inferior', 'superior')",0.0174258,0.0523065,0.0348807
85,-0.34793133,-0.5180477,"('insignificant', 'prestigious')",-0.3479313,-0.5180477,-0.1701164
86,-1.162487,-1.4812495,"('uninfluential', 'influential')",-1.162487,-1.4812495,-0.3187625
87,-0.33582193,-0.36747634,"('unsuccessful', 'successful')",-0.3358219,-0.3674763,-0.0316544
88,-0.345331,-0.41972667,"('low', 'eminent')",-0.345331,-0.4197267,-0.0743957
