,jailhouse_male,jailhouse_female,tuple,average_male,average_female,female-male
0,1.3921725,1.2918273,"('unsociable', 'sociable')",1.3921725,1.2918273,-0.1003452
1,-0.31238788,-0.31740114,"('unfriendly', 'friendly')",-0.3123879,-0.3174011,-0.0050132
2,-0.09644769,0.041504145,"('unlikable', 'likable')",-0.0964477,0.0415041,0.1379518
3,-0.4031092,-0.28949964,"('repellent', 'pleasant')",-0.4031092,-0.2894996,0.1136096
4,-3.2346718,-3.2708623,"('disliked', 'liked')",-3.2346718,-3.2708623,-0.0361905
5,-0.88663226,-0.9094061,"('distant', 'outgoing')",-0.8866323,-0.9094061,-0.0227738
6,-0.5608235,-0.5976907,"('distant', 'open')",-0.5608235,-0.5976907,-0.0368672
7,0.35754168,0.445752,"('insensitive', 'sensitive')",0.3575417,0.445752,0.0882103
8,0.26329097,0.18046333,"('unaffectionate', 'affectionate')",0.263291,0.1804633,-0.0828277
9,0.33484542,0.3557362,"('unaffectionate', 'caring')",0.3348454,0.3557362,0.0208908
10,0.6629757,0.70196986,"('unsympathetic', 'sympathetic')",0.6629757,0.7019699,0.0389942
11,1.1418278,1.2127627,"('unhelpful', 'helpful')",1.1418278,1.2127627,0.0709349
12,-0.43533206,-0.3860644,"('unsupportive', 'supportive')",-0.4353321,-0.3860644,0.0492677
13,0.16174537,0.22584403,"('impolite', 'polite')",0.1617454,0.225844,0.0640986
14,0.8140709,0.83716446,"('antisocial', 'social')",0.8140709,0.8371645,0.0230936
15,-0.03908256,-0.11303495,"('boring', 'funny')",-0.0390826,-0.1130349,-0.0739523
16,0.10668653,0.100990355,"('unpopular', 'popular')",0.1066865,0.1009904,-0.0056961
17,-0.5426092,-0.5237246,"('nasty', 'nice')",-0.5426092,-0.5237246,0.0188846
18,-1.1823345,-1.0449572,"('disagreeable', 'welcoming')",-1.1823345,-1.0449572,0.1373773
19,-1.4479176,-1.4168222,"('inhospitable', 'hospitable')",-1.4479176,-1.4168222,0.0310954
20,-0.6480272,-0.58293754,"('rough', 'thoughtful')",-0.6480272,-0.5829375,0.0650897
21,0.11377881,0.2806816,"('immoral', 'moral')",0.1137788,0.2806816,0.1669028
22,-0.07507693,0.04226407,"('untrustworthy', 'trustworthy')",-0.0750769,0.0422641,0.117341
23,2.789313,2.829568,"('insincere', 'sincere')",2.7893131,2.8295679,0.0402548
24,0.71261406,0.7435185,"('dishonest', 'honest')",0.7126141,0.7435185,0.0309044
25,-0.1587335,-0.1701835,"('egoistic', 'altruistic')",-0.1587335,-0.1701835,-0.01145
26,1.0060675,0.9296914,"('hardhearted', 'benevolent')",1.0060675,0.9296914,-0.0763761
27,-0.80626535,-0.8189546,"('hardhearted', 'softhearted')",-0.8062654,-0.8189546,-0.0126892
28,0.9197091,0.75313926,"('disloyal', 'loyal')",0.9197091,0.7531393,-0.1665698
29,-0.5659388,-0.60005295,"('unfair', 'fair')",-0.5659388,-0.600053,-0.0341142
30,0.18733552,0.23192087,"('intolerant', 'tolerant')",0.1873355,0.2319209,0.0445854
31,-1.7451357,-1.7432556,"('evil', 'good')",-1.7451357,-1.7432556,0.0018801
32,0.6714941,0.6696344,"('unkind', 'kind')",0.6714941,0.6696344,-0.0018597
33,-0.5882467,-0.60458076,"('wrong', 'right')",-0.5882467,-0.6045808,-0.0163341
34,2.2643082,2.4203603,"('mean', 'honorable')",2.2643082,2.4203603,0.1560521
35,-1.2650783,-1.4208566,"('corrupt', 'incorrupt')",-1.2650783,-1.4208566,-0.1557783
36,-1.4991387,-1.597159,"('hostile', 'amicable')",-1.4991387,-1.597159,-0.0980203
37,-0.73980683,-0.66186595,"('fake', 'genuine')",-0.7398068,-0.6618659,0.0779409
38,0.1363425,0.094912104,"('untruthful', 'truthful')",0.1363425,0.0949121,-0.0414304
39,-0.32124612,-0.22314498,"('exploitative', 'cooperative')",-0.3212461,-0.223145,0.0981011
40,-1.6880916,-1.7152046,"('stingy', 'generous')",-1.6880916,-1.7152046,-0.027113
41,0.14697906,0.13071607,"('unforgiving', 'forgiving')",0.1469791,0.1307161,-0.016263
42,-0.54073924,-0.42186886,"('unreliable', 'reliable')",-0.5407392,-0.4218689,0.1188703
43,0.96665716,1.0777723,"('irresponsible', 'responsible')",0.9666572,1.0777723,0.1111151
44,-2.0682325,-1.9489311,"('prejudiced', 'unprejudiced')",-2.0682325,-1.9489311,0.1193014
45,1.0970172,1.0618125,"('incompetent', 'competent')",1.0970172,1.0618125,-0.0352047
46,0.083392285,0.0995442,"('uncompetitive', 'competitive')",0.0833923,0.0995442,0.0161519
47,2.797636,2.8711905,"('stupid', 'smart')",2.797636,2.8711905,0.0735545
48,0.18484683,0.188988,"('unintelligent', 'intelligent')",0.1848468,0.188988,0.0041412
49,-0.8028918,-0.6662718,"('unable', 'able')",-0.8028918,-0.6662718,0.13662
50,-1.0784208,-1.1153939,"('clumsy', 'skillful')",-1.0784208,-1.1153939,-0.0369731
51,0.014663115,-0.047662325,"('uneducated', 'educated')",0.0146631,-0.0476623,-0.0623254
52,-0.213823,-0.42144996,"('irrational', 'rational')",-0.213823,-0.42145,-0.207627
53,-0.48263034,-0.4909789,"('uncreative', 'creative')",-0.4826303,-0.4909789,-0.0083486
54,-0.54281473,-0.5112359,"('incapable', 'capable')",-0.5428147,-0.5112359,0.0315788
55,1.4660515,1.495383,"('incompetent', 'clever')",1.4660515,1.495383,0.0293315
56,1.6753571,1.7165636,"('impractical', 'practical')",1.6753571,1.7165636,0.0412065
57,-0.79602665,-0.81994957,"('unimaginative', 'imaginative')",-0.7960266,-0.8199496,-0.023923
58,0.37035757,0.3177311,"('undiscriminating', 'discriminating')",0.3703576,0.3177311,-0.0526265
59,0.0023789555,-0.05413973,"('foolish', 'wise')",0.002379,-0.0541397,-0.0565187
60,0.80648834,1.0034523,"('inefficient', 'efficient')",0.8064883,1.0034523,0.196964
61,0.45963433,0.3120501,"('illogical', 'logical')",0.4596343,0.3120501,-0.1475842
62,0.5742386,0.76443416,"('incompetent', 'brilliant')",0.5742386,0.7644342,0.1901956
63,0.3936142,0.46415156,"('unperceptive', 'insightful')",0.3936142,0.4641516,0.0705374
64,-2.634156,-2.6313498,"('shy', 'confident')",-2.634156,-2.6313498,0.0028062
65,0.6903625,0.689046,"('insecure', 'secure')",0.6903625,0.689046,-0.0013165
66,-0.0879894,-0.17802751,"('inactive', 'active')",-0.0879894,-0.1780275,-0.0900381
67,0.28192076,0.33044884,"('doubtful', 'determined')",0.2819208,0.3304488,0.048528
68,-1.1191579,-1.1447265,"('dependent', 'independent')",-1.1191579,-1.1447265,-0.0255686
69,-2.173613,-2.1734126,"('lazy', 'industrious')",-2.1736131,-2.1734126,0.0002005
70,0.2342036,0.36063036,"('lethargic', 'energetic')",0.2342036,0.3606304,0.1264268
71,-0.16088076,-0.080091566,"('diffident', 'self-confident')",-0.1608808,-0.0800916,0.0807892
72,0.66144216,0.723603,"('unambitious', 'ambitious')",0.6614422,0.723603,0.0621608
73,-2.952887,-2.8981688,"('helpless', 'self-reliant')",-2.9528871,-2.8981688,0.0547183
74,0.14103408,0.1339159,"('undedicated', 'dedicated')",0.1410341,0.1339159,-0.0071182
75,-1.9288626,-1.8609306,"('meek', 'impulsive')",-1.9288626,-1.8609306,0.067932
76,0.22801311,0.29602504,"('anxious', 'daring')",0.2280131,0.296025,0.0680119
77,-0.7107255,-0.6372409,"('unmotivated', 'motivated')",-0.7107255,-0.6372409,0.0734846
78,0.22794302,0.30274618,"('nonresilient', 'resilient')",0.227943,0.3027462,0.0748032
79,0.15168689,-0.016906708,"('wavering', 'unwavering')",0.1516869,-0.0169067,-0.1685936
80,0.1941221,0.17877781,"('dominated', 'dominating')",0.1941221,0.1787778,-0.0153443
81,0.46880096,0.5546316,"('submissive', 'aggressive')",0.468801,0.5546316,0.0858306
82,3.2553523,3.2778447,"('poor', 'rich')",3.2553523,3.2778447,0.0224924
83,0.38204175,0.32090944,"('powerless', 'powerful')",0.3820418,0.3209094,-0.0611324
84,-0.51171225,-0.5973374,"('inferior', 'superior')",-0.5117123,-0.5973374,-0.0856251
85,-0.80840826,-0.8743875,"('insignificant', 'prestigious')",-0.8084083,-0.8743875,-0.0659792
86,1.3213264,1.189609,"('uninfluential', 'influential')",1.3213264,1.1896091,-0.1317173
87,0.19874913,0.23385191,"('unsuccessful', 'successful')",0.1987491,0.2338519,0.0351028
88,-0.1929437,-0.19862548,"('low', 'eminent')",-0.1929437,-0.1986255,-0.0056818
