,penn_male,penn_female,tuple,national_male,national_female,gaming_male,gaming_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8695444,-0.9111015,"('unsociable', 'sociable')",-1.1883446,-1.2865813,1.1216881,1.0237975,-0.22456175,-0.35024363,-0.2901906,-0.3810322,-0.0908416
1,-0.25285104,-0.24797726,"('unfriendly', 'friendly')",-1.5431186,-1.6791775,1.0047637,0.8621981,1.572264,1.386766,0.1952645,0.0804523,-0.1148122
2,0.4502456,0.47755516,"('unlikable', 'likable')",0.05753024,0.066947624,0.9493106,0.9578277,0.48578146,0.5496407,0.485717,0.5129928,0.0272758
3,0.14840427,0.30202428,"('repellent', 'pleasant')",0.2305915,0.30852157,-0.2584945,-0.17755657,0.29105443,0.3527563,0.1028889,0.1964364,0.0935475
4,-0.5841879,-0.4566214,"('disliked', 'liked')",-0.5946552,-0.67189264,-0.7989782,-0.96242934,-6.1763525,-6.2462134,-2.0385435,-2.0842891,-0.0457456
5,-0.17141446,-0.16333048,"('distant', 'outgoing')",-0.63460374,-0.67074823,0.33291936,0.28045723,-0.24041283,-0.2676574,-0.1783779,-0.2053197,-0.0269418
6,0.17949483,0.24701992,"('distant', 'open')",-0.49615154,-0.4998291,0.2509472,0.20709209,0.3715881,0.3331183,0.0764697,0.0718503,-0.0046194
7,0.44887546,0.4823455,"('insensitive', 'sensitive')",-0.7651388,-0.68694496,0.051244583,0.11799253,0.6499983,0.66039574,0.0962449,0.1434472,0.0472023
8,0.44103467,0.51324826,"('unaffectionate', 'affectionate')",-0.8717036,-0.9327004,0.7022364,0.5863761,0.5877433,0.44995433,0.2148277,0.1542196,-0.0606081
9,0.95809865,1.0359355,"('unaffectionate', 'caring')",-0.75107634,-0.7801478,1.0645525,0.9701881,0.92766976,0.8441281,0.5498111,0.517526,-0.0322851
10,-0.1444813,-0.0892364,"('unsympathetic', 'sympathetic')",-1.0559605,-0.98302174,-0.92519957,-0.9085226,-0.35304672,-0.34860325,-0.619672,-0.582346,0.037326
11,-0.633992,-0.63663334,"('unhelpful', 'helpful')",-0.46360657,-0.40777898,0.18005283,0.2165832,1.9515554,2.031997,0.2585024,0.301042,0.0425396
12,0.9008169,1.0104691,"('unsupportive', 'supportive')",0.09267001,0.15050133,0.4388365,0.41267934,-1.5339407,-1.52261,-0.0254043,0.01276,0.0381643
13,0.39906183,0.3164447,"('impolite', 'polite')",-0.26635727,-0.23755178,-0.10452712,-0.08119159,-0.22561292,-0.23849994,-0.0493589,-0.0601997,-0.0108408
14,-0.22459671,-0.22750042,"('antisocial', 'social')",0.5552143,0.6175783,1.6682565,1.6981854,-0.60531604,-0.5868743,0.3483895,0.3753473,0.0269578
15,-0.12521313,-0.18009278,"('boring', 'funny')",-0.14907825,-0.19812706,0.60636556,0.5828444,0.34050754,0.3263254,0.1681454,0.1327375,-0.0354079
16,-1.2453915,-1.2506299,"('unpopular', 'popular')",0.2298669,0.14955112,-0.53193957,-0.57352585,0.19081722,0.14076215,-0.3391617,-0.3834606,-0.0442989
