,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7231363,-0.75520515,"('unsociable', 'sociable')",0.16432583,0.1258759,-0.47921148,-0.6785138,-0.3460073,-0.4359477,-0.0899404
1,2.118838,1.9049388,"('unfriendly', 'friendly')",1.7830837,1.5342442,1.8251257,1.5290259,1.9090158,1.6560696,-0.2529462
2,0.59054315,0.63137555,"('unlikable', 'likable')",0.90730023,0.91890764,0.29305702,0.35217643,0.5969668,0.6341532,0.0371864
3,-1.6898553,-1.5839655,"('repellent', 'pleasant')",-0.2973018,-0.21468943,0.29671842,0.2817546,-0.5634796,-0.5056335,0.0578461
4,-0.3584392,-0.46067914,"('disliked', 'liked')",0.5722066,0.46497557,-6.5537825,-6.670866,-2.1133383,-2.2221899,-0.1088516
5,1.0442108,0.99144506,"('distant', 'outgoing')",0.8689593,0.8401614,-0.17882198,-0.16802098,0.578116,0.5545285,-0.0235875
6,0.35409126,0.29062226,"('distant', 'open')",0.42359027,0.36962855,0.39155972,0.38105047,0.3897471,0.3471004,-0.0426467
7,-0.44632456,-0.43794474,"('insensitive', 'sensitive')",-0.40185487,-0.4315767,0.774163,0.6426482,-0.0246722,-0.0756244,-0.0509522
8,0.85249674,0.7345279,"('unaffectionate', 'affectionate')",0.5752119,0.4498172,0.63246983,0.3898462,0.6867262,0.5247304,-0.1619958
9,1.3060627,1.1486818,"('unaffectionate', 'caring')",0.9483433,0.7749416,1.0876062,0.8671676,1.1140041,0.9302637,-0.1837404
10,-1.910127,-1.9147464,"('unsympathetic', 'sympathetic')",-0.6328577,-0.72915083,-0.14108643,-0.26651034,-0.8946904,-0.9701358,-0.0754454
11,-0.6848595,-0.67290604,"('unhelpful', 'helpful')",0.20257874,0.15221445,1.7672253,1.8058991,0.4283148,0.4284025,8.77e-05
12,0.54983807,0.5843707,"('unsupportive', 'supportive')",0.82555425,0.7485181,-1.7119255,-1.782811,-0.1121777,-0.1499741,-0.0377964
13,-0.72310865,-0.76923823,"('impolite', 'polite')",-0.2722003,-0.35116434,-0.35582805,-0.36176467,-0.450379,-0.4940557,-0.0436767
14,-0.81665796,-0.7343237,"('antisocial', 'social')",0.36936706,0.31407046,-0.7126989,-0.82971734,-0.3866633,-0.4166569,-0.0299936
15,0.5129117,0.4163413,"('boring', 'funny')",-0.2513067,-0.27359122,0.35598636,0.3466068,0.2058638,0.163119,-0.0427448
16,-1.0501157,-1.0323133,"('unpopular', 'popular')",-1.0840839,-0.9972552,0.19734076,0.21893838,-0.6456196,-0.6035434,0.0420762
17,-0.71710545,-0.67693627,"('nasty', 'nice')",0.83139384,0.91595083,-0.42919657,-0.32414317,-0.1049694,-0.0283762,0.0765932
18,-0.29360813,-0.31941715,"('disagreeable', 'welcoming')",-0.91551036,-0.9810807,-0.63453364,-0.7435739,-0.6145507,-0.6813572,-0.0668065
19,0.57306707,0.51151216,"('inhospitable', 'hospitable')",0.22785752,0.16172895,0.07112066,0.17607337,0.2906818,0.2831048,-0.007577
20,0.10914411,0.15419118,"('rough', 'thoughtful')",0.90306854,0.9200698,1.3156897,1.1758364,0.7759674,0.7500324,-0.025935
21,-0.7875918,-0.86049664,"('immoral', 'moral')",0.27790266,0.21812776,-0.94641984,-1.0020167,-0.4853697,-0.5481285,-0.0627588
22,-0.31870568,-0.3549334,"('untrustworthy', 'trustworthy')",0.5428455,0.44594,-0.8692652,-0.97933143,-0.2150418,-0.2961083,-0.0810665
23,-0.4294309,-0.48895428,"('insincere', 'sincere')",0.12352588,0.034595408,5.782242,5.664129,1.8254457,1.7365899,-0.0888558
24,0.35309413,0.34903166,"('dishonest', 'honest')",0.079083,0.020846734,0.63949895,0.4597103,0.3572253,0.2765296,-0.0806957
25,1.3683698,1.3246409,"('egoistic', 'altruistic')",0.76360637,0.7200257,1.4082446,1.3230283,1.1800736,1.122565,-0.0575086
26,1.7702851,1.686982,"('hardhearted', 'benevolent')",1.9675732,1.7579516,1.8968108,1.6873356,1.8782231,1.7107565,-0.1674666
27,-0.2998189,-0.31072736,"('hardhearted', 'softhearted')",-0.37165752,-0.4345265,1.5487218,1.3073672,0.2924151,0.1873711,-0.105044
28,-0.55668044,-0.72998905,"('disloyal', 'loyal')",-0.15057504,-0.33249155,0.7281313,0.50746095,0.0069586,-0.1850065,-0.1919651
29,0.56221324,0.45583,"('unfair', 'fair')",0.43741122,0.3800808,-0.2517114,-0.40926993,0.2493044,0.1422136,-0.1070908
30,-1.0561439,-1.0499654,"('intolerant', 'tolerant')",-1.1812301,-1.2564831,0.8011121,0.71275926,-0.4787539,-0.5312297,-0.0524758
31,0.90674096,0.88667333,"('evil', 'good')",0.20716906,0.23298575,-0.84529984,-0.95871294,0.0895367,0.0536487,-0.035888
32,-0.0039580474,-0.13402323,"('unkind', 'kind')",0.25290218,0.13387036,0.8512757,0.56475395,0.3667399,0.1882004,-0.1785395
33,1.8231026,1.6644604,"('wrong', 'right')",1.066456,0.880329,-0.50349325,-0.55937296,0.7953551,0.6618055,-0.1335496
34,-0.061282076,0.07835419,"('mean', 'honorable')",0.19358286,0.31266472,5.8167887,5.9988685,1.9830298,2.1299624,0.1469326
35,0.9514427,0.8053433,"('corrupt', 'incorrupt')",0.47620845,0.38602448,-0.11778477,-0.22600995,0.4366221,0.3217859,-0.1148362
36,1.1666147,1.0191946,"('hostile', 'amicable')",0.7095443,0.60460144,0.12584898,-0.008934405,0.667336,0.5382872,-0.1290488
37,-0.16661301,-0.19293219,"('fake', 'genuine')",0.054989282,-0.03718056,0.36596757,0.28253034,0.0847813,0.0174725,-0.0673088
38,-0.448548,-0.50810605,"('untruthful', 'truthful')",0.13717799,0.034900334,-0.11948594,-0.13159622,-0.1436187,-0.2016007,-0.057982
39,0.736852,0.7466328,"('exploitative', 'cooperative')",1.4954365,1.526852,0.39406776,0.33186895,0.8754521,0.8684512,-0.0070009
40,0.2399596,0.25537378,"('stingy', 'generous')",-0.3217329,-0.34952664,-1.3967772,-1.6024833,-0.4928501,-0.5655454,-0.0726953
41,-0.14689007,-0.18410534,"('unforgiving', 'forgiving')",1.026315,0.8961219,-0.11819562,-0.30095407,0.2537431,0.1370208,-0.1167223
42,-1.125505,-0.92680013,"('unreliable', 'reliable')",-0.42369726,-0.3589553,-3.1916575,-3.1009357,-1.5802867,-1.4622304,0.1180563
43,-0.61880636,-0.47063947,"('irresponsible', 'responsible')",-0.2170685,-0.18105468,0.39402148,0.38830164,-0.1472845,-0.0877975,0.059487
44,-0.63212544,-0.61258215,"('prejudiced', 'unprejudiced')",-0.28977627,-0.2380337,-1.4653045,-1.3924706,-0.7957354,-0.7476954,0.04804
45,-1.1760304,-1.1543511,"('incompetent', 'competent')",0.40903673,0.23571712,-0.24246112,-0.37188783,-0.3364849,-0.430174,-0.0936891
46,-0.9982719,-0.9972795,"('uncompetitive', 'competitive')",0.35307539,0.31573135,-0.36264005,-0.44629446,-0.3359455,-0.3759476,-0.0400021
47,-0.066419095,0.14189456,"('stupid', 'smart')",0.23939165,0.3804422,5.2588515,5.3715606,1.8106081,1.9646325,0.1540244
48,-0.31001982,-0.42565936,"('unintelligent', 'intelligent')",-0.033747826,-0.091712184,0.24047287,0.17708495,-0.0344316,-0.1134289,-0.0789973
49,-0.27415568,-0.34113377,"('unable', 'able')",0.17632194,0.19180197,-0.24592835,-0.15000866,-0.1145874,-0.0997802,0.0148072
