,mass_male,mass_female,tuple,average_male,average_female,female-male
0,-0.2471447,-0.34464744,"('unsociable', 'sociable')",-0.2471447,-0.3446474,-0.0975027
1,1.6947101,1.6617876,"('unfriendly', 'friendly')",1.6947101,1.6617876,-0.0329225
2,0.4264127,0.39170533,"('unlikable', 'likable')",0.4264127,0.3917053,-0.0347074
3,0.6157498,0.93504137,"('repellent', 'pleasant')",0.6157498,0.9350414,0.3192916
4,-6.677219,-6.641598,"('disliked', 'liked')",-6.6772189,-6.6415982,0.0356207
5,-0.35291737,-0.19829786,"('distant', 'outgoing')",-0.3529174,-0.1982979,0.1546195
6,-0.21321002,-0.08303198,"('distant', 'open')",-0.21321,-0.083032,0.130178
7,0.78704756,1.0444695,"('insensitive', 'sensitive')",0.7870476,1.0444695,0.2574219
8,1.2255483,1.2107308,"('unaffectionate', 'affectionate')",1.2255483,1.2107308,-0.0148175
9,1.9208573,2.0826678,"('unaffectionate', 'caring')",1.9208573,2.0826678,0.1618105
10,0.68665314,0.80427307,"('unsympathetic', 'sympathetic')",0.6866531,0.8042731,0.11762
11,1.8488941,1.9891027,"('unhelpful', 'helpful')",1.8488941,1.9891027,0.1402086
12,-0.9441969,-0.8326244,"('unsupportive', 'supportive')",-0.9441969,-0.8326244,0.1115725
13,-0.025479935,-0.078754984,"('impolite', 'polite')",-0.0254799,-0.078755,-0.0532751
14,0.19589372,0.05709398,"('antisocial', 'social')",0.1958937,0.057094,-0.1387997
15,0.14541084,0.18245825,"('boring', 'funny')",0.1454108,0.1824583,0.0370475
16,-0.5683389,-0.54354066,"('unpopular', 'popular')",-0.5683389,-0.5435407,0.0247982
17,0.15893589,0.13919006,"('nasty', 'nice')",0.1589359,0.1391901,-0.0197458
18,-0.51565814,-0.5128949,"('disagreeable', 'welcoming')",-0.5156581,-0.5128949,0.0027632
19,-0.31389487,-0.19658346,"('inhospitable', 'hospitable')",-0.3138949,-0.1965835,0.1173114
20,0.3957444,0.2941948,"('rough', 'thoughtful')",0.3957444,0.2941948,-0.1015496
21,0.17338605,0.24523379,"('immoral', 'moral')",0.1733861,0.2452338,0.0718477
22,-0.4607621,-0.28148985,"('untrustworthy', 'trustworthy')",-0.4607621,-0.2814898,0.1792723
23,6.3418765,6.4988666,"('insincere', 'sincere')",6.3418765,6.4988666,0.1569901
24,1.8961481,2.027277,"('dishonest', 'honest')",1.8961481,2.027277,0.1311289
25,1.208544,1.1469564,"('egoistic', 'altruistic')",1.208544,1.1469564,-0.0615876
26,1.1940018,0.6350097,"('hardhearted', 'benevolent')",1.1940018,0.6350097,-0.5589921
27,1.6330311,1.5649067,"('hardhearted', 'softhearted')",1.6330311,1.5649067,-0.0681244
28,1.2923523,1.1124265,"('disloyal', 'loyal')",1.2923523,1.1124265,-0.1799258
29,-0.77900696,-0.8749924,"('unfair', 'fair')",-0.779007,-0.8749924,-0.0959854
30,1.2472439,1.1190186,"('intolerant', 'tolerant')",1.2472439,1.1190186,-0.1282253
31,-1.3753138,-1.4299067,"('evil', 'good')",-1.3753138,-1.4299067,-0.0545929
32,1.5339845,1.224285,"('unkind', 'kind')",1.5339845,1.224285,-0.3096995
33,0.24354106,0.32105494,"('wrong', 'right')",0.2435411,0.3210549,0.0775138
34,4.6737113,4.8718705,"('mean', 'honorable')",4.6737113,4.8718705,0.1981592
35,-0.7870535,-0.9038593,"('corrupt', 'incorrupt')",-0.7870535,-0.9038593,-0.1168058
36,-0.48718345,-0.57000786,"('hostile', 'amicable')",-0.4871835,-0.5700079,-0.0828244
37,0.6998558,0.80213535,"('fake', 'genuine')",0.6998558,0.8021353,0.1022795
38,0.6077102,0.64558953,"('untruthful', 'truthful')",0.6077102,0.6455895,0.0378793
39,0.86006147,0.58885765,"('exploitative', 'cooperative')",0.8600615,0.5888577,-0.2712038
40,-1.0839761,-1.1474628,"('stingy', 'generous')",-1.0839761,-1.1474628,-0.0634867
41,1.1011055,0.68337023,"('unforgiving', 'forgiving')",1.1011055,0.6833702,-0.4177353
42,-3.033826,-2.7431746,"('unreliable', 'reliable')",-3.0338261,-2.7431746,0.2906515
43,0.59931487,0.67610025,"('irresponsible', 'responsible')",0.5993149,0.6761003,0.0767854
44,-1.7166499,-1.8112154,"('prejudiced', 'unprejudiced')",-1.7166499,-1.8112154,-0.0945655
45,-0.15486903,-0.046933595,"('incompetent', 'competent')",-0.154869,-0.0469336,0.1079354
46,-1.0949743,-1.0455812,"('uncompetitive', 'competitive')",-1.0949743,-1.0455812,0.0493931
47,4.9574614,5.0514336,"('stupid', 'smart')",4.9574614,5.0514336,0.0939722
48,0.94525033,0.79226035,"('unintelligent', 'intelligent')",0.9452503,0.7922603,-0.15299
49,-0.08819842,0.10616754,"('unable', 'able')",-0.0881984,0.1061675,0.1943659
50,-0.2026346,-0.1350603,"('clumsy', 'skillful')",-0.2026346,-0.1350603,0.0675743
51,0.80709785,0.88572836,"('uneducated', 'educated')",0.8070979,0.8857284,0.0786305
52,-0.16262527,-0.26571763,"('irrational', 'rational')",-0.1626253,-0.2657176,-0.1030923
53,-0.11341715,-0.14053176,"('uncreative', 'creative')",-0.1134171,-0.1405318,-0.0271147
54,0.95896214,1.1737359,"('incapable', 'capable')",0.9589621,1.1737359,0.2147738
55,0.5168398,0.65844953,"('incompetent', 'clever')",0.5168398,0.6584495,0.1416097
56,0.23684871,0.46397778,"('impractical', 'practical')",0.2368487,0.4639778,0.2271291
57,-2.8493745,-2.7795599,"('unimaginative', 'imaginative')",-2.8493745,-2.7795599,0.0698146
58,-0.13821164,-0.07360612,"('undiscriminating', 'discriminating')",-0.1382116,-0.0736061,0.0646055
59,0.2924009,0.26013064,"('foolish', 'wise')",0.2924009,0.2601306,-0.0322703
60,0.3091058,0.42132935,"('inefficient', 'efficient')",0.3091058,0.4213293,0.1122235
61,0.51282454,0.22876057,"('illogical', 'logical')",0.5128245,0.2287606,-0.2840639
62,1.064235,1.3771998,"('incompetent', 'brilliant')",1.064235,1.3771998,0.3129648
63,0.6315474,0.65047693,"('unperceptive', 'insightful')",0.6315474,0.6504769,0.0189295
64,-6.5041885,-6.3815165,"('shy', 'confident')",-6.5041885,-6.3815165,0.122672
65,-0.10678068,-0.0158595,"('insecure', 'secure')",-0.1067807,-0.0158595,0.0909212
66,-0.79505295,-0.8360178,"('inactive', 'active')",-0.7950529,-0.8360178,-0.0409649
67,-0.56115365,-0.81544137,"('doubtful', 'determined')",-0.5611537,-0.8154414,-0.2542877
68,-1.0020565,-0.8199877,"('dependent', 'independent')",-1.0020565,-0.8199877,0.1820688
69,-1.4422454,-1.5313455,"('lazy', 'industrious')",-1.4422454,-1.5313455,-0.0891001
70,0.86662704,1.099723,"('lethargic', 'energetic')",0.866627,1.099723,0.233096
71,0.04526726,0.027109243,"('diffident', 'self-confident')",0.0452673,0.0271092,-0.0181581
72,0.5559887,0.8705493,"('unambitious', 'ambitious')",0.5559887,0.8705493,0.3145606
73,-2.432,-2.1126676,"('helpless', 'self-reliant')",-2.4319999,-2.1126676,0.3193323
74,0.12535223,-0.018254202,"('undedicated', 'dedicated')",0.1253522,-0.0182542,-0.1436064
75,-0.9827121,-0.8197192,"('meek', 'impulsive')",-0.9827121,-0.8197192,0.1629929
76,0.14568554,-0.032099895,"('anxious', 'daring')",0.1456855,-0.0320999,-0.1777854
77,-1.2414813,-1.0323297,"('unmotivated', 'motivated')",-1.2414813,-1.0323297,0.2091516
78,-0.92965645,-0.996604,"('nonresilient', 'resilient')",-0.9296564,-0.996604,-0.0669476
79,0.119934045,-0.004899416,"('wavering', 'unwavering')",0.119934,-0.0048994,-0.1248334
80,0.27180025,0.30256677,"('dominated', 'dominating')",0.2718002,0.3025668,0.0307666
81,-0.064472035,0.013627186,"('submissive', 'aggressive')",-0.064472,0.0136272,0.0780992
82,5.2981806,5.880662,"('poor', 'rich')",5.2981806,5.880662,0.5824814
83,-0.33378348,-0.38870034,"('powerless', 'powerful')",-0.3337835,-0.3887003,-0.0549168
84,0.18371178,0.17824824,"('inferior', 'superior')",0.1837118,0.1782482,-0.0054636
85,-0.06683603,-0.5650844,"('insignificant', 'prestigious')",-0.066836,-0.5650844,-0.4982484
86,0.58711267,0.48165917,"('uninfluential', 'influential')",0.5871127,0.4816592,-0.1054535
87,0.28825137,0.51177,"('unsuccessful', 'successful')",0.2882514,0.51177,0.2235186
88,0.030297281,0.11195652,"('low', 'eminent')",0.0302973,0.1119565,0.0816592
