,cf_male,cf_female,tuple,industries_male,industries_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7272822,0.59089345,"('unsociable', 'sociable')",-0.3865294,-0.52578753,-0.4207112,-0.5821769,-0.42051893,-0.51674044,-0.1251193,-0.2584529,-0.1333336
1,-0.53673905,-0.45023617,"('unfriendly', 'friendly')",-0.9256171,-0.9122577,-0.2567821,-0.25088564,1.4914842,1.4445359,-0.0569135,-0.0422109,0.0147026
2,0.42088503,0.50668037,"('unlikable', 'likable')",0.26617014,0.36124685,1.5190407,1.6698092,0.8780884,1.0144973,0.7710461,0.8880584,0.1170123
3,0.47462586,0.5553544,"('repellent', 'pleasant')",0.14860871,0.28752574,0.53664756,0.57240605,0.5859911,0.64245,0.4364683,0.514434,0.0779657
4,-1.9019442,-1.8924855,"('disliked', 'liked')",-0.0003246721,-0.033528242,0.6166593,0.5670497,-5.9838233,-6.0136156,-1.8173583,-1.8431449,-0.0257866
5,-0.90610933,-0.8448725,"('distant', 'outgoing')",-0.2189902,-0.058557246,-0.61299604,-0.48807165,-0.3792052,-0.31913525,-0.5293252,-0.4276592,0.101666
6,-2.0174665,-1.875733,"('distant', 'open')",-0.6300442,-0.44842398,-1.0041754,-0.8703872,0.23162201,0.2887267,-0.8550161,-0.7264544,0.1285617
7,1.3632195,1.336518,"('insensitive', 'sensitive')",0.33228624,0.38058302,0.41592562,0.3638591,1.1121581,1.0792035,0.8058974,0.790041,-0.0158564
8,-0.7654171,-0.7197265,"('unaffectionate', 'affectionate')",-0.65491354,-0.5611271,-0.6922769,-0.61450386,0.5655527,0.5722884,-0.3867637,-0.3307673,0.0559964
9,0.3986456,0.44791648,"('unaffectionate', 'caring')",-0.1813273,-0.14872274,0.085471146,0.04308372,1.124853,1.1566062,0.3569106,0.3747209,0.0178103
10,2.1496537,2.088292,"('unsympathetic', 'sympathetic')",-0.13201046,-0.16703573,-0.502676,-0.573109,0.056782104,0.029323218,0.3929373,0.3443676,-0.0485697
11,1.191901,1.1946287,"('unhelpful', 'helpful')",0.35215744,0.33483234,-0.43359014,-0.47256982,1.8685386,1.9877882,0.7447517,0.7611699,0.0164182
12,2.007692,2.1252134,"('unsupportive', 'supportive')",0.17911422,0.38684577,0.15314731,0.29018468,-1.5179038,-1.4367511,0.2055124,0.3413732,0.1358608
13,1.0004027,0.90184826,"('impolite', 'polite')",0.41761178,0.34381136,0.2240021,0.13029853,0.012006201,-0.041325595,0.4135057,0.3336581,-0.0798476
14,1.3417438,1.2258177,"('antisocial', 'social')",1.6227858,1.4993414,1.7174046,1.7107041,-0.079333074,-0.16551633,1.1506503,1.0675868,-0.0830635
15,-0.069108576,-0.11117036,"('boring', 'funny')",0.60900927,0.40441108,-0.7158284,-0.7532001,0.62779015,0.5762654,0.1129656,0.0290765,-0.0838891
16,-2.0418005,-2.0418847,"('unpopular', 'popular')",-0.9366969,-0.88617855,-1.1935109,-1.0869628,0.072182015,0.14943725,-1.0249566,-0.9663972,0.0585594
17,-0.925626,-0.84344226,"('nasty', 'nice')",-0.593279,-0.4950846,-1.0227221,-0.8739831,-0.54025275,-0.43333277,-0.7704699,-0.6614606,0.1090093
18,-0.4483787,-0.36817703,"('disagreeable', 'welcoming')",-0.52593946,-0.40962142,-0.15825543,0.0016401336,-0.317271,-0.24866107,-0.3624611,-0.2562048,0.1062563
19,-0.55326694,-0.4745943,"('inhospitable', 'hospitable')",-1.0866227,-0.9950439,-0.8051114,-0.7221908,0.028386593,0.10885689,-0.6041536,-0.520743,0.0834106
20,0.7002609,0.71261346,"('rough', 'thoughtful')",0.11764163,0.20613158,-0.4266633,-0.30241567,0.70673275,0.71128565,0.274493,0.3319038,0.0574108
21,0.93470114,0.81782216,"('immoral', 'moral')",0.8893731,0.7465547,-0.027281437,-0.08862226,-0.28135878,-0.2761173,0.3788585,0.2999093,-0.0789492
22,1.914026,1.8609478,"('untrustworthy', 'trustworthy')",-0.29298198,-0.292873,0.24024826,0.23539937,-0.63868445,-0.64510775,0.305652,0.2895916,-0.0160604
23,1.3172892,1.2759163,"('insincere', 'sincere')",-0.49071562,-0.47229668,-0.19545782,-0.2962983,5.9496675,5.914161,1.6451958,1.6053706,-0.0398252
24,1.3114554,1.2981788,"('dishonest', 'honest')",0.19239454,0.1595892,-0.6349394,-0.66547614,0.9551104,0.89561033,0.4560052,0.4219756,-0.0340296
25,-1.6098082,-1.5221369,"('egoistic', 'altruistic')",-0.22481982,-0.17023171,0.6997706,0.7164121,1.4949172,1.4736754,0.0900149,0.1244297,0.0344148
26,0.8804653,0.8238059,"('hardhearted', 'benevolent')",1.6166288,1.5561543,1.8503071,1.827323,1.566248,1.4494085,1.4784123,1.4141729,-0.0642394
27,-0.20999594,-0.099364884,"('hardhearted', 'softhearted')",0.030258406,0.14913121,-0.06908253,-0.01849176,1.5180353,1.450946,0.3173038,0.3705551,0.0532513
28,1.0630333,0.89617574,"('disloyal', 'loyal')",0.3307534,0.15654379,0.102303326,-0.08468558,1.3884755,1.2437174,0.7211413,0.5529379,-0.1682034
29,-0.37371156,-0.41344905,"('unfair', 'fair')",-1.1601664,-1.1637908,-0.9222213,-0.94376326,-0.4386339,-0.5722495,-0.7236833,-0.7733132,-0.0496299
30,1.7926226,1.7906939,"('intolerant', 'tolerant')",1.8294743,1.6853274,1.6398741,1.5914972,1.2161117,1.2153356,1.6195207,1.5707135,-0.0488072
31,-2.3196535,-2.1492827,"('evil', 'good')",-1.2737366,-1.1515461,-1.1252235,-0.95645833,-1.1569004,-1.1682421,-1.4688785,-1.3563823,0.1124962
32,0.7802539,0.6840427,"('unkind', 'kind')",0.14890085,0.029647756,0.32814723,0.17932183,1.3694825,1.2503909,0.6566961,0.5358508,-0.1208453
33,0.014212377,-0.003188569,"('wrong', 'right')",0.38025153,0.39845508,0.49153388,0.5798403,-0.5276623,-0.5935871,0.0895839,0.0953799,0.005796
34,0.030723438,0.14398466,"('mean', 'honorable')",-0.032224875,0.15933134,-0.1344923,0.0316014,6.0403094,6.2145414,1.4760789,1.6373647,0.1612858
35,-2.741548,-2.7423217,"('corrupt', 'incorrupt')",-0.995746,-1.041319,-0.82979834,-0.7983064,-0.19982646,-0.38862607,-1.1917297,-1.2426434,-0.0509137
36,-2.7198966,-2.5879385,"('hostile', 'amicable')",-0.96472067,-0.8910868,-0.6422441,-0.627017,0.17565337,0.056433514,-1.037802,-1.0124022,0.0253998
37,-0.36854187,-0.32447302,"('fake', 'genuine')",0.66556823,0.6758955,-0.026283164,0.014815383,0.883025,0.9343215,0.288442,0.3251399,0.0366979
38,-0.3171305,-0.3021015,"('untruthful', 'truthful')",-0.8891976,-0.84603554,-0.560815,-0.52246696,0.044405077,0.11684865,-0.4306845,-0.3884388,0.0422457
39,2.7023752,2.6566763,"('exploitative', 'cooperative')",0.18391937,0.17577776,-0.13278443,-0.12258977,0.09771761,0.05140408,0.7128069,0.690317,-0.0224899
