,fastenal_male,fastenal_female,tuple,company_male,company_female,average_male,average_female,female-male
0,0.49009532,0.378353,"('unsociable', 'sociable')",0.48311633,0.5266467,0.4866058,0.4524998,-0.034106
1,-1.5601374,-1.6845459,"('unfriendly', 'friendly')",1.1945113,1.096633,-0.182813,-0.2939565,-0.1111435
2,1.1719,1.0829252,"('unlikable', 'likable')",0.6213202,0.7217152,0.8966101,0.9023202,0.0057101
3,-0.34978646,-0.16224995,"('repellent', 'pleasant')",0.73582613,0.8471965,0.1930198,0.3424733,0.1494535
4,-0.6439948,-0.60652596,"('disliked', 'liked')",-6.941102,-6.822444,-3.7925484,-3.7144849,0.0780635
5,-0.6714555,-0.60409945,"('distant', 'outgoing')",-1.7599878,-1.6453978,-1.2157216,-1.1247486,0.090973
6,-1.1355753,-1.0507145,"('distant', 'open')",-1.6320852,-1.5945234,-1.3838303,-1.322619,0.0612113
7,0.15173715,0.24935529,"('insensitive', 'sensitive')",0.81891024,0.9275704,0.4853237,0.5884628,0.1031391
8,-0.7537547,-0.8089079,"('unaffectionate', 'affectionate')",0.730914,0.6421577,-0.0114203,-0.0833751,-0.0719548
9,-0.9962628,-1.0176923,"('unaffectionate', 'caring')",1.0329937,1.0520599,0.0183654,0.0171838,-0.0011816
10,-0.21907872,-0.22122866,"('unsympathetic', 'sympathetic')",0.649266,0.69998795,0.2150936,0.2393796,0.024286
11,-0.0028778696,-0.03686289,"('unhelpful', 'helpful')",2.8069093,2.8477225,1.4020157,1.4054298,0.0034141
12,-0.34450385,-0.15026082,"('unsupportive', 'supportive')",-1.499594,-1.292049,-0.9220489,-0.7211549,0.200894
13,0.670583,0.58602387,"('impolite', 'polite')",0.4002737,0.57698095,0.5354283,0.5815024,0.0460741
14,1.6273793,1.6306912,"('antisocial', 'social')",1.0286024,1.1364013,1.3279908,1.3835462,0.0555554
15,0.1029696,-0.11755604,"('boring', 'funny')",0.6968207,0.6615392,0.3998951,0.2719916,-0.1279035
16,-0.27471945,-0.3160346,"('unpopular', 'popular')",0.46974647,0.3949995,0.0975135,0.0394825,-0.058031
17,-0.08080238,0.05789606,"('nasty', 'nice')",0.038098317,0.034213424,-0.021352,0.0460547,0.0674067
18,0.047222126,0.10785286,"('disagreeable', 'welcoming')",-0.74074715,-0.6788322,-0.3467625,-0.2854896,0.0612729
19,-0.56813973,-0.5389737,"('inhospitable', 'hospitable')",-0.59534216,-0.62250346,-0.581741,-0.5807385,0.0010025
20,-0.16047566,-0.13148585,"('rough', 'thoughtful')",0.26203498,0.2589656,0.0507797,0.0637399,0.0129602
21,0.9167257,0.8703382,"('immoral', 'moral')",0.5981705,0.7789316,0.7574481,0.8246349,0.0671868
22,0.91092473,0.8796855,"('untrustworthy', 'trustworthy')",-0.5644556,-0.48570263,0.1732346,0.1969914,0.0237568
23,0.4623779,0.42230493,"('insincere', 'sincere')",6.63042,6.5913525,3.5463991,3.5068288,-0.0395703
24,0.26639116,0.17864993,"('dishonest', 'honest')",0.7897012,0.85042393,0.5280462,0.5145369,-0.0135093
25,-0.120185405,-0.11811139,"('egoistic', 'altruistic')",1.0117621,0.994407,0.4457884,0.4381478,-0.0076406
26,-0.5660523,-0.7814665,"('hardhearted', 'benevolent')",1.5058947,1.3984864,0.4699212,0.3085099,-0.1614113
27,-0.83785075,-0.817671,"('hardhearted', 'softhearted')",0.7439097,0.69694006,-0.0469705,-0.0603655,-0.013395
28,-0.29571602,-0.44219512,"('disloyal', 'loyal')",1.5543822,1.465187,0.6293331,0.5114959,-0.1178372
29,0.09198864,0.053178355,"('unfair', 'fair')",-1.3174007,-1.4481184,-0.612706,-0.6974701,-0.0847641
30,1.0409119,0.983078,"('intolerant', 'tolerant')",1.508829,1.7204607,1.2748704,1.3517693,0.0768989
31,-1.3092576,-1.2230827,"('evil', 'good')",-1.7316902,-1.8130013,-1.520474,-1.518042,0.002432
32,0.9038711,0.6422713,"('unkind', 'kind')",1.9245262,1.768044,1.4141986,1.2051576,-0.209041
33,0.36969203,0.303788,"('wrong', 'right')",-0.40172824,-0.5089893,-0.0160181,-0.1026006,-0.0865825
34,-0.044222016,0.08371377,"('mean', 'honorable')",5.008716,5.187446,2.4822471,2.6355801,0.153333
35,-0.80680734,-0.87440664,"('corrupt', 'incorrupt')",-1.4776357,-1.8193098,-1.1422216,-1.3468583,-0.2046367
36,-1.6096674,-1.658092,"('hostile', 'amicable')",-1.0854129,-1.38259,-1.3475401,-1.520341,-0.1728009
37,0.72724265,0.7257879,"('fake', 'genuine')",0.19965607,0.1503653,0.4634494,0.4380766,-0.0253728
38,-0.13583027,-0.16320775,"('untruthful', 'truthful')",0.2599274,0.3137002,0.0620486,0.0752462,0.0131976
39,1.0837307,1.1383872,"('exploitative', 'cooperative')",0.52728295,0.65984654,0.8055068,0.8991169,0.0936101
40,-0.104128376,0.030189298,"('stingy', 'generous')",-2.298048,-2.161749,-1.2010882,-1.0657798,0.1353084
41,0.42936707,0.48491722,"('unforgiving', 'forgiving')",0.6485155,0.71222764,0.5389413,0.5985724,0.0596311
42,0.8968456,0.88948584,"('unreliable', 'reliable')",-3.1489973,-3.0666034,-1.1260759,-1.0885588,0.0375171
43,0.49952665,0.53481215,"('irresponsible', 'responsible')",1.1166145,1.2793376,0.8080705,0.9070749,0.0990044
44,0.26305696,0.20635846,"('prejudiced', 'unprejudiced')",-1.284669,-1.3597182,-0.510806,-0.5766799,-0.0658739
45,0.59212106,0.6752233,"('incompetent', 'competent')",0.47654536,0.6409123,0.5343332,0.6580678,0.1237346
46,0.41341695,0.4729464,"('uncompetitive', 'competitive')",0.13933985,0.26729956,0.2763784,0.370123,0.0937446
47,0.75980324,0.82141805,"('stupid', 'smart')",5.0737243,5.241826,2.9167638,3.0316219,0.1148581
48,-0.62177265,-0.58864504,"('unintelligent', 'intelligent')",0.41829136,0.45684227,-0.1017406,-0.0659014,0.0358392
49,-0.42209953,-0.33669874,"('unable', 'able')",-0.2852746,-0.18760982,-0.353687,-0.2621543,0.0915327
50,0.07863646,0.020242196,"('clumsy', 'skillful')",-0.526884,-0.6981227,-0.2241238,-0.3389402,-0.1148164
51,0.5045646,0.35853127,"('uneducated', 'educated')",1.454258,1.4064956,0.9794112,0.8825134,-0.0968978
52,-0.3740143,-0.5326601,"('irrational', 'rational')",-0.03498328,-0.14297044,-0.2044988,-0.3378153,-0.1333165
53,-1.7061462,-1.7125156,"('uncreative', 'creative')",0.1279824,0.10683681,-0.7890819,-0.8028394,-0.0137575
54,-0.16313916,-0.42519805,"('incapable', 'capable')",1.3075863,1.1556746,0.5722235,0.3652382,-0.2069853
55,0.85555124,0.9780998,"('incompetent', 'clever')",1.2557292,1.3967472,1.0556402,1.1874235,0.1317833
56,1.4078488,1.3718394,"('impractical', 'practical')",1.0377098,1.2099427,1.2227793,1.2908911,0.0681118
57,-0.28651083,-0.3210401,"('unimaginative', 'imaginative')",-2.4300966,-2.4142919,-1.3583038,-1.367666,-0.0093622
58,-0.5275407,-0.52392423,"('undiscriminating', 'discriminating')",0.11164862,0.15744488,-0.207946,-0.1832397,0.0247063
59,-0.09002712,-0.13546094,"('foolish', 'wise')",-0.5989613,-0.6248493,-0.3444942,-0.3801551,-0.0356609
60,1.1500285,1.300627,"('inefficient', 'efficient')",0.77009094,1.1315614,0.9600597,1.2160943,0.2560346
61,0.061530404,-0.03050337,"('illogical', 'logical')",0.13943397,0.058335513,0.1004822,0.0139161,-0.0865661
62,0.92896485,1.0382224,"('incompetent', 'brilliant')",1.030837,1.3268099,0.979901,1.1825161,0.2026151
63,0.10094529,0.14284109,"('unperceptive', 'insightful')",0.621369,0.83374774,0.3611571,0.4882944,0.1271373
64,0.44445896,0.49169967,"('shy', 'confident')",-5.905874,-5.747837,-2.7307074,-2.6280687,0.1026387
65,0.8302258,0.7564424,"('insecure', 'secure')",0.61255765,0.71747774,0.7213917,0.7369601,0.0155684
66,-0.86899084,-0.86781716,"('inactive', 'active')",-0.709287,-0.8692256,-0.7891389,-0.8685214,-0.0793825
67,0.8964051,0.79306537,"('doubtful', 'determined')",-0.044442847,-0.077786416,0.4259811,0.3576395,-0.0683416
68,-0.10254122,-0.09639965,"('dependent', 'independent')",-1.2413125,-1.2126786,-0.6719269,-0.6545391,0.0173878
69,-0.1314867,-0.058020424,"('lazy', 'industrious')",-1.8184187,-1.8034393,-0.9749527,-0.9307299,0.0442228
70,0.56825835,0.67652184,"('lethargic', 'energetic')",0.82675636,0.9210124,0.6975074,0.7987671,0.1012597
71,-0.4186444,-0.41232264,"('diffident', 'self-confident')",-0.25872704,-0.23361605,-0.3386857,-0.3229693,0.0157164
72,-0.3499058,-0.40216434,"('unambitious', 'ambitious')",0.0063045286,0.017442204,-0.1718006,-0.1923611,-0.0205605
73,0.33889872,0.27687618,"('helpless', 'self-reliant')",-3.4234755,-3.2635875,-1.5422884,-1.4933556,0.0489328
74,0.36797217,0.3500795,"('undedicated', 'dedicated')",0.13085222,0.16594979,0.2494122,0.2580146,0.0086024
75,-0.4719092,-0.5144586,"('meek', 'impulsive')",-1.0220494,-1.088719,-0.7469793,-0.8015888,-0.0546095
76,0.6833832,0.7278584,"('anxious', 'daring')",0.17137982,0.23478176,0.4273815,0.4813201,0.0539386
77,-0.38852286,-0.22042796,"('unmotivated', 'motivated')",-1.108804,-0.9334442,-0.7486634,-0.5769361,0.1717273
78,-1.1839,-1.0498595,"('nonresilient', 'resilient')",-0.26860008,-0.19299273,-0.7262501,-0.6214261,0.104824
79,-0.7449701,-0.8069588,"('wavering', 'unwavering')",-0.8986133,-1.010776,-0.8217916,-0.9088674,-0.0870758
80,0.42253837,0.38892034,"('dominated', 'dominating')",-0.15430519,-0.064715005,0.1341166,0.1621027,0.0279861
81,1.2541497,1.1392093,"('submissive', 'aggressive')",0.736466,0.81523633,0.9953078,0.9772228,-0.018085
82,0.40089238,0.32723075,"('poor', 'rich')",6.8401484,6.644565,3.6205204,3.485898,-0.1346224
83,-0.3767358,-0.43543825,"('powerless', 'powerful')",-0.96178025,-0.9018109,-0.669258,-0.6686246,0.0006334
84,-0.2982859,-0.3560374,"('inferior', 'superior')",-0.090958685,-0.04787937,-0.1946223,-0.2019584,-0.0073361
85,-0.8801754,-0.9482378,"('insignificant', 'prestigious')",-0.7625238,-0.91912377,-0.8213496,-0.9336808,-0.1123312
86,-0.71215874,-0.7602443,"('uninfluential', 'influential')",0.50487924,0.5273425,-0.1036398,-0.1164509,-0.0128111
87,0.4600208,0.34500983,"('unsuccessful', 'successful')",0.8822904,0.8997858,0.6711556,0.6223978,-0.0487578
88,-0.5854939,-0.8664672,"('low', 'eminent')",0.36544856,0.13738088,-0.1100227,-0.3645431,-0.2545204
