,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-2.0028415,-2.0831501,"('unsociable', 'sociable')",-0.5819019,-0.7175608,-1.2923717,-1.4003555,-0.1079838
1,0.4558958,0.35599643,"('unfriendly', 'friendly')",2.5469635,2.3743262,1.5014297,1.3651613,-0.1362684
2,0.5679548,0.5278096,"('unlikable', 'likable')",0.77204984,0.86547613,0.6700023,0.6966429,0.0266406
3,-2.0625193,-2.0475376,"('repellent', 'pleasant')",-0.05709812,-0.021199044,-1.0598087,-1.0343683,0.0254404
4,1.1812446,1.0819486,"('disliked', 'liked')",-6.083838,-6.165551,-2.4512968,-2.5418012,-0.0905044
5,1.7090316,1.7411413,"('distant', 'outgoing')",0.3468609,0.36551094,1.0279462,1.0533261,0.0253799
6,1.8880877,1.9505415,"('distant', 'open')",0.86361575,0.87941194,1.3758518,1.4149767,0.0391249
7,-1.7106305,-1.6973245,"('insensitive', 'sensitive')",0.63257456,0.7196694,-0.539028,-0.4888276,0.0502004
8,0.031193882,0.0056163073,"('unaffectionate', 'affectionate')",1.286993,1.16949,0.6590934,0.5875531,-0.0715403
9,-0.16150944,-0.17885892,"('unaffectionate', 'caring')",1.6081766,1.5982305,0.7233336,0.7096858,-0.0136478
10,-3.7675633,-3.7991168,"('unsympathetic', 'sympathetic')",-0.6889401,-0.67081267,-2.2282517,-2.2349648,-0.0067131
11,-2.5084677,-2.4964213,"('unhelpful', 'helpful')",1.5054346,1.6223776,-0.5015165,-0.4370219,0.0644946
12,-1.0953368,-1.0296303,"('unsupportive', 'supportive')",-1.6211494,-1.5482895,-1.3582431,-1.28896,0.0692831
13,-2.262013,-2.3377192,"('impolite', 'polite')",-0.71677417,-0.67009455,-1.4893936,-1.5039068,-0.0145132
14,-1.6161557,-1.6451437,"('antisocial', 'social')",-0.7897599,-0.8396182,-1.2029579,-1.242381,-0.0394231
15,0.64671636,0.6249896,"('boring', 'funny')",0.8309841,0.78134,0.7388502,0.7031648,-0.0356854
16,0.55838495,0.5923434,"('unpopular', 'popular')",0.47571474,0.51453733,0.5170498,0.5534403,0.0363905
17,0.40947154,0.46697545,"('nasty', 'nice')",-0.3627184,-0.28505903,0.0233766,0.0909582,0.0675816
18,-0.20649898,-0.21711344,"('disagreeable', 'welcoming')",-0.17354913,-0.20851901,-0.190024,-0.2128162,-0.0227922
19,0.38767675,0.32318813,"('inhospitable', 'hospitable')",0.5748149,0.5933595,0.4812458,0.4582738,-0.022972
20,0.6669903,0.6785472,"('rough', 'thoughtful')",1.3390799,1.3214631,1.0030351,1.0000051,-0.00303
21,-1.6867057,-1.7659924,"('immoral', 'moral')",-0.9505047,-0.90084994,-1.3186052,-1.3334212,-0.014816
22,-1.5616865,-1.6283184,"('untrustworthy', 'trustworthy')",-1.1015644,-1.1110222,-1.3316255,-1.3696704,-0.0380449
23,-2.1181505,-2.168552,"('insincere', 'sincere')",5.9752207,5.966601,1.9285351,1.8990245,-0.0295106
24,-1.3211435,-1.3903694,"('dishonest', 'honest')",0.96452755,0.9174946,-0.178308,-0.2364374,-0.0581294
