,southwest_male,southwest_female,tuple,airlines_male,airlines_female,co_male,co_female,average_male,average_female,female-male
0,-1.146337,-1.1732557,"('unsociable', 'sociable')",-0.44215098,-0.38646767,-0.35434538,-0.46283308,-0.6476111,-0.6741855,-0.0265744
1,0.4789513,0.37130383,"('unfriendly', 'friendly')",1.6382877,1.6394507,1.8045259,1.7617656,1.307255,1.2575067,-0.0497483
2,0.75843596,0.87267864,"('unlikable', 'likable')",0.44095832,0.58048546,0.88996285,1.0500648,0.6964524,0.8344096,0.1379572
3,-0.42258695,-0.37045792,"('repellent', 'pleasant')",-0.55697495,-0.41757244,0.5124248,0.59693885,-0.1557124,-0.0636972,0.0920152
4,-0.42526704,-0.44962668,"('disliked', 'liked')",0.6236483,0.5636641,-6.9494305,-7.0609083,-2.2503497,-2.3156236,-0.0652739
5,-0.13657211,-0.15935765,"('distant', 'outgoing')",0.820712,0.87104124,-0.430416,-0.27477884,0.0845746,0.1456349,0.0610603
6,0.115570486,0.10179274,"('distant', 'open')",0.6284643,0.69688904,0.2011337,0.34902617,0.3150562,0.3825693,0.0675131
7,0.7799873,0.84345704,"('insensitive', 'sensitive')",0.27420577,0.4079385,0.14972714,0.18323338,0.4013067,0.4782097,0.076903
8,0.28731844,0.29562393,"('unaffectionate', 'affectionate')",0.4521003,0.3508015,0.4717415,0.5011961,0.4037201,0.3825405,-0.0211796
9,0.915129,0.9163023,"('unaffectionate', 'caring')",0.6420115,0.61797774,1.0862157,1.1401724,0.8811188,0.8914841,0.0103653
10,0.13216873,0.25795603,"('unsympathetic', 'sympathetic')",-1.2004133,-1.0213404,-0.39482307,-0.38547143,-0.4876892,-0.3829519,0.1047373
11,-0.12516028,-0.07588692,"('unhelpful', 'helpful')",-0.079211175,0.07922001,1.5677308,1.6051296,0.4544531,0.5361542,0.0817011
12,0.62812036,0.72790706,"('unsupportive', 'supportive')",-0.0058286507,0.20585056,-2.2172766,-2.1737976,-0.5316616,-0.4133467,0.1183149
13,-0.53174114,-0.59695274,"('impolite', 'polite')",-0.1035534,0.0048035625,-0.3790105,-0.42325866,-0.3381017,-0.3384693,-0.0003676
14,-0.41694823,-0.40816823,"('antisocial', 'social')",-0.5833685,-0.5678402,-0.51207644,-0.5673744,-0.5041311,-0.514461,-0.0103299
15,0.036768086,-0.05963907,"('boring', 'funny')",0.19282526,0.056077518,0.1456522,0.124408096,0.1250818,0.0402822,-0.0847996
16,-0.89524204,-1.0156509,"('unpopular', 'popular')",0.1586863,0.06077892,0.29825532,0.24712689,-0.1461001,-0.235915,-0.0898149
17,-0.49178657,-0.45866784,"('nasty', 'nice')",0.11171983,0.06909715,-0.34276745,-0.2571084,-0.2409447,-0.2155597,0.025385
18,0.64234525,0.7184016,"('disagreeable', 'welcoming')",0.39912337,0.50247276,-0.627658,-0.55107147,0.1379369,0.2232676,0.0853307
19,0.4378215,0.49556622,"('inhospitable', 'hospitable')",-0.05629994,0.025409944,-0.42641458,-0.26124385,-0.0149643,0.0865774,0.1015417
20,0.3821781,0.43963334,"('rough', 'thoughtful')",-0.45156017,-0.42480075,0.661457,0.64992005,0.1973583,0.2215842,0.0242259
21,0.11124013,0.11506991,"('immoral', 'moral')",-0.4114677,-0.2880355,-0.90372723,-0.8595804,-0.4013183,-0.344182,0.0571363
22,-0.2811403,-0.2522074,"('untrustworthy', 'trustworthy')",-0.20571212,-0.13289042,-0.6128343,-0.6447902,-0.3665622,-0.343296,0.0232662
23,0.6024082,0.6166893,"('insincere', 'sincere')",-0.3617525,-0.22664122,5.489006,5.50414,1.9098873,1.9647293,0.054842
24,1.0620672,1.069959,"('dishonest', 'honest')",0.07923733,0.15023014,0.98405975,0.95749325,0.7084548,0.7258941,0.0174393
25,0.8454159,0.75358486,"('egoistic', 'altruistic')",1.2850717,1.1891155,1.4787223,1.3777491,1.20307,1.1068165,-0.0962535
26,1.3610789,1.2808261,"('hardhearted', 'benevolent')",2.1412168,2.0025659,1.5295358,1.4381295,1.6772771,1.5738405,-0.1034366
27,1.1010846,1.0807395,"('hardhearted', 'softhearted')",0.097749636,0.13133642,1.1736505,1.1143224,0.7908282,0.7754661,-0.0153621
28,0.5619241,0.46474767,"('disloyal', 'loyal')",-0.20900103,-0.18352953,0.8537715,0.7557793,0.4022315,0.3456658,-0.0565657
29,-0.3990251,-0.45637167,"('unfair', 'fair')",-0.23552251,-0.20943204,-0.4237188,-0.47176063,-0.3527555,-0.3791881,-0.0264326
30,0.27981967,0.34671187,"('intolerant', 'tolerant')",-0.1494577,0.0038658082,0.31309956,0.40692732,0.1478205,0.2525017,0.1046812
31,-0.16470562,-0.1093521,"('evil', 'good')",0.23229317,0.30228463,-0.67235094,-0.59379756,-0.2015878,-0.1336217,0.0679661
32,0.7177304,0.64032155,"('unkind', 'kind')",0.049912374,0.05777119,1.008626,0.87569976,0.5920896,0.5245975,-0.0674921
33,1.2847431,1.1406748,"('wrong', 'right')",1.345571,1.2938303,-0.13740773,-0.21743909,0.8309688,0.7390219,-0.0919469
34,-0.041477583,0.09953469,"('mean', 'honorable')",0.49048972,0.69198084,5.006331,5.221543,1.8184477,2.0043527,0.185905
35,-0.23118208,-0.3799943,"('corrupt', 'incorrupt')",0.31952363,0.10136496,-0.306394,-0.36621842,-0.0726842,-0.2149493,-0.1422651
36,-0.29796183,-0.38714686,"('hostile', 'amicable')",0.73304135,0.6349111,0.4181804,0.31836662,0.28442,0.1887103,-0.0957097
37,0.77778584,0.84668666,"('fake', 'genuine')",-0.4283683,-0.37369043,-0.035963688,0.021405041,0.1044846,0.1648004,0.0603158
38,0.23700733,0.25467494,"('untruthful', 'truthful')",-0.13827696,0.0015327837,-0.11158306,-0.0191552,-0.0042842,0.0790175,0.0833017
39,1.3348233,1.3971825,"('exploitative', 'cooperative')",1.5884567,1.5694177,0.79803854,0.82089686,1.2404395,1.262499,0.0220595
40,0.90555394,0.9313135,"('stingy', 'generous')",0.08140228,0.17300858,-2.2715056,-2.3609014,-0.4281831,-0.4188598,0.0093233
41,0.16757074,0.17454177,"('unforgiving', 'forgiving')",0.23137791,0.3804824,0.31171703,0.2724151,0.2368886,0.2758131,0.0389245
42,0.95874655,1.1342293,"('unreliable', 'reliable')",-0.3119463,-0.0816119,-2.5442777,-2.4626968,-0.6324925,-0.4700265,0.162466
43,-0.5808812,-0.43404648,"('irresponsible', 'responsible')",-0.3148328,-0.083575666,0.28756166,0.40367076,-0.2027174,-0.0379838,0.1647336
44,-0.9480254,-0.8741161,"('prejudiced', 'unprejudiced')",-0.7782649,-0.74939334,-0.82636386,-0.79050225,-0.8508847,-0.8046706,0.0462141
45,-0.4870735,-0.47040752,"('incompetent', 'competent')",-1.2129594,-0.97164375,-0.49307323,-0.54738915,-0.7310354,-0.6631468,0.0678886
46,-0.23411456,-0.12723865,"('uncompetitive', 'competitive')",-0.3868269,-0.1528746,-1.3398733,-1.3565266,-0.6536049,-0.5455466,0.1080583
47,-0.6303951,-0.6445881,"('stupid', 'smart')",0.58482975,0.59311396,5.1935143,5.295195,1.7159831,1.747907,0.0319239
48,0.011364868,-0.0047199354,"('unintelligent', 'intelligent')",-0.53683543,-0.4813047,-0.5276424,-0.49527532,-0.3510377,-0.3271,0.0239377
49,-0.8755144,-0.7761336,"('unable', 'able')",-0.860718,-0.6746402,-0.86350465,-0.6920176,-0.8665791,-0.7142638,0.1523153
50,-0.056086358,-0.075686574,"('clumsy', 'skillful')",-0.60233396,-0.6314959,-0.33729073,-0.3193258,-0.3319037,-0.3421694,-0.0102657
51,-0.07673684,-0.1290916,"('uneducated', 'educated')",-0.26794302,-0.24012096,-0.030116923,-0.17170256,-0.1249323,-0.180305,-0.0553727
52,-0.040905986,-0.2658665,"('irrational', 'rational')",1.1080394,0.81585455,0.45449924,0.34053135,0.5072109,0.2968398,-0.2103711
53,-0.2983226,-0.28551337,"('uncreative', 'creative')",0.70796335,0.7174708,0.613502,0.59616876,0.3410476,0.3427087,0.0016611
54,0.15874654,0.09708084,"('incapable', 'capable')",-0.24437687,-0.18367943,0.7161132,0.7552096,0.210161,0.2228703,0.0127093
55,-0.26072228,-0.15025495,"('incompetent', 'clever')",-1.4982406,-1.3214087,-0.15747443,-0.1729454,-0.6388124,-0.548203,0.0906094
56,0.42534816,0.45045656,"('impractical', 'practical')",0.22098291,0.4618165,-0.53246295,-0.50702304,0.037956,0.1350833,0.0971273
57,-0.5875691,-0.544885,"('unimaginative', 'imaginative')",-0.6391283,-0.49550182,-3.4740834,-3.4877865,-1.566927,-1.5093911,0.0575359
58,0.39733258,0.50592625,"('undiscriminating', 'discriminating')",-0.04798694,0.1262136,-0.13988005,-0.09221057,0.0698219,0.1799764,0.1101545
59,0.03889578,-0.053011242,"('foolish', 'wise')",0.61627775,0.48652828,0.40460753,0.42581236,0.3532604,0.2864431,-0.0668173
60,-0.12487268,0.018623797,"('inefficient', 'efficient')",-0.59254724,-0.2944622,-0.49593267,-0.2716996,-0.4044509,-0.1825127,0.2219382
61,-0.060762245,-0.17282227,"('illogical', 'logical')",-0.06432561,-0.104526974,0.20346609,0.07996093,0.0261261,-0.0657961,-0.0919222
62,0.1317168,0.26280057,"('incompetent', 'brilliant')",-0.47125378,-0.20202179,-0.46121907,-0.3093973,-0.2669187,-0.0828728,0.1840459
63,0.96977687,1.0134869,"('unperceptive', 'insightful')",0.18367538,0.39500514,-0.30868566,-0.19994844,0.2815889,0.4028478,0.1212589
64,-0.69836414,-0.6983156,"('shy', 'confident')",-0.49295264,-0.46738854,-5.89545,-5.8954687,-2.3622557,-2.3537243,0.0085314
65,-0.49748862,-0.49481434,"('insecure', 'secure')",-0.2390848,-0.263637,0.23885064,0.20631944,-0.1659076,-0.184044,-0.0181364
66,0.2386713,0.264621,"('inactive', 'active')",-0.051894207,-0.085824564,0.8512059,0.7857483,0.3459943,0.3215149,-0.0244794
67,0.65883344,0.6404667,"('doubtful', 'determined')",-0.5662559,-0.4870769,-0.31266984,-0.2938187,-0.0733641,-0.0468096,0.0265545
68,-0.2220048,-0.27600348,"('dependent', 'independent')",-1.0321915,-1.0148296,-1.5291344,-1.4907409,-0.9277769,-0.9271913,0.0005856
69,0.6972787,0.6113554,"('lazy', 'industrious')",0.75228894,0.65196055,-0.7429218,-0.6659742,0.2355486,0.1991139,-0.0364347
70,-0.5347581,-0.3617336,"('lethargic', 'energetic')",-0.76364225,-0.5723672,0.10797015,0.12167953,-0.3968101,-0.2708071,0.126003
71,0.51918674,0.48035648,"('diffident', 'self-confident')",1.5946056,1.69837,0.61863136,0.6034209,0.9108079,0.9273825,0.0165746
72,0.6799126,0.76439404,"('unambitious', 'ambitious')",0.32536966,0.36799902,-0.40725604,-0.31675026,0.1993421,0.2718809,0.0725388
73,1.1863679,1.198471,"('helpless', 'self-reliant')",0.8586818,0.8374727,-3.1395822,-3.087301,-0.3648442,-0.3504525,0.0143917
74,0.8091039,0.88789093,"('undedicated', 'dedicated')",0.7439666,0.90639883,-0.0704886,-0.053405125,0.494194,0.5802949,0.0861009
75,-0.5609146,-0.5411509,"('meek', 'impulsive')",0.14543895,0.21378018,-0.34146586,-0.27770764,-0.2523138,-0.2016928,0.050621
76,-0.05160566,0.13203005,"('anxious', 'daring')",-1.3087562,-1.1117867,-0.3260053,-0.29891914,-0.5621224,-0.4262253,0.1358971
77,-0.13475162,-0.11636411,"('unmotivated', 'motivated')",-0.18072186,-0.023215633,-1.3515799,-1.2267365,-0.5556845,-0.4554388,0.1002457
78,-0.58498967,-0.5481188,"('nonresilient', 'resilient')",-0.42477047,-0.3103708,-0.63352334,-0.4965839,-0.5477612,-0.4516912,0.09607
79,0.25260422,0.22812134,"('wavering', 'unwavering')",-0.8681706,-0.8091183,-0.5496413,-0.4465494,-0.3884025,-0.3425154,0.0458871
80,-0.7002912,-0.684593,"('dominated', 'dominating')",-0.3841421,-0.33779365,-0.80634826,-0.8835479,-0.6302605,-0.6353115,-0.005051
81,-1.0812973,-1.0599608,"('submissive', 'aggressive')",-1.520648,-1.3973241,-1.2025076,-1.230765,-1.268151,-1.2293499,0.0388011
82,-0.603045,-0.6376529,"('poor', 'rich')",-0.15068245,-0.09270789,5.911005,5.871099,1.7190925,1.7135795,-0.005513
83,-0.12643802,-0.06405766,"('powerless', 'powerful')",0.0073054805,0.15729268,-1.2530458,-1.2461118,-0.4573928,-0.3842922,0.0731006
84,0.14657295,0.08039877,"('inferior', 'superior')",-0.17747554,-0.21368925,0.40013683,0.33586055,0.1230781,0.0675234,-0.0555547
85,0.9475499,0.9664333,"('insignificant', 'prestigious')",0.8276472,0.73698896,-0.18244304,-0.15025213,0.530918,0.5177234,-0.0131946
86,-0.14772198,-0.20573838,"('uninfluential', 'influential')",0.2028085,0.20878078,-0.4240034,-0.59424305,-0.1229723,-0.1970669,-0.0740946
87,-0.82188946,-0.8697877,"('unsuccessful', 'successful')",0.09502374,0.056582507,-0.07625043,-0.13601644,-0.2677054,-0.3164072,-0.0487018
88,-0.006220552,-0.013043266,"('low', 'eminent')",-0.3531971,-0.30924496,-0.5188884,-0.5511546,-0.2927687,-0.2911476,0.0016211
