,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3277376,-1.4034041,"('unsociable', 'sociable')",-0.008302519,-0.08054487,-0.70033276,-0.8032093,-0.678791,-0.7623861,-0.0835951
1,-0.90493506,-0.90126866,"('unfriendly', 'friendly')",1.4120777,1.3038514,2.343696,2.24552,0.9502796,0.8827009,-0.0675787
2,0.6299314,0.6955801,"('unlikable', 'likable')",0.16918439,0.24514642,0.70882267,0.81877816,0.5026461,0.5865016,0.0838555
3,-0.75251824,-0.7342635,"('repellent', 'pleasant')",-0.5709253,-0.50711423,0.006593367,0.032625362,-0.4389501,-0.4029175,0.0360326
4,0.8721912,0.85821736,"('disliked', 'liked')",-0.0474296,-0.13787363,-5.8035116,-5.9283686,-1.6595834,-1.7360083,-0.0764249
5,0.46912944,0.5224132,"('distant', 'outgoing')",-0.2004883,-0.29180056,0.033027023,0.048526447,0.1005561,0.0930464,-0.0075097
6,-0.0700498,0.00474879,"('distant', 'open')",-0.6085161,-0.70254254,0.5254792,0.5224726,-0.0510289,-0.0584404,-0.0074115
7,-0.5126192,-0.52723587,"('insensitive', 'sensitive')",0.8517794,0.8892386,0.4862876,0.5201349,0.2751493,0.2940459,0.0188966
8,-0.51519454,-0.45807526,"('unaffectionate', 'affectionate')",0.52685857,0.49862984,0.89427024,0.87558347,0.3019781,0.3053794,0.0034013
9,-0.6977896,-0.6680193,"('unaffectionate', 'caring')",0.9117838,0.8438431,1.1963559,1.2207465,0.4701167,0.4655234,-0.0045933
10,-1.3639694,-1.4103191,"('unsympathetic', 'sympathetic')",-0.19151498,-0.17803471,-0.90175235,-0.8779135,-0.8190789,-0.822089,-0.0030101
11,-0.9164037,-0.88860846,"('unhelpful', 'helpful')",0.48984993,0.49062654,1.2609977,1.3349723,0.278148,0.3123301,0.0341821
12,-0.57093567,-0.523901,"('unsupportive', 'supportive')",0.3834659,0.49873883,-1.8216233,-1.7572751,-0.6696977,-0.5941458,0.0755519
13,-0.36552438,-0.44541636,"('impolite', 'polite')",0.29550314,0.2698512,-0.54969585,-0.6301698,-0.2065724,-0.2685783,-0.0620059
14,-0.43032926,-0.5175923,"('antisocial', 'social')",0.3181754,0.3613877,-0.9161594,-0.9639151,-0.3427711,-0.3733732,-0.0306021
15,0.2774697,0.24854684,"('boring', 'funny')",0.43018752,0.32092968,0.63292056,0.56878215,0.4468593,0.3794196,-0.0674397
16,-0.075266965,-0.025699068,"('unpopular', 'popular')",0.039792217,0.004080113,0.91716003,0.9233053,0.2938951,0.3005621,0.006667
17,0.5283363,0.54211026,"('nasty', 'nice')",0.2651138,0.2443989,-0.212131,-0.1551916,0.193773,0.2104392,0.0166662
18,-0.36542326,-0.3484193,"('disagreeable', 'welcoming')",-0.32357153,-0.26837677,-0.37231618,-0.40421417,-0.3537703,-0.3403368,0.0134335
19,-0.12696777,-0.026053455,"('inhospitable', 'hospitable')",-0.49537587,-0.5686325,0.23814738,0.30702436,-0.1280654,-0.0958872,0.0321782
20,-0.34697485,-0.36148667,"('rough', 'thoughtful')",0.42019895,0.46382278,1.0578287,1.0036525,0.3770176,0.3686628,-0.0083548
21,-0.69577265,-0.7401222,"('immoral', 'moral')",0.6024703,0.5632214,-1.0842074,-1.0379097,-0.3925033,-0.4049369,-0.0124336
22,0.17762159,0.12351072,"('untrustworthy', 'trustworthy')",-0.34763676,-0.3962551,-1.1328037,-1.2087396,-0.434273,-0.493828,-0.059555
23,-0.42608398,-0.52943647,"('insincere', 'sincere')",0.51582897,0.49041182,5.3766537,5.310105,1.8221329,1.7570267,-0.0651062
24,0.35019016,0.27215168,"('dishonest', 'honest')",0.3011614,0.29276922,0.71755743,0.6918032,0.456303,0.418908,-0.037395
25,0.20380595,0.2678553,"('egoistic', 'altruistic')",0.7865406,0.7753506,1.792526,1.7758025,0.9276242,0.9396695,0.0120453
26,-0.117997184,-0.14284194,"('hardhearted', 'benevolent')",1.6532323,1.6294283,1.7968045,1.7510087,1.1106799,1.0791984,-0.0314815
27,-0.41799116,-0.34940425,"('hardhearted', 'softhearted')",-0.01401424,0.052469898,1.582912,1.5051416,0.3836355,0.4027357,0.0191002
28,-0.6548789,-0.7442184,"('disloyal', 'loyal')",0.48011833,0.31145585,0.9745791,0.87822956,0.2666062,0.148489,-0.1181172
29,0.13885468,0.096774586,"('unfair', 'fair')",-0.17631699,-0.17194872,-0.22327764,-0.3487826,-0.0869133,-0.1413189,-0.0544056
30,-0.29259443,-0.40255037,"('intolerant', 'tolerant')",0.9669365,0.97381485,1.0805953,1.0220767,0.5849791,0.5311137,-0.0538654
31,0.061849743,0.25011146,"('evil', 'good')",-0.12831561,-0.06970248,-0.34103015,-0.3775283,-0.135832,-0.0657064,0.0701256
32,-0.38997117,-0.40985847,"('unkind', 'kind')",-0.072647326,-0.06360264,0.7818253,0.7091056,0.1064023,0.0785482,-0.0278541
33,1.081757,1.01275,"('wrong', 'right')",1.3405426,1.272071,-0.18750304,-0.25094655,0.7449321,0.6779582,-0.0669739
34,-0.049203925,-0.014531018,"('mean', 'honorable')",0.7061644,0.836846,5.9097233,6.0001163,2.1888946,2.2741439,0.0852493
35,1.5647988,1.5676434,"('corrupt', 'incorrupt')",0.08867996,-0.02386368,0.4551771,0.3122444,0.7028853,0.6186747,-0.0842106
36,0.45333827,0.47188732,"('hostile', 'amicable')",-0.32342327,-0.43378177,0.7895529,0.6014279,0.3064893,0.2131778,-0.0933115
37,0.35629985,0.34127253,"('fake', 'genuine')",-0.08698538,-0.067926,0.15503196,0.15936881,0.1414488,0.1442385,0.0027897
38,-0.23297861,-0.20904645,"('untruthful', 'truthful')",-0.48851746,-0.49128687,-0.22960791,-0.19506153,-0.3170347,-0.298465,0.0185697
39,0.73960686,0.7457971,"('exploitative', 'cooperative')",1.1417869,1.2003919,-0.0402304,-0.044852618,0.6137211,0.6337788,0.0200577
40,0.24961728,0.23319858,"('stingy', 'generous')",-0.17378798,-0.11062358,-1.2209415,-1.3418753,-0.3817041,-0.4064334,-0.0247293
41,0.50625557,0.49091634,"('unforgiving', 'forgiving')",-0.09453808,-0.0688073,-0.033227112,-0.14987433,0.1261635,0.0907449,-0.0354186
42,-0.022338022,0.029635886,"('unreliable', 'reliable')",-1.4511156,-1.3600858,-3.5666928,-3.5446372,-1.6800488,-1.6250291,0.0550197
43,-0.8231599,-0.81049955,"('irresponsible', 'responsible')",0.4236772,0.48935598,0.06269832,0.12796886,-0.1122615,-0.0643916,0.0478699
44,1.0675666,1.0212587,"('prejudiced', 'unprejudiced')",-1.1256229,-1.0729164,-1.502823,-1.5065409,-0.5202931,-0.5193995,0.0008936
45,-0.44926107,-0.4551222,"('incompetent', 'competent')",-0.120462164,-0.06417872,-0.4805997,-0.4773463,-0.3501077,-0.3322157,0.017892
46,-1.2116071,-1.2502817,"('uncompetitive', 'competitive')",0.1500456,0.18341391,-1.1095638,-1.1347387,-0.7237085,-0.7338688,-0.0101603
