,cleveland_male,cleveland_female,tuple,cliffs_male,cliffs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.49039605,0.42210662,"('unsociable', 'sociable')",1.0666541,1.0249636,-0.022873579,-0.1297786,0.5113922,0.4390972,-0.072295
1,0.35352772,0.27456307,"('unfriendly', 'friendly')",0.014417114,-0.1674049,1.6134508,1.3970191,0.6604652,0.5013924,-0.1590728
2,0.6818733,0.77674913,"('unlikable', 'likable')",1.4216478,1.4474509,0.63091916,0.7025442,0.9114801,0.9755814,0.0641013
3,0.23122713,0.30919802,"('repellent', 'pleasant')",0.70388335,0.8502838,0.30687082,0.3886701,0.4139938,0.5160506,0.1020568
4,-0.98020875,-1.0353154,"('disliked', 'liked')",-1.8554931,-1.990805,-6.168276,-6.1284657,-3.0013259,-3.0515286,-0.0502027
5,-0.46849865,-0.37933046,"('distant', 'outgoing')",-2.0157616,-2.0693755,-0.40867049,-0.45458627,-0.9643102,-0.9677641,-0.0034539
6,-0.74562395,-0.62149984,"('distant', 'open')",-2.312898,-2.3394945,0.1240402,0.027743023,-0.9781605,-0.9777504,0.0004101
7,0.76253235,0.7327019,"('insensitive', 'sensitive')",1.8029828,1.9689503,1.0473835,1.0225267,1.2042995,1.2413929,0.0370934
8,-0.5671991,-0.54287076,"('unaffectionate', 'affectionate')",-0.35949355,-0.40792194,0.6137301,0.4256253,-0.1043209,-0.1750558,-0.0707349
9,0.6058439,0.6267246,"('unaffectionate', 'caring')",0.44966167,0.44502673,1.1010365,0.9906743,0.7188474,0.6874752,-0.0313722
10,1.6136893,1.5630593,"('unsympathetic', 'sympathetic')",1.6877141,1.8173164,0.21351223,0.24232364,1.1716386,1.2075665,0.0359279
11,0.7196275,0.7103053,"('unhelpful', 'helpful')",0.58206993,0.7343832,2.0098567,2.0333354,1.1038514,1.1593413,0.0554899
12,0.9761255,1.0130798,"('unsupportive', 'supportive')",1.09641,1.2133187,-1.3461132,-1.2666792,0.2421408,0.3199064,0.0777656
13,0.7453273,0.72112596,"('impolite', 'polite')",1.8334469,1.9081432,0.07030521,0.094949186,0.8830264,0.9080728,0.0250464
14,1.6434169,1.5441037,"('antisocial', 'social')",2.487585,2.618315,-0.05497174,0.0067093624,1.3586768,1.3897095,0.0310327
15,-0.32683674,-0.3269549,"('boring', 'funny')",0.32996562,0.17674775,0.37726328,0.36534303,0.1267974,0.071712,-0.0550854
16,-1.2582724,-1.2734284,"('unpopular', 'popular')",-0.19257244,-0.2953932,0.45577228,0.48876572,-0.3316909,-0.3600187,-0.0283278
17,0.07394159,0.083032906,"('nasty', 'nice')",0.23211652,0.24168923,-0.20410985,-0.13959572,0.0339828,0.0617088,0.027726
18,0.11609359,0.21136165,"('disagreeable', 'welcoming')",-0.16595721,-0.12346968,-0.5645908,-0.58067405,-0.2048181,-0.1642607,0.0405574
19,-1.1500882,-1.0059959,"('inhospitable', 'hospitable')",-2.427395,-2.3014178,-0.5990308,-0.548301,-1.3921714,-1.2852382,0.1069332
20,0.2758304,0.28021803,"('rough', 'thoughtful')",0.12638533,0.21658452,1.2876052,1.3306843,0.5632736,0.6091623,0.0458887
21,0.749983,0.7493057,"('immoral', 'moral')",1.7946416,1.8978083,-0.29963335,-0.16760138,0.7483304,0.8265042,0.0781738
22,1.2194204,1.16316,"('untrustworthy', 'trustworthy')",1.2670324,1.2952524,-0.70986295,-0.7581397,0.5921966,0.5667576,-0.025439
23,0.8745473,0.881351,"('insincere', 'sincere')",1.7768644,1.9047433,5.419749,5.265505,2.6903868,2.6838665,-0.0065203
24,1.7530264,1.7069458,"('dishonest', 'honest')",1.2443546,1.2500534,0.9093164,0.82398105,1.3022324,1.2603268,-0.0419056
25,-0.08209032,-0.026636183,"('egoistic', 'altruistic')",-0.27064642,-0.36649114,1.4194258,1.3973439,0.355563,0.3347389,-0.0208241
26,0.50408655,0.39952585,"('hardhearted', 'benevolent')",0.014762504,-0.057990417,1.4351217,1.3331932,0.6513236,0.5582429,-0.0930807
27,1.1076334,1.2308581,"('hardhearted', 'softhearted')",-0.4347224,-0.29786345,1.475351,1.4515182,0.7160873,0.7948376,0.0787503
28,-0.23510969,-0.33135682,"('disloyal', 'loyal')",-0.26337594,-0.367224,0.6392807,0.4135532,0.0469317,-0.0950092,-0.1419409
29,0.2054807,0.2365093,"('unfair', 'fair')",-0.58022904,-0.5866012,-0.2884668,-0.41647774,-0.2210717,-0.2555232,-0.0344515
30,1.0884577,1.0599545,"('intolerant', 'tolerant')",2.2858644,2.3746707,1.4780488,1.5024016,1.6174569,1.6456757,0.0282188
31,-1.2843326,-1.2171279,"('evil', 'good')",-1.6651214,-1.7512958,-1.0477653,-1.172113,-1.3324064,-1.3801789,-0.0477725
32,0.97749466,0.96069336,"('unkind', 'kind')",1.0330933,1.1095622,0.7920023,0.6835335,0.9341968,0.9179296,-0.0162672
33,-0.03344955,0.005823523,"('wrong', 'right')",0.11609943,0.020351391,-0.37862846,-0.3616453,-0.0986595,-0.1118235,-0.013164
34,-0.041368015,0.012964603,"('mean', 'honorable')",0.86233944,0.94518363,5.6588416,5.6834598,2.1599377,2.2138694,0.0539317
35,-0.7423424,-0.7645665,"('corrupt', 'incorrupt')",-1.5879427,-1.7866431,-0.51028717,-0.69380945,-0.9468575,-1.0816731,-0.1348156
36,-1.4115347,-1.4951518,"('hostile', 'amicable')",-1.8683351,-2.0202873,-0.28737548,-0.508615,-1.1890817,-1.3413514,-0.1522697
37,1.3122361,1.317558,"('fake', 'genuine')",0.30171835,0.3992176,0.6868156,0.6691705,0.7669233,0.7953154,0.0283921
38,-0.11050293,-0.09443611,"('untruthful', 'truthful')",0.30714083,0.25984478,-0.16999792,-0.14853758,0.00888,0.0056237,-0.0032563
39,1.2784113,1.3365178,"('exploitative', 'cooperative')",1.5694997,1.6657351,0.34630156,0.39709055,1.0647375,1.1331145,0.068377
40,1.3112786,1.3807809,"('stingy', 'generous')",0.08424182,0.09326764,-1.0083656,-1.0117859,0.1290516,0.1540876,0.025036
41,0.9045103,0.884752,"('unforgiving', 'forgiving')",0.70469475,0.685287,-0.13031833,-0.21658884,0.4929622,0.4511501,-0.0418121
42,0.3221408,0.38901055,"('unreliable', 'reliable')",-0.045534596,0.10287865,-2.2818134,-2.1015117,-0.6684024,-0.5365408,0.1318616
43,0.5601245,0.60329574,"('irresponsible', 'responsible')",0.64870435,0.8025674,0.55919784,0.5715133,0.5893423,0.6591255,0.0697832
44,-1.0132186,-0.9741079,"('prejudiced', 'unprejudiced')",-1.477757,-1.4201492,-1.3540267,-1.2620659,-1.2816674,-1.2187743,0.0628931
45,0.8144938,0.68630165,"('incompetent', 'competent')",0.57619303,0.6636791,0.036746737,0.018961012,0.4758112,0.4563139,-0.0194973
46,1.0614551,0.93939954,"('uncompetitive', 'competitive')",1.3545629,1.5235268,-0.4900727,-0.41881856,0.6419818,0.6813693,0.0393875
47,0.48673728,0.5157486,"('stupid', 'smart')",1.0023407,1.0794661,5.280649,5.1994386,2.2565757,2.2648845,0.0083088
48,-0.0046847463,-0.10126381,"('unintelligent', 'intelligent')",0.7434401,0.7802945,0.8240401,0.82273257,0.5209318,0.5005877,-0.0203441
49,-0.45329478,-0.4362286,"('unable', 'able')",-0.512564,-0.391737,-0.5380873,-0.4171424,-0.5013154,-0.415036,0.0862794
50,-0.8247181,-0.7812,"('clumsy', 'skillful')",-1.1074667,-1.0223345,-0.0713465,-0.093335085,-0.6678437,-0.6322898,0.0355539
51,0.053019155,-0.049701206,"('uneducated', 'educated')",0.564757,0.5819594,0.3917175,0.42026126,0.3364979,0.3175065,-0.0189914
52,-0.19439822,-0.13004832,"('irrational', 'rational')",-1.5677496,-1.7477864,-0.21709593,-0.34138435,-0.659748,-0.7397397,-0.0799917
53,0.5252264,0.46381775,"('uncreative', 'creative')",0.64579004,0.5864631,0.8575937,0.74870557,0.6762034,0.5996621,-0.0765413
54,-0.274109,-0.23714642,"('incapable', 'capable')",0.35782066,0.35924232,0.8707668,0.8801234,0.3181595,0.3340731,0.0159136
55,0.23452683,0.1617363,"('incompetent', 'clever')",1.3860108,1.5468919,0.17870252,0.24304532,0.5997467,0.6505578,0.0508111
56,1.046937,0.99419767,"('impractical', 'practical')",2.1373708,2.2227101,0.2647155,0.32087648,1.1496744,1.1792614,0.029587
57,0.32971963,0.1550886,"('unimaginative', 'imaginative')",0.88856953,0.8298725,-1.8892189,-1.8762375,-0.2236433,-0.2970921,-0.0734488
