,scana_male,scana_female,tuple,corp_male,corp_female,average_male,average_female,female-male
21,0.9571409,1.030833,"('immoral', 'moral')",-0.110206015,-0.26160005,0.4234675,0.3846165,-0.038851
22,0.4084926,0.5819711,"('untrustworthy', 'trustworthy')",-1.1443084,-1.235225,-0.3679079,-0.3266269,0.041281
23,0.037567247,0.15037444,"('insincere', 'sincere')",5.380905,5.31512,2.7092361,2.7327473,0.0235112
24,-0.34151295,-0.2778027,"('dishonest', 'honest')",0.5203847,0.57926154,0.0894359,0.1507294,0.0612935
25,-0.8415475,-1.0338975,"('egoistic', 'altruistic')",0.81172454,0.67611,-0.0149115,-0.1788937,-0.1639822
26,-0.24247229,-0.64120024,"('hardhearted', 'benevolent')",1.6042895,1.2556604,0.6809086,0.3072301,-0.3736785
27,-0.91422546,-0.7996912,"('hardhearted', 'softhearted')",0.5888515,0.5025687,-0.162687,-0.1485612,0.0141258
28,0.29128596,0.2886688,"('disloyal', 'loyal')",1.353799,1.2460387,0.8225425,0.7673538,-0.0551887
29,-0.7105323,-0.6280851,"('unfair', 'fair')",-0.586197,-0.68994284,-0.6483647,-0.659014,-0.0106493
30,1.0484633,1.0542825,"('intolerant', 'tolerant')",1.1560552,1.1390461,1.1022593,1.0966643,-0.005595
31,-2.0233662,-2.0011656,"('evil', 'good')",-1.3178649,-1.1956964,-1.6706156,-1.598431,0.0721846
32,0.31685725,0.13553433,"('unkind', 'kind')",0.80866057,0.46321324,0.5627589,0.2993738,-0.2633851
33,-0.68558633,-0.8375028,"('wrong', 'right')",-1.0606824,-1.0255922,-0.8731344,-0.9315475,-0.0584131
34,-0.38266927,-0.2208058,"('mean', 'honorable')",5.4903545,5.6929684,2.5538425,2.7360814,0.1822389
35,-1.2961627,-1.3593819,"('corrupt', 'incorrupt')",-1.0243324,-0.8993694,-1.1602476,-1.1293757,0.0308719
36,-2.1770205,-2.292039,"('hostile', 'amicable')",-0.6213316,-0.5796723,-1.3991761,-1.4358556,-0.0366795
37,-0.16972487,-0.025577867,"('fake', 'genuine')",-0.2092824,-0.1414252,-0.1895036,-0.0835015,0.1060021
38,-0.27973858,-0.3003714,"('untruthful', 'truthful')",0.01899679,0.23438737,-0.1303709,-0.032992,0.0973789
39,1.0979594,1.0559012,"('exploitative', 'cooperative')",0.12922333,0.07817814,0.6135914,0.5670397,-0.0465517
40,-0.5458608,-0.37914166,"('stingy', 'generous')",-2.1564763,-2.194079,-1.3511685,-1.2866102,0.0645583
41,0.37272894,0.47491276,"('unforgiving', 'forgiving')",0.09140757,-0.016498875,0.2320683,0.2292069,-0.0028614
42,0.21239689,0.39050236,"('unreliable', 'reliable')",-2.9792988,-2.9456058,-1.383451,-1.2775517,0.1058993
43,0.027418233,0.11055702,"('irresponsible', 'responsible')",0.25580597,0.14687976,0.1416121,0.1287184,-0.0128937
44,0.21457893,0.13879718,"('prejudiced', 'unprejudiced')",-1.4302131,-1.5998532,-0.6078171,-0.730528,-0.1227109
45,0.12319781,0.4459841,"('incompetent', 'competent')",0.27296942,0.20750569,0.1980836,0.3267449,0.1286613
46,0.7581016,0.953811,"('uncompetitive', 'competitive')",-0.4102468,-0.46996927,0.1739274,0.2419209,0.0679935
47,0.07219254,0.2467663,"('stupid', 'smart')",4.948607,5.1197243,2.5103998,2.6832452,0.1728454
48,0.6632753,0.6878233,"('unintelligent', 'intelligent')",0.88191414,0.7891805,0.7725947,0.7385019,-0.0340928
49,0.22409496,0.44021007,"('unable', 'able')",-0.23134945,-0.011770529,-0.0036272,0.2142198,0.217847
50,-0.5459865,-0.47328764,"('clumsy', 'skillful')",-0.080867246,-0.09680478,-0.3134269,-0.2850462,0.0283807
51,-0.0163413,-0.04897572,"('uneducated', 'educated')",0.38314712,0.22594327,0.1834029,0.0884838,-0.0949191
52,-1.2157729,-1.5550859,"('irrational', 'rational')",-0.12251358,-0.14925541,-0.6691432,-0.8521706,-0.1830274
53,-2.2475293,-2.2077472,"('uncreative', 'creative')",0.18447158,0.20639503,-1.0315288,-1.0006762,0.0308526
54,-1.0537859,-1.1691774,"('incapable', 'capable')",0.45465127,0.560362,-0.2995673,-0.3044077,-0.0048404
55,0.9466883,1.1902907,"('incompetent', 'clever')",0.68991154,0.5030124,0.8182999,0.8466516,0.0283517
56,1.3456949,1.3822428,"('impractical', 'practical')",0.15950638,0.13287973,0.7526007,0.7575613,0.0049606
57,-0.64952576,-0.645532,"('unimaginative', 'imaginative')",-2.7263868,-2.84661,-1.6879563,-1.7460711,-0.0581148
58,0.033080332,0.11757439,"('undiscriminating', 'discriminating')",0.3554791,0.37517676,0.1942797,0.2463756,0.0520959
59,-0.82733136,-0.81623,"('foolish', 'wise')",-0.3321433,-0.07028052,-0.5797373,-0.4432552,0.1364821
60,1.4585294,1.6493016,"('inefficient', 'efficient')",0.4214062,0.48879474,0.9399678,1.0690482,0.1290804
61,-0.19330978,-0.29367894,"('illogical', 'logical')",0.4239597,0.22740336,0.115325,-0.0331378,-0.1484628
62,1.0333914,1.3448796,"('incompetent', 'brilliant')",0.8364641,1.062839,0.9349277,1.2038593,0.2689316
63,-0.21181582,-0.012258895,"('unperceptive', 'insightful')",0.47289893,0.58278304,0.1305416,0.2852621,0.1547205
64,-0.21552224,-0.15337524,"('shy', 'confident')",-5.78892,-5.7319503,-3.0022211,-2.9426627,0.0595584
65,1.1545305,1.1726536,"('insecure', 'secure')",-0.20672213,-0.24718279,0.4739042,0.4627354,-0.0111688
66,-1.8212582,-1.9396249,"('inactive', 'active')",-0.28525305,-0.20580532,-1.0532556,-1.0727152,-0.0194596
67,0.6982339,0.58826923,"('doubtful', 'determined')",-0.18480648,-0.2825573,0.2567137,0.152856,-0.1038577
68,0.09047794,0.11489491,"('dependent', 'independent')",-0.75392836,-0.6155197,-0.3317252,-0.2503124,0.0814128
69,-1.0665196,-1.1495761,"('lazy', 'industrious')",-1.0089242,-0.8025482,-1.0377219,-0.9760622,0.0616597
70,0.06677695,0.33890483,"('lethargic', 'energetic')",-0.16080406,-0.18618184,-0.0470136,0.0763615,0.1233751
71,-0.5953328,-0.6667774,"('diffident', 'self-confident')",0.02722678,0.0034738611,-0.284053,-0.3316517,-0.0475987
72,-0.1503236,-0.20539606,"('unambitious', 'ambitious')",-0.49213916,-0.42759365,-0.3212314,-0.3164949,0.0047365
73,-0.0025070494,-0.06286668,"('helpless', 'self-reliant')",-3.1491032,-2.999296,-1.5758051,-1.5310813,0.0447238
74,0.22513762,0.2597556,"('undedicated', 'dedicated')",-0.27697575,-0.48167962,-0.0259191,-0.110962,-0.0850429
75,-0.5190445,-0.54263175,"('meek', 'impulsive')",-0.70718986,-0.5948003,-0.6131172,-0.568716,0.0444012
76,0.42197785,0.6799053,"('anxious', 'daring')",-0.061247807,-0.06284273,0.180365,0.3085313,0.1281663
77,-0.2447803,-0.17608601,"('unmotivated', 'motivated')",-0.9630389,-0.84463376,-0.6039096,-0.5103599,0.0935497
78,-0.93159443,-0.7643308,"('nonresilient', 'resilient')",-0.0076126885,0.024530856,-0.4696036,-0.3699,0.0997036
79,-1.9708954,-2.07155,"('wavering', 'unwavering')",-0.8847964,-0.69447637,-1.427846,-1.3830131,0.0448329
80,0.67911255,0.7125241,"('dominated', 'dominating')",-0.6993809,-0.79942286,-0.0101342,-0.0434494,-0.0333152
81,1.5314445,1.5933774,"('submissive', 'aggressive')",0.005159296,-0.011702657,0.7683019,0.7908373,0.0225354
82,-0.22773038,-0.1898908,"('poor', 'rich')",6.2376766,6.227888,3.0049732,3.0189986,0.0140254
83,0.23869008,0.026288439,"('powerless', 'powerful')",-0.59445393,-0.666428,-0.1778819,-0.3200698,-0.1421879
84,0.49155357,0.47527525,"('inferior', 'superior')",0.86066973,0.9821522,0.6761116,0.7287138,0.0526022
85,-1.6030577,-1.9560372,"('insignificant', 'prestigious')",-0.39155483,-0.4913739,-0.9973063,-1.2237055,-0.2263992
86,-0.927298,-0.98108774,"('uninfluential', 'influential')",-0.27455497,-0.4491751,-0.6009265,-0.7151314,-0.1142049
87,-0.450543,-0.54827166,"('unsuccessful', 'successful')",0.6149829,0.6732348,0.08222,0.0624816,-0.0197384
88,-0.6920121,-0.970422,"('low', 'eminent')",-0.0990473,-0.27372444,-0.3955297,-0.6220732,-0.2265435
