,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
28,-1.1783116,-1.204753,"('disloyal', 'loyal')",-0.7170693,-0.8412336,0.45594957,0.32113832,-0.4798105,-0.5749494,-0.0951389
29,0.64371896,0.68900293,"('unfair', 'fair')",-0.6945217,-0.7387822,-0.6318404,-0.73246646,-0.2275477,-0.2607486,-0.0332009
30,-1.2142432,-1.1923995,"('intolerant', 'tolerant')",-0.42901653,-0.44754913,0.8199272,0.7817896,-0.2744442,-0.286053,-0.0116088
31,0.60416055,0.62427616,"('evil', 'good')",-0.8027866,-0.831179,-0.81113416,-0.9425866,-0.3365867,-0.3831631,-0.0465764
32,-0.7696437,-0.7775934,"('unkind', 'kind')",-1.1085737,-1.1030692,0.5368118,0.47570434,-0.4471352,-0.4683194,-0.0211842
33,1.6076999,1.5433289,"('wrong', 'right')",0.8605977,0.81296986,-0.059021458,-0.07708828,0.803092,0.7597368,-0.0433552
34,-0.098879404,-0.066924185,"('mean', 'honorable')",0.34713602,0.35899293,5.8957105,5.862812,2.0479891,2.051627,0.0036379
35,1.9606962,1.8856056,"('corrupt', 'incorrupt')",-0.28578445,-0.3859344,0.19638963,0.041120708,0.6237671,0.5135973,-0.1101698
36,1.5214204,1.4406916,"('hostile', 'amicable')",0.8684458,0.652187,0.54969245,0.27132803,0.9798528,0.7880689,-0.1917839
37,-0.48707992,-0.50277,"('fake', 'genuine')",-0.9327202,-0.9608987,-0.086551644,-0.078971684,-0.5021172,-0.5142135,-0.0120963
38,-0.06270642,-0.017727252,"('untruthful', 'truthful')",-0.20124462,-0.17310059,0.19120334,0.23249479,-0.0242492,0.013889,0.0381382
39,0.5383322,0.5514093,"('exploitative', 'cooperative')",0.47697392,0.4767027,-0.22247706,-0.19207521,0.2642763,0.2786789,0.0144026
40,0.081935614,0.058701534,"('stingy', 'generous')",-0.0044838116,0.043489072,-1.8871472,-1.9841106,-0.6032318,-0.6273067,-0.0240749
41,-0.7902437,-0.7622349,"('unforgiving', 'forgiving')",-0.26659888,-0.24613264,-0.26405653,-0.32625207,-0.4402997,-0.4448732,-0.0045735
42,0.11829971,0.14376767,"('unreliable', 'reliable')",0.23240855,0.27543086,-3.5343013,-3.406871,-1.0611977,-0.9958909,0.0653068
43,-1.0708385,-1.037159,"('irresponsible', 'responsible')",-0.007951583,-0.019927075,0.17221043,0.17066096,-0.3021932,-0.295475,0.0067182
44,0.36172524,0.40878266,"('prejudiced', 'unprejudiced')",0.21792698,0.3590483,-1.1983385,-1.1220051,-0.2062288,-0.118058,0.0881708
45,-1.9126393,-1.7739801,"('incompetent', 'competent')",-0.43058303,-0.4161811,-0.79068977,-0.7701553,-1.0446374,-0.9867722,0.0578652
46,-1.2123504,-1.1322672,"('uncompetitive', 'competitive')",0.55485594,0.64086443,-0.7823191,-0.74789983,-0.4799379,-0.4131009,0.066837
47,-0.58434576,-0.5251994,"('stupid', 'smart')",-0.23580423,-0.18689239,5.2625213,5.2998347,1.4807905,1.5292476,0.0484571
48,-1.2448007,-1.2044117,"('unintelligent', 'intelligent')",-0.6123094,-0.6357543,0.3355983,0.30005395,-0.5071706,-0.5133707,-0.0062001
49,0.060445063,0.13562456,"('unable', 'able')",-0.37784326,-0.2871086,-0.29677588,-0.16835251,-0.2047247,-0.1066122,0.0981125
50,0.829928,0.81765854,"('clumsy', 'skillful')",0.4240488,0.40107533,0.17063126,0.16407345,0.4748694,0.4609358,-0.0139336
51,-1.3968356,-1.4176594,"('uneducated', 'educated')",0.5064042,0.44642207,0.2669675,0.26370388,-0.2078213,-0.2358445,-0.0280232
52,1.4917068,1.3584142,"('irrational', 'rational')",-0.44393897,-0.57521033,0.39322746,0.26070812,0.4803318,0.3479706,-0.1323612
53,-0.0352405,-0.08105242,"('uncreative', 'creative')",0.10142105,-0.01246449,0.73893994,0.5765101,0.2683735,0.1609977,-0.1073758
54,0.6802726,0.6616657,"('incapable', 'capable')",0.06188991,0.08390859,1.2259125,1.2607976,0.656025,0.6687907,0.0127657
55,-1.4640037,-1.4002848,"('incompetent', 'clever')",-0.6595417,-0.69462,-0.32401282,-0.2795409,-0.8158527,-0.791482,0.0243707
56,0.0058388757,0.014556779,"('impractical', 'practical')",0.8263618,0.7819743,-0.39002407,-0.3193154,0.1473922,0.1590719,0.0116797
57,-2.2769954,-2.2916946,"('unimaginative', 'imaginative')",-0.9212093,-0.9790175,-3.096652,-3.115237,-2.0982857,-2.1286497,-0.030364
58,-0.35592958,-0.35149774,"('undiscriminating', 'discriminating')",0.478741,0.3390763,-0.24918103,-0.36152095,-0.0421232,-0.1246475,-0.0825243
59,1.2890662,1.1980664,"('foolish', 'wise')",-0.13684395,-0.19216397,0.631443,0.6269976,0.5945551,0.5443,-0.0502551
60,-1.8272011,-1.7188073,"('inefficient', 'efficient')",0.34890115,0.39275345,-0.44169298,-0.2885019,-0.6399976,-0.5381852,0.1018124
61,-0.5572407,-0.60958004,"('illogical', 'logical')",-0.20454758,-0.3203399,0.36751905,0.2803922,-0.1314231,-0.2165093,-0.0850862
62,-1.1738389,-1.0164909,"('incompetent', 'brilliant')",0.31370577,0.44749132,-0.09110336,0.14078818,-0.3170788,-0.1427372,0.1743416
63,-1.0396835,-0.9251751,"('unperceptive', 'insightful')",0.31756598,0.37571293,0.52341276,0.605396,-0.0662349,0.0186446,0.0848795
64,-0.46800303,-0.4663514,"('shy', 'confident')",-0.15234193,-0.06300432,-6.693149,-6.4806247,-2.4378314,-2.3366601,0.1011713
65,-2.0181146,-2.0290377,"('insecure', 'secure')",-0.34571847,-0.3527672,-0.75114745,-0.66821903,-1.0383268,-1.0166747,0.0216521
66,0.73700464,0.6605619,"('inactive', 'active')",1.3298187,1.2377405,1.2437319,1.2304132,1.1035185,1.0429052,-0.0606133
67,0.6536422,0.5988982,"('doubtful', 'determined')",0.61006606,0.5952422,-0.26276252,-0.20157379,0.3336486,0.3308555,-0.0027931
68,-0.55224746,-0.6489587,"('dependent', 'independent')",0.3632099,0.22055474,-0.5011385,-0.55463046,-0.2300587,-0.3276781,-0.0976194
69,2.2814934,2.2268424,"('lazy', 'industrious')",2.0262632,2.0288332,0.090528324,0.11784757,1.466095,1.4578409,-0.0082541
70,-2.1407003,-2.0812633,"('lethargic', 'energetic')",-0.45472798,-0.3771601,-0.04841709,0.06725645,-0.8812818,-0.7970556,0.0842262
71,1.363933,1.4122442,"('diffident', 'self-confident')",0.63560826,0.67655736,0.47518784,0.4347741,0.8249097,0.8411919,0.0162822
72,-1.1146176,-1.154459,"('unambitious', 'ambitious')",-0.45117173,-0.41513398,-1.147644,-1.0712757,-0.9044778,-0.8802896,0.0241882
73,1.7511554,1.6876045,"('helpless', 'self-reliant')",0.43553016,0.39240944,-3.176468,-3.1296225,-0.3299274,-0.3498695,-0.0199421
74,-0.36166617,-0.32771742,"('undedicated', 'dedicated')",0.5977242,0.61376613,-0.028068922,-0.09308761,0.0693297,0.0643204,-0.0050093
75,0.39943027,0.40583774,"('meek', 'impulsive')",0.12355606,0.205946,-0.15700525,-0.118328094,0.1219937,0.1644852,0.0424915
76,-0.46790487,-0.37826377,"('anxious', 'daring')",0.7499353,0.88288426,0.20948365,0.30670533,0.163838,0.2704419,0.1066039
77,-0.91765404,-0.8349765,"('unmotivated', 'motivated')",-0.40151566,-0.2952733,-1.132257,-1.0207918,-0.8171422,-0.7170138,0.1001284
78,0.045529135,0.16406812,"('nonresilient', 'resilient')",1.0891967,1.2020949,0.32744125,0.36570543,0.487389,0.5772895,0.0899005
79,1.3932548,1.3607508,"('wavering', 'unwavering')",0.1031932,0.040110745,0.3161839,0.256971,0.6042106,0.5526108,-0.0515998
80,-1.1872481,-1.132882,"('dominated', 'dominating')",0.13254681,0.2281113,-1.1352965,-0.95772684,-0.7299992,-0.6208325,0.1091667
81,-2.685478,-2.6302285,"('submissive', 'aggressive')",-0.27226374,-0.20243451,-0.91759473,-0.7381272,-1.2917788,-1.1902634,0.1015154
82,-1.0109688,-1.0160207,"('poor', 'rich')",-0.9665956,-0.974198,5.793694,5.7837176,1.2720432,1.2644997,-0.0075435
83,0.28005996,0.27961498,"('powerless', 'powerful')",0.087559424,0.09359604,-0.7080652,-0.73483133,-0.1134819,-0.1205401,-0.0070582
84,0.6281,0.547444,"('inferior', 'superior')",0.8457071,0.7450609,0.94832903,0.8973203,0.8073787,0.7299417,-0.077437
85,2.4278998,2.3932698,"('insignificant', 'prestigious')",0.18044,0.17186628,0.9910811,0.8284631,1.199807,1.1311997,-0.0686073
86,-1.8909056,-1.9218618,"('uninfluential', 'influential')",-0.5919906,-0.6617482,-0.42065513,-0.50272393,-0.9678505,-1.028778,-0.0609275
87,0.35667944,0.39307934,"('unsuccessful', 'successful')",1.5446037,1.6166254,1.1811739,1.3298794,1.0274857,1.1131948,0.0857091
88,-0.55532664,-0.5829147,"('low', 'eminent')",-0.70103645,-0.75343066,-0.021679863,-0.07784908,-0.4260143,-0.4713982,-0.0453839
