,dxc_male,dxc_female,tuple,technology_male,technology_female,co_male,co_female,average_male,average_female,female-male
0,-0.76885486,-0.84598887,"('unsociable', 'sociable')",0.66325426,0.57482684,-0.09088406,-0.18204227,-0.0654949,-0.1510681,-0.0855732
1,-1.847371,-2.0536668,"('unfriendly', 'friendly')",0.4220959,0.20959432,1.2130722,1.1099839,-0.0707343,-0.2446962,-0.1739619
2,0.92770875,1.0009555,"('unlikable', 'likable')",0.83608115,0.8566817,0.6991463,0.74804974,0.8209787,0.8685623,0.0475836
3,-0.18946455,-0.09485195,"('repellent', 'pleasant')",-0.15563437,-0.0250681,0.35680002,0.3851008,0.0039004,0.0883936,0.0844932
4,-0.28184038,-0.28597337,"('disliked', 'liked')",-0.62459934,-0.617072,-6.889448,-7.013756,-2.5986293,-2.6389337,-0.0403044
5,-1.1771263,-1.1237975,"('distant', 'outgoing')",-1.4248538,-1.3351604,-0.9041549,-0.87205714,-1.1687117,-1.1103384,0.0583733
6,-1.362508,-1.3108674,"('distant', 'open')",-1.3048991,-1.2382779,-0.6112648,-0.60000896,-1.0928906,-1.0497181,0.0431725
7,-0.22843552,-0.23580065,"('insensitive', 'sensitive')",0.6174148,0.66042906,0.07161972,0.14191066,0.153533,0.1888463,0.0353133
8,-1.1846015,-1.3479915,"('unaffectionate', 'affectionate')",0.35372788,0.22019508,0.5444776,0.4779322,-0.0954654,-0.2166214,-0.121156
9,-1.3699569,-1.5363476,"('unaffectionate', 'caring')",0.55098987,0.41589785,0.9786775,0.94145185,0.0532368,-0.059666,-0.1129028
10,-0.9738116,-0.97861886,"('unsympathetic', 'sympathetic')",0.26233566,0.2775707,-0.47597882,-0.38892335,-0.3958183,-0.3633238,0.0324945
11,0.24702486,0.19460636,"('unhelpful', 'helpful')",1.3093871,1.2931257,2.1350682,2.1707225,1.2304934,1.2194849,-0.0110085
12,-0.086433865,0.04714518,"('unsupportive', 'supportive')",0.6749148,0.83136976,-2.1741514,-2.1513782,-0.5285568,-0.4242877,0.1042691
13,-0.03292744,0.006359089,"('impolite', 'polite')",0.4716711,0.54144436,-0.39260235,-0.32394016,0.0153804,0.0746211,0.0592407
14,0.5098096,0.58275497,"('antisocial', 'social')",1.7194667,1.7601206,-0.15812255,-0.16219056,0.6903845,0.726895,0.0365105
15,0.92347264,0.78353536,"('boring', 'funny')",0.4569549,0.31232902,0.49408138,0.45143336,0.6248363,0.5157659,-0.1090704
16,-0.16881971,-0.16908702,"('unpopular', 'popular')",-0.5022332,-0.52522856,0.29923832,0.19519843,-0.1239382,-0.1663724,-0.0424342
17,-0.40928456,-0.34925896,"('nasty', 'nice')",-0.5079409,-0.4904063,-0.0640079,-0.07119964,-0.3270778,-0.3036216,0.0234562
18,-0.7050078,-0.6774292,"('disagreeable', 'welcoming')",0.032681607,0.07526967,-0.6531756,-0.7213826,-0.4418339,-0.4411807,0.0006532
