,biogen_male,biogen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.84831387,-0.9246821,"('unsociable', 'sociable')",-0.45112732,-0.52714396,-0.6497206,-0.725913,-0.0761924
1,-0.63954,-0.82890844,"('unfriendly', 'friendly')",1.6649143,1.5338503,0.5126871,0.3524709,-0.1602162
2,0.3399122,0.33644962,"('unlikable', 'likable')",0.69281137,0.7409934,0.5163618,0.5387215,0.0223597
3,-1.3855902,-1.3508332,"('repellent', 'pleasant')",-0.11316635,-0.0953913,-0.7493783,-0.7231122,0.0262661
4,-0.2140725,-0.35865158,"('disliked', 'liked')",-5.826834,-5.9368486,-3.0204535,-3.1477501,-0.1272966
5,-0.21562606,-0.26913464,"('distant', 'outgoing')",-0.11482373,-0.20118554,-0.1652249,-0.2351601,-0.0699352
6,-0.35159907,-0.4529897,"('distant', 'open')",0.43188927,0.32406962,0.0401451,-0.06446,-0.1046051
7,-1.1794071,-1.1864575,"('insensitive', 'sensitive')",0.15915869,0.24619499,-0.5101242,-0.4701313,0.0399929
8,-0.18705468,-0.30060595,"('unaffectionate', 'affectionate')",0.6798061,0.57638013,0.2463757,0.1378871,-0.1084886
9,-0.42255786,-0.5052576,"('unaffectionate', 'caring')",0.7431258,0.7026509,0.160284,0.0986966,-0.0615874
10,-1.4934044,-1.501473,"('unsympathetic', 'sympathetic')",-0.786608,-0.726518,-1.1400062,-1.1139954,0.0260108
11,-0.74745655,-0.68190217,"('unhelpful', 'helpful')",0.97359663,1.097729,0.11307,0.2079134,0.0948434
12,0.048947945,0.074149355,"('unsupportive', 'supportive')",-1.9579713,-1.9135784,-0.9545117,-0.9197145,0.0347972
13,-1.0317428,-0.9413454,"('impolite', 'polite')",-0.8436186,-0.7419163,-0.9376807,-0.8416308,0.0960499
14,-0.7953586,-0.7898412,"('antisocial', 'social')",-0.51328194,-0.5373178,-0.6543202,-0.6635795,-0.0092593
15,0.16327694,0.09164784,"('boring', 'funny')",0.7582112,0.68140477,0.4607441,0.3865263,-0.0742178
16,0.0461197,-0.023911256,"('unpopular', 'popular')",0.50896996,0.47309795,0.2775448,0.2245933,-0.0529515
17,-0.105933055,-0.07151459,"('nasty', 'nice')",-0.33451277,-0.2965925,-0.2202229,-0.1840535,0.0361694
