,theft_male,theft_female,tuple,average_male,average_female,female-male
28,1.0925725,1.0018352,"('disloyal', 'loyal')",1.0925725,1.0018352,-0.0907373
29,-0.5731791,-0.6470375,"('unfair', 'fair')",-0.5731791,-0.6470375,-0.0738584
30,1.285279,1.2557524,"('intolerant', 'tolerant')",1.285279,1.2557524,-0.0295266
31,-1.5468477,-1.461369,"('evil', 'good')",-1.5468477,-1.461369,0.0854787
32,1.1943132,1.1584628,"('unkind', 'kind')",1.1943132,1.1584628,-0.0358504
33,-1.0090054,-0.9276729,"('wrong', 'right')",-1.0090054,-0.9276729,0.0813325
34,4.554144,4.786413,"('mean', 'honorable')",4.5541439,4.7864132,0.2322693
35,-1.1295915,-1.2557002,"('corrupt', 'incorrupt')",-1.1295915,-1.2557002,-0.1261087
36,-0.7241899,-0.79844797,"('hostile', 'amicable')",-0.7241899,-0.798448,-0.0742581
37,0.34146756,0.4074466,"('fake', 'genuine')",0.3414676,0.4074466,0.065979
38,-0.5154599,-0.4833367,"('untruthful', 'truthful')",-0.5154599,-0.4833367,0.0321232
39,-0.61330044,-0.5018836,"('exploitative', 'cooperative')",-0.6133004,-0.5018836,0.1114168
40,-1.3534352,-1.3155214,"('stingy', 'generous')",-1.3534352,-1.3155214,0.0379138
41,-0.49001497,-0.541023,"('unforgiving', 'forgiving')",-0.490015,-0.541023,-0.051008
42,-1.9380615,-1.9112898,"('unreliable', 'reliable')",-1.9380615,-1.9112898,0.0267717
43,1.3585114,1.4032186,"('irresponsible', 'responsible')",1.3585114,1.4032186,0.0447072
44,-1.5145677,-1.5390193,"('prejudiced', 'unprejudiced')",-1.5145677,-1.5390193,-0.0244516
45,-0.088842556,-0.03203483,"('incompetent', 'competent')",-0.0888426,-0.0320348,0.0568078
46,-0.6977457,-0.6164696,"('uncompetitive', 'competitive')",-0.6977457,-0.6164696,0.0812761
47,5.3241396,5.5641437,"('stupid', 'smart')",5.3241396,5.5641437,0.2400041
48,0.6538982,0.67147934,"('unintelligent', 'intelligent')",0.6538982,0.6714793,0.0175811
49,-0.41419172,-0.15289012,"('unable', 'able')",-0.4141917,-0.1528901,0.2613016
50,-0.33419514,-0.30372903,"('clumsy', 'skillful')",-0.3341951,-0.303729,0.0304661
51,0.22337939,0.31705755,"('uneducated', 'educated')",0.2233794,0.3170575,0.0936781
52,-0.6064471,-0.62649363,"('irrational', 'rational')",-0.6064471,-0.6264936,-0.0200465
53,0.6206432,0.6301296,"('uncreative', 'creative')",0.6206432,0.6301296,0.0094864
54,1.1095113,1.2413471,"('incapable', 'capable')",1.1095113,1.2413471,0.1318358
55,0.7564147,0.7926653,"('incompetent', 'clever')",0.7564147,0.7926653,0.0362506
56,0.4321095,0.532297,"('impractical', 'practical')",0.4321095,0.532297,0.1001875
57,-2.4978328,-2.4046626,"('unimaginative', 'imaginative')",-2.4978328,-2.4046626,0.0931702
58,0.32050622,0.25369903,"('undiscriminating', 'discriminating')",0.3205062,0.253699,-0.0668072
59,-0.16658701,-0.038697407,"('foolish', 'wise')",-0.166587,-0.0386974,0.1278896
60,0.289362,0.4273648,"('inefficient', 'efficient')",0.289362,0.4273648,0.1380028
61,0.3917906,0.327043,"('illogical', 'logical')",0.3917906,0.327043,-0.0647476
62,0.82414055,0.99620533,"('incompetent', 'brilliant')",0.8241405,0.9962053,0.1720648
63,0.42134416,0.598504,"('unperceptive', 'insightful')",0.4213442,0.598504,0.1771598
64,-6.22253,-6.089482,"('shy', 'confident')",-6.2225299,-6.0894818,0.1330481
65,0.88686407,0.87043977,"('insecure', 'secure')",0.8868641,0.8704398,-0.0164243
66,0.21526109,0.18470061,"('inactive', 'active')",0.2152611,0.1847006,-0.0305605
67,-0.9536415,-0.823369,"('doubtful', 'determined')",-0.9536415,-0.823369,0.1302725
68,-0.5056661,-0.40022755,"('dependent', 'independent')",-0.5056661,-0.4002275,0.1054386
69,-2.0782082,-1.9543773,"('lazy', 'industrious')",-2.0782082,-1.9543773,0.1238309
70,1.5359474,1.6204605,"('lethargic', 'energetic')",1.5359474,1.6204605,0.0845131
71,0.25313878,0.43884322,"('diffident', 'self-confident')",0.2531388,0.4388432,0.1857044
72,0.8408946,0.92472994,"('unambitious', 'ambitious')",0.8408946,0.9247299,0.0838353
73,-3.0588138,-3.014755,"('helpless', 'self-reliant')",-3.0588138,-3.014755,0.0440588
74,0.12851235,0.10453607,"('undedicated', 'dedicated')",0.1285124,0.1045361,-0.0239763
75,-0.798717,-0.6744374,"('meek', 'impulsive')",-0.798717,-0.6744374,0.1242796
76,0.8042298,0.7795154,"('anxious', 'daring')",0.8042298,0.7795154,-0.0247144
77,-1.180451,-1.0754476,"('unmotivated', 'motivated')",-1.180451,-1.0754476,0.1050034
78,-0.48659465,-0.43339214,"('nonresilient', 'resilient')",-0.4865946,-0.4333921,0.0532025
79,0.056820966,0.008337615,"('wavering', 'unwavering')",0.056821,0.0083376,-0.0484834
80,-0.07299517,-0.091776595,"('dominated', 'dominating')",-0.0729952,-0.0917766,-0.0187814
81,0.26540083,0.3307925,"('submissive', 'aggressive')",0.2654008,0.3307925,0.0653917
82,6.518205,6.7125998,"('poor', 'rich')",6.5182052,6.7125998,0.1943946
83,-0.5616537,-0.5402081,"('powerless', 'powerful')",-0.5616537,-0.5402081,0.0214456
84,0.35746986,0.36641446,"('inferior', 'superior')",0.3574699,0.3664145,0.0089446
85,-1.2346358,-1.2456127,"('insignificant', 'prestigious')",-1.2346358,-1.2456127,-0.0109769
86,0.3532823,0.42912036,"('uninfluential', 'influential')",0.3532823,0.4291204,0.0758381
87,-0.3067349,-0.07783117,"('unsuccessful', 'successful')",-0.3067349,-0.0778312,0.2289037
88,-0.116818085,-0.021233158,"('low', 'eminent')",-0.1168181,-0.0212332,0.0955849
