,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.28637707,-0.5005314,"('unsociable', 'sociable')",0.025333378,-0.1045763,-0.1305218,-0.3025538,-0.172032
1,-1.4888543,-1.6854535,"('unfriendly', 'friendly')",1.0325162,0.80941457,-0.228169,-0.4380195,-0.2098505
2,0.56554544,0.5447998,"('unlikable', 'likable')",0.46133116,0.4411394,0.5134383,0.4929696,-0.0204687
3,-0.35262576,-0.2819774,"('repellent', 'pleasant')",0.7028593,0.7198958,0.1751168,0.2189592,0.0438424
4,0.106180035,0.026397116,"('disliked', 'liked')",-6.7156205,-6.75378,-3.3047202,-3.3636913,-0.0589711
5,-0.68185616,-0.8198374,"('distant', 'outgoing')",-0.7050385,-0.71915823,-0.6934474,-0.7694978,-0.0760504
6,-0.9926915,-1.061552,"('distant', 'open')",-0.6083262,-0.6736419,-0.8005089,-0.867597,-0.0670881
7,-0.4011671,-0.25737768,"('insensitive', 'sensitive')",0.2540935,0.35567567,-0.0735368,0.049149,0.1226858
8,-0.47212827,-0.63743126,"('unaffectionate', 'affectionate')",0.5798019,0.4328844,0.0538368,-0.1022734,-0.1561102
9,-0.5879135,-0.74669415,"('unaffectionate', 'caring')",1.1000403,1.0202796,0.2560634,0.1367927,-0.1192707
10,-0.7382492,-0.8272893,"('unsympathetic', 'sympathetic')",-0.3429214,-0.40289256,-0.5405853,-0.6150909,-0.0745056
11,-0.66942596,-0.7980662,"('unhelpful', 'helpful')",1.6082578,1.6866791,0.4694159,0.4443065,-0.0251094
12,-0.3783333,-0.41786316,"('unsupportive', 'supportive')",-2.255859,-2.2011795,-1.3170961,-1.3095213,0.0075748
13,0.18918268,0.13156512,"('impolite', 'polite')",-0.30379665,-0.2678027,-0.057307,-0.0681188,-0.0108118
14,0.35194817,0.37440205,"('antisocial', 'social')",0.1313796,0.15784225,0.2416639,0.2661222,0.0244583
15,0.30327073,0.19604474,"('boring', 'funny')",0.3271601,0.27553192,0.3152154,0.2357883,-0.0794271
16,-0.45877522,-0.44519445,"('unpopular', 'popular')",0.2936269,0.2842539,-0.0825742,-0.0804703,0.0021039
17,-1.0541183,-0.9919875,"('nasty', 'nice')",-0.882608,-0.86324245,-0.9683632,-0.927615,0.0407482
18,-0.42548925,-0.34132448,"('disagreeable', 'welcoming')",-0.8421674,-0.8874761,-0.6338283,-0.6144003,0.019428
19,-0.39756817,-0.54860646,"('inhospitable', 'hospitable')",-0.6712471,-0.70792323,-0.5344076,-0.6282648,-0.0938572
20,-0.059282266,-0.028079696,"('rough', 'thoughtful')",0.92899996,0.91319144,0.4348589,0.4425559,0.007697
21,-0.12111245,-0.16143064,"('immoral', 'moral')",-0.65503013,-0.6097715,-0.3880713,-0.3856011,0.0024702
22,-0.15717384,-0.045636248,"('untrustworthy', 'trustworthy')",-1.3047045,-1.2577891,-0.7309392,-0.6517127,0.0792265
23,-0.23513702,-0.35980913,"('insincere', 'sincere')",5.574618,5.6068535,2.6697404,2.6235223,-0.0462181
24,-0.59154963,-0.5746898,"('dishonest', 'honest')",0.53001267,0.5676192,-0.0307685,-0.0035353,0.0272332
25,-0.29878938,-0.34495175,"('egoistic', 'altruistic')",0.77932566,0.7248522,0.2402681,0.1899502,-0.0503179
26,-0.41965863,-0.5173873,"('hardhearted', 'benevolent')",1.515289,1.3154098,0.5478151,0.3990113,-0.1488038
27,-0.62381154,-0.46623605,"('hardhearted', 'softhearted')",0.87316775,0.8556238,0.1246781,0.1946939,0.0700158
28,-1.1734422,-1.3895533,"('disloyal', 'loyal')",1.1174654,0.97289896,-0.0279884,-0.2083272,-0.1803388
29,-1.0064424,-0.9954326,"('unfair', 'fair')",-0.6366855,-0.65009004,-0.821564,-0.8227613,-0.0011973
30,0.34801185,0.287988,"('intolerant', 'tolerant')",1.1500448,1.1188921,0.7490283,0.7034401,-0.0455882
31,-1.0217664,-1.0172737,"('evil', 'good')",-1.0642327,-1.1408163,-1.0429995,-1.0790451,-0.0360456
32,-0.39684674,-0.49808353,"('unkind', 'kind')",0.42016986,0.2720981,0.0116616,-0.1129927,-0.1246543
33,0.02333882,-0.060265236,"('wrong', 'right')",-0.56009746,-0.5734688,-0.2683793,-0.316867,-0.0484877
34,-0.21196741,-0.13900246,"('mean', 'honorable')",5.5665135,5.7064986,2.677273,2.7837481,0.1064751
35,0.042200975,0.025999017,"('corrupt', 'incorrupt')",-0.36307323,-0.49676925,-0.1604361,-0.2353851,-0.074949
36,-0.95024556,-1.0798124,"('hostile', 'amicable')",-0.1846334,-0.41581106,-0.5674395,-0.7478117,-0.1803722
37,-0.18400009,-0.13265198,"('fake', 'genuine')",0.032127604,0.16662231,-0.0759362,0.0169852,0.0929214
38,-0.5524399,-0.68923706,"('untruthful', 'truthful')",-0.20597735,-0.13549623,-0.3792086,-0.4123666,-0.033158
39,0.9261768,0.9325898,"('exploitative', 'cooperative')",0.2838428,0.23954237,0.6050098,0.5860661,-0.0189437
40,0.37685218,0.4688776,"('stingy', 'generous')",-1.6544849,-1.591311,-0.6388164,-0.5612167,0.0775997
41,0.12884237,0.08332275,"('unforgiving', 'forgiving')",-0.04362307,-0.16533852,0.0426096,-0.0410079,-0.0836175
42,0.7377105,0.74316645,"('unreliable', 'reliable')",-3.4005406,-3.2902448,-1.3314151,-1.2735392,0.0578759
43,0.079582274,0.03366521,"('irresponsible', 'responsible')",0.48639342,0.46547478,0.2829878,0.24957,-0.0334178
44,-0.29315585,-0.25244516,"('prejudiced', 'unprejudiced')",-1.6502539,-1.6222794,-0.9717048,-0.9373623,0.0343425
45,-0.079470545,-0.18525933,"('incompetent', 'competent')",0.35667706,0.3035425,0.1386033,0.0591416,-0.0794617
46,0.07392502,0.006820441,"('uncompetitive', 'competitive')",-0.59907085,-0.6433008,-0.2625729,-0.3182402,-0.0556673
47,-0.017919935,0.10101615,"('stupid', 'smart')",4.8740206,5.066518,2.4280503,2.5837669,0.1557166
48,-0.7101771,-0.67389417,"('unintelligent', 'intelligent')",0.738417,0.78042424,0.01412,0.053265,0.039145
49,-0.7423819,-0.627119,"('unable', 'able')",-0.46843573,-0.34600073,-0.6054088,-0.4865599,0.1188489
50,-0.036440678,-0.016895559,"('clumsy', 'skillful')",-0.027381789,-0.10431447,-0.0319112,-0.060605,-0.0286938
51,0.37382513,0.18660727,"('uneducated', 'educated')",0.49888304,0.5117542,0.4363541,0.3491808,-0.0871733
52,-0.69945854,-0.85443413,"('irrational', 'rational')",-0.17738517,-0.27975336,-0.4384218,-0.5670937,-0.1286719
53,-0.8209379,-0.9391469,"('uncreative', 'creative')",0.10963889,0.07043392,-0.3556495,-0.4343565,-0.078707
54,-0.634865,-0.75395423,"('incapable', 'capable')",0.5474216,0.5164643,-0.0437217,-0.118745,-0.0750233
55,0.07198389,0.06894513,"('incompetent', 'clever')",0.43517175,0.5174595,0.2535778,0.2932023,0.0396245
56,0.81602216,0.6944247,"('impractical', 'practical')",-0.23702753,-0.18085663,0.2894973,0.256784,-0.0327133
57,-0.9955111,-1.1798093,"('unimaginative', 'imaginative')",-3.2123723,-3.2861226,-2.1039417,-2.2329659,-0.1290242
58,0.38768736,0.34513548,"('undiscriminating', 'discriminating')",0.26112977,0.229185,0.3244086,0.2871602,-0.0372484
59,0.21392664,0.18943545,"('foolish', 'wise')",-0.02128192,0.038197152,0.0963224,0.1138163,0.0174939
60,0.30881107,0.38319847,"('inefficient', 'efficient')",0.17998536,0.32584408,0.2443982,0.3545213,0.1101231
61,-0.38259724,-0.53792846,"('illogical', 'logical')",0.4404962,0.326266,0.0289495,-0.1058312,-0.1347807
62,0.24759713,0.31213045,"('incompetent', 'brilliant')",0.589711,0.74544734,0.4186541,0.5287889,0.1101348
63,0.35792777,0.29805362,"('unperceptive', 'insightful')",0.5350306,0.6608305,0.4464792,0.4794421,0.0329629
64,0.19409095,0.1566651,"('shy', 'confident')",-6.609358,-6.564106,-3.2076335,-3.2037203,0.0039132
65,-0.13621297,-0.084786996,"('insecure', 'secure')",-0.40000066,-0.2580186,-0.2681068,-0.1714028,0.096704
66,-0.40703094,-0.55542415,"('inactive', 'active')",0.3339811,0.31389606,-0.0365249,-0.120764,-0.0842391
67,0.570993,0.42918932,"('doubtful', 'determined')",0.02071614,-0.09113166,0.2958546,0.1690288,-0.1268258
68,-0.49830368,-0.4380368,"('dependent', 'independent')",-0.685361,-0.57068026,-0.5918323,-0.5043585,0.0874738
69,0.26669413,0.32179496,"('lazy', 'industrious')",-0.42742312,-0.45581153,-0.0803645,-0.0670083,0.0133562
70,0.36166838,0.38452467,"('lethargic', 'energetic')",0.23169458,0.30286998,0.2966815,0.3436973,0.0470158
71,0.13951215,0.033772707,"('diffident', 'self-confident')",0.5452622,0.49448475,0.3423872,0.2641287,-0.0782585
72,-0.45526233,-0.42696825,"('unambitious', 'ambitious')",-0.4899806,-0.381642,-0.4726215,-0.4043051,0.0683164
73,0.82444245,0.943669,"('helpless', 'self-reliant')",-3.4079788,-3.2321281,-1.2917682,-1.1442295,0.1475387
74,0.33929557,0.28597808,"('undedicated', 'dedicated')",-0.13188496,-0.2633629,0.1037053,0.0113076,-0.0923977
75,0.026882261,-0.04440238,"('meek', 'impulsive')",-0.612897,-0.5818715,-0.2930074,-0.3131369,-0.0201295
76,0.10282063,0.26088595,"('anxious', 'daring')",-0.25445622,-0.06398924,-0.0758178,0.0984484,0.1742662
77,0.061405472,-0.073118396,"('unmotivated', 'motivated')",-0.7646546,-0.74040943,-0.3516245,-0.4067639,-0.0551394
78,-0.29392445,-0.29367444,"('nonresilient', 'resilient')",0.17211798,0.2154193,-0.0609032,-0.0391276,0.0217756
79,-0.9038023,-1.0779852,"('wavering', 'unwavering')",-0.40660957,-0.46486384,-0.6552059,-0.7714245,-0.1162186
80,0.6934638,0.7719816,"('dominated', 'dominating')",-0.4997918,-0.30842686,0.096836,0.2317774,0.1349414
81,0.2962653,0.18868473,"('submissive', 'aggressive')",-0.56728756,-0.38473922,-0.1355111,-0.0980272,0.0374839
82,-0.30823252,-0.32460868,"('poor', 'rich')",6.037615,6.132361,2.8646913,2.9038761,0.0391848
83,0.065575145,-0.09249492,"('powerless', 'powerful')",-0.7533612,-0.8132944,-0.3438931,-0.4528947,-0.1090016
84,0.20109421,0.17933579,"('inferior', 'superior')",1.0301969,1.058824,0.6156455,0.6190799,0.0034344
85,-0.06163864,-0.20071815,"('insignificant', 'prestigious')",-0.21253923,-0.43163493,-0.1370889,-0.3161765,-0.1790876
86,-1.0165632,-1.3077223,"('uninfluential', 'influential')",-0.26784953,-0.32214323,-0.6422064,-0.8149328,-0.1727264
