,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,female-male
0,-0.81240475,-0.952159,"('unsociable', 'sociable')",-0.6492983,-0.71435535,0.8589594,0.76529264,-0.2009146,-0.3004073,-0.0994927
1,-1.4583237,-1.4001431,"('unfriendly', 'friendly')",-0.05383779,-0.0039938567,1.4538664,1.4375814,-0.0194317,0.0111481,0.0305798
2,0.8790631,0.9059966,"('unlikable', 'likable')",1.1254948,1.192301,1.3374416,1.3940868,1.1139998,1.1641281,0.0501283
3,0.10928109,0.19532068,"('repellent', 'pleasant')",-0.89693636,-0.72677,0.9772814,1.0388219,0.0632087,0.1691242,0.1059155
4,-0.14430833,-0.13972569,"('disliked', 'liked')",0.9076695,0.8295267,-7.263822,-7.292882,-2.1668204,-2.2010269,-0.0342065
5,-0.90133,-0.82861024,"('distant', 'outgoing')",0.6905315,0.7237881,-0.65740806,-0.6442604,-0.2894022,-0.2496942,0.039708
6,-1.0193979,-0.88273674,"('distant', 'open')",0.6027229,0.7102387,-0.299542,-0.25863272,-0.238739,-0.1437103,0.0950287
7,-0.27803975,-0.29902646,"('insensitive', 'sensitive')",-0.73594886,-0.6352768,1.0700792,1.1324563,0.0186969,0.066051,0.0473541
8,-1.1873726,-1.1487987,"('unaffectionate', 'affectionate')",0.16119947,0.18981302,0.82046986,0.8058944,-0.0685678,-0.0510304,0.0175374
9,-1.0572213,-1.0106293,"('unaffectionate', 'caring')",0.2981917,0.3469047,1.8566391,1.8865702,0.3658698,0.4076152,0.0417454
10,-0.6192087,-0.6833167,"('unsympathetic', 'sympathetic')",-2.1539526,-2.1120012,0.6378071,0.69626576,-0.7117848,-0.6996841,0.0121007
11,-0.04767979,-0.1551159,"('unhelpful', 'helpful')",-0.571082,-0.587008,2.726082,2.732759,0.7024401,0.6635451,-0.038895
12,-0.47427353,-0.4141437,"('unsupportive', 'supportive')",0.21606155,0.39663464,-1.5442827,-1.4742748,-0.6008315,-0.4972613,0.1035702
13,0.5545894,0.39531818,"('impolite', 'polite')",-0.5875398,-0.6369974,0.932815,0.88457274,0.2999549,0.2142979,-0.085657
14,0.0051841196,-0.056831293,"('antisocial', 'social')",-0.108449094,-0.100384295,0.7867839,0.70831084,0.2278396,0.1836984,-0.0441412
15,-0.025904283,-0.1353924,"('boring', 'funny')",1.3315369,1.2003506,0.23786077,0.1250613,0.5144978,0.3966732,-0.1178246
16,-0.2887954,-0.3220583,"('unpopular', 'popular')",0.64909434,0.64382184,0.37140763,0.3706605,0.2439022,0.230808,-0.0130942
17,-0.029672422,-0.0046718176,"('nasty', 'nice')",0.8256443,0.8786535,0.28337443,0.27018616,0.3597821,0.3813893,0.0216072
18,0.49165097,0.5694893,"('disagreeable', 'welcoming')",0.5000125,0.64450204,-0.7687226,-0.7338609,0.0743136,0.1600435,0.0857299
19,-1.0192641,-0.96533215,"('inhospitable', 'hospitable')",-0.74276614,-0.69631046,-1.1289471,-1.0960383,-0.9636591,-0.919227,0.0444321
20,-0.8105025,-0.7468136,"('rough', 'thoughtful')",-0.50144535,-0.45360214,0.44320345,0.47666258,-0.2895815,-0.2412511,0.0483304
21,0.28168073,0.19999315,"('immoral', 'moral')",-0.47894153,-0.46722573,0.45135078,0.5353784,0.0846967,0.0893819,0.0046852
22,0.40333498,0.42162257,"('untrustworthy', 'trustworthy')",-1.2938277,-1.2220384,0.042393602,0.012048364,-0.2826997,-0.2627892,0.0199105
23,-0.1407958,-0.25948656,"('insincere', 'sincere')",-0.29391268,-0.31802645,7.711492,7.6294503,2.4255945,2.3506457,-0.0749488
24,0.10470912,0.06904685,"('dishonest', 'honest')",-0.8751479,-0.82517505,1.6509606,1.6744537,0.2935073,0.3061085,0.0126012
25,0.01942774,0.087519035,"('egoistic', 'altruistic')",0.6055565,0.67999464,0.492711,0.44276914,0.3725651,0.4034276,0.0308625
26,-1.0493041,-1.0362687,"('hardhearted', 'benevolent')",1.4711394,1.4633727,1.6334187,1.568907,0.6850847,0.665337,-0.0197477
27,-0.41431424,-0.36101368,"('hardhearted', 'softhearted')",-0.74830705,-0.56924754,1.0060499,0.9773372,-0.0521905,0.015692,0.0678825
28,-1.145125,-1.2164136,"('disloyal', 'loyal')",-0.6477886,-0.7758624,1.1950676,1.0933865,-0.199282,-0.2996298,-0.1003478
29,-0.00359625,0.06274682,"('unfair', 'fair')",-0.7279505,-0.72076255,-0.62908185,-0.66958374,-0.4535429,-0.4425332,0.0110097
30,0.6437459,0.5479449,"('intolerant', 'tolerant')",-0.2869822,-0.31505513,1.6656277,1.6181005,0.6741304,0.6169968,-0.0571336
31,-1.0433463,-0.83498436,"('evil', 'good')",0.167356,0.30691102,-1.7414105,-1.7433589,-0.8724669,-0.7571441,0.1153228
32,-0.033923525,-0.14955953,"('unkind', 'kind')",-0.4401753,-0.49055865,1.5988288,1.5496594,0.37491,0.3031804,-0.0717296
33,0.42194992,0.4404844,"('wrong', 'right')",1.2870414,1.3021823,-0.4594876,-0.5169298,0.4165012,0.408579,-0.0079222
34,-0.4060965,-0.3624081,"('mean', 'honorable')",0.11340988,0.21800868,5.810936,5.889141,1.8394165,1.9149138,0.0754973
35,0.047710538,0.038475737,"('corrupt', 'incorrupt')",1.0015852,0.8811298,-1.3372555,-1.5132978,-0.0959866,-0.1978974,-0.1019108
36,-1.1560541,-1.0640532,"('hostile', 'amicable')",1.3030281,1.2788163,-0.5724578,-0.7477903,-0.1418279,-0.1776757,-0.0358478
37,-0.27746105,-0.31882015,"('fake', 'genuine')",-1.115705,-1.1051881,0.11907746,0.108457975,-0.4246962,-0.4385168,-0.0138206
