,pony_male,pony_female,tuple,average_male,average_female,female-male
0,-0.3165164,-0.4337951,"('unsociable', 'sociable')",-0.3165164,-0.4337951,-0.1172787
1,1.3832853,1.3943423,"('unfriendly', 'friendly')",1.3832853,1.3943423,0.011057
2,0.2588963,0.39285326,"('unlikable', 'likable')",0.2588963,0.3928533,0.133957
3,0.7781147,0.79174715,"('repellent', 'pleasant')",0.7781147,0.7917472,0.0136325
4,-7.1692467,-7.143851,"('disliked', 'liked')",-7.1692467,-7.1438508,0.0253959
5,0.11702468,0.2626744,"('distant', 'outgoing')",0.1170247,0.2626744,0.1456497
6,0.34108305,0.4737821,"('distant', 'open')",0.341083,0.4737821,0.1326991
7,0.3620853,0.43214938,"('insensitive', 'sensitive')",0.3620853,0.4321494,0.0700641
8,1.1020279,1.134132,"('unaffectionate', 'affectionate')",1.1020279,1.134132,0.0321041
9,1.5160688,1.655584,"('unaffectionate', 'caring')",1.5160688,1.655584,0.1395152
10,0.6430236,0.71335644,"('unsympathetic', 'sympathetic')",0.6430236,0.7133564,0.0703328
11,1.7061987,1.7935948,"('unhelpful', 'helpful')",1.7061987,1.7935948,0.0873961
12,-1.8870105,-1.7957932,"('unsupportive', 'supportive')",-1.8870105,-1.7957932,0.0912173
13,-0.023382146,-0.054690327,"('impolite', 'polite')",-0.0233821,-0.0546903,-0.0313082
14,-0.5208599,-0.7133886,"('antisocial', 'social')",-0.5208599,-0.7133886,-0.1925287
15,0.6315683,0.6008791,"('boring', 'funny')",0.6315683,0.6008791,-0.0306892
16,-0.10184121,-0.08124397,"('unpopular', 'popular')",-0.1018412,-0.081244,0.0205972
17,-0.021921895,0.0014882088,"('nasty', 'nice')",-0.0219219,0.0014882,0.0234101
18,-0.49969688,-0.60793483,"('disagreeable', 'welcoming')",-0.4996969,-0.6079348,-0.1082379
19,-0.35934797,-0.11865182,"('inhospitable', 'hospitable')",-0.359348,-0.1186518,0.2406962
20,0.64585567,0.47992977,"('rough', 'thoughtful')",0.6458557,0.4799298,-0.1659259
21,-0.57354236,-0.44432828,"('immoral', 'moral')",-0.5735424,-0.4443283,0.1292141
22,-0.699052,-0.698949,"('untrustworthy', 'trustworthy')",-0.699052,-0.698949,0.000103
23,6.2378016,6.2785587,"('insincere', 'sincere')",6.2378016,6.2785587,0.0407571
24,1.3594894,1.3937967,"('dishonest', 'honest')",1.3594894,1.3937967,0.0343073
25,0.71409416,0.60841435,"('egoistic', 'altruistic')",0.7140942,0.6084144,-0.1056798
26,0.3391868,0.19363445,"('hardhearted', 'benevolent')",0.3391868,0.1936345,-0.1455523
27,1.4149995,1.2639464,"('hardhearted', 'softhearted')",1.4149995,1.2639464,-0.1510531
28,1.0607203,1.0479406,"('disloyal', 'loyal')",1.0607203,1.0479406,-0.0127797
29,-0.66534775,-0.72050184,"('unfair', 'fair')",-0.6653478,-0.7205018,-0.055154
30,0.5498782,0.5310364,"('intolerant', 'tolerant')",0.5498782,0.5310364,-0.0188418
31,-0.9860553,-0.97456795,"('evil', 'good')",-0.9860553,-0.9745679,0.0114874
32,0.77315617,0.84089607,"('unkind', 'kind')",0.7731562,0.8408961,0.0677399
33,-0.28259635,-0.21129675,"('wrong', 'right')",-0.2825963,-0.2112968,0.0712995
34,4.5870786,4.7679043,"('mean', 'honorable')",4.5870786,4.7679043,0.1808257
35,-0.6028887,-0.7145725,"('corrupt', 'incorrupt')",-0.6028887,-0.7145725,-0.1116838
