,sl_male,sl_female,tuple,green_male,green_female,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
52,-0.7365053,-0.91427666,"('irrational', 'rational')",-1.5211363,-1.5256639,0.4280723,0.2975367,-0.16707101,-0.28565633,-0.4991601,-0.607015,-0.1078549
53,-0.853613,-0.8138792,"('uncreative', 'creative')",-0.41135734,-0.36859366,-0.17183882,-0.19007847,0.48960313,0.38370103,-0.2368015,-0.2472126,-0.0104111
54,-0.23592867,-0.31508458,"('incapable', 'capable')",-0.61598194,-0.6967213,0.6244612,0.55424404,1.0791632,1.0455282,0.2129284,0.1469916,-0.0659368
55,2.5280395,2.7231572,"('incompetent', 'clever')",2.1310453,2.0228014,-1.63412,-1.521009,0.20273083,0.312208,0.8069239,0.8842893,0.0773654
56,2.2159915,2.301195,"('impractical', 'practical')",2.5691414,2.4331594,-0.38801792,-0.45785168,-0.45849,-0.36185727,0.9846562,0.9786612,-0.005995
57,-0.3990683,-0.3228806,"('unimaginative', 'imaginative')",0.63376814,0.5059137,-0.5848199,-0.61648715,-3.5098817,-3.557241,-0.9650005,-0.9976737,-0.0326732
58,0.18701424,0.21457878,"('undiscriminating', 'discriminating')",-0.7004724,-0.59997886,-0.41053042,-0.4405653,-0.01606505,-0.055862587,-0.2350134,-0.220457,0.0145564
59,-1.3795764,-1.4857527,"('foolish', 'wise')",-0.3781733,-0.3557233,0.87733394,0.82593,0.24064973,0.25978348,-0.1599415,-0.1889406,-0.0289991
60,2.5356503,2.797116,"('inefficient', 'efficient')",3.6210058,3.5345669,-0.8611738,-0.72685206,0.279014,0.43443942,1.3936242,1.5098176,0.1161934
61,1.0240797,0.90978837,"('illogical', 'logical')",0.13607523,0.020539772,-0.45718592,-0.47807103,0.69582814,0.5887227,0.3496993,0.260245,-0.0894543
62,2.4293916,2.5810914,"('incompetent', 'brilliant')",2.061373,2.0535977,-0.28627837,-0.11865472,0.83413976,0.9657161,1.2596565,1.3704376,0.1107811
63,0.54051936,0.57301486,"('unperceptive', 'insightful')",1.0986469,1.058473,-0.10764389,-0.07798565,1.0035803,1.0758021,0.6337757,0.6573261,0.0235504
64,-0.51281226,-0.53242797,"('shy', 'confident')",-0.11675637,-0.19854312,-0.09619347,-0.07201324,-7.0680475,-7.047907,-1.9484525,-1.9627228,-0.0142703
65,1.8159461,1.9371066,"('insecure', 'secure')",1.2503319,1.113833,-1.3856453,-1.330836,0.016593248,0.16706797,0.4243065,0.4717929,0.0474864
66,-0.41760135,-0.5276513,"('inactive', 'active')",-1.336807,-1.4107927,0.7750983,0.6998127,0.8896509,0.77155685,-0.0224148,-0.1167686,-0.0943538
67,-0.16309363,-0.2699049,"('doubtful', 'determined')",0.59043324,0.4083644,1.0694472,0.9254752,-0.15407726,-0.19551097,0.3356774,0.2171059,-0.1185715
68,1.1877315,1.2259257,"('dependent', 'independent')",0.61236644,0.6135067,-1.7731808,-1.7003579,-0.8484346,-0.74232554,-0.2053794,-0.1508128,0.0545666
69,-2.2569363,-2.3997054,"('lazy', 'industrious')",-0.2559412,-0.18142825,2.149703,2.1512501,-0.8409346,-0.9440328,-0.3010272,-0.3434791,-0.0424519
70,1.6503841,1.7478237,"('lethargic', 'energetic')",2.0106146,1.9055712,-1.1574144,-1.0506009,0.41522402,0.4695898,0.7297021,0.768096,0.0383939
71,-0.40659195,-0.43576974,"('diffident', 'self-confident')",1.0545012,1.0106673,1.0657072,1.0870512,0.57271105,0.508877,0.5715818,0.5427064,-0.0288754
72,0.37171692,0.4099518,"('unambitious', 'ambitious')",0.20620355,0.20050892,0.14538583,0.19935563,-0.31284523,-0.12929723,0.1026153,0.1701298,0.0675145
73,-0.00033017993,-0.06209123,"('helpless', 'self-reliant')",0.09700669,0.18262306,1.0759115,1.0720543,-3.8883402,-3.8360915,-0.678938,-0.6608764,0.0180616
74,0.9743027,1.0080663,"('undedicated', 'dedicated')",0.19541433,0.19357252,-1.2891392,-1.1961069,-0.581367,-0.5942802,-0.1751973,-0.1471871,0.0280102
75,-1.596811,-1.6874968,"('meek', 'impulsive')",-1.4713131,-1.5024531,0.50537175,0.50030637,-0.7564409,-0.72887474,-0.8297983,-0.8546296,-0.0248313
76,1.1007178,1.2692866,"('anxious', 'daring')",1.487387,1.4799026,0.35986763,0.50694937,-0.17365143,-0.043973226,0.6935802,0.8030414,0.1094612
77,-0.45710593,-0.3263146,"('unmotivated', 'motivated')",0.5049959,0.5354863,-0.09804209,-0.09593428,-0.9514006,-0.8649763,-0.2503882,-0.1879347,0.0624535
78,-0.84659284,-0.72211045,"('nonresilient', 'resilient')",-0.50492495,-0.39147937,0.49347663,0.6126377,0.024857402,0.09001672,-0.2082959,-0.1027338,0.1055621
79,-1.9518173,-2.122229,"('wavering', 'unwavering')",-1.9401224,-2.0216393,0.39157492,0.23837751,-0.27886873,-0.31495616,-0.9448084,-1.0551118,-0.1103034
80,1.6869718,1.7736334,"('dominated', 'dominating')",1.900975,1.8260312,-0.9108811,-0.79489106,-0.8201192,-0.57996356,0.4642367,0.5562025,0.0919658
81,2.0508971,2.085298,"('submissive', 'aggressive')",1.2388628,0.9829604,-0.53276783,-0.5854625,-0.32300264,-0.19335562,0.6084974,0.5723601,-0.0361373
82,0.79051685,0.8280086,"('poor', 'rich')",-0.37309456,-0.3638213,-0.88431597,-0.800767,7.0570507,7.1469135,1.6475393,1.7025834,0.0550441
83,-0.8812896,-0.89081484,"('powerless', 'powerful')",-0.48629063,-0.56727415,0.29293656,0.21412945,-1.2706518,-1.2660055,-0.5863239,-0.6274912,-0.0411673
84,-0.8773135,-0.8860892,"('inferior', 'superior')",0.3873648,0.38930872,-1.0814766,-1.0841738,0.7004077,0.697064,-0.2177544,-0.2209726,-0.0032182
85,-2.4776716,-2.7428565,"('insignificant', 'prestigious')",-2.3579702,-2.3227363,1.565048,1.4034039,-0.066354126,-0.31099442,-0.834237,-0.9932958,-0.1590588
86,1.0641237,1.078671,"('uninfluential', 'influential')",0.35299283,0.20329729,-2.1901507,-2.2434921,-0.25780916,-0.25493807,-0.2577108,-0.3041155,-0.0464047
87,0.41326743,0.37052906,"('unsuccessful', 'successful')",1.2318358,1.0666513,1.453754,1.4108789,1.0854201,1.1835538,1.0460694,1.0079032,-0.0381662
88,-0.8176882,-0.80222,"('low', 'eminent')",-0.9956803,-1.0370724,-0.68233585,-0.7568535,-0.3199055,-0.379375,-0.7039025,-0.7438802,-0.0399777
