,abdomen_male,abdomen_female,tuple,average_male,average_female,female-male
0,0.23940395,0.15023391,"('unsociable', 'sociable')",0.2394039,0.1502339,-0.08917
1,1.2729805,1.3840404,"('unfriendly', 'friendly')",1.2729805,1.3840404,0.1110599
2,0.6023309,0.7622457,"('unlikable', 'likable')",0.6023309,0.7622457,0.1599148
3,1.1091102,1.3088049,"('repellent', 'pleasant')",1.1091102,1.3088049,0.1996947
4,-7.233203,-7.232939,"('disliked', 'liked')",-7.2332029,-7.2329388,0.0002641
5,-0.445336,-0.2753416,"('distant', 'outgoing')",-0.445336,-0.2753416,0.1699944
6,-0.19616033,-0.04215932,"('distant', 'open')",-0.1961603,-0.0421593,0.154001
7,1.5489396,1.635484,"('insensitive', 'sensitive')",1.5489396,1.635484,0.0865444
8,0.9001652,0.9028381,"('unaffectionate', 'affectionate')",0.9001652,0.9028381,0.0026729
9,1.1916825,1.3183674,"('unaffectionate', 'caring')",1.1916825,1.3183674,0.1266849
10,1.6475419,1.6473331,"('unsympathetic', 'sympathetic')",1.6475419,1.6473331,-0.0002088
11,2.1666074,2.174586,"('unhelpful', 'helpful')",2.1666074,2.1745861,0.0079787
12,-1.0200408,-0.9483322,"('unsupportive', 'supportive')",-1.0200408,-0.9483322,0.0717086
13,0.39321372,0.30176896,"('impolite', 'polite')",0.3932137,0.301769,-0.0914447
14,0.31168604,0.19458406,"('antisocial', 'social')",0.311686,0.1945841,-0.1171019
15,0.14885747,0.21150647,"('boring', 'funny')",0.1488575,0.2115065,0.062649
16,-0.68261796,-0.5086602,"('unpopular', 'popular')",-0.682618,-0.5086602,0.1739578
17,-0.11378886,-0.1055786,"('nasty', 'nice')",-0.1137889,-0.1055786,0.0082103
18,-0.21699151,-0.20613185,"('disagreeable', 'welcoming')",-0.2169915,-0.2061318,0.0108597
19,-0.36865896,-0.2522879,"('inhospitable', 'hospitable')",-0.368659,-0.2522879,0.1163711
20,0.9649543,0.9157049,"('rough', 'thoughtful')",0.9649543,0.9157049,-0.0492494
21,0.56358427,0.6593337,"('immoral', 'moral')",0.5635843,0.6593337,0.0957494
22,0.23590405,0.17696612,"('untrustworthy', 'trustworthy')",0.2359041,0.1769661,-0.058938
23,6.827681,6.9913993,"('insincere', 'sincere')",6.8276811,6.9913993,0.1637182
24,2.380397,2.4974556,"('dishonest', 'honest')",2.3803971,2.4974556,0.1170585
25,0.5144015,0.484335,"('egoistic', 'altruistic')",0.5144015,0.484335,-0.0300665
26,-0.057119846,-0.10830918,"('hardhearted', 'benevolent')",-0.0571198,-0.1083092,-0.0511894
27,1.537162,1.529626,"('hardhearted', 'softhearted')",1.5371619,1.529626,-0.0075359
28,1.2331074,1.2417619,"('disloyal', 'loyal')",1.2331074,1.2417619,0.0086545
29,-0.29634959,-0.37119645,"('unfair', 'fair')",-0.2963496,-0.3711964,-0.0748468
30,1.3127617,1.2277958,"('intolerant', 'tolerant')",1.3127617,1.2277958,-0.0849659
31,-1.5498302,-1.4791998,"('evil', 'good')",-1.5498302,-1.4791998,0.0706304
32,1.4303397,1.3998116,"('unkind', 'kind')",1.4303397,1.3998116,-0.0305281
33,-0.7238848,-0.6152874,"('wrong', 'right')",-0.7238848,-0.6152874,0.1085974
34,4.4115014,4.6994414,"('mean', 'honorable')",4.4115014,4.6994414,0.28794
35,-1.0786262,-1.0992916,"('corrupt', 'incorrupt')",-1.0786262,-1.0992916,-0.0206654
36,-1.3579991,-1.3563187,"('hostile', 'amicable')",-1.3579991,-1.3563187,0.0016804
37,1.1077754,1.1317122,"('fake', 'genuine')",1.1077754,1.1317122,0.0239368
38,0.31053013,0.30739945,"('untruthful', 'truthful')",0.3105301,0.3073995,-0.0031306
39,-0.010862022,-0.010164058,"('exploitative', 'cooperative')",-0.010862,-0.0101641,0.0006979
40,-1.0580193,-1.0827966,"('stingy', 'generous')",-1.0580193,-1.0827966,-0.0247773
41,0.031896118,-0.06109103,"('unforgiving', 'forgiving')",0.0318961,-0.061091,-0.0929871
42,-1.6205307,-1.6418178,"('unreliable', 'reliable')",-1.6205307,-1.6418178,-0.0212871
43,1.7190174,1.6639172,"('irresponsible', 'responsible')",1.7190174,1.6639172,-0.0551002
44,-1.2031047,-1.4130594,"('prejudiced', 'unprejudiced')",-1.2031047,-1.4130594,-0.2099547
45,0.63088423,0.704833,"('incompetent', 'competent')",0.6308842,0.704833,0.0739488
46,-0.115813605,-0.080247566,"('uncompetitive', 'competitive')",-0.1158136,-0.0802476,0.035566
47,5.542982,5.8027606,"('stupid', 'smart')",5.5429821,5.8027606,0.2597785
48,1.2495369,1.2767627,"('unintelligent', 'intelligent')",1.2495369,1.2767627,0.0272258
49,0.15139115,0.3814928,"('unable', 'able')",0.1513911,0.3814928,0.2301017
50,0.0756958,0.22055891,"('clumsy', 'skillful')",0.0756958,0.2205589,0.1448631
51,1.1498008,1.1602097,"('uneducated', 'educated')",1.1498008,1.1602097,0.0104089
52,-0.88012516,-0.8271089,"('irrational', 'rational')",-0.8801252,-0.8271089,0.0530163
53,0.3083079,0.3648463,"('uncreative', 'creative')",0.3083079,0.3648463,0.0565384
54,1.0781965,1.3144804,"('incapable', 'capable')",1.0781965,1.3144804,0.2362839
55,1.4422461,1.4355205,"('incompetent', 'clever')",1.4422461,1.4355205,-0.0067256
56,0.9972742,1.0266975,"('impractical', 'practical')",0.9972742,1.0266975,0.0294233
57,-2.3579638,-2.280966,"('unimaginative', 'imaginative')",-2.3579638,-2.280966,0.0769978
58,-0.14812416,-0.14126377,"('undiscriminating', 'discriminating')",-0.1481242,-0.1412638,0.0068604
59,-0.11156207,0.037503816,"('foolish', 'wise')",-0.1115621,0.0375038,0.1490659
60,1.1759086,1.1789721,"('inefficient', 'efficient')",1.1759086,1.1789721,0.0030635
61,0.44837087,0.40503782,"('illogical', 'logical')",0.4483709,0.4050378,-0.0433331
62,1.9287127,2.0684063,"('incompetent', 'brilliant')",1.9287127,2.0684063,0.1396936
63,1.2927772,1.4487296,"('unperceptive', 'insightful')",1.2927772,1.4487296,0.1559524
64,-5.2514653,-5.3448753,"('shy', 'confident')",-5.2514653,-5.3448753,-0.09341
65,1.2497275,1.1310123,"('insecure', 'secure')",1.2497275,1.1310123,-0.1187152
66,-0.15396169,-0.09747046,"('inactive', 'active')",-0.1539617,-0.0974705,0.0564912
67,-0.7392428,-0.7691797,"('doubtful', 'determined')",-0.7392428,-0.7691797,-0.0299369
68,-0.07697726,0.024264148,"('dependent', 'independent')",-0.0769773,0.0242641,0.1012414
69,-1.8927948,-1.8254665,"('lazy', 'industrious')",-1.8927948,-1.8254665,0.0673283
70,1.9755653,1.9995973,"('lethargic', 'energetic')",1.9755653,1.9995973,0.024032
71,0.34700397,0.5144809,"('diffident', 'self-confident')",0.347004,0.5144809,0.1674769
72,1.2243401,1.2765838,"('unambitious', 'ambitious')",1.2243401,1.2765838,0.0522437
73,-3.0639737,-2.965255,"('helpless', 'self-reliant')",-3.0639737,-2.965255,0.0987187
74,0.32577002,0.28001335,"('undedicated', 'dedicated')",0.32577,0.2800134,-0.0457566
75,-0.8965805,-0.7856624,"('meek', 'impulsive')",-0.8965805,-0.7856624,0.1109181
76,1.265527,1.1498878,"('anxious', 'daring')",1.265527,1.1498878,-0.1156392
77,-0.83471715,-0.7935086,"('unmotivated', 'motivated')",-0.8347172,-0.7935086,0.0412086
78,-0.34057817,-0.30492586,"('nonresilient', 'resilient')",-0.3405782,-0.3049259,0.0356523
79,-0.4075966,-0.3073786,"('wavering', 'unwavering')",-0.4075966,-0.3073786,0.100218
80,0.449353,0.36799377,"('dominated', 'dominating')",0.449353,0.3679938,-0.0813592
81,0.73802894,0.7058302,"('submissive', 'aggressive')",0.7380289,0.7058302,-0.0321987
82,6.4267735,6.7811832,"('poor', 'rich')",6.4267735,6.7811832,0.3544097
83,-0.20650251,-0.24828753,"('powerless', 'powerful')",-0.2065025,-0.2482875,-0.041785
84,-0.053363238,-0.008175619,"('inferior', 'superior')",-0.0533632,-0.0081756,0.0451876
85,-1.7603205,-1.704124,"('insignificant', 'prestigious')",-1.7603205,-1.704124,0.0561965
86,0.8134904,0.90913707,"('uninfluential', 'influential')",0.8134904,0.9091371,0.0956467
87,0.158546,0.43341142,"('unsuccessful', 'successful')",0.158546,0.4334114,0.2748654
88,0.14849097,0.3413404,"('low', 'eminent')",0.148491,0.3413404,0.1928494
