,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
27,-0.27459455,-0.28736532,"('hardhearted', 'softhearted')",0.8239414,0.80639136,1.335812,1.2526811,0.6283863,0.5905691,-0.0378172
28,-0.6817479,-0.78182334,"('disloyal', 'loyal')",-0.08301444,-0.1737345,1.0175748,0.94740534,0.0842708,-0.0027175,-0.0869883
29,-0.10928882,-0.11437122,"('unfair', 'fair')",-0.6869886,-0.6725068,-0.3867588,-0.5183032,-0.3943454,-0.4350604,-0.040715
30,-0.59781617,-0.64661676,"('intolerant', 'tolerant')",0.81279695,0.8154173,0.86703116,0.79934525,0.3606706,0.3227153,-0.0379553
31,-1.2267936,-1.0983869,"('evil', 'good')",-0.63907677,-0.55317,-1.0010383,-1.0366486,-0.9556363,-0.8960686,0.0595677
32,-0.34857085,-0.47512603,"('unkind', 'kind')",1.6768183,1.6232479,0.92746276,0.8194424,0.7519034,0.6558547,-0.0960487
33,0.4150285,0.39596748,"('wrong', 'right')",0.8421167,0.85570014,-0.5511255,-0.572154,0.2353399,0.2265045,-0.0088354
34,-0.1305775,-0.0066065267,"('mean', 'honorable')",0.34502777,0.50813615,5.2593236,5.4557533,1.8245913,1.985761,0.1611697
35,0.5050678,0.41426572,"('corrupt', 'incorrupt')",-0.55078274,-0.59775305,-0.13336407,-0.17013718,-0.059693,-0.1178748,-0.0581818
36,-0.6513151,-0.68104035,"('hostile', 'amicable')",-0.7146425,-0.71928644,-0.107390925,-0.20471011,-0.4911162,-0.5350123,-0.0438961
37,0.34007174,0.41169694,"('fake', 'genuine')",0.31232792,0.32226154,0.035473008,0.05727451,0.2292909,0.2637443,0.0344534
38,-1.2798996,-1.2030294,"('untruthful', 'truthful')",0.14817362,0.22877276,-0.3322516,-0.23182201,-0.4879925,-0.4020262,0.0859663
39,0.8678314,0.82277775,"('exploitative', 'cooperative')",0.71841466,0.70884275,0.3571756,0.3979861,0.6478072,0.6432022,-0.004605
40,-0.35548872,-0.31530118,"('stingy', 'generous')",0.77624506,0.8626159,-1.9063847,-2.0233424,-0.4952095,-0.4920092,0.0032003
41,-0.54112357,-0.5204083,"('unforgiving', 'forgiving')",0.67117345,0.7626601,0.18964694,0.09699951,0.1065656,0.1130838,0.0065182
42,0.5573266,0.6849669,"('unreliable', 'reliable')",1.3584981,1.4631851,-2.9243631,-2.9349577,-0.3361795,-0.2622686,0.0739109
43,-0.8655684,-0.77012485,"('irresponsible', 'responsible')",1.1775099,1.2585846,0.24914482,0.25664246,0.1870288,0.2483674,0.0613386
44,1.0664085,1.0882607,"('prejudiced', 'unprejudiced')",-0.6232167,-0.5484121,-1.2709764,-1.2573462,-0.2759282,-0.2391659,0.0367623
45,-1.823887,-1.652705,"('incompetent', 'competent')",-0.18431732,0.021427229,-0.2769419,-0.32488027,-0.7617154,-0.6520526,0.1096628
46,-0.7521127,-0.7086379,"('uncompetitive', 'competitive')",-0.020476997,0.09885068,-1.1181321,-1.1437457,-0.6302406,-0.584511,0.0457296
47,-0.07492599,0.030750386,"('stupid', 'smart')",1.2323517,1.22776,5.508014,5.583708,2.2218132,2.2807395,0.0589263
48,-1.0082642,-1.0754912,"('unintelligent', 'intelligent')",0.51670176,0.5321711,0.5394057,0.56415963,0.0159478,0.0069465,-0.0090013
49,0.11237863,0.1490877,"('unable', 'able')",0.63328457,0.724759,-0.31038326,-0.22500685,0.1450933,0.2162799,0.0711866
50,0.298736,0.32501444,"('clumsy', 'skillful')",0.96079487,0.9650543,-0.14833626,-0.19829208,0.3703982,0.3639255,-0.0064727
51,-0.75512296,-0.8756935,"('uneducated', 'educated')",0.6236089,0.53806794,0.13319308,0.03579022,0.0005597,-0.1006118,-0.1011715
52,-0.1928806,-0.37453195,"('irrational', 'rational')",0.14775619,-0.08342073,0.24848327,0.15695542,0.0677863,-0.1003324,-0.1681187
53,-1.303134,-1.2978395,"('uncreative', 'creative')",-0.0047144163,-0.09692975,0.17882632,0.08137448,-0.3763407,-0.4377983,-0.0614576
54,-0.73216397,-0.7939764,"('incapable', 'capable')",0.35409325,0.28640008,0.4167488,0.49272043,0.0128927,-0.004952,-0.0178447
55,-0.6420637,-0.62044173,"('incompetent', 'clever')",-0.53138804,-0.5081829,0.16975363,0.15245648,-0.334566,-0.3253894,0.0091766
56,0.0497607,0.095829636,"('impractical', 'practical')",0.7347972,0.8141784,-0.50640064,-0.504507,0.0927191,0.135167,0.0424479
57,-1.3774757,-1.3726366,"('unimaginative', 'imaginative')",-0.4464936,-0.37139875,-3.1403282,-3.1840775,-1.6547658,-1.6427043,0.0120615
58,-1.6528342,-1.6259171,"('undiscriminating', 'discriminating')",-0.80067927,-0.7646151,-0.31525418,-0.35490328,-0.9229225,-0.9151452,0.0077773
59,0.4963033,0.47152114,"('foolish', 'wise')",1.0983843,1.0150466,0.21870032,0.26057178,0.6044626,0.5823798,-0.0220828
60,-0.5682188,-0.5029169,"('inefficient', 'efficient')",0.060037717,0.16319022,-0.23365936,-0.1294525,-0.2472802,-0.1563931,0.0908871
61,-0.94102514,-1.0505556,"('illogical', 'logical')",0.12387616,0.03226043,0.63206536,0.4787727,-0.0616945,-0.1798408,-0.1181463
62,-0.13281742,-0.035592675,"('incompetent', 'brilliant')",0.25778216,0.40469512,0.13914771,0.23326997,0.0880375,0.2007908,0.1127533
63,-0.5630061,-0.43497652,"('unperceptive', 'insightful')",0.670332,0.78805345,0.26068598,0.33658984,0.1226706,0.2298889,0.1072183
64,0.6293186,0.59444594,"('shy', 'confident')",0.33948672,0.33170757,-5.9778132,-6.052686,-1.6696693,-1.7088442,-0.0391749
65,-0.17226808,-0.33935258,"('insecure', 'secure')",-0.6043043,-0.67040354,-0.17511535,-0.15228099,-0.3172293,-0.3873457,-0.0701164
66,0.024251565,0.018383607,"('inactive', 'active')",-0.48413402,-0.5097965,0.6194833,0.6518914,0.0532003,0.0534928,0.0002925
67,0.8537935,0.8289947,"('doubtful', 'determined')",0.17569852,0.15596342,-0.3065256,-0.282846,0.2409888,0.2340374,-0.0069514
68,-0.44837,-0.51252854,"('dependent', 'independent')",-1.0667653,-1.1312737,-1.2029878,-1.2037661,-0.906041,-0.9491895,-0.0431485
69,0.3878792,0.44666168,"('lazy', 'industrious')",1.3356507,1.3882469,-0.6543827,-0.6031458,0.3563824,0.4105876,0.0542052
70,-0.13988289,-0.085736886,"('lethargic', 'energetic')",-0.1832136,-0.10765934,0.14603749,0.17038575,-0.0590197,-0.0076702,0.0513495
71,0.27181214,0.2876206,"('diffident', 'self-confident')",2.430467,2.4701211,0.48555428,0.49223432,1.0626111,1.0833253,0.0207142
72,-0.18632106,-0.1804287,"('unambitious', 'ambitious')",-0.4774049,-0.45775506,-0.8115062,-0.7554794,-0.491744,-0.4645544,0.0271896
73,0.80586314,0.8435488,"('helpless', 'self-reliant')",0.700488,0.64613956,-3.4198184,-3.4300208,-0.6378224,-0.6467775,-0.0089551
74,-0.6430538,-0.577855,"('undedicated', 'dedicated')",0.59265524,0.6410474,-0.1728167,-0.25781232,-0.0744051,-0.0648733,0.0095318
75,0.5293351,0.6054868,"('meek', 'impulsive')",-0.7578112,-0.6554424,-0.94092536,-0.8244189,-0.3898005,-0.2914582,0.0983423
76,0.7790179,0.81680167,"('anxious', 'daring')",-0.23472126,-0.18774721,-0.48452324,-0.449399,0.0199245,0.0598851,0.0399606
77,-0.7236464,-0.70633864,"('unmotivated', 'motivated')",-0.19483408,-0.11087291,-1.6594565,-1.4911366,-0.8593124,-0.7694494,0.089863
78,-0.8863302,-0.7606547,"('nonresilient', 'resilient')",1.3118179,1.4557166,0.011283485,0.037332498,0.1455904,0.2441315,0.0985411
79,0.00011715852,-0.024615,"('wavering', 'unwavering')",-0.30607724,-0.30699933,-0.45813212,-0.35780546,-0.2546974,-0.2298066,0.0248908
80,0.4035756,0.4258256,"('dominated', 'dominating')",-0.08507467,-0.07255226,-0.6724867,-0.55165505,-0.1179953,-0.0661272,0.0518681
81,0.2568653,0.16316138,"('submissive', 'aggressive')",-0.027219132,-0.047402546,-0.75065446,-0.66386724,-0.1736694,-0.1827028,-0.0090334
82,-0.9732521,-1.0077745,"('poor', 'rich')",-0.19752468,-0.18697837,5.875397,5.856059,1.5682068,1.5537688,-0.014438
83,-0.08224274,-0.07096732,"('powerless', 'powerful')",0.4577198,0.5380821,-1.1697817,-1.1593893,-0.2647682,-0.2307582,0.03401
84,0.19400859,0.08149726,"('inferior', 'superior')",0.67547596,0.5510999,0.7124055,0.6480622,0.5272967,0.4268865,-0.1004102
85,0.034882195,-0.006628735,"('insignificant', 'prestigious')",1.298277,1.227796,0.1412831,0.114478454,0.4914807,0.4452152,-0.0462655
86,-1.707977,-1.7375145,"('uninfluential', 'influential')",-0.019464988,-0.048959658,-0.54342586,-0.6785858,-0.7569559,-0.8216867,-0.0647308
87,-0.032581132,-0.10176684,"('unsuccessful', 'successful')",0.5023723,0.5029857,0.47493768,0.53631216,0.3149096,0.3125104,-0.0023992
88,-0.3608001,-0.5605384,"('low', 'eminent')",0.20000182,0.13667588,-0.27181366,-0.3306222,-0.144204,-0.2514949,-0.1072909
