,republic_male,republic_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,1.2770827,1.0959053,"('unsociable', 'sociable')",1.0577508,0.8210739,-0.007168375,-0.2309204,0.7758884,0.5620196,-0.2138688
1,-0.51757824,-0.42693585,"('unfriendly', 'friendly')",-0.15270258,-0.16838995,1.5970503,1.5044684,0.3089232,0.3030475,-0.0058757
2,0.5731647,0.64399785,"('unlikable', 'likable')",1.4562151,1.6013494,0.72127205,0.8012848,0.9168839,1.015544,0.0986601
3,0.80326086,0.9079177,"('repellent', 'pleasant')",0.51881146,0.5785274,0.08707225,0.19190104,0.4697148,0.5594487,0.0897339
4,-1.5314004,-1.5679171,"('disliked', 'liked')",-0.24344309,-0.28218737,-5.5445967,-5.5771074,-2.4398135,-2.4757373,-0.0359238
5,-1.0425318,-0.9840166,"('distant', 'outgoing')",-0.64356136,-0.55658436,-0.17722143,-0.20131037,-0.6211049,-0.5806371,0.0404678
6,-1.5577555,-1.4036847,"('distant', 'open')",-1.1843146,-1.0850816,0.3857776,0.3651251,-0.7854309,-0.7078803,0.0775506
7,0.75136447,0.7496282,"('insensitive', 'sensitive')",0.72105813,0.7750645,0.77760005,0.75136787,0.7500075,0.7586869,0.0086794
8,-0.58398414,-0.4696117,"('unaffectionate', 'affectionate')",-0.7354233,-0.5974282,0.2898632,0.2236012,-0.3431814,-0.2811462,0.0620352
9,0.4800321,0.5304433,"('unaffectionate', 'caring')",0.4394467,0.5226679,0.8038579,0.7658837,0.5744456,0.6063316,0.031886
10,1.4221448,1.3697675,"('unsympathetic', 'sympathetic')",0.51652765,0.5155899,-0.14409254,-0.24573152,0.5981933,0.546542,-0.0516513
11,1.0836799,1.0450811,"('unhelpful', 'helpful')",1.3816302,1.3843462,1.8535259,1.8019904,1.4396121,1.4104726,-0.0291395
12,1.066805,1.1321895,"('unsupportive', 'supportive')",1.2132448,1.3821988,-1.6595958,-1.6826727,0.206818,0.2772385,0.0704205
13,0.785469,0.6343889,"('impolite', 'polite')",0.71186006,0.6286574,0.091263846,-0.030510366,0.529531,0.4108453,-0.1186857
14,2.3967874,2.3118904,"('antisocial', 'social')",2.0173743,1.9475764,-0.20457189,-0.29375055,1.4031967,1.3219054,-0.0812913
15,-0.14176804,-0.23537831,"('boring', 'funny')",-0.45653465,-0.46134436,0.58904564,0.53404886,-0.0030857,-0.0542246,-0.0511389
16,-2.1022143,-2.0156634,"('unpopular', 'popular')",-0.37475148,-0.3101346,0.4974817,0.58122313,-0.6598281,-0.581525,0.0783031
17,-0.22401294,-0.13641253,"('nasty', 'nice')",0.47621986,0.5238309,-0.26593474,-0.20561673,-0.0045759,0.0606005,0.0651764
18,0.4055652,0.42340696,"('disagreeable', 'welcoming')",0.6915512,0.79800797,-0.14090961,-0.194323,0.3187356,0.342364,0.0236284
19,-0.4305497,-0.3567346,"('inhospitable', 'hospitable')",-0.50397354,-0.4726525,0.0047833323,0.061157905,-0.3099133,-0.2560764,0.0538369
