,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.010525,-1.1470019,"('unsociable', 'sociable')",0.28491715,-0.0778905,-0.04526902,-0.22772695,-0.256959,-0.4842064,-0.2272474
1,-1.9132237,-1.9349424,"('unfriendly', 'friendly')",-0.1532597,-0.32530358,1.4286208,1.0752641,-0.2126209,-0.394994,-0.1823731
2,-0.673087,-0.618197,"('unlikable', 'likable')",1.3227131,1.366894,0.67246467,0.7234268,0.440697,0.490708,0.050011
3,0.044842556,0.1432788,"('repellent', 'pleasant')",0.97721165,0.971612,0.19326836,0.27008247,0.4051075,0.4616578,0.0565503
4,-0.75684994,-0.7580491,"('disliked', 'liked')",-0.10400987,0.05781515,-5.784753,-5.610074,-2.2152042,-2.103436,0.1117682
5,-2.0035312,-1.9338762,"('distant', 'outgoing')",-1.0369349,-0.86144704,-0.055433705,-0.028345328,-1.0319666,-0.9412228,0.0907438
6,-2.7332919,-2.676521,"('distant', 'open')",-1.3774867,-1.2170444,0.4427949,0.3940448,-1.2226613,-1.1665068,0.0561545
7,1.0516145,1.0624279,"('insensitive', 'sensitive')",0.97898346,0.8158053,0.71955174,0.6451904,0.9167166,0.8411412,-0.0755754
8,-1.837858,-1.8137815,"('unaffectionate', 'affectionate')",-1.1472356,-1.1627523,0.19775808,-0.056942318,-0.9291118,-1.0111587,-0.0820469
9,-1.2041285,-1.1463268,"('unaffectionate', 'caring')",-0.029779702,-0.06475035,0.96467924,0.840978,-0.089743,-0.1233664,-0.0336234
10,-0.06401762,-0.095207565,"('unsympathetic', 'sympathetic')",0.23360258,-0.010256423,-0.041731283,-0.11886103,0.0426179,-0.074775,-0.1173929
11,0.25012317,0.25383028,"('unhelpful', 'helpful')",-0.442437,-0.6149891,1.7419968,1.6837075,0.516561,0.4408495,-0.0757115
12,-0.13533998,-0.092659704,"('unsupportive', 'supportive')",0.7165366,0.8048055,-1.4897778,-1.5128895,-0.3028604,-0.2669146,0.0359458
13,0.12777078,-0.07931291,"('impolite', 'polite')",0.5551615,0.27092394,0.28633487,0.23030144,0.323089,0.1406375,-0.1824515
14,0.27848956,0.31372467,"('antisocial', 'social')",2.084521,2.0395374,-0.35009593,-0.32204187,0.6709716,0.6770735,0.0061019
15,0.034122773,-0.061204433,"('boring', 'funny')",-1.5442107,-1.6286781,0.43131438,0.34969056,-0.3595912,-0.4467307,-0.0871395
16,-0.6269403,-0.5789882,"('unpopular', 'popular')",-0.68827397,-0.48426083,0.6735833,0.7846693,-0.213877,-0.0928599,0.1210171
17,-0.7510937,-0.71082795,"('nasty', 'nice')",-1.2340283,-1.1416674,-0.40120932,-0.3963331,-0.7954438,-0.7496095,0.0458343
18,-0.6250046,-0.57959276,"('disagreeable', 'welcoming')",-0.18758924,-0.19151184,-0.33755103,-0.48868072,-0.3833816,-0.4199284,-0.0365468
19,-1.8025141,-1.7286079,"('inhospitable', 'hospitable')",-1.124672,-1.1833531,-0.1105437,-0.1438667,-1.0125766,-1.0186093,-0.0060327
20,0.024157584,0.09839457,"('rough', 'thoughtful')",0.62981063,0.68508154,1.0100802,0.93303037,0.5546828,0.5721688,0.017486
21,0.5664752,0.52450365,"('immoral', 'moral')",0.75316834,0.5257252,-0.40055382,-0.42223656,0.3063632,0.2093308,-0.0970324
22,0.034273688,-0.0025943778,"('untrustworthy', 'trustworthy')",0.2307913,0.025828736,-0.89019805,-0.96271527,-0.2083777,-0.3131603,-0.1047826
23,0.47300273,0.4468286,"('insincere', 'sincere')",-0.029831506,-0.33706725,5.3544855,5.129953,1.9325522,1.7465714,-0.1859808
24,-0.5006815,-0.57442266,"('dishonest', 'honest')",-1.1082823,-1.3885459,0.32683474,0.10991296,-0.4273763,-0.6176852,-0.1903089
25,-0.53847665,-0.5349251,"('egoistic', 'altruistic')",0.59490234,0.70296186,1.2830648,1.1919073,0.4464968,0.4533147,0.0068179
26,-0.91132224,-1.0143455,"('hardhearted', 'benevolent')",1.1956904,1.0712786,1.289907,1.0224767,0.5247584,0.3598032,-0.1649552
27,-0.22767094,-0.14790899,"('hardhearted', 'softhearted')",0.15090409,0.12739597,1.5891948,1.4419687,0.5041426,0.4738185,-0.0303241
28,-0.92432445,-0.9827402,"('disloyal', 'loyal')",-0.25145763,-0.53818166,0.8015829,0.60555506,-0.1247331,-0.3051223,-0.1803892
29,0.04149904,0.03240723,"('unfair', 'fair')",-0.5589022,-0.4973843,-0.40684834,-0.61988354,-0.3080839,-0.3616202,-0.0535363
30,1.4319514,1.4013997,"('intolerant', 'tolerant')",1.6680347,1.3891106,1.2895825,1.1659493,1.4631894,1.3188198,-0.1443696
31,-2.0155468,-2.0220852,"('evil', 'good')",-1.8210081,-1.676328,-1.2406297,-1.4171407,-1.6923949,-1.7051846,-0.0127897
32,-0.38496774,-0.4480291,"('unkind', 'kind')",0.54400826,0.31280392,0.8455558,0.63065094,0.3348654,0.1651419,-0.1697235
33,0.584242,0.54097164,"('wrong', 'right')",0.34438056,0.38076714,-0.49093336,-0.5311298,0.1458964,0.130203,-0.0156934
34,0.021745197,0.054000147,"('mean', 'honorable')",0.024341509,0.0631944,5.944742,5.927508,1.996943,2.0149008,0.0179578
35,-0.6129286,-0.5559995,"('corrupt', 'incorrupt')",-2.0505846,-1.8200322,-0.30550423,-0.43018484,-0.9896725,-0.9354056,0.0542669
36,-1.6758664,-1.6739634,"('hostile', 'amicable')",-1.5150784,-1.4632974,0.2080477,-0.007437784,-0.994299,-1.0482329,-0.0539339
37,0.4833699,0.5409356,"('fake', 'genuine')",-0.07915844,-0.13609356,0.3576746,0.3092882,0.253962,0.2380434,-0.0159186
38,-1.2354438,-1.2910748,"('untruthful', 'truthful')",-0.84179807,-0.8968518,-0.013734214,-0.094037615,-0.696992,-0.7606547,-0.0636627
39,1.2340628,1.2690611,"('exploitative', 'cooperative')",-0.26485583,-0.44846424,-0.47442135,-0.59027284,0.1649285,0.0767747,-0.0881538
40,0.35224938,0.37930056,"('stingy', 'generous')",0.81538236,0.9436585,-1.1113433,-1.056486,0.0187628,0.0888244,0.0700616
41,-1.0008148,-1.0678285,"('unforgiving', 'forgiving')",0.050360356,0.031523243,0.3467182,0.1771504,-0.2012454,-0.286385,-0.0851396
42,0.86525977,0.8917851,"('unreliable', 'reliable')",1.4790908,1.496923,-2.5226686,-2.3959682,-0.0594393,-0.00242,0.0570193
43,-0.3904292,-0.4950518,"('irresponsible', 'responsible')",-0.09098124,-0.3134861,0.32053503,0.09818098,-0.0536251,-0.2367857,-0.1831606
44,-0.47511315,-0.3835032,"('prejudiced', 'unprejudiced')",-1.0175049,-0.98486775,-1.5982343,-1.7071768,-1.0302841,-1.0251826,0.0051015
45,-0.19100632,-0.16009629,"('incompetent', 'competent')",0.2649262,0.08817012,0.0303571,-0.022387888,0.034759,-0.031438,-0.066197
46,1.0715548,1.0766634,"('uncompetitive', 'competitive')",2.0794735,1.9855056,-0.05528335,0.052532032,1.0319149,1.0382337,0.0063188
47,0.6879108,0.71705186,"('stupid', 'smart')",0.65576565,0.57772946,5.545318,5.471357,2.2963316,2.2553794,-0.0409522
48,0.010751221,-0.06244644,"('unintelligent', 'intelligent')",0.08111007,-0.15065616,0.6532038,0.49106565,0.248355,0.0926543,-0.1557007
49,0.08444354,0.19211237,"('unable', 'able')",-0.6770939,-0.63127637,-0.040961474,0.15721789,-0.211204,-0.093982,0.117222
50,0.7450794,0.8417887,"('clumsy', 'skillful')",0.1108025,0.21900566,0.21853438,0.31545264,0.3581388,0.458749,0.1006102
51,-0.48096824,-0.6096277,"('uneducated', 'educated')",1.1418887,0.9021018,0.5640435,0.48563227,0.4083213,0.2593688,-0.1489525
52,-1.4506878,-1.5124903,"('irrational', 'rational')",-1.3030827,-1.3225921,-0.14582467,-0.30857238,-0.9665317,-1.0478849,-0.0813532
53,-0.44517475,-0.42886323,"('uncreative', 'creative')",0.943835,0.8409801,1.0407032,0.8646473,0.5131211,0.4255881,-0.087533
54,-0.8107737,-0.7543667,"('incapable', 'capable')",-0.15857439,-0.118334696,0.7139006,0.6886669,-0.0851491,-0.0613448,0.0238043
55,0.27929944,0.29235354,"('incompetent', 'clever')",0.49325758,0.20978475,0.08131971,0.03365776,0.2846256,0.1785987,-0.1060269
56,1.3657438,1.3001299,"('impractical', 'practical')",0.691347,0.50353396,-0.08901787,-0.0536554,0.6560243,0.5833362,-0.0726881
57,0.098568276,-0.02352092,"('unimaginative', 'imaginative')",0.26347616,0.07825416,-2.309421,-2.3939195,-0.6491255,-0.7797287,-0.1306032
58,0.12717621,0.11194918,"('undiscriminating', 'discriminating')",1.0698088,1.1062529,0.1973239,0.14789023,0.4647696,0.4553641,-0.0094055
59,-0.14804582,-0.1689875,"('foolish', 'wise')",-0.6992481,-0.63031375,0.19849366,0.19092257,-0.2162668,-0.2027929,0.0134739
60,1.672241,1.6574169,"('inefficient', 'efficient')",1.2657089,0.9557746,0.0057748603,-0.03579,0.9812416,0.8591339,-0.1221077
61,0.5152602,0.3785582,"('illogical', 'logical')",0.22363141,0.055386506,0.4581065,0.30814502,0.3989994,0.2473632,-0.1516362
62,0.23450722,0.35050192,"('incompetent', 'brilliant')",0.6721191,0.680006,0.080153234,0.24834934,0.3289265,0.4262857,0.0973592
63,0.33995897,0.31199542,"('unperceptive', 'insightful')",2.2641737,2.2630343,1.4649073,1.6191595,1.3563466,1.398063,0.0417164
64,0.44079894,0.3309541,"('shy', 'confident')",1.3302903,1.1577307,-5.9598866,-5.856043,-1.3962657,-1.4557861,-0.0595204
65,1.2480863,1.1723101,"('insecure', 'secure')",0.85246056,0.5659312,-0.16301091,-0.15450516,0.6458453,0.5279121,-0.1179332
66,-0.7579112,-0.68711644,"('inactive', 'active')",0.9378905,1.1233485,1.3998048,1.3832569,0.5265947,0.6064963,0.0799016
67,0.6187232,0.47496516,"('doubtful', 'determined')",0.58240515,0.5106025,-0.33321974,-0.35485587,0.2893029,0.2102373,-0.0790656
68,0.5576126,0.53373235,"('dependent', 'independent')",-0.011312811,-0.1206596,-0.06631853,-0.07095249,0.1599938,0.1140401,-0.0459537
69,0.08683345,0.15375422,"('lazy', 'industrious')",0.40998808,0.6543516,-0.17262168,-0.06553216,0.1080666,0.2475246,0.139458
70,0.4460454,0.45178556,"('lethargic', 'energetic')",1.3160881,1.2541649,0.84836555,0.9182781,0.8701663,0.8747428,0.0045765
71,0.62870455,0.651236,"('diffident', 'self-confident')",0.71900684,0.7673051,0.6780178,0.6275602,0.6752431,0.6820338,0.0067907
72,-0.3945088,-0.4179084,"('unambitious', 'ambitious')",-0.17891367,-0.17411771,-1.3969249,-1.4027008,-0.6567825,-0.664909,-0.0081265
73,0.62380785,0.67498946,"('helpless', 'self-reliant')",0.013436928,0.081290826,-3.4581666,-3.3209321,-0.9403073,-0.854884,0.0854233
74,0.21445039,0.2923817,"('undedicated', 'dedicated')",0.13203648,0.09898594,-0.068794705,-0.10711534,0.0925641,0.0947508,0.0021867
75,-0.29502714,-0.27614212,"('meek', 'impulsive')",-0.44009387,-0.16954648,-0.27904788,-0.16164316,-0.3380563,-0.2024439,0.1356124
76,1.5299937,1.5808493,"('anxious', 'daring')",1.2828988,1.2928253,0.5017918,0.5892067,1.1048947,1.1542938,0.0493991
77,0.33136818,0.250292,"('unmotivated', 'motivated')",1.3541111,1.183779,-0.62061125,-0.55035996,0.354956,0.2945704,-0.0603856
78,-0.163057,0.013649002,"('nonresilient', 'resilient')",1.3046315,1.5285925,0.75499594,1.0256933,0.6321901,0.8559783,0.2237882
79,-1.1404271,-1.133549,"('wavering', 'unwavering')",-1.5699911,-1.4044682,0.02555575,0.040851057,-0.8949541,-0.8323887,0.0625654
80,1.4268514,1.4621114,"('dominated', 'dominating')",1.1778556,1.2138426,-0.99434644,-0.78863513,0.5367869,0.6291062,0.0923193
81,0.6527051,0.5340416,"('submissive', 'aggressive')",1.3801386,1.0888106,-0.4130484,-0.36391312,0.5399317,0.4196463,-0.1202854
82,-0.41097528,-0.33379447,"('poor', 'rich')",0.67177165,0.67152023,5.860393,5.9037013,2.0403965,2.0804756,0.0400791
83,0.22461036,0.10305199,"('powerless', 'powerful')",0.7095073,0.7882228,-0.771284,-0.74670345,0.0542779,0.0481905,-0.0060874
84,0.65372217,0.57160795,"('inferior', 'superior')",0.13624655,0.20358276,0.9341137,1.0237764,0.5746942,0.5996557,0.0249615
85,-1.2093351,-1.2397556,"('insignificant', 'prestigious')",-0.13596961,0.106742695,0.45321536,0.38427547,-0.2973631,-0.2495792,0.0477839
86,-0.36240923,-0.5425297,"('uninfluential', 'influential')",0.44291925,0.2422956,0.01768394,-0.0926085,0.0327313,-0.1309475,-0.1636788
87,0.48493508,0.5212033,"('unsuccessful', 'successful')",0.79962885,0.91299295,0.933514,1.1849014,0.7393593,0.8730326,0.1336733
88,-0.77693915,-0.8843525,"('low', 'eminent')",-0.09733203,-0.24471018,0.1232432,0.06223541,-0.2503426,-0.3556091,-0.1052665
