,block_male,block_female,tuple,h_male,h_female,&_male,&_female,r_male,r_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1971575,0.05418828,"('unsociable', 'sociable')",-0.7379378,-1.0013541,-0.1460651,-0.39327055,1.1930076,0.91493946,0.016090713,-0.17289715,0.1044506,-0.1196788,-0.2241294
1,-0.9408219,-0.95754534,"('unfriendly', 'friendly')",-1.639954,-1.696351,-0.87071484,-0.897095,-1.0104604,-1.003871,1.6252315,1.5188686,-0.567344,-0.6071987,-0.0398547
2,0.6731304,0.68074065,"('unlikable', 'likable')",0.64059484,0.7156767,1.3027965,1.3542469,1.9783546,2.0395882,0.59720516,0.6777275,1.0384163,1.0935961,0.0551798
3,0.8136169,0.94493395,"('repellent', 'pleasant')",-0.38723022,-0.3928104,-0.6482484,-0.63123983,2.1010914,2.0536985,0.3682496,0.47087598,0.4494958,0.4890916,0.0395958
4,-1.4222035,-1.440569,"('disliked', 'liked')",0.6745857,0.66315913,-0.30472627,-0.30314317,-0.39271942,-0.44482833,-6.0263643,-6.092432,-1.4942856,-1.5235626,-0.029277
5,-2.0884037,-2.063361,"('distant', 'outgoing')",0.5104468,0.50190026,0.102991626,0.25379005,-0.20776466,-0.08895424,-0.010921035,-0.041692335,-0.3387302,-0.2876635,0.0510667
6,-2.2967632,-2.2104719,"('distant', 'open')",0.4301956,0.37883496,0.5110586,0.7301163,-0.8477672,-0.73009294,0.17793246,0.17974314,-0.4050687,-0.3303741,0.0746946
7,1.5943063,1.6811296,"('insensitive', 'sensitive')",-0.34968624,-0.35585594,-0.44549483,-0.51965654,1.0210643,0.9028764,0.8515123,0.85246444,0.5343404,0.5121916,-0.0221488
8,-0.23375946,-0.27883333,"('unaffectionate', 'affectionate')",-0.8862265,-0.823946,-0.86586285,-0.8577036,-1.0021294,-0.9101326,0.6455935,0.5837552,-0.468477,-0.4573721,0.0111049
9,0.008900061,0.08992532,"('unaffectionate', 'caring')",-1.0016108,-0.9248864,-0.67722946,-0.734005,0.6717568,0.7153368,1.393156,1.3720514,0.0789945,0.1036844,0.0246899
10,1.6257246,1.6643249,"('unsympathetic', 'sympathetic')",-1.0376508,-1.1807146,-0.93764895,-1.1004391,1.7554711,1.5152642,-0.020969298,-0.099602886,0.2769853,0.1597665,-0.1172188
11,1.1941797,1.2963898,"('unhelpful', 'helpful')",-0.2539476,-0.17396505,-0.9367941,-1.0932678,1.6523005,1.5386707,2.3460202,2.3150752,0.8003517,0.7765805,-0.0237712
12,1.3772943,1.61969,"('unsupportive', 'supportive')",-0.070760034,0.064979196,-0.28582442,-0.17754927,0.42966947,0.42264318,-1.1949548,-1.1373036,0.0510849,0.1584919,0.107407
13,0.34186321,0.24736723,"('impolite', 'polite')",-0.8535203,-0.9332188,-0.07268801,-0.12865728,1.1973498,1.0411389,0.021874234,-0.10111621,0.1269758,0.0251028,-0.101873
14,1.0934154,0.9807483,"('antisocial', 'social')",0.33367094,0.09377416,-0.15923345,-0.35183826,0.9386903,0.766016,-0.42628643,-0.5164673,0.3560513,0.1944466,-0.1616047
15,-0.29003423,-0.39188156,"('boring', 'funny')",0.47177112,0.38119158,0.52774596,0.46311337,-0.21369618,-0.11854008,0.46627235,0.4289497,0.1924118,0.1525666,-0.0398452
16,-1.9790511,-1.9333534,"('unpopular', 'popular')",0.05367282,0.14409761,0.40130493,0.4749593,0.5985832,0.5641952,0.6480167,0.6989766,-0.0554947,-0.0102249,0.0452698
17,-0.77553296,-0.6730387,"('nasty', 'nice')",-0.6730783,-0.5241078,-0.1814184,-0.1619946,-0.15560403,-0.029198285,-0.5612637,-0.5259412,-0.4693795,-0.3828561,0.0865234
18,-1.1045711,-0.9403341,"('disagreeable', 'welcoming')",-1.2725087,-1.1054376,0.31501547,0.5352445,-0.75823045,-0.75786185,-0.59686947,-0.67353976,-0.6834329,-0.5883858,0.0950471
19,-0.8481743,-0.8150971,"('inhospitable', 'hospitable')",-0.55681086,-0.5664424,-0.6808443,-0.5833884,-0.24628134,-0.13421549,-0.15145367,-0.15691829,-0.4967129,-0.4512124,0.0455005
20,0.2876139,0.29787943,"('rough', 'thoughtful')",-1.2514333,-1.1797018,-0.41417092,-0.3593623,-0.3042603,-0.29201186,0.7371606,0.7640235,-0.189018,-0.1538346,0.0351834
21,1.347693,1.466338,"('immoral', 'moral')",-0.10976051,-0.15675311,0.21641125,0.19227473,1.6016858,1.470046,-0.34446505,-0.2717529,0.5423129,0.5400306,-0.0022823
22,0.5985809,0.64676964,"('untrustworthy', 'trustworthy')",-0.49714753,-0.5204556,0.38226855,0.46488973,0.12455169,0.11866046,-0.8647839,-0.9118521,-0.0513061,-0.0403976,0.0109085
23,1.345508,1.3987076,"('insincere', 'sincere')",-1.6895927,-1.6716746,-0.7508675,-0.9026632,1.9517531,1.7965963,6.183812,6.039109,1.4081226,1.332015,-0.0761076
24,0.5594119,0.61424637,"('dishonest', 'honest')",-0.6723379,-0.6835089,-0.46789074,-0.43813097,0.74482703,0.6362321,0.9398522,0.8713239,0.2207725,0.2000325,-0.02074
25,-1.0924882,-1.0137318,"('egoistic', 'altruistic')",-0.91250324,-0.8202315,-0.10466775,0.01389394,-0.2896995,-0.12885728,0.9181041,1.0010507,-0.2962509,-0.1895752,0.1066757
26,-0.13972433,-0.105911866,"('hardhearted', 'benevolent')",0.28936297,0.21096487,1.1677096,1.0422655,-1.0443054,-1.1054084,1.426728,1.3852574,0.3399542,0.2854335,-0.0545207
27,0.36281544,0.5401131,"('hardhearted', 'softhearted')",-0.11832392,-0.053904988,-1.1648839,-1.0035603,-0.32024512,-0.2130042,1.1652735,1.1276429,-0.0150728,0.0794573,0.0945301
28,-0.36763838,-0.44666716,"('disloyal', 'loyal')",-0.8872528,-1.0092617,-0.96861535,-1.1793327,-1.0105858,-1.1779859,0.7649501,0.61474204,-0.4938284,-0.6397011,-0.1458727
29,-0.9730401,-1.0268112,"('unfair', 'fair')",-0.07615973,-0.25732756,-0.18901421,-0.078817144,-0.05802906,-0.05193297,-0.83226645,-0.9795975,-0.4257019,-0.4788973,-0.0531954
30,0.48121473,0.45381856,"('intolerant', 'tolerant')",-0.7108037,-0.74478275,-0.5699495,-0.7175514,1.5037904,1.3785874,1.3202466,1.1619744,0.4048997,0.3064092,-0.0984905
31,-2.3069723,-2.1915696,"('evil', 'good')",-0.9714699,-0.90607345,-0.2782984,-0.12588489,-1.76748,-1.6269066,-1.2128336,-1.2802429,-1.3074108,-1.2261354,0.0812754
32,0.79588825,0.87210494,"('unkind', 'kind')",-0.36247456,-0.3825872,0.2263447,0.15468422,0.8639914,0.80185723,1.0183277,0.91214675,0.5084155,0.4716412,-0.0367743
33,-0.52535313,-0.5423895,"('wrong', 'right')",0.5510156,0.5349905,0.58308524,0.58599967,0.7531631,0.8610513,-0.40483952,-0.3981497,0.1914143,0.2083004,0.0168861
34,-0.37384894,-0.22182243,"('mean', 'honorable')",-0.8605325,-0.78190625,-0.3727945,-0.2229782,0.5455765,0.57011354,6.0688853,6.1255913,1.0014572,1.0937996,0.0923424
35,-2.1355243,-2.192905,"('corrupt', 'incorrupt')",0.21607499,0.14860985,-0.6722905,-0.5224757,-2.0125995,-1.8271832,-1.0018184,-1.0832471,-1.1212317,-1.0954403,0.0257914
36,-2.3334687,-2.4346178,"('hostile', 'amicable')",-0.60861963,-0.6919893,-1.1697916,-1.203284,-2.0663977,-2.1158457,-0.43077385,-0.58289653,-1.3218102,-1.4057267,-0.0839165
37,-0.3058023,-0.36021802,"('fake', 'genuine')",-0.773944,-0.7729647,-0.6537974,-0.6373685,-0.23229915,-0.21535434,0.24679807,0.22938898,-0.3438089,-0.3513033,-0.0074944
38,-0.0067221113,0.005393848,"('untruthful', 'truthful')",-0.9449109,-0.9447878,-1.0660464,-1.0590355,0.97289795,0.8638245,0.34343547,0.3247147,-0.1402691,-0.1619781,-0.021709
39,1.8934801,2.027544,"('exploitative', 'cooperative')",0.3227365,0.40819263,-0.15113465,-0.1393644,-0.20117193,-0.19892865,0.0034485618,0.04599703,0.3734717,0.4286881,0.0552164
