,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.066533245,-0.0955717,"('unsociable', 'sociable')",-0.30018395,-0.4331746,-0.1168254,-0.2643732,-0.1475478
1,-1.1960026,-1.2823086,"('unfriendly', 'friendly')",1.7760623,1.6944191,0.2900298,0.2060553,-0.0839745
2,0.6070636,0.6294443,"('unlikable', 'likable')",0.26878238,0.33005702,0.437923,0.4797507,0.0418277
3,-0.27778435,-0.22451393,"('repellent', 'pleasant')",-0.18764403,-0.17154759,-0.2327142,-0.1980308,0.0346834
4,0.04155609,-0.0045033544,"('disliked', 'liked')",-5.9054084,-5.954395,-2.9319263,-2.979449,-0.0475227
5,-1.0820163,-0.996301,"('distant', 'outgoing')",-0.21911754,-0.21452251,-0.6505669,-0.6054118,0.0451551
6,-1.1755154,-1.0328772,"('distant', 'open')",0.12274023,0.072560266,-0.5263876,-0.4801585,0.0462291
7,-0.039687343,-0.051513445,"('insensitive', 'sensitive')",0.31822935,0.34849954,0.139271,0.1484931,0.0092221
8,-0.45279312,-0.4792042,"('unaffectionate', 'affectionate')",0.9834681,0.9194126,0.2653375,0.2201042,-0.0452333
9,-0.4001187,-0.46248412,"('unaffectionate', 'caring')",1.063029,1.049146,0.3314552,0.293331,-0.0381242
10,0.09623788,0.05275856,"('unsympathetic', 'sympathetic')",-0.20714734,-0.24417427,-0.0554547,-0.0957079,-0.0402532
11,-0.39647987,-0.4785006,"('unhelpful', 'helpful')",1.5315288,1.5582306,0.5675245,0.539865,-0.0276595
12,0.06705521,0.0898086,"('unsupportive', 'supportive')",-1.6532552,-1.6059024,-0.7931,-0.7580469,0.0350531
13,0.5332673,0.42649388,"('impolite', 'polite')",-0.71143943,-0.76107305,-0.0890861,-0.1672896,-0.0782035
14,0.35471302,0.22313052,"('antisocial', 'social')",-0.61190623,-0.66188025,-0.1285966,-0.2193749,-0.0907783
15,-0.45627284,-0.5173178,"('boring', 'funny')",0.50357544,0.49562204,0.0236513,-0.0108479,-0.0344992
16,-0.83022964,-0.75724465,"('unpopular', 'popular')",0.39667124,0.4379512,-0.2167792,-0.1596467,0.0571325
17,-0.22264001,-0.14589278,"('nasty', 'nice')",-0.110714115,-0.038961153,-0.1666771,-0.092427,0.0742501
18,-0.8229872,-0.81124884,"('disagreeable', 'welcoming')",-0.35561314,-0.41995522,-0.5893002,-0.615602,-0.0263018
19,-0.47048008,-0.34503728,"('inhospitable', 'hospitable')",0.20564674,0.285111,-0.1324167,-0.0299631,0.1024536
20,0.3249834,0.2939288,"('rough', 'thoughtful')",1.3379005,1.2912749,0.8314419,0.7926018,-0.0388401
21,0.60681933,0.52971846,"('immoral', 'moral')",-0.38781843,-0.36349836,0.1095005,0.08311,-0.0263905
22,-0.08272994,-0.14441086,"('untrustworthy', 'trustworthy')",-1.0961522,-1.1557149,-0.5894411,-0.6500629,-0.0606218
23,-0.54450047,-0.65137196,"('insincere', 'sincere')",5.2334437,5.1506248,2.3444717,2.2496264,-0.0948453
24,-0.130204,-0.20385158,"('dishonest', 'honest')",0.6027291,0.5290127,0.2362625,0.1625805,-0.073682
25,0.19286528,0.21797505,"('egoistic', 'altruistic')",1.4924192,1.5265955,0.8426422,0.8722852,0.029643
