,cob_male,cob_female,tuple,average_male,average_female,female-male
0,0.074375495,-0.11277765,"('unsociable', 'sociable')",0.0743755,-0.1127777,-0.1871532
1,-0.35434386,-0.45718506,"('unfriendly', 'friendly')",-0.3543439,-0.4571851,-0.1028412
2,0.9337755,0.86798227,"('unlikable', 'likable')",0.9337755,0.8679823,-0.0657932
3,0.02432556,0.06309861,"('repellent', 'pleasant')",0.0243256,0.0630986,0.038773
4,-3.6535416,-3.6650777,"('disliked', 'liked')",-3.6535416,-3.6650777,-0.0115361
5,-1.1078724,-1.094412,"('distant', 'outgoing')",-1.1078724,-1.094412,0.0134604
6,-1.4102103,-1.3670394,"('distant', 'open')",-1.4102103,-1.3670394,0.0431709
7,0.10586784,0.11337547,"('insensitive', 'sensitive')",0.1058678,0.1133755,0.0075077
8,-0.8044114,-0.81800634,"('unaffectionate', 'affectionate')",-0.8044114,-0.8180063,-0.0135949
9,-0.13283348,-0.16054587,"('unaffectionate', 'caring')",-0.1328335,-0.1605459,-0.0277124
10,-0.049021445,-0.06177735,"('unsympathetic', 'sympathetic')",-0.0490214,-0.0617773,-0.0127559
11,1.480465,1.4563241,"('unhelpful', 'helpful')",1.4804651,1.4563241,-0.024141
12,-0.833281,-0.7998472,"('unsupportive', 'supportive')",-0.833281,-0.7998472,0.0334338
13,0.035866216,-0.027280036,"('impolite', 'polite')",0.0358662,-0.02728,-0.0631462
14,0.94557387,0.8747839,"('antisocial', 'social')",0.9455739,0.8747839,-0.07079
15,0.23293912,0.08710441,"('boring', 'funny')",0.2329391,0.0871044,-0.1458347
16,-0.38780263,-0.48527145,"('unpopular', 'popular')",-0.3878026,-0.4852715,-0.0974689
17,-0.36178228,-0.24797705,"('nasty', 'nice')",-0.3617823,-0.247977,0.1138053
18,-0.76852363,-0.8683732,"('disagreeable', 'welcoming')",-0.7685236,-0.8683732,-0.0998496
19,-1.6050057,-1.6210972,"('inhospitable', 'hospitable')",-1.6050057,-1.6210972,-0.0160915
20,0.35319504,0.35191962,"('rough', 'thoughtful')",0.353195,0.3519196,-0.0012754
21,0.14645979,0.15426458,"('immoral', 'moral')",0.1464598,0.1542646,0.0078048
22,0.14309543,0.119146734,"('untrustworthy', 'trustworthy')",0.1430954,0.1191467,-0.0239487
23,3.010638,2.9226449,"('insincere', 'sincere')",3.010638,2.9226449,-0.0879931
24,0.61409765,0.56669676,"('dishonest', 'honest')",0.6140977,0.5666968,-0.0474009
25,0.09806575,-0.030034773,"('egoistic', 'altruistic')",0.0980657,-0.0300348,-0.1281005
26,0.5816729,0.45041275,"('hardhearted', 'benevolent')",0.5816729,0.4504128,-0.1312601
27,0.14947388,0.08512385,"('hardhearted', 'softhearted')",0.1494739,0.0851239,-0.06435
28,0.43376586,0.36415455,"('disloyal', 'loyal')",0.4337659,0.3641545,-0.0696114
29,-0.49089193,-0.5394553,"('unfair', 'fair')",-0.4908919,-0.5394553,-0.0485634
30,1.0695889,0.9759309,"('intolerant', 'tolerant')",1.0695889,0.9759309,-0.093658
31,-1.6279019,-1.551708,"('evil', 'good')",-1.6279019,-1.551708,0.0761939
32,0.8441658,0.6060896,"('unkind', 'kind')",0.8441658,0.6060896,-0.2380762
33,-0.11039314,-0.21137282,"('wrong', 'right')",-0.1103931,-0.2113728,-0.1009797
34,2.4891343,2.5890296,"('mean', 'honorable')",2.4891343,2.5890296,0.0998953
35,-0.5792331,-0.6981585,"('corrupt', 'incorrupt')",-0.5792331,-0.6981585,-0.1189254
36,-0.76448756,-0.82591444,"('hostile', 'amicable')",-0.7644876,-0.8259144,-0.0614268
37,-0.15108824,-0.18368384,"('fake', 'genuine')",-0.1510882,-0.1836838,-0.0325956
38,-0.008970616,-0.017010067,"('untruthful', 'truthful')",-0.0089706,-0.0170101,-0.0080395
39,1.2223308,1.2580502,"('exploitative', 'cooperative')",1.2223308,1.2580502,0.0357194
40,-1.5502346,-1.5761379,"('stingy', 'generous')",-1.5502346,-1.5761379,-0.0259033
41,0.3260412,0.38713494,"('unforgiving', 'forgiving')",0.3260412,0.3871349,0.0610937
42,-1.10965,-1.1072329,"('unreliable', 'reliable')",-1.10965,-1.1072329,0.0024171
43,0.68115354,0.660701,"('irresponsible', 'responsible')",0.6811535,0.660701,-0.0204525
44,-0.25780603,-0.2786574,"('prejudiced', 'unprejudiced')",-0.257806,-0.2786574,-0.0208514
45,0.21287327,0.24976513,"('incompetent', 'competent')",0.2128733,0.2497651,0.0368918
46,-0.19871661,-0.21385674,"('uncompetitive', 'competitive')",-0.1987166,-0.2138567,-0.0151401
47,3.1774957,3.2382987,"('stupid', 'smart')",3.1774957,3.2382987,0.060803
48,0.21533789,0.24456736,"('unintelligent', 'intelligent')",0.2153379,0.2445674,0.0292295
49,0.11216333,0.176484,"('unable', 'able')",0.1121633,0.176484,0.0643207
50,-0.3882834,-0.50060105,"('clumsy', 'skillful')",-0.3882834,-0.5006011,-0.1123177
51,-0.06590768,-0.24453022,"('uneducated', 'educated')",-0.0659077,-0.2445302,-0.1786225
52,-0.5863349,-0.74744534,"('irrational', 'rational')",-0.5863349,-0.7474453,-0.1611104
53,-0.59875554,-0.7094372,"('uncreative', 'creative')",-0.5987555,-0.7094372,-0.1106817
54,-0.1419338,-0.2736032,"('incapable', 'capable')",-0.1419338,-0.2736032,-0.1316694
55,0.9674929,0.9584034,"('incompetent', 'clever')",0.9674929,0.9584034,-0.0090895
56,1.0915371,1.0589976,"('impractical', 'practical')",1.0915371,1.0589976,-0.0325395
57,-1.8721874,-1.930781,"('unimaginative', 'imaginative')",-1.8721874,-1.930781,-0.0585936
58,-0.044799514,-0.004476618,"('undiscriminating', 'discriminating')",-0.0447995,-0.0044766,0.0403229
59,0.32088846,0.2688849,"('foolish', 'wise')",0.3208885,0.2688849,-0.0520036
60,1.0748026,1.1519536,"('inefficient', 'efficient')",1.0748026,1.1519536,0.077151
61,0.310431,0.1071268,"('illogical', 'logical')",0.310431,0.1071268,-0.2033042
62,1.4390446,1.4994634,"('incompetent', 'brilliant')",1.4390446,1.4994634,0.0604188
63,0.18357457,0.21110164,"('unperceptive', 'insightful')",0.1835746,0.2111016,0.027527
64,-2.6849823,-2.721156,"('shy', 'confident')",-2.6849823,-2.7211559,-0.0361736
65,1.067572,1.0024816,"('insecure', 'secure')",1.067572,1.0024816,-0.0650904
66,-1.1407114,-1.2848922,"('inactive', 'active')",-1.1407114,-1.2848922,-0.1441808
67,0.2334339,0.19259557,"('doubtful', 'determined')",0.2334339,0.1925956,-0.0408383
68,-0.7779738,-0.87519366,"('dependent', 'independent')",-0.7779738,-0.8751937,-0.0972199
69,-0.8592056,-0.9874911,"('lazy', 'industrious')",-0.8592056,-0.9874911,-0.1282855
70,0.37369666,0.29628614,"('lethargic', 'energetic')",0.3736967,0.2962861,-0.0774106
71,0.35902405,0.3022636,"('diffident', 'self-confident')",0.359024,0.3022636,-0.0567604
72,-0.09910957,0.011465948,"('unambitious', 'ambitious')",-0.0991096,0.0114659,0.1105755
73,-0.9207649,-0.94386715,"('helpless', 'self-reliant')",-0.9207649,-0.9438671,-0.0231022
74,0.1273596,0.0382599,"('undedicated', 'dedicated')",0.1273596,0.0382599,-0.0890997
75,-0.8000686,-0.7116642,"('meek', 'impulsive')",-0.8000686,-0.7116642,0.0884044
76,0.3094976,0.3159061,"('anxious', 'daring')",0.3094976,0.3159061,0.0064085
77,-0.5809459,-0.54788023,"('unmotivated', 'motivated')",-0.5809459,-0.5478802,0.0330657
78,-0.25553933,-0.22454664,"('nonresilient', 'resilient')",-0.2555393,-0.2245466,0.0309927
79,-1.2350872,-1.3216957,"('wavering', 'unwavering')",-1.2350872,-1.3216957,-0.0866085
80,0.82630897,0.7475019,"('dominated', 'dominating')",0.826309,0.7475019,-0.0788071
81,0.38219786,0.37338823,"('submissive', 'aggressive')",0.3821979,0.3733882,-0.0088097
82,2.8230329,2.7492115,"('poor', 'rich')",2.8230329,2.7492115,-0.0738214
83,-0.20283239,-0.24868217,"('powerless', 'powerful')",-0.2028324,-0.2486822,-0.0458498
84,0.3837247,0.33541507,"('inferior', 'superior')",0.3837247,0.3354151,-0.0483096
85,-0.8933976,-0.9693775,"('insignificant', 'prestigious')",-0.8933976,-0.9693775,-0.0759799
86,-0.6383706,-0.79826367,"('uninfluential', 'influential')",-0.6383706,-0.7982637,-0.1598931
87,0.9368966,0.75826883,"('unsuccessful', 'successful')",0.9368966,0.7582688,-0.1786278
88,-0.11789556,-0.35878763,"('low', 'eminent')",-0.1178956,-0.3587876,-0.240892
