,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,female-male
0,-0.7410428,-0.8228202,"('unsociable', 'sociable')",-1.0130057,-1.0340604,0.15596353,0.039693017,-0.060911153,-0.13393602,-0.4147491,-0.4877809,-0.0730318
1,0.73904777,0.8536169,"('unfriendly', 'friendly')",1.098462,1.0502217,0.103476726,-0.03210157,1.5707263,1.5425991,0.8779282,0.8535841,-0.0243441
2,0.86298186,0.90895766,"('unlikable', 'likable')",1.0352918,1.1193013,1.8256316,1.8462653,0.7223556,0.7643472,1.1115652,1.1597179,0.0481527
3,-0.70794624,-0.5287105,"('repellent', 'pleasant')",-0.9709202,-0.79902184,-0.09488181,-0.08173132,0.5884008,0.6294614,-0.2963368,-0.1950006,0.1013362
4,-0.22144654,-0.27133024,"('disliked', 'liked')",1.0272888,0.9803484,0.25706598,0.17167208,-6.9580564,-7.0231595,-1.4737871,-1.5356174,-0.0618303
5,0.64837396,0.72722775,"('distant', 'outgoing')",1.5178509,1.4414907,0.04842356,0.066540204,0.16658151,0.14461942,0.5953075,0.5949695,-0.000338
6,0.115560636,0.28380775,"('distant', 'open')",1.3351693,1.2762933,-0.4660533,-0.41479528,0.55391467,0.6026962,0.3846478,0.4370005,0.0523527
7,0.07438279,0.07257148,"('insensitive', 'sensitive')",-0.88221246,-0.7997737,-0.929269,-0.9055589,0.5902999,0.6561751,-0.2866997,-0.2441465,0.0425532
8,1.1894026,1.232684,"('unaffectionate', 'affectionate')",1.0601095,0.98055786,-0.41038918,-0.39334247,1.1865474,1.1669018,0.7564176,0.7467003,-0.0097173
9,1.2475464,1.3164505,"('unaffectionate', 'caring')",1.1843103,1.1126857,-0.27844587,-0.3076676,1.9547852,1.9704202,1.0270489,1.0229722,-0.0040767
10,-0.5883932,-0.58052355,"('unsympathetic', 'sympathetic')",-1.9360942,-1.8204389,-1.4082255,-1.3859072,0.22532059,0.32422182,-0.9268481,-0.8656619,0.0611862
11,0.19739726,0.10665839,"('unhelpful', 'helpful')",-0.22869205,-0.17819345,0.029626273,-0.05386895,1.3423657,1.3647449,0.3351743,0.3098352,-0.0253391
12,0.7232195,0.83852583,"('unsupportive', 'supportive')",-0.38085002,-0.21472085,-0.8752868,-0.70961535,-1.7357424,-1.6929365,-0.567165,-0.4446867,0.1224783
13,-0.2042569,-0.3689462,"('impolite', 'polite')",-0.90134436,-0.8321907,-0.30400476,-0.36976776,0.13237123,0.050059505,-0.3193087,-0.3802113,-0.0609026
