,public_male,public_female,tuple,storage_male,storage_female,average_male,average_female,female-male
0,0.59901464,0.41386145,"('unsociable', 'sociable')",0.38082725,0.27297947,0.4899209,0.3434204,-0.1465005
1,-0.45534793,-0.43420497,"('unfriendly', 'friendly')",0.77983147,0.66865206,0.1622418,0.1172235,-0.0450183
2,1.0577999,1.1301776,"('unlikable', 'likable')",0.60019964,0.65832424,0.8289998,0.8942509,0.0652511
3,0.030498967,0.17537968,"('repellent', 'pleasant')",0.5640225,0.79830337,0.2972607,0.4868415,0.1895808
4,0.38784575,0.28627485,"('disliked', 'liked')",-6.6427503,-6.958756,-3.1274524,-3.3362405,-0.2087881
5,-0.8285556,-0.57476634,"('distant', 'outgoing')",-1.0914828,-1.1477097,-0.9600192,-0.861238,0.0987812
6,-0.7733643,-0.48903137,"('distant', 'open')",-0.5236129,-0.52530587,-0.6484886,-0.5071687,0.1413199
7,0.6557194,0.6251848,"('insensitive', 'sensitive')",1.6166846,1.7104692,1.136202,1.167827,0.031625
8,-0.642248,-0.5358104,"('unaffectionate', 'affectionate')",0.059906438,-0.021775618,-0.2911708,-0.278793,0.0123778
9,-0.14182356,0.020147007,"('unaffectionate', 'caring')",0.8626875,0.87226826,0.360432,0.4462076,0.0857756
10,-0.6475043,-0.61548245,"('unsympathetic', 'sympathetic')",0.47016376,0.58727646,-0.0886703,-0.014103,0.0745673
11,1.1803863,1.1363626,"('unhelpful', 'helpful')",2.3304498,2.3287106,1.7554181,1.7325366,-0.0228815
12,0.8388667,0.9903514,"('unsupportive', 'supportive')",-1.1247368,-1.0805765,-0.142935,-0.0451126,0.0978224
13,0.9559809,0.93989784,"('impolite', 'polite')",0.09313242,0.14735419,0.5245566,0.543626,0.0190694
14,2.424005,2.1516848,"('antisocial', 'social')",1.0530111,0.95073706,1.738508,1.5512109,-0.1872971
15,0.84762067,0.64930946,"('boring', 'funny')",0.4455448,0.21180339,0.6465827,0.4305564,-0.2160263
16,-0.50378984,-0.66901785,"('unpopular', 'popular')",-0.20997025,-0.21957423,-0.35688,-0.444296,-0.087416
17,-0.4383987,-0.30969766,"('nasty', 'nice')",-0.7093617,-0.67237437,-0.5738802,-0.491036,0.0828442
18,-0.08719009,0.15070677,"('disagreeable', 'welcoming')",-0.7678064,-0.7327147,-0.4274983,-0.291004,0.1364943
19,-1.3007143,-1.0455894,"('inhospitable', 'hospitable')",-1.1185778,-1.0066803,-1.209646,-1.0261348,0.1835112
20,0.22590947,0.20340091,"('rough', 'thoughtful')",0.4671821,0.55727226,0.3465458,0.3803366,0.0337908
21,1.1887496,1.2264025,"('immoral', 'moral')",0.41398394,0.58659416,0.8013667,0.9064983,0.1051316
22,1.1686972,1.0696043,"('untrustworthy', 'trustworthy')",0.35253024,0.33647475,0.7606137,0.7030395,-0.0575742
23,1.1648507,1.2094747,"('insincere', 'sincere')",6.010444,6.1654987,3.5876474,3.6874866,0.0998392
24,0.8083804,0.8775249,"('dishonest', 'honest')",1.2350076,1.1952893,1.0216941,1.0364071,0.014713
25,-0.38773713,-0.30846354,"('egoistic', 'altruistic')",0.6441753,0.5542027,0.1282191,0.1228696,-0.0053495
26,2.1719618,1.9452904,"('hardhearted', 'benevolent')",1.8024293,1.6300781,1.9871955,1.7876842,-0.1995113
27,-0.4339472,-0.3786499,"('hardhearted', 'softhearted')",0.054268863,0.065403804,-0.1898392,-0.156623,0.0332162
28,0.5165476,0.45730662,"('disloyal', 'loyal')",1.2423595,1.1133838,0.8794535,0.7853452,-0.0941083
29,0.15636979,0.16679932,"('unfair', 'fair')",-0.78545624,-0.85339177,-0.3145432,-0.3432962,-0.028753
30,1.4825515,1.487592,"('intolerant', 'tolerant')",1.7776899,1.7851856,1.6301208,1.6363888,0.006268
31,-1.370203,-1.1818506,"('evil', 'good')",-2.0853832,-2.1662142,-1.7277931,-1.6740324,0.0537607
32,0.5313527,0.39112568,"('unkind', 'kind')",1.2779077,1.2385168,0.9046302,0.8148212,-0.089809
