,under_male,under_female,tuple,armour_male,armour_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9426497,-1.0852286,"('unsociable', 'sociable')",0.60461164,0.5871572,-0.43375778,-0.5526883,-0.2572653,-0.3502532,-0.0929879
1,-1.4514049,-1.5937854,"('unfriendly', 'friendly')",1.4228561,1.1309866,2.0964181,1.9850732,0.6892897,0.5074248,-0.1818649
2,-0.19476202,-0.034894045,"('unlikable', 'likable')",1.3783101,1.5485514,0.68756706,0.8735672,0.6237051,0.7957416,0.1720365
3,-0.38037452,-0.17500636,"('repellent', 'pleasant')",-1.5052696,-1.3010763,0.22722837,0.24457875,-0.5528053,-0.4105013,0.142304
4,-0.8358157,-1.1591722,"('disliked', 'liked')",0.30549484,0.11625632,-6.535167,-6.5931587,-2.3551626,-2.5453582,-0.1901956
5,-1.4694642,-1.536233,"('distant', 'outgoing')",0.5140461,0.34478933,0.25861698,0.24142036,-0.232267,-0.3166744,-0.0844074
6,-1.1073169,-1.1003065,"('distant', 'open')",0.6794101,0.45249212,0.517621,0.48305646,0.0299047,-0.0549193,-0.084824
7,0.53462815,0.5742684,"('insensitive', 'sensitive')",0.4717464,0.5110341,0.82874614,0.8171418,0.6117069,0.6341481,0.0224412
8,-1.8891947,-1.9111902,"('unaffectionate', 'affectionate')",0.9813072,0.85051656,1.0711374,0.9014275,0.0544166,-0.053082,-0.1074986
9,-1.2510632,-1.2483559,"('unaffectionate', 'caring')",1.0844123,1.0303019,1.2852187,1.2393441,0.3728559,0.3404301,-0.0324258
10,0.2543319,0.38464004,"('unsympathetic', 'sympathetic')",0.5557521,0.6423887,-0.21739845,-0.23168835,0.1975618,0.2651135,0.0675517
11,-0.45768237,-0.29893786,"('unhelpful', 'helpful')",-0.37198946,-0.23291054,1.7252543,1.8956733,0.2985275,0.4546083,0.1560808
12,0.22993335,0.38150704,"('unsupportive', 'supportive')",1.831376,1.8515284,-1.8000859,-1.7237421,0.0870745,0.1697645,0.08269
13,0.53576344,0.60341173,"('impolite', 'polite')",0.50319475,0.54893076,-0.77237827,-0.683551,0.08886,0.1562638,0.0674038
14,-0.023309175,-0.11870815,"('antisocial', 'social')",0.35695028,0.4142097,-0.515378,-0.54155296,-0.060579,-0.0820171,-0.0214381
15,1.0902072,0.87014747,"('boring', 'funny')",1.084847,0.93723506,0.62346447,0.5986413,0.9328396,0.802008,-0.1308316
16,-1.9068477,-1.8377229,"('unpopular', 'popular')",-0.76965576,-0.6799711,0.16978982,0.24556045,-0.8355712,-0.7573779,0.0781933
17,-0.09755548,-0.02296024,"('nasty', 'nice')",-0.23682566,-0.19704543,-0.2186597,-0.16535775,-0.184347,-0.1284545,0.0558925
