,philip_male,philip_female,tuple,morris_male,morris_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4934581,0.16861032,"('unsociable', 'sociable')",0.20338759,0.012987178,-0.17222032,-0.39186412,-0.53221107,-0.69654256,-0.0018964,-0.2267023,-0.2248059
1,-0.23243706,-0.4749424,"('unfriendly', 'friendly')",1.886768,1.8292572,0.07989374,-0.013036944,1.5302124,1.3225235,0.8161093,0.6659503,-0.150159
2,1.3281978,1.2345841,"('unlikable', 'likable')",1.323409,1.2302611,1.6125941,1.6217511,0.6560453,0.72299826,1.2300617,1.2023987,-0.027663
3,-0.40061307,-0.4894378,"('repellent', 'pleasant')",-1.4833994,-1.4563766,-0.03744866,-0.11301795,0.2556382,0.29500243,-0.4164557,-0.4409575,-0.0245018
4,-0.58450294,-0.7292314,"('disliked', 'liked')",0.27834687,0.2053141,-0.33916092,-0.36020616,-6.3753333,-6.402417,-1.7551626,-1.8216351,-0.0664725
5,-0.9847168,-0.9338832,"('distant', 'outgoing')",0.8342693,0.82610565,-0.28564852,-0.19480656,-0.4376369,-0.37694857,-0.2184332,-0.1698832,0.04855
6,-1.0797104,-0.9855101,"('distant', 'open')",0.89603037,0.9689605,-0.62599,-0.49793625,-0.082476355,-0.02941874,-0.2230366,-0.1359762,0.0870604
7,-0.16117291,-0.38322693,"('insensitive', 'sensitive')",-0.8617456,-0.8383279,-0.32306987,-0.42022538,0.71086013,0.682469,-0.158782,-0.2398278,-0.0810458
8,0.22848599,0.1836614,"('unaffectionate', 'affectionate')",1.7404187,1.7825826,-0.18292211,-0.20755853,0.25998527,0.13082875,0.511492,0.4723786,-0.0391134
9,0.06104245,-0.11908339,"('unaffectionate', 'caring')",1.1589574,1.1445458,0.3732215,0.30605757,0.875354,0.7780018,0.6171438,0.5273805,-0.0897633
10,-0.4650913,-0.8353764,"('unsympathetic', 'sympathetic')",-1.4407852,-1.5215174,-1.045627,-1.1453363,-0.3316462,-0.3971144,-0.8207874,-0.9748361,-0.1540487
11,-0.42921293,-0.60794985,"('unhelpful', 'helpful')",-1.2475779,-1.3505596,0.019713905,-0.056365564,2.2542372,2.2110343,0.1492901,0.0490398,-0.1002503
12,0.5395965,0.47916356,"('unsupportive', 'supportive')",0.6978895,0.7216731,0.2793568,0.36924908,-1.537854,-1.5035783,-0.0052528,0.0166269,0.0218797
13,0.097163804,-0.081379026,"('impolite', 'polite')",-0.8446317,-0.9983691,0.61478007,0.5053213,-0.16830507,-0.21126842,-0.0752482,-0.1964238,-0.1211756
14,0.2294438,0.14303869,"('antisocial', 'social')",-0.5381243,-0.6432985,0.86793464,0.76161575,-0.39778286,-0.4661829,0.0403678,-0.0512067,-0.0915745
15,0.2819321,0.16564715,"('boring', 'funny')",0.69280154,0.68961245,-0.38355312,-0.41132772,0.39381275,0.41798282,0.2462483,0.2154787,-0.0307696
16,-0.46929002,-0.47378993,"('unpopular', 'popular')",-0.16116746,-0.1050742,0.21210809,0.20098433,0.36768532,0.33072022,-0.012666,-0.0117899,0.0008761
17,-1.007642,-0.94884723,"('nasty', 'nice')",0.3963984,0.46584862,-1.6352348,-1.5496054,-0.77809674,-0.6608688,-0.7561438,-0.6733682,0.0827756
18,-0.7451686,-0.7704129,"('disagreeable', 'welcoming')",0.31387988,0.29711947,0.6414031,0.6599755,-0.5387349,-0.62264645,-0.0821551,-0.1089911,-0.026836
19,-0.34756002,-0.36496785,"('inhospitable', 'hospitable')",0.17731942,0.12341596,-0.84469855,-0.8612943,-0.03397151,0.020964548,-0.2622277,-0.2704704,-0.0082427
20,0.35212037,0.4337249,"('rough', 'thoughtful')",0.6861311,0.73507124,0.33643973,0.2810369,0.99150825,0.95069945,0.5915499,0.6001332,0.0085833
21,0.6468732,0.49440476,"('immoral', 'moral')",-0.92360425,-1.0749677,0.024015853,-0.074680045,-0.8448455,-0.87557715,-0.2743902,-0.382705,-0.1083148
22,-0.36707854,-0.5655686,"('untrustworthy', 'trustworthy')",-0.9258968,-1.0385568,-0.41219416,-0.43076307,-1.0068846,-1.0281016,-0.6780136,-0.7657475,-0.0877339
23,-0.3812961,-0.64019156,"('insincere', 'sincere')",-0.74000424,-0.8124151,-0.095302746,-0.23613979,5.926063,5.779724,1.1773651,1.0227444,-0.1546207
24,-0.24903502,-0.34776706,"('dishonest', 'honest')",-0.8337702,-0.90226716,-0.44647655,-0.48140144,0.6585588,0.5165628,-0.2176808,-0.3037182,-0.0860374
25,0.06986949,0.17947727,"('egoistic', 'altruistic')",1.1475748,1.1860913,0.47599646,0.5389351,1.1131585,1.130467,0.7016498,0.7587427,0.0570929
26,-0.38249475,-0.37710282,"('hardhearted', 'benevolent')",2.0739102,2.0369837,1.3267686,1.2613505,1.6075431,1.4020225,1.1564318,1.0808134,-0.0756184
27,-0.4614609,-0.45919296,"('hardhearted', 'softhearted')",0.9482045,0.9811171,-0.22197913,-0.25064516,1.1494468,1.0444794,0.3535528,0.3289396,-0.0246132
28,-0.68506753,-0.9216346,"('disloyal', 'loyal')",-0.5363971,-0.67029905,-0.62527895,-0.8153796,0.65705514,0.4200971,-0.2974221,-0.4968041,-0.199382
29,-0.8978671,-0.87210786,"('unfair', 'fair')",-0.24733633,-0.29703748,-1.0022687,-1.019712,-0.5415871,-0.67697906,-0.6722648,-0.7164591,-0.0441943
30,-0.56103766,-0.7526904,"('intolerant', 'tolerant')",-1.1693956,-1.2835712,0.026964705,-0.13921437,0.94040596,0.8721879,-0.1907656,-0.325822,-0.1350564
31,-1.8482407,-1.5901403,"('evil', 'good')",1.241776,1.3630672,-0.76404417,-0.65208274,-1.3362156,-1.34296,-0.6766812,-0.555529,0.1211522
32,0.10162147,-0.28602225,"('unkind', 'kind')",-0.16165355,-0.34407684,-0.40606898,-0.60375804,0.9894619,0.7925153,0.1308402,-0.1103355,-0.2411757
33,0.26265842,0.15182126,"('wrong', 'right')",1.5432829,1.3813277,0.75424135,0.8205219,-0.6098395,-0.64390194,0.4875858,0.4274422,-0.0601436
