,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,female-male
0,0.12178175,0.14478046,"('unsociable', 'sociable')",0.15128875,0.062238544,1.4907509,1.4614663,-0.5675337,-0.62165195,0.2990719,0.2617083,-0.0373636
1,-0.1524454,0.042398598,"('unfriendly', 'friendly')",0.35335827,0.4247786,-0.45640844,-0.43746194,2.643913,2.5740874,0.5971044,0.6509507,0.0538463
2,0.72403854,0.7036891,"('unlikable', 'likable')",0.3303975,0.3124325,0.2703224,0.2840041,0.3715932,0.45183057,0.4240879,0.4379891,0.0139012
3,-2.46729,-2.302609,"('repellent', 'pleasant')",-2.1407554,-2.0816045,0.24162275,0.39415956,-0.11177209,-0.007958364,-1.1195487,-0.9995031,0.1200456
4,0.20111892,0.235495,"('disliked', 'liked')",0.9482301,0.9611531,-0.13662548,-0.06879628,-6.132383,-6.1914725,-1.2799149,-1.2659051,0.0140098
5,0.24069709,0.33217695,"('distant', 'outgoing')",0.992547,1.0871907,-1.2491364,-1.2378006,0.4923687,0.4387331,0.1191191,0.155075,0.0359559
6,0.97027755,1.0773814,"('distant', 'open')",1.4457233,1.5848459,-0.5772995,-0.5196711,1.0973418,1.0265522,0.7340108,0.7922771,0.0582663
7,-0.34250808,-0.28442794,"('insensitive', 'sensitive')",-0.9278534,-0.90340245,0.66011244,0.7025218,0.7163691,0.7688541,0.02653,0.0708864,0.0443564
8,0.25607768,0.28935602,"('unaffectionate', 'affectionate')",0.5462915,0.5338334,-0.8620876,-0.90661025,1.2911869,1.2211046,0.3078671,0.2844209,-0.0234462
9,0.82561505,0.90796524,"('unaffectionate', 'caring')",0.5302266,0.50658566,-0.53285253,-0.5629957,1.5100695,1.5147038,0.5832646,0.5915648,0.0083002
10,-0.77103263,-0.6993899,"('unsympathetic', 'sympathetic')",-1.2355273,-1.2904546,0.2108309,0.28802,-0.7640123,-0.69721395,-0.6399353,-0.5997596,0.0401757
11,-0.40033266,-0.3089977,"('unhelpful', 'helpful')",-0.5918663,-0.63079363,0.18395513,0.22801876,1.740576,1.8464631,0.2330831,0.2836726,0.0505895
12,0.4007766,0.6251881,"('unsupportive', 'supportive')",0.23998627,0.33186495,0.10825297,0.25787985,-1.6872622,-1.6211984,-0.2345616,-0.1015664,0.1329952
13,0.56018794,0.5736801,"('impolite', 'polite')",0.095024854,0.04956914,1.5509968,1.4855983,-0.79603726,-0.8177036,0.3525431,0.322786,-0.0297571
14,-1.0477259,-1.011734,"('antisocial', 'social')",-1.0772797,-1.2006421,0.8795441,0.82575446,-1.057417,-1.0235505,-0.5757197,-0.6025431,-0.0268234
15,1.2764866,1.1203554,"('boring', 'funny')",0.989708,0.9675033,0.19656336,0.097061984,0.71303725,0.6565603,0.7939488,0.7103702,-0.0835786
16,-1.0302304,-0.9471193,"('unpopular', 'popular')",-0.049900763,0.06346087,-1.7822002,-1.6853805,0.5260743,0.5327567,-0.5840642,-0.5090705,0.0749937
17,-0.11944447,-0.041173704,"('nasty', 'nice')",-0.09439706,-0.0020373166,-0.51405483,-0.48281145,-0.09341742,-0.056318786,-0.2053284,-0.1455853,0.0597431
18,-0.94044065,-0.8715166,"('disagreeable', 'welcoming')",-0.29068533,-0.19086286,-1.4010484,-1.3688425,-0.08841725,-0.12425189,-0.6801479,-0.6388685,0.0412794
19,0.43635052,0.49224874,"('inhospitable', 'hospitable')",0.80246717,0.9164762,-0.87026644,-0.7859938,0.58954763,0.61565113,0.2395247,0.3095956,0.0700709
20,-1.0599322,-0.9763379,"('rough', 'thoughtful')",-0.87017775,-0.78330797,0.19507122,0.24642554,0.99075156,0.9964911,-0.1860718,-0.1291823,0.0568895
21,-0.70550036,-0.7123598,"('immoral', 'moral')",-0.36688587,-0.4792496,1.0053148,1.0201775,-0.8822766,-0.75922114,-0.237337,-0.2326633,0.0046737
22,-0.010045659,-0.018071307,"('untrustworthy', 'trustworthy')",-1.568746,-1.6636002,0.40540236,0.42379168,-1.0222592,-1.006455,-0.5489121,-0.5660837,-0.0171716
23,-0.032978043,0.0326256,"('insincere', 'sincere')",-0.91558665,-0.9473665,0.60827756,0.54432243,6.025556,6.023609,1.4213172,1.4132977,-0.0080195
24,0.46339464,0.45791453,"('dishonest', 'honest')",0.053793736,-0.062862836,0.016905725,-0.0642421,0.99058086,0.9480964,0.3811687,0.3197265,-0.0614422
25,0.74320006,0.68347234,"('egoistic', 'altruistic')",2.0219665,2.0057654,0.1317813,0.14356625,1.999906,1.9512594,1.2242135,1.1960158,-0.0281977
26,0.5006957,0.56029,"('hardhearted', 'benevolent')",0.76436716,0.7990304,0.64853877,0.62651443,1.9261144,1.9034679,0.959929,0.9723257,0.0123967
27,0.21073678,0.31516847,"('hardhearted', 'softhearted')",0.24874917,0.30845252,-0.23776944,-0.27593768,1.7895986,1.6935314,0.5028288,0.5103037,0.0074749
28,0.8783834,0.8002752,"('disloyal', 'loyal')",0.9708642,0.84568423,0.8064683,0.791334,1.2521293,1.1749018,0.9769613,0.9030488,-0.0739125
29,-0.0971423,-0.07246365,"('unfair', 'fair')",-0.61501527,-0.522579,-0.097038865,-0.093948066,-0.16571769,-0.25435087,-0.2437285,-0.2358354,0.0078931
30,-0.46365714,-0.35889176,"('intolerant', 'tolerant')",-0.3718081,-0.37970424,0.109932974,0.017064493,0.7955691,0.752836,0.0175092,0.0078261,-0.0096831
31,-0.640751,-0.44744772,"('evil', 'good')",0.36683014,0.6042841,-2.4281428,-2.2818923,-0.12348457,-0.14546305,-0.706387,-0.5676297,0.1387573
32,0.8005766,0.78574514,"('unkind', 'kind')",0.33596313,0.26334167,0.33014798,0.26915148,1.1453593,1.0715584,0.6530117,0.5974492,-0.0555625
33,1.6343865,1.563129,"('wrong', 'right')",1.1124312,1.0880407,0.17964883,0.15209383,-0.28023344,-0.35763583,0.6615583,0.611407,-0.0501513
34,-0.4902973,-0.28715628,"('mean', 'honorable')",0.3603192,0.5016613,0.6968924,0.7841181,6.3501043,6.4429684,1.7292547,1.8603978,0.1311431
35,0.42810026,0.33218217,"('corrupt', 'incorrupt')",0.5160556,0.5801967,-1.9102677,-1.9756752,0.56544447,0.3788549,-0.1001669,-0.1711104,-0.0709435
