,carefusion_male,carefusion_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.3349389,0.31440377,"('unsociable', 'sociable')",-0.0038489234,-0.20479201,0.165545,0.0548059,-0.1107391
1,-0.10149518,-0.013448007,"('unfriendly', 'friendly')",1.3007115,1.2042336,0.5996082,0.5953928,-0.0042154
2,0.5839436,0.5607145,"('unlikable', 'likable')",0.69361126,0.67273706,0.6387774,0.6167258,-0.0220516
3,-0.37451726,-0.22600968,"('repellent', 'pleasant')",0.89003474,0.8542394,0.2577587,0.3141149,0.0563562
4,-0.36354387,-0.23216636,"('disliked', 'liked')",-7.3382797,-7.3327003,-3.8509119,-3.7824333,0.0684786
5,0.3793022,0.48509592,"('distant', 'outgoing')",-0.53631717,-0.39372784,-0.0785075,0.045684,0.1241915
6,-0.07844365,0.045869827,"('distant', 'open')",-0.5898862,-0.47481266,-0.3341649,-0.2144714,0.1196935
7,0.3061257,0.42008585,"('insensitive', 'sensitive')",0.224293,0.26168245,0.2652093,0.3408841,0.0756748
8,-0.37497434,-0.3976914,"('unaffectionate', 'affectionate')",0.5686658,0.5782679,0.0968457,0.0902882,-0.0065575
9,1.4574714,1.509718,"('unaffectionate', 'caring')",1.2140387,1.3266509,1.3357551,1.4181844,0.0824293
10,0.23118344,0.27854696,"('unsympathetic', 'sympathetic')",-0.17394534,-0.1509219,0.0286191,0.0638125,0.0351934
11,1.2295032,1.2074007,"('unhelpful', 'helpful')",2.12183,2.282043,1.6756666,1.7447219,0.0690553
12,2.1571066,2.3249738,"('unsupportive', 'supportive')",-1.9648992,-1.9089034,0.0961037,0.2080352,0.1119315
13,0.764941,0.6407135,"('impolite', 'polite')",-0.7004734,-0.7206852,0.0322338,-0.0399858,-0.0722196
14,0.14903602,0.23319997,"('antisocial', 'social')",-0.13033418,-0.3307327,0.0093509,-0.0487664,-0.0581173
15,0.16948095,0.07128942,"('boring', 'funny')",-0.39990574,-0.37346107,-0.1152124,-0.1510858,-0.0358734
16,-1.0701269,-0.9502011,"('unpopular', 'popular')",0.12635891,0.10751943,-0.471884,-0.4213408,0.0505432
17,0.32979384,0.38954216,"('nasty', 'nice')",-0.5432514,-0.5368816,-0.1067288,-0.0736697,0.0330591
18,0.13518974,0.20635423,"('disagreeable', 'welcoming')",-0.40259826,-0.51747787,-0.1337043,-0.1555618,-0.0218575
19,-0.630664,-0.6026071,"('inhospitable', 'hospitable')",-0.5189046,-0.38449892,-0.5747843,-0.493553,0.0812313
20,-0.46543127,-0.51143086,"('rough', 'thoughtful')",0.8811601,0.8013911,0.2078644,0.1449801,-0.0628843
21,1.0313904,0.9946418,"('immoral', 'moral')",-0.115817904,-0.16367683,0.4577863,0.4154825,-0.0423038
22,0.034053385,0.054157954,"('untrustworthy', 'trustworthy')",-0.8385911,-0.862019,-0.4022689,-0.4039305,-0.0016616
23,1.4363987,1.4214664,"('insincere', 'sincere')",6.266667,6.2639766,3.8515329,3.8427215,-0.0088114
24,0.655287,0.6071662,"('dishonest', 'honest')",0.8541485,0.87993234,0.7547178,0.7435492,-0.0111686
25,-0.20955469,-0.19768572,"('egoistic', 'altruistic')",1.2363255,1.0666014,0.5133854,0.4344578,-0.0789276
26,0.34010863,0.26263016,"('hardhearted', 'benevolent')",1.4945022,1.2846673,0.9173054,0.7736487,-0.1436567
27,1.0903126,1.0828418,"('hardhearted', 'softhearted')",1.2567438,1.1805111,1.1735282,1.1316764,-0.0418518
28,-0.05409594,-0.08772324,"('disloyal', 'loyal')",1.1663839,1.1086464,0.5561439,0.5104616,-0.0456823
29,-0.36614195,-0.32387695,"('unfair', 'fair')",-0.24849547,-0.4235493,-0.3073187,-0.3737131,-0.0663944
30,0.9280546,0.93613845,"('intolerant', 'tolerant')",0.75785935,0.69906896,0.842957,0.8176037,-0.0253533
31,-1.3127165,-1.1434716,"('evil', 'good')",-1.1149206,-1.2080685,-1.2138186,-1.17577,0.0380486
32,1.9878875,1.8377388,"('unkind', 'kind')",1.2696509,1.0953015,1.6287692,1.4665201,-0.1622491
33,1.0109423,0.9997515,"('wrong', 'right')",-0.73377955,-0.79646254,0.1385814,0.1016445,-0.0369369
34,0.26565295,0.3849288,"('mean', 'honorable')",5.800269,5.998002,3.0329611,3.1914654,0.1585043
35,-1.1404614,-1.180618,"('corrupt', 'incorrupt')",-0.5541382,-0.5405943,-0.8472998,-0.8606062,-0.0133064
36,-1.6583283,-1.562072,"('hostile', 'amicable')",-0.38030726,-0.48042974,-1.0193177,-1.0212508,-0.0019331
37,0.2659468,0.24307834,"('fake', 'genuine')",0.16258511,0.22872737,0.214266,0.2359028,0.0216368
38,0.64596665,0.71279705,"('untruthful', 'truthful')",0.06724654,0.2636916,0.3566066,0.4882443,0.1316377
39,1.1297913,1.0499249,"('exploitative', 'cooperative')",0.21585578,0.17450327,0.6728235,0.6122141,-0.0606094
40,0.60624033,0.693739,"('stingy', 'generous')",-2.1169882,-2.2313063,-0.755374,-0.7687837,-0.0134097
41,1.2867775,1.4359639,"('unforgiving', 'forgiving')",0.1386642,0.062403325,0.7127209,0.7491836,0.0364627
42,1.0204226,1.0872861,"('unreliable', 'reliable')",-3.2950828,-3.2148418,-1.1373301,-1.0637779,0.0735522
43,1.1871576,1.22766,"('irresponsible', 'responsible')",0.62653244,0.5698935,0.906845,0.8987767,-0.0080683
44,-0.31856027,-0.43487152,"('prejudiced', 'unprejudiced')",-1.3694723,-1.4815929,-0.8440163,-0.9582322,-0.1142159
45,0.27928096,0.5708729,"('incompetent', 'competent')",0.27342868,0.28248534,0.2763548,0.4266791,0.1503243
46,0.12560456,0.21890509,"('uncompetitive', 'competitive')",-0.76901764,-0.7733973,-0.3217065,-0.2772461,0.0444604
47,0.5705738,0.5302382,"('stupid', 'smart')",5.8949847,6.0544014,3.2327793,3.2923198,0.0595405
48,0.4422949,0.40457737,"('unintelligent', 'intelligent')",0.908273,0.9158274,0.6752839,0.6602024,-0.0150815
49,0.7118616,0.7637138,"('unable', 'able')",0.11777129,0.23483963,0.4148164,0.4992767,0.0844603
50,-0.0047319904,-0.021432754,"('clumsy', 'skillful')",0.046369888,0.10638166,0.0208189,0.0424745,0.0216556
51,-0.14608766,-0.24306135,"('uneducated', 'educated')",0.42579824,0.35904527,0.1398553,0.057992,-0.0818633
52,-0.61658555,-0.80069065,"('irrational', 'rational')",-0.06920726,-0.23317651,-0.3428964,-0.5169336,-0.1740372
53,-1.549942,-1.5144808,"('uncreative', 'creative')",0.366075,0.31635535,-0.5919335,-0.5990627,-0.0071292
54,-0.20439076,-0.22758183,"('incapable', 'capable')",0.7829711,0.9088533,0.2892902,0.3406357,0.0513455
55,-0.09585723,-0.013431687,"('incompetent', 'clever')",0.51690793,0.45118272,0.2105253,0.2188755,0.0083502
56,1.6180083,1.6305557,"('impractical', 'practical')",-0.33874434,-0.26765373,0.639632,0.681451,0.041819
57,-0.4248884,-0.3494386,"('unimaginative', 'imaginative')",-3.328918,-3.3216639,-1.8769032,-1.8355513,0.0413519
58,-1.0978918,-0.9453986,"('undiscriminating', 'discriminating')",-0.040243704,-0.012451133,-0.5690678,-0.4789249,0.0901429
59,0.42286876,0.35303736,"('foolish', 'wise')",0.19855331,0.2721558,0.310711,0.3125966,0.0018856
60,1.554245,1.5871673,"('inefficient', 'efficient')",0.46164402,0.5641554,1.0079445,1.0756613,0.0677168
61,0.12124513,0.004303191,"('illogical', 'logical')",0.67547935,0.43139154,0.3983622,0.2178474,-0.1805148
62,1.107639,1.2544076,"('incompetent', 'brilliant')",0.51887,0.7292233,0.8132545,0.9918154,0.1785609
63,0.5438498,0.66689044,"('unperceptive', 'insightful')",0.6418691,0.7567387,0.5928595,0.7118146,0.1189551
64,0.36539724,0.30966935,"('shy', 'confident')",-6.3874187,-6.415498,-3.0110106,-3.0529141,-0.0419035
65,-0.24971083,-0.48992074,"('insecure', 'secure')",0.079059616,0.07725585,-0.0853256,-0.2063324,-0.1210068
66,-1.221486,-1.2220118,"('inactive', 'active')",0.24885596,0.2864229,-0.486315,-0.4677944,0.0185206
67,0.76250607,0.73958796,"('doubtful', 'determined')",-0.3957149,-0.48448,0.1833956,0.127554,-0.0558416
68,-0.68821895,-0.75927067,"('dependent', 'independent')",-0.59762347,-0.5182917,-0.6429212,-0.6387812,0.00414
69,0.8469538,0.8577636,"('lazy', 'industrious')",-0.71011573,-0.6969776,0.068419,0.080393,0.011974
70,-0.079690166,-0.026925374,"('lethargic', 'energetic')",0.07158297,0.1381778,-0.0040536,0.0556262,0.0596798
71,1.2396454,1.3602306,"('diffident', 'self-confident')",0.48656192,0.47601625,0.8631036,0.9181234,0.0550198
72,-0.093449235,-0.080230325,"('unambitious', 'ambitious')",-0.28889734,-0.1824376,-0.1911733,-0.131334,0.0598393
73,0.028823279,-0.032768145,"('helpless', 'self-reliant')",-3.6088278,-3.5364664,-1.7900022,-1.7846173,0.0053849
