,penn_male,penn_female,tuple,national_male,national_female,gaming_male,gaming_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1270462,-0.30356696,"('unsociable', 'sociable')",-0.84949493,-0.9709321,1.1630325,1.0235835,-0.30054057,-0.4677099,-0.0285123,-0.1796564,-0.1511441
1,-0.33734745,-0.35991243,"('unfriendly', 'friendly')",-1.2515215,-1.4192578,1.1065898,0.9615986,1.661075,1.4700483,0.294699,0.1631192,-0.1315798
2,0.60455704,0.626715,"('unlikable', 'likable')",0.18016429,0.17796943,1.0102166,1.0597262,0.43070397,0.5141644,0.5564104,0.5946438,0.0382334
3,0.55189234,0.6870362,"('repellent', 'pleasant')",0.36811614,0.40430817,-0.21272439,-0.14160676,0.44055712,0.47355878,0.2869603,0.3558241,0.0688638
4,-1.1641548,-0.95893806,"('disliked', 'liked')",-0.7270503,-0.8164583,-0.6842515,-0.8533675,-6.4662676,-6.432897,-2.2604311,-2.2654152,-0.0049841
5,-1.032257,-0.9290557,"('distant', 'outgoing')",-0.7518114,-0.7601242,0.34995604,0.30039096,-0.18011305,-0.13761349,-0.4035563,-0.3816006,0.0219557
6,-0.62094057,-0.4760341,"('distant', 'open')",-0.55826247,-0.5492632,0.26389194,0.22682942,0.38291848,0.44233182,-0.1330982,-0.089034,0.0440642
7,1.1537995,1.1274861,"('insensitive', 'sensitive')",-0.45560497,-0.38934672,0.20194738,0.28643185,0.9338935,0.86543345,0.4585088,0.4725012,0.0139924
8,0.09042264,0.1676459,"('unaffectionate', 'affectionate')",-0.6636504,-0.75301784,0.78151566,0.66830224,0.8124202,0.6666879,0.255177,0.1874045,-0.0677725
9,0.80066895,0.8101478,"('unaffectionate', 'caring')",-0.49229908,-0.5667244,1.191649,1.0874151,1.1408792,1.0135851,0.6602245,0.5861059,-0.0741186
10,0.7182871,0.61779785,"('unsympathetic', 'sympathetic')",-0.7826161,-0.7373494,-0.8966186,-0.87807405,-0.32403842,-0.3826109,-0.3212465,-0.3450591,-0.0238126
11,0.16281861,0.04892949,"('unhelpful', 'helpful')",-0.18831864,-0.13768998,0.10158457,0.14374574,1.8830842,1.9455857,0.4897922,0.5001428,0.0103506
12,1.3309782,1.38693,"('unsupportive', 'supportive')",0.4149016,0.44994783,0.55128706,0.503143,-1.5495745,-1.560844,0.1868981,0.1947942,0.0078961
13,1.0891,0.911883,"('impolite', 'polite')",-0.13385895,-0.124457955,-0.10554011,-0.12031855,-0.15256265,-0.21374193,0.1742846,0.1133411,-0.0609435
14,0.44525373,0.37293068,"('antisocial', 'social')",0.7239011,0.76216155,1.7562206,1.7499378,-0.52755064,-0.5655624,0.5994562,0.5798669,-0.0195893
15,-0.057051342,-0.11716274,"('boring', 'funny')",-0.18521765,-0.21513045,0.6619811,0.62688756,0.4212743,0.4361142,0.2102466,0.1826771,-0.0275695
16,-1.5519779,-1.4827595,"('unpopular', 'popular')",0.02085536,-0.032709815,-0.75797504,-0.7608147,0.021758854,0.053173557,-0.5668347,-0.5557776,0.0110571
17,-0.48849455,-0.33194077,"('nasty', 'nice')",-0.74048793,-0.57501274,-1.0004952,-0.9168683,-0.37431425,-0.23716474,-0.650948,-0.5152466,0.1357014
