,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
0,2.2407475,2.1403747,"('unsociable', 'sociable')",2.0613961,2.0192642,0.057644658,-0.035647728,1.4532628,1.3746637,-0.0785991
1,-1.1811339,-1.2573671,"('unfriendly', 'friendly')",-1.0470763,-1.2681073,1.6987808,1.426085,-0.1764765,-0.3664632,-0.1899867
2,0.24904391,0.25798488,"('unlikable', 'likable')",0.4577135,0.47670513,0.33684364,0.40643427,0.347867,0.3803747,0.0325077
3,1.9914329,2.1118076,"('repellent', 'pleasant')",1.6451218,1.7717623,0.26737696,0.35840672,1.3013105,1.4139921,0.1126816
4,-1.5900013,-1.7016943,"('disliked', 'liked')",-2.0528333,-2.229869,-6.347592,-6.518541,-3.3301423,-3.4833679,-0.1532256
5,-3.0822413,-3.1017075,"('distant', 'outgoing')",-2.8159742,-2.9490721,-0.48306867,-0.5741696,-2.1270946,-2.2083163,-0.0812217
6,-3.2860734,-3.268545,"('distant', 'open')",-2.873225,-2.9868135,0.15074566,0.016509425,-2.0028509,-2.0796164,-0.0767655
7,2.0202265,1.960389,"('insensitive', 'sensitive')",1.3250338,1.4672226,0.39537272,0.44591007,1.2468776,1.2911739,0.0442963
8,-0.85438627,-0.9059967,"('unaffectionate', 'affectionate')",-1.6441534,-1.753034,0.49226293,0.34198493,-0.6687589,-0.7723486,-0.1035897
9,0.941119,0.87359816,"('unaffectionate', 'caring')",-0.19423383,-0.29736653,0.97449136,0.8677072,0.5737922,0.4813129,-0.0924793
10,2.7893302,2.6760907,"('unsympathetic', 'sympathetic')",2.0914023,2.14834,-0.71399134,-0.6849658,1.3889138,1.3798216,-0.0090922
11,0.8092116,0.8180879,"('unhelpful', 'helpful')",1.3279239,1.3897645,1.3714291,1.4703354,1.1695215,1.2260626,0.0565411
12,1.0920242,1.0954038,"('unsupportive', 'supportive')",0.87459725,0.92601454,-2.2487662,-2.2241747,-0.0940483,-0.0675855,0.0264628
13,1.886846,1.9058793,"('impolite', 'polite')",1.4846466,1.5835012,-0.52176213,-0.43753022,0.9499101,1.0172834,0.0673733
14,2.4116297,2.4223387,"('antisocial', 'social')",2.6555262,2.7234702,-0.591183,-0.5670752,1.4919909,1.5262446,0.0342537
15,-0.6010067,-0.74696845,"('boring', 'funny')",-0.2181085,-0.2844621,0.64434266,0.5917986,-0.0582575,-0.146544,-0.0882865
16,-1.2317201,-1.2882961,"('unpopular', 'popular')",-0.6398953,-0.7658448,0.57710034,0.52526003,-0.431505,-0.509627,-0.078122
17,-0.4817096,-0.468628,"('nasty', 'nice')",-0.5710898,-0.53023463,-0.6577411,-0.6475048,-0.5701802,-0.5487891,0.0213911
18,-0.80054414,-0.83910364,"('disagreeable', 'welcoming')",-1.1525372,-1.150222,-0.44098064,-0.58147615,-0.7980207,-0.8569339,-0.0589132
19,-1.1462306,-1.1195649,"('inhospitable', 'hospitable')",-1.4154316,-1.4866829,-0.49487194,-0.4636809,-1.0188447,-1.0233096,-0.0044649
20,1.3623064,1.3600276,"('rough', 'thoughtful')",1.2651036,1.2221156,1.2918537,1.250251,1.3064212,1.2774648,-0.0289564
21,2.2032292,2.2258291,"('immoral', 'moral')",2.20394,2.34011,-0.5609468,-0.48587525,1.2820741,1.3600213,0.0779472
22,0.9195888,0.8521331,"('untrustworthy', 'trustworthy')",1.5279105,1.4858496,-0.65322304,-0.6897958,0.5980921,0.5493956,-0.0486965
23,2.4793935,2.3633697,"('insincere', 'sincere')",1.2848601,1.2561656,5.234704,5.179797,2.9996525,2.9331109,-0.0665416
24,1.5166441,1.4008552,"('dishonest', 'honest')",0.13259101,0.12690951,0.302359,0.27279913,0.6505314,0.6001879,-0.0503435
25,-0.06297895,-0.090794526,"('egoistic', 'altruistic')",-1.2584362,-1.3526614,1.600471,1.5118092,0.0930186,0.0227844,-0.0702342
26,-0.90542525,-0.955772,"('hardhearted', 'benevolent')",-0.25514087,-0.35184848,1.4645003,1.3885146,0.1013114,0.0269647,-0.0743467
27,-0.38980725,-0.38579282,"('hardhearted', 'softhearted')",-0.038550925,-0.0031699277,1.1978713,1.0823537,0.2565044,0.2311303,-0.0253741
28,1.1530558,1.0007243,"('disloyal', 'loyal')",-0.23092142,-0.37524465,0.85138595,0.6480495,0.5911735,0.4245097,-0.1666638
29,-0.5182731,-0.6038582,"('unfair', 'fair')",-0.09347138,-0.095216766,-0.110216275,-0.28947532,-0.2406536,-0.3295167,-0.0888631
30,2.7875473,2.7455602,"('intolerant', 'tolerant')",2.0541883,2.1504197,1.5922152,1.5862213,2.1446503,2.1607337,0.0160834
31,-3.209759,-3.102409,"('evil', 'good')",-2.674444,-2.750068,-0.82546276,-1.0364293,-2.2365553,-2.2963022,-0.0597469
32,0.4136582,0.29816934,"('unkind', 'kind')",1.247996,1.255626,0.20321018,0.052476507,0.6216214,0.535424,-0.0861974
33,0.15736657,0.054457776,"('wrong', 'right')",-0.020608358,-0.12508538,-0.26284915,-0.272511,-0.0420303,-0.1143795,-0.0723492
34,0.7097055,0.81823534,"('mean', 'honorable')",0.27219135,0.38440514,5.885232,5.9887204,2.2890429,2.3971203,0.1080774
35,-2.839559,-2.940561,"('corrupt', 'incorrupt')",-2.2496507,-2.4790077,0.39544192,0.2345399,-1.5645892,-1.728343,-0.1637538
36,-2.3449526,-2.381401,"('hostile', 'amicable')",-2.5274076,-2.7959375,0.6590582,0.35611698,-1.404434,-1.6070739,-0.2026399
37,1.2427598,1.1332929,"('fake', 'genuine')",-0.16391774,-0.1599128,0.37927023,0.35805702,0.4860374,0.4438124,-0.042225
38,-0.11278932,-0.11289324,"('untruthful', 'truthful')",-0.40009245,-0.4093494,-0.2910713,-0.30249453,-0.2679844,-0.2749124,-0.006928
39,1.0412627,1.1361991,"('exploitative', 'cooperative')",1.8104144,1.8999367,0.180646,0.23481908,1.0107744,1.0903183,0.0795439
40,1.257598,1.1292737,"('stingy', 'generous')",-0.014306679,-0.04251802,-1.5026321,-1.5948483,-0.0864469,-0.1693642,-0.0829173
41,0.6424371,0.55839235,"('unforgiving', 'forgiving')",0.31146765,0.36714426,0.077423416,-0.046071984,0.3437761,0.2931549,-0.0506212
42,0.29394078,0.27011272,"('unreliable', 'reliable')",0.3628286,0.49097073,-3.241743,-3.1748202,-0.8616579,-0.8045789,0.057079
43,1.6654136,1.6615896,"('irresponsible', 'responsible')",1.6183933,1.7687616,0.45902485,0.5225714,1.2476106,1.3176409,0.0700303
44,-1.9544803,-1.8413622,"('prejudiced', 'unprejudiced')",-0.8483276,-0.8109462,-1.1732554,-1.146021,-1.3253544,-1.2661098,0.0592446
45,1.4514693,1.3087404,"('incompetent', 'competent')",1.804526,1.8178906,-0.14011116,-0.17910898,1.038628,0.9825074,-0.0561206
46,1.4449135,1.4387411,"('uncompetitive', 'competitive')",1.0645044,1.1840419,-0.64450026,-0.55278087,0.6216393,0.6900007,0.0683614
47,0.37817442,0.41690332,"('stupid', 'smart')",1.0697429,1.1206695,5.325613,5.3849626,2.2578435,2.3075118,0.0496683
48,1.6466663,1.6561788,"('unintelligent', 'intelligent')",1.1696725,1.2457107,0.5347646,0.5837952,1.1170344,1.161895,0.0448606
49,0.7225468,0.7397803,"('unable', 'able')",-0.5030651,-0.47519642,-0.40557426,-0.36967158,-0.0620309,-0.0350292,0.0270017
50,-1.3210255,-1.4584458,"('clumsy', 'skillful')",-0.4585331,-0.5548347,0.003295146,-0.07302119,-0.5920878,-0.6954339,-0.1033461
51,0.47569543,0.36777174,"('uneducated', 'educated')",0.5637609,0.61113703,0.18693995,0.17260027,0.4087988,0.3838363,-0.0249625
52,-1.630123,-1.7148055,"('irrational', 'rational')",-1.1397927,-1.4477049,0.5781529,0.39227208,-0.7305876,-0.9234128,-0.1928252
53,0.93498766,0.94271827,"('uncreative', 'creative')",-0.47451857,-0.66447663,0.911866,0.7458896,0.457445,0.3413771,-0.1160679
54,-0.3376032,-0.3723501,"('incapable', 'capable')",-0.17904681,-0.31051838,0.79870826,0.8379835,0.0940194,0.051705,-0.0423144
55,3.1843004,3.1556501,"('incompetent', 'clever')",1.848132,2.0315123,-0.0680733,-0.020799778,1.6547864,1.7221209,0.0673345
56,2.759676,2.6789656,"('impractical', 'practical')",2.0971673,2.123475,-0.1944185,-0.12911835,1.5541415,1.5577741,0.0036326
57,1.8357277,1.7811708,"('unimaginative', 'imaginative')",1.0446934,1.0559419,-2.2413917,-2.229737,0.2130098,0.2024586,-0.0105512
58,1.0168254,0.9512083,"('undiscriminating', 'discriminating')",1.1492611,1.0176572,0.27172604,0.22445,0.8126043,0.7311052,-0.0814991
59,-1.1948828,-1.2251804,"('foolish', 'wise')",-0.081194036,-0.1791208,0.49986222,0.47209355,-0.2587382,-0.3107359,-0.0519977
60,3.4718711,3.4706101,"('inefficient', 'efficient')",3.2662983,3.4560325,-0.16259639,0.032679997,2.1918578,2.3197742,0.1279164
61,0.33444566,0.227645,"('illogical', 'logical')",1.4228525,1.2362154,0.1785634,0.062117845,0.6452872,0.5086594,-0.1366278
62,3.001986,3.0347476,"('incompetent', 'brilliant')",1.7477882,1.9055445,-0.088652685,0.13863261,1.5537071,1.692975,0.1392679
63,0.90262717,0.8941822,"('unperceptive', 'insightful')",0.82826465,0.94251,0.62050754,0.74282336,0.7837998,0.8598385,0.0760387
64,-0.07195431,-0.14709632,"('shy', 'confident')",0.5279193,0.5062391,-6.3954787,-6.3170137,-1.9798379,-1.985957,-0.0061191
65,2.2288039,2.1837707,"('insecure', 'secure')",2.324794,2.3968883,-0.47660434,-0.43933842,1.3589978,1.3804402,0.0214424
66,-1.4233586,-1.4052637,"('inactive', 'active')",-1.264772,-1.299602,0.73340917,0.7864839,-0.6515738,-0.6394606,0.0121132
67,1.394467,1.3649312,"('doubtful', 'determined')",0.21374127,0.255199,-0.23746979,-0.15581757,0.4569128,0.4881042,0.0311914
68,0.61397094,0.60622615,"('dependent', 'independent')",0.8467552,0.85361177,-0.5135486,-0.5251778,0.3157258,0.3115534,-0.0041724
69,-1.8087443,-1.8117121,"('lazy', 'industrious')",-0.26346537,-0.34536505,-0.09042218,-0.09210422,-0.7208773,-0.7497272,-0.0288499
70,1.442115,1.4399778,"('lethargic', 'energetic')",1.4118721,1.5829258,0.7590729,0.90822935,1.2043533,1.3103776,0.1060243
71,0.08594181,0.049283586,"('diffident', 'self-confident')",0.10232422,0.05486877,0.2637601,0.23274979,0.1506754,0.1123007,-0.0383747
72,1.6516647,1.5771172,"('unambitious', 'ambitious')",0.48061684,0.5087911,-1.3798063,-1.2888972,0.2508251,0.2656704,0.0148453
73,0.45797724,0.4738937,"('helpless', 'self-reliant')",0.28543407,0.19174531,-2.9739766,-2.9207225,-0.7435218,-0.7516945,-0.0081727
74,1.4061052,1.2837065,"('undedicated', 'dedicated')",1.8880368,1.8831975,0.07011378,0.026288241,1.1214186,1.0643974,-0.0570212
75,-1.1262772,-1.0830888,"('meek', 'impulsive')",-1.2149835,-1.2874948,-0.25947967,-0.16624679,-0.8669135,-0.8456101,0.0213034
76,2.3532484,2.3394616,"('anxious', 'daring')",1.1946424,1.3498861,0.18927932,0.32792255,1.2457233,1.33909,0.0933667
77,2.0219963,2.0231047,"('unmotivated', 'motivated')",1.4562173,1.403318,-0.68876106,-0.53561467,0.9298175,0.9636026,0.0337851
78,-0.7999826,-0.81882435,"('nonresilient', 'resilient')",0.281788,0.28812253,0.16517474,0.18165812,-0.1176733,-0.1163479,0.0013254
79,-1.3737237,-1.4479159,"('wavering', 'unwavering')",-2.5094714,-2.6913617,-0.19219074,-0.21644776,-1.358462,-1.4519084,-0.0934464
80,1.2313198,1.2461689,"('dominated', 'dominating')",0.66981095,0.79713786,-1.8347962,-1.5989298,0.0221115,0.1481257,0.1260142
81,2.4593844,2.4402585,"('submissive', 'aggressive')",2.1138227,2.2811806,-0.94533384,-0.7464923,1.209291,1.3249823,0.1156913
82,-0.3092602,-0.33482045,"('poor', 'rich')",-0.11747476,-0.15203714,5.6318126,5.6315665,1.7350259,1.714903,-0.0201229
83,0.4993784,0.50024176,"('powerless', 'powerful')",-0.95485735,-0.9688474,-1.0953566,-1.1152128,-0.5169452,-0.5279395,-0.0109943
84,0.34826627,0.24134576,"('inferior', 'superior')",0.58617157,0.47544053,1.1241949,1.1344815,0.686211,0.6170893,-0.0691217
85,-0.84970623,-0.88409066,"('insignificant', 'prestigious')",-2.2445,-2.5038006,0.8607304,0.74679744,-0.7444919,-0.8803646,-0.1358727
86,2.3333912,2.2012477,"('uninfluential', 'influential')",0.6194887,0.60243404,-0.43553418,-0.5074437,0.8391152,0.7654127,-0.0737025
87,-0.099561244,-0.21647805,"('unsuccessful', 'successful')",0.8202251,0.719028,0.66136676,0.7757902,0.4606769,0.4261134,-0.0345635
88,-0.27704668,-0.42691174,"('low', 'eminent')",-0.86946815,-0.99215764,0.18524596,0.13210756,-0.320423,-0.4289873,-0.1085643
