,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.76212734,-0.78092796,"('unsociable', 'sociable')",0.81375134,0.7613477,1.9760495,1.7960447,-0.22850738,-0.40960366,0.4497915,0.3417152,-0.1080763
1,-0.9835689,-0.92177045,"('unfriendly', 'friendly')",0.74162525,0.8968667,-0.42674264,-0.3357659,2.0589976,1.8478035,0.3475778,0.3717834,0.0242056
2,0.21043636,0.22126663,"('unlikable', 'likable')",-0.6211668,-0.60657907,1.3617043,1.519947,0.58719164,0.7555278,0.3845414,0.4725406,0.0879992
3,-1.5339426,-1.3711154,"('repellent', 'pleasant')",-1.5385579,-1.2917397,0.38396728,0.45174626,0.051684577,0.13190702,-0.6592122,-0.5198005,0.1394117
4,0.71732116,0.75127506,"('disliked', 'liked')",-0.18232796,-0.17514259,-1.1278261,-1.0798361,-6.518165,-6.538752,-1.7777495,-1.7606139,0.0171356
5,0.68767536,0.7075287,"('distant', 'outgoing')",0.31575632,0.41736618,-1.7200317,-1.5109568,-0.14012018,-0.07864147,-0.2141801,-0.1161758,0.0980043
6,0.48436913,0.56655794,"('distant', 'open')",-0.30860782,-0.16706605,-1.5330623,-1.2981323,0.34025496,0.37605545,-0.2542615,-0.1306462,0.1236153
7,-0.97319734,-0.8661483,"('insensitive', 'sensitive')",0.055353064,0.21959586,1.3537132,1.4310794,0.48721388,0.45326245,0.2307707,0.3094473,0.0786766
8,-0.52342165,-0.5751568,"('unaffectionate', 'affectionate')",0.4146145,0.42665896,-1.2918732,-1.1998087,0.5103324,0.41708258,-0.222587,-0.232806,-0.010219
9,-0.75131774,-0.7636262,"('unaffectionate', 'caring')",0.9427219,0.9607622,-0.5453503,-0.4451443,1.1205025,1.1000131,0.1916391,0.2130012,0.0213621
10,-2.4751713,-2.4112718,"('unsympathetic', 'sympathetic')",-0.23628256,-0.15252738,1.187238,1.20072,0.014695377,-0.09327793,-0.3773801,-0.3640893,0.0132908
11,-0.7950622,-0.81129485,"('unhelpful', 'helpful')",0.8227682,0.78850144,1.5997628,1.5956554,2.5573711,2.6650593,1.0462101,1.0594803,0.0132702
12,-0.34904286,-0.2241134,"('unsupportive', 'supportive')",0.9878401,1.1057572,0.28387064,0.4853401,-1.7305355,-1.6800895,-0.2019669,-0.0782764,0.1236905
13,-0.77746475,-0.81733537,"('impolite', 'polite')",0.4746364,0.41538924,1.6200792,1.3865653,-0.16540447,-0.19565988,0.2879616,0.1972398,-0.0907218
14,-0.8983797,-0.86404246,"('antisocial', 'social')",1.0309687,1.0107639,2.0862732,1.9510952,-0.74736977,-0.79145586,0.3678731,0.3265902,-0.0412829
15,-0.023734719,-0.13239269,"('boring', 'funny')",0.50487447,0.431938,0.17034483,0.12064885,0.08389175,0.0816806,0.1838441,0.1254687,-0.0583754
16,0.66169584,0.8272363,"('unpopular', 'popular')",-1.195155,-1.0109698,-1.8508631,-1.6728005,0.32701784,0.34030974,-0.5143261,-0.3790561,0.13527
17,0.25003314,0.30821028,"('nasty', 'nice')",-0.976766,-0.7700258,-0.42261916,-0.3425352,-0.8873906,-0.7926547,-0.5091857,-0.3992513,0.1099344
18,-1.1817697,-1.0232557,"('disagreeable', 'welcoming')",-1.7779986,-1.5353048,-0.8347349,-0.60675055,-0.50175124,-0.43092766,-1.0740637,-0.8990597,0.175004
19,0.3961665,0.47843164,"('inhospitable', 'hospitable')",-1.2386235,-1.1222332,-1.6328822,-1.4471598,-0.1944496,-0.037014097,-0.6674472,-0.5319938,0.1354534
20,-0.19481255,-0.11071435,"('rough', 'thoughtful')",-0.4463853,-0.34493446,0.9108361,0.89913344,1.1866194,1.0992688,0.3640644,0.3856884,0.021624
21,-1.4941,-1.3864784,"('immoral', 'moral')",-0.055193238,0.032773264,1.7561162,1.7537415,-0.7912101,-0.7712723,-0.1460968,-0.092809,0.0532878
22,-1.0575099,-1.0517502,"('untrustworthy', 'trustworthy')",-0.84252626,-0.82313967,1.9988807,1.8791883,-1.0930836,-1.1124609,-0.2485597,-0.2770406,-0.0284809
23,-1.1372763,-1.1519847,"('insincere', 'sincere')",0.42501503,0.53135806,1.4221712,1.3569001,6.130462,6.015533,1.710093,1.6879516,-0.0221414
24,-1.4494216,-1.491262,"('dishonest', 'honest')",0.68942076,0.6749219,2.1065474,2.139059,1.2537363,1.1676756,0.6500707,0.6225986,-0.0274721
25,-0.40746543,-0.29538348,"('egoistic', 'altruistic')",0.19355527,0.24915592,-0.78184813,-0.74151105,1.1095823,1.0330441,0.028456,0.0613264,0.0328704
26,-0.18979387,-0.29492894,"('hardhearted', 'benevolent')",1.3764169,1.2769926,0.9499224,0.9016773,1.826239,1.5222847,0.9906961,0.8515064,-0.1391897
27,-1.0824727,-0.960051,"('hardhearted', 'softhearted')",-0.23306546,-0.08813228,0.43671888,0.62041473,1.41313,1.3284949,0.1335777,0.2251816,0.0916039
