,perrigo_male,perrigo_female,tuple,co_male,co_female,plc_male,plc_female,average_male,average_female,female-male
23,-1.3704869,-1.4963491,"('insincere', 'sincere')",-0.6258142,-0.8486481,5.3094163,5.2330165,1.1043717,0.9626731,-0.1416986
24,-0.62808657,-0.66531104,"('dishonest', 'honest')",-0.41127878,-0.44096085,0.8035106,0.7620664,-0.0786182,-0.1147351,-0.0361169
25,0.4398771,0.47300404,"('egoistic', 'altruistic')",1.1816554,1.1689763,1.6787567,1.6235797,1.1000964,1.0885201,-0.0115763
26,-0.12708054,-0.22200495,"('hardhearted', 'benevolent')",2.20716,2.0469053,2.603929,2.4163113,1.5613362,1.4137373,-0.1475989
27,-0.805477,-0.7321334,"('hardhearted', 'softhearted')",-0.5777002,-0.5662085,0.68966687,0.55320215,-0.2311701,-0.2483799,-0.0172098
28,-0.6714261,-0.8350958,"('disloyal', 'loyal')",-0.17229514,-0.44717395,1.3713428,1.1884419,0.1758738,-0.0312759,-0.2071497
29,0.3514565,0.34403333,"('unfair', 'fair')",0.011160381,-0.035251644,-0.54506826,-0.6945698,-0.0608171,-0.128596,-0.0677789
30,0.38028014,0.3027701,"('intolerant', 'tolerant')",0.9033453,0.8289606,0.64736444,0.7052316,0.6436632,0.6123207,-0.0313425
31,-0.45703176,-0.25807437,"('evil', 'good')",0.24507174,0.40244046,-0.2014272,-0.26627123,-0.1377957,-0.040635,0.0971607
32,-0.16898108,-0.37071934,"('unkind', 'kind')",0.5565191,0.20687306,1.111065,0.9345756,0.4995344,0.2569098,-0.2426246
33,0.63471496,0.675872,"('wrong', 'right')",-0.09080677,-0.10862017,0.47081777,0.2839931,0.338242,0.2837483,-0.0544937
34,-1.1606029,-1.0762517,"('mean', 'honorable')",-0.22878753,-0.09865737,4.521792,4.6983843,1.0441338,1.1744917,0.1303579
35,0.58756965,0.6469082,"('corrupt', 'incorrupt')",-0.366856,-0.37484342,0.14058037,-0.15983938,0.1204313,0.0374085,-0.0830228
36,-0.42490894,-0.34868643,"('hostile', 'amicable')",-0.07587458,-0.11168121,1.237955,0.9826593,0.2457238,0.1740972,-0.0716266
37,-0.3374181,-0.34744343,"('fake', 'genuine')",-0.85739094,-0.8999081,0.48574495,0.511377,-0.2363547,-0.2453249,-0.0089702
38,-0.116849,-0.107404515,"('untruthful', 'truthful')",-1.1642799,-1.2220592,0.19139405,0.21159731,-0.3632449,-0.3726221,-0.0093772
39,0.057139985,0.18502474,"('exploitative', 'cooperative')",1.1378901,1.2275099,0.43079606,0.4832135,0.541942,0.631916,0.089974
40,0.2222183,0.25124088,"('stingy', 'generous')",0.39675188,0.45461422,-1.8350396,-1.8525403,-0.4053565,-0.3822284,0.0231281
41,0.050484486,0.06009734,"('unforgiving', 'forgiving')",0.58168924,0.5064527,0.477914,0.47375134,0.3700293,0.3467671,-0.0232622
42,0.65838355,0.6532931,"('unreliable', 'reliable')",0.12971225,0.09948431,-2.8762789,-2.8567317,-0.696061,-0.7013181,-0.0052571
43,-0.4339411,-0.42424008,"('irresponsible', 'responsible')",0.10666966,0.0947724,0.8679048,0.9754523,0.1802111,0.2153282,0.0351171
44,0.81282467,0.8302921,"('prejudiced', 'unprejudiced')",-0.8558671,-0.7559879,-1.5376222,-1.531977,-0.5268882,-0.4858909,0.0409973
45,-0.24002612,-0.23560578,"('incompetent', 'competent')",0.008167472,-0.094284594,0.35719463,0.4597816,0.0417787,0.0432971,0.0015184
46,-0.4369622,-0.535233,"('uncompetitive', 'competitive')",-0.24574772,-0.3414031,-1.2903389,-1.1811671,-0.6576829,-0.6859344,-0.0282515
47,0.09703734,0.17160547,"('stupid', 'smart')",0.40478697,0.4481446,5.3377604,5.418519,1.9465283,2.0127563,0.066228
48,-1.2355573,-1.311963,"('unintelligent', 'intelligent')",-0.43980184,-0.5617923,-0.37113318,-0.3248931,-0.6821641,-0.7328827,-0.0507186
49,-0.6708089,-0.5692815,"('unable', 'able')",-0.8083798,-0.7834975,-0.39071852,-0.29848838,-0.6233024,-0.5504225,0.0728799
50,-0.056256715,-0.078121595,"('clumsy', 'skillful')",-0.3876249,-0.51209426,-0.22242726,-0.4151371,-0.222103,-0.3351177,-0.1130147
51,-0.42420045,-0.6021239,"('uneducated', 'educated')",0.45404887,0.23793772,0.49468505,0.38643694,0.1748445,0.0074169,-0.1674276
52,0.18521547,0.20827192,"('irrational', 'rational')",-0.8041014,-0.7477758,0.6616501,0.5077019,0.0142547,-0.0106007,-0.0248554
53,-1.0000504,-0.9118494,"('uncreative', 'creative')",-0.21548158,-0.27797186,1.026481,0.8971771,-0.063017,-0.097548,-0.034531
54,-0.48700458,-0.5637395,"('incapable', 'capable')",-0.46005613,-0.5332964,1.2579263,1.070178,0.1036219,-0.0089526,-0.1125745
55,0.06483896,0.052798785,"('incompetent', 'clever')",0.76360834,0.679854,-0.3421758,-0.17287317,0.1620905,0.1865932,0.0245027
56,0.3560374,0.2774092,"('impractical', 'practical')",0.6047819,0.40839946,0.5757683,0.670939,0.5121959,0.4522492,-0.0599467
57,-0.5288787,-0.5613051,"('unimaginative', 'imaginative')",-0.15873668,-0.3047454,-2.1096177,-2.0687878,-0.932411,-0.9782794,-0.0458684
58,-0.243267,-0.16617586,"('undiscriminating', 'discriminating')",0.7655087,0.7432082,0.7064515,0.8028501,0.4095644,0.4599609,0.0503965
59,0.68226105,0.7209639,"('foolish', 'wise')",-0.052130412,-0.056212503,0.5326889,0.42299375,0.3876065,0.3625817,-0.0250248
60,-0.24416336,-0.23916514,"('inefficient', 'efficient')",-0.28456208,-0.2929462,-0.8039341,-0.47637528,-0.4442198,-0.3361622,0.1080576
61,-0.105440766,-0.15784794,"('illogical', 'logical')",-0.3994844,-0.53260654,0.69492304,0.55009174,0.0633326,-0.0467876,-0.1101202
62,-0.029589321,-0.009093611,"('incompetent', 'brilliant')",-0.1777837,-0.14976865,-0.059526306,0.15744287,-0.0889664,-0.0004731,0.0884933
63,-1.1314343,-1.1425693,"('unperceptive', 'insightful')",-0.096726805,-0.22437151,0.4383035,0.60272855,-0.2632859,-0.2547374,0.0085485
64,0.23078637,0.20861593,"('shy', 'confident')",-0.05629829,0.009617619,-6.2426753,-6.033026,-2.0227291,-1.9382642,0.0844649
65,0.22082734,0.07734412,"('insecure', 'secure')",0.67146325,0.5094398,-0.3887133,-0.23204231,0.1678591,0.1182472,-0.0496119
66,-0.5067742,-0.49074936,"('inactive', 'active')",0.014766082,0.023987334,0.90625155,0.76196873,0.1380812,0.0984022,-0.039679
67,0.41097942,0.32586068,"('doubtful', 'determined')",0.20930639,0.11761416,-0.36117795,-0.38642672,0.0863693,0.019016,-0.0673533
68,-0.6285917,-0.6408263,"('dependent', 'independent')",-1.5389346,-1.6128796,-1.3951982,-1.3757832,-1.1875749,-1.2098297,-0.0222548
69,0.41353124,0.5992943,"('lazy', 'industrious')",0.71641386,0.8124538,0.07298702,-0.00073833764,0.4009774,0.4703366,0.0693592
70,-0.43944177,-0.44248074,"('lethargic', 'energetic')",0.0795651,-0.01914882,0.034031596,0.13101181,-0.108615,-0.1102059,-0.0015909
71,-0.29091197,-0.29368904,"('diffident', 'self-confident')",-0.5258581,-0.524304,0.4996921,0.35006374,-0.1056927,-0.1559764,-0.0502837
72,-0.6560587,-0.7685263,"('unambitious', 'ambitious')",-0.22081113,-0.3017014,0.6180378,0.65256786,-0.0862773,-0.13922,-0.0529427
73,1.3740745,1.4237331,"('helpless', 'self-reliant')",1.2259353,1.3083853,-2.7851753,-2.7179458,-0.0617218,0.0047242,0.066446
74,0.40965918,0.48002005,"('undedicated', 'dedicated')",0.82642394,0.8356103,0.7102728,0.6571628,0.6487853,0.6575977,0.0088124
75,0.2954318,0.29079756,"('meek', 'impulsive')",-0.2878629,-0.23521277,-0.9452871,-0.9082059,-0.3125727,-0.284207,0.0283657
76,0.59723896,0.5705127,"('anxious', 'daring')",0.46444848,0.48645505,-0.65895265,-0.5360257,0.1342449,0.1736473,0.0394024
77,-0.92597574,-0.9121574,"('unmotivated', 'motivated')",-0.47148174,-0.41132382,-1.2837765,-1.0548284,-0.8937446,-0.7927699,0.1009747
78,-0.71247333,-0.6423451,"('nonresilient', 'resilient')",0.328863,0.30150566,0.079896614,0.09485453,-0.1012379,-0.081995,0.0192429
79,-0.18816976,-0.17271209,"('wavering', 'unwavering')",-0.8156016,-0.88281375,0.22202805,0.09541185,-0.2605811,-0.320038,-0.0594569
80,0.40410608,0.2174882,"('dominated', 'dominating')",0.2591673,0.11787492,-0.40995634,-0.285707,0.084439,0.016552,-0.067887
81,0.049637023,-0.22063148,"('submissive', 'aggressive')",-0.047079902,-0.29681784,-1.224036,-1.0508496,-0.4071596,-0.5227663,-0.1156067
82,-0.40798748,-0.4750399,"('poor', 'rich')",0.6325513,0.5132882,5.888234,5.8454785,2.0375992,1.9612424,-0.0763568
83,-0.2908222,-0.40108052,"('powerless', 'powerful')",-0.87975556,-0.91536546,-0.8817467,-0.82781285,-0.6841082,-0.7147529,-0.0306447
84,0.43909335,0.33452192,"('inferior', 'superior')",0.483756,0.47141668,0.6075224,0.61149466,0.5101239,0.4724778,-0.0376461
85,-0.57200587,-0.42103,"('insignificant', 'prestigious')",-0.3347145,-0.22268979,0.45577738,0.27605817,-0.1503143,-0.1225539,0.0277604
86,-1.7535352,-1.8485881,"('uninfluential', 'influential')",-0.48414782,-0.5990811,0.21706536,0.19293344,-0.6735392,-0.7515786,-0.0780394
87,0.39543653,0.31354794,"('unsuccessful', 'successful')",1.2184342,1.1677434,1.6204002,1.5998826,1.0780903,1.027058,-0.0510323
88,-1.1863587,-1.3204077,"('low', 'eminent')",-0.8030536,-1.0769796,0.33324,0.19780897,-0.5520574,-0.7331928,-0.1811354
