,globe_male,globe_female,tuple,life_male,life_female,inc_male,inc_female,average_male,average_female,female-male
0,0.18544564,0.12831645,"('unsociable', 'sociable')",0.605561,0.57633746,-0.42148066,-0.493156,0.1231753,0.0704993,-0.052676
1,0.036941603,-0.022054553,"('unfriendly', 'friendly')",0.81390965,0.6812538,2.1457675,2.0015914,0.9988729,0.8869302,-0.1119427
2,-0.01995959,0.019608807,"('unlikable', 'likable')",0.7251891,0.7849291,0.6385704,0.7552389,0.4479333,0.5199256,0.0719923
3,-0.17013447,-0.023461001,"('repellent', 'pleasant')",-0.39133272,-0.2503476,-0.0003592819,0.082169615,-0.1872755,-0.0638797,0.1233958
4,-0.87880415,-0.92057085,"('disliked', 'liked')",0.4755678,0.32537252,-6.0677347,-6.200718,-2.1569904,-2.2653054,-0.108315
5,-1.1164671,-1.0507909,"('distant', 'outgoing')",0.3449986,0.2963866,-0.07689658,-0.09861168,-0.2827884,-0.2843387,-0.0015503
6,-1.626246,-1.5606462,"('distant', 'open')",-0.32423484,-0.34876078,0.5410621,0.46455374,-0.4698062,-0.4816177,-0.0118115
7,1.4840785,1.5358825,"('insensitive', 'sensitive')",0.054474343,0.18178502,0.7942434,0.78198475,0.7775988,0.8332174,0.0556186
8,0.22299975,0.21479815,"('unaffectionate', 'affectionate')",0.13091847,0.08539085,0.9308444,0.8197432,0.4282542,0.3733107,-0.0549435
9,0.7891748,0.83302265,"('unaffectionate', 'caring')",0.85025513,0.82748127,1.1502727,1.099351,0.9299009,0.9199516,-0.0099493
10,0.88086766,0.9596395,"('unsympathetic', 'sympathetic')",-1.0824909,-0.93165255,-0.57407266,-0.59526944,-0.2585653,-0.1890942,0.0694711
11,0.2851571,0.37131315,"('unhelpful', 'helpful')",-0.06711388,0.068850294,1.45057,1.5477477,0.5562044,0.6626371,0.1064327
12,1.3779248,1.5318983,"('unsupportive', 'supportive')",0.33772662,0.49197507,-1.7106373,-1.6672475,0.0016714,0.1188753,0.1172039
13,1.188331,1.2044727,"('impolite', 'polite')",-0.19350576,-0.11969072,-0.36373776,-0.35712278,0.2103625,0.242553,0.0321905
14,0.8091825,0.77131826,"('antisocial', 'social')",1.3714403,1.429613,-0.60589975,-0.61527777,0.5249077,0.5285512,0.0036435
15,0.9600722,0.85473317,"('boring', 'funny')",0.040261254,-0.0103859715,0.41990188,0.35402954,0.4734118,0.3994589,-0.0739529
16,-1.424524,-1.4399254,"('unpopular', 'popular')",-0.8378951,-0.79417837,0.30938217,0.30018738,-0.6510123,-0.6446388,0.0063735
17,-0.31935877,-0.2439525,"('nasty', 'nice')",0.38009948,0.5056804,-0.35609755,-0.3045004,-0.0984523,-0.0142575,0.0841948
18,0.43452212,0.5009834,"('disagreeable', 'welcoming')",-0.74764204,-0.63256687,-0.35878274,-0.38841808,-0.2239676,-0.1733338,0.0506338
19,-0.6083463,-0.50816035,"('inhospitable', 'hospitable')",0.2069025,0.19489388,-0.0143228825,0.06087533,-0.1385889,-0.0841304,0.0544585
20,-0.28855404,-0.2937641,"('rough', 'thoughtful')",-0.4628429,-0.44112024,1.0598161,1.0184425,0.1028064,0.0945194,-0.008287
21,0.0696048,0.09236716,"('immoral', 'moral')",0.40725946,0.47902578,-0.7733614,-0.68151236,-0.0988324,-0.0367065,0.0621259
22,0.81513035,0.81203043,"('untrustworthy', 'trustworthy')",0.059903927,0.075435966,-0.87769866,-0.8858181,-0.0008881,0.0005494,0.0014375
23,0.5226125,0.5854448,"('insincere', 'sincere')",-0.051310964,0.047193125,5.37048,5.3248773,1.9472605,1.9858384,0.0385779
24,1.1284139,1.0978593,"('dishonest', 'honest')",0.54403144,0.5554339,0.7565585,0.6665253,0.8096679,0.7732728,-0.0363951
25,-0.9322951,-1.0037992,"('egoistic', 'altruistic')",0.31484348,0.21263999,1.7306961,1.6570271,0.3710815,0.2886226,-0.0824589
26,2.072134,1.9599507,"('hardhearted', 'benevolent')",1.6118565,1.5855122,1.8903943,1.8417383,1.8581282,1.7957338,-0.0623944
