,integrys_male,integrys_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4340085,-1.5438732,"('unsociable', 'sociable')",0.10443173,-0.0068200417,0.51227194,0.35319722,-0.71710694,-0.8105042,-0.3836029,-0.5020001,-0.1183972
1,-2.239689,-2.243837,"('unfriendly', 'friendly')",0.3357048,0.24928877,-0.8497758,-0.94835526,1.8124806,1.797584,-0.2353199,-0.2863299,-0.05101
2,0.75158,0.76898843,"('unlikable', 'likable')",1.3083194,1.2953111,1.8965303,1.8806251,0.98742265,1.0733504,1.235963,1.2545688,0.0186058
3,-0.7410542,-0.7013649,"('repellent', 'pleasant')",-0.4144854,-0.32442397,1.196221,1.2492145,0.21726903,0.2602316,0.0644876,0.1209143,0.0564267
4,0.1677919,0.12726109,"('disliked', 'liked')",0.6183795,0.44602278,-0.060586512,-0.18636057,-6.0764213,-6.130807,-1.3377091,-1.4359709,-0.0982618
5,-0.61951476,-0.5308681,"('distant', 'outgoing')",0.06315893,0.074289024,-1.8302487,-1.7271556,-0.20274219,-0.16426283,-0.6473367,-0.5869994,0.0603373
6,-1.071311,-0.95003486,"('distant', 'open')",-0.48608792,-0.4927384,-2.2646158,-2.1394296,0.34702098,0.3435388,-0.8687484,-0.809666,0.0590824
7,-0.28519914,-0.32219768,"('insensitive', 'sensitive')",0.91009116,0.9291283,0.031010402,0.050649308,0.6416578,0.67633414,0.3243901,0.3334785,0.0090884
8,-1.0430449,-1.0154903,"('unaffectionate', 'affectionate')",-0.30298597,-0.36387384,-0.58539677,-0.59315133,0.65944207,0.62945867,-0.3179964,-0.3357642,-0.0177678
9,-1.3010966,-1.3047205,"('unaffectionate', 'caring')",0.51286596,0.45557973,-0.58923846,-0.60908353,1.0521898,1.0655639,-0.0813198,-0.0981651,-0.0168453
10,-1.4034138,-1.4643393,"('unsympathetic', 'sympathetic')",-0.22631177,-0.23378664,-0.11851777,-0.17350073,-0.5787578,-0.58427155,-0.5817503,-0.6139746,-0.0322243
11,-0.47392076,-0.5585381,"('unhelpful', 'helpful')",0.4298615,0.45812064,0.12456949,0.06808068,1.8349534,1.8364235,0.4788659,0.4510217,-0.0278442
