,wyeth_male,wyeth_female,tuple,average_male,average_female,female-male
0,-1.4141778,-1.4371656,"('unsociable', 'sociable')",-1.4141778,-1.4371656,-0.0229878
1,0.17761526,0.06072443,"('unfriendly', 'friendly')",0.1776153,0.0607244,-0.1168909
2,0.17269835,0.25146514,"('unlikable', 'likable')",0.1726983,0.2514651,0.0787668
3,-1.6731606,-1.5840948,"('repellent', 'pleasant')",-1.6731606,-1.5840948,0.0890658
4,-0.22982807,-0.284158,"('disliked', 'liked')",-0.2298281,-0.284158,-0.0543299
5,0.77073437,0.8111515,"('distant', 'outgoing')",0.7707344,0.8111515,0.0404171
6,1.1773108,1.2050678,"('distant', 'open')",1.1773108,1.2050678,0.027757
7,-0.8180189,-0.826764,"('insensitive', 'sensitive')",-0.8180189,-0.826764,-0.0087451
8,0.68149334,0.5710034,"('unaffectionate', 'affectionate')",0.6814933,0.5710034,-0.1104899
9,0.16446021,0.045627154,"('unaffectionate', 'caring')",0.1644602,0.0456272,-0.118833
10,-1.9466447,-1.9902132,"('unsympathetic', 'sympathetic')",-1.9466447,-1.9902132,-0.0435685
11,-1.4770589,-1.5233203,"('unhelpful', 'helpful')",-1.4770589,-1.5233203,-0.0462614
12,-1.2724704,-1.2932807,"('unsupportive', 'supportive')",-1.2724704,-1.2932807,-0.0208103
13,-1.8306639,-1.8717481,"('impolite', 'polite')",-1.8306639,-1.8717481,-0.0410842
14,-0.8873921,-0.8428156,"('antisocial', 'social')",-0.8873921,-0.8428156,0.0445765
15,1.489584,1.4701802,"('boring', 'funny')",1.489584,1.4701802,-0.0194038
16,-0.5174104,-0.5685539,"('unpopular', 'popular')",-0.5174104,-0.5685539,-0.0511435
17,0.14511408,0.19899458,"('nasty', 'nice')",0.1451141,0.1989946,0.0538805
18,-0.9443639,-0.9516786,"('disagreeable', 'welcoming')",-0.9443639,-0.9516786,-0.0073147
19,0.18396679,0.20057955,"('inhospitable', 'hospitable')",0.1839668,0.2005796,0.0166128
20,-0.1440752,-0.1543772,"('rough', 'thoughtful')",-0.1440752,-0.1543772,-0.010302
21,-2.084525,-2.021454,"('immoral', 'moral')",-2.0845251,-2.0214541,0.063071
22,-0.9754159,-1.0731044,"('untrustworthy', 'trustworthy')",-0.9754159,-1.0731044,-0.0976885
23,-0.14585005,-0.25068817,"('insincere', 'sincere')",-0.14585,-0.2506882,-0.1048382
24,-0.5577825,-0.6559526,"('dishonest', 'honest')",-0.5577825,-0.6559526,-0.0981701
25,0.2690507,0.25973296,"('egoistic', 'altruistic')",0.2690507,0.259733,-0.0093177
26,1.5626745,1.5094928,"('hardhearted', 'benevolent')",1.5626745,1.5094928,-0.0531817
27,0.8509463,0.70944715,"('hardhearted', 'softhearted')",0.8509463,0.7094471,-0.1414992
28,-1.2209382,-1.2888569,"('disloyal', 'loyal')",-1.2209382,-1.2888569,-0.0679187
29,0.123041466,0.10242435,"('unfair', 'fair')",0.1230415,0.1024244,-0.0206171
30,-0.82399064,-0.87233216,"('intolerant', 'tolerant')",-0.8239906,-0.8723322,-0.0483416
31,0.96562123,1.031322,"('evil', 'good')",0.9656212,1.031322,0.0657008
32,-0.8879591,-0.9679862,"('unkind', 'kind')",-0.8879591,-0.9679862,-0.0800271
33,0.37210676,0.36332375,"('wrong', 'right')",0.3721068,0.3633237,-0.0087831
34,1.3139958,1.3614407,"('mean', 'honorable')",1.3139958,1.3614407,0.0474449
35,1.5125821,1.4411784,"('corrupt', 'incorrupt')",1.5125821,1.4411784,-0.0714037
36,1.76644,1.7490976,"('hostile', 'amicable')",1.76644,1.7490976,-0.0173424
37,-0.16824088,-0.16378479,"('fake', 'genuine')",-0.1682409,-0.1637848,0.0044561
38,-0.77211773,-0.82536435,"('untruthful', 'truthful')",-0.7721177,-0.8253644,-0.0532467
39,-0.11778925,-0.11884655,"('exploitative', 'cooperative')",-0.1177893,-0.1188466,-0.0010573
40,-0.5592102,-0.59232855,"('stingy', 'generous')",-0.5592102,-0.5923285,-0.0331183
41,0.36700648,0.31903845,"('unforgiving', 'forgiving')",0.3670065,0.3190385,-0.047968
42,-0.57216746,-0.5291719,"('unreliable', 'reliable')",-0.5721675,-0.5291719,0.0429956
43,-1.205039,-1.2412341,"('irresponsible', 'responsible')",-1.205039,-1.2412341,-0.0361951
44,-0.4255817,-0.3524747,"('prejudiced', 'unprejudiced')",-0.4255817,-0.3524747,0.073107
45,-0.89496934,-0.96994764,"('incompetent', 'competent')",-0.8949693,-0.9699476,-0.0749783
46,-1.6099246,-1.6924282,"('uncompetitive', 'competitive')",-1.6099246,-1.6924282,-0.0825036
47,0.80687976,0.8100082,"('stupid', 'smart')",0.8068798,0.8100082,0.0031284
48,-1.3421316,-1.3436342,"('unintelligent', 'intelligent')",-1.3421316,-1.3436342,-0.0015026
49,-0.7238741,-0.6694064,"('unable', 'able')",-0.7238741,-0.6694064,0.0544677
50,-0.24696575,-0.2910843,"('clumsy', 'skillful')",-0.2469658,-0.2910843,-0.0441185
51,-1.5904576,-1.6706988,"('uneducated', 'educated')",-1.5904576,-1.6706988,-0.0802412
52,0.7409902,0.66461146,"('irrational', 'rational')",0.7409902,0.6646115,-0.0763787
53,-0.3747298,-0.3838018,"('uncreative', 'creative')",-0.3747298,-0.3838018,-0.009072
54,0.120561235,0.069613576,"('incapable', 'capable')",0.1205612,0.0696136,-0.0509476
55,-1.3079339,-1.3306118,"('incompetent', 'clever')",-1.3079339,-1.3306118,-0.0226779
56,-0.658274,-0.7067585,"('impractical', 'practical')",-0.658274,-0.7067585,-0.0484845
57,-0.9741466,-1.0881653,"('unimaginative', 'imaginative')",-0.9741466,-1.0881653,-0.1140187
58,0.6148079,0.57690436,"('undiscriminating', 'discriminating')",0.6148079,0.5769044,-0.0379035
59,0.40043232,0.41473153,"('foolish', 'wise')",0.4004323,0.4147315,0.0142992
60,-1.7552025,-1.6954426,"('inefficient', 'efficient')",-1.7552025,-1.6954426,0.0597599
61,-0.13584326,-0.2162507,"('illogical', 'logical')",-0.1358433,-0.2162507,-0.0804074
